Gene = Acp5
Position 1146: 1.9792948026199987e-06
Position 7998: 1.610215614501767e-06
Position 1277: 1.3656581380613547e-06
Position 1749: 1.1702375475637417e-06
Position 1126: 1.0560549688955716e-06
Position 2008: 9.321582518744311e-07
Position 2181: 6.922756264176151e-07
Position 1259: 6.334057146976537e-07
Position 560: 4.643351524240432e-07
Position 206: 1.6651949083059356e-09
Position 231: 7.976203202298525e-10
Position 211: 5.851749488556846e-10
Position 312: 4.1245886601981387e-10
Position 408: 3.646291259328371e-10
Position 283: 2.199878371640803e-10
Position 45: 1.9759037831805949e-10
Position 338: 8.921641584835937e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6052: 0.8970296100282724
Position 5720: 0.8925438486284666
Position 7690: 0.7604894707116402
Position 8448: 0.5331407887035905
Position 5581: 0.4859632255891036
Position 3619: 0.37159396540783785
Position 3846: 0.3433646573940248
Position 3905: 0.2882684153588229
Position 5102: 0.19910013060728854
Position 5187: 0.19900878416605441
Position 1031: 0.10492896125252975
Position 4075: 0.07295510179157462
Position 3851: 0.06936048513618404
Position 7214: 0.06801712389550282
Position 980: 0.06589687765761656
Position 5002: 0.061518384298689464
Position 5159: 0.05075042894877274
Position 5552: 0.047288514328762986
Position 6478: 0.04398510960579072
Position 5528: 0.04317886628371658
Position 6629: 0.033391978065282144
Position 2318: 0.025237342357506572
Position 2944: 0.020249010392097273
Position 6055: 0.017898102415716537
Position 1444: 0.01638629052179795
Position 3592: 0.01542210040987502
Position 6663: 0.014917843503525378
Position 3676: 0.01488792884890628
Position 4157: 0.014133590286582365
Position 948: 0.013118629496144693
Position 3216: 0.012898473197668974
Position 3933: 0.010979610631544953
Position 8457: 0.010764633275358544
Position 5138: 0.01073125829683436
Position 4073: 0.010002400942455117
Position 6380: 0.009942919837870318
Position 6648: 0.008155134310929735
Position 7874: 0.007491606260708956
Position 8845: 0.007024489612947602
Position 2962: 0.00674807628961225
Position 2771: 0.006427695484431123
Position 4896: 0.005369536425018433
Position 5411: 0.00494250931218898
Position 7773: 0.004677643854621591
Position 5375: 0.0044040069405743825
Position 6151: 0.0040785296388998376
Position 3012: 0.004073135211671391
Position 2983: 0.003941286553697282
Position 3352: 0.0037888890095453425
Position 4144: 0.003628584294489491
Position 3458: 0.003099845037133194
Position 7794: 0.002627447318738164
Position 8117: 0.0024250101568730363
Position 4990: 0.0024005870922677126
Position 7871: 0.002265812607840413
Position 6005: 0.0020515495264975874
Position 2968: 0.0019341076186970925
Position 7037: 0.0018363027958987852
Position 4177: 0.0017136032770423762
Position 8256: 0.0016192510916676066
Position 7807: 0.0015174410565222494
Position 3478: 0.0015074148038223157
Position 5999: 0.001489735447727184
Position 8036: 0.0014052394252740056
Position 6386: 0.001307918799978451
Position 6023: 0.0012935079170487266
Position 8532: 0.0012168877460854049
Position 6555: 0.0011966466605020545
Position 6728: 0.0011800504327574
Position 8812: 0.0009257918321848383
Position 6025: 0.0009132826311122902
Position 1045: 0.0008961062145459008
Position 5925: 0.0008453388619490352
Position 881: 0.000843291625364992
Position 8898: 0.0008204797185976232
Position 918: 0.0008064961075636958
Position 4304: 0.0007175424423181797
Position 860: 0.0005727723700253695
Position 8933: 0.0005635921154349692
Position 3263: 0.0005348990828935417
Position 3034: 0.0005228204037554705
Position 3093: 0.0004929904179256976
Position 8393: 0.00042969965938189985
Position 8661: 0.0003876815411584741
Position 994: 0.0003434120147947979
Position 8206: 0.0003309295562125415
Position 3170: 0.000326646576338164
Position 1549: 0.0003154790146266195
Position 8130: 0.00030840921773724083
Position 3144: 0.00030019041494505345
Position 3115: 0.0002628665575444411
Position 7544: 0.00024516609648218596
Position 1001: 0.00023164089323395699
Position 2964: 0.00023109870097271895
Position 6324: 0.00021383778766516652
Position 2850: 0.0001937415545849371
Position 1097: 0.00018931587063547182
Position 6519: 0.00016974726027786319
Position 6028: 0.0001587053865866375
Position 6943: 0.00014003078556987635
Position 6699: 8.490084340461378e-05
Position 780: 7.91456914559967e-05
Position 257: 5.545412771808258e-05
Position 387: 3.706807987987167e-05
Position 6064: 3.6542135230876305e-05
Position 6679: 1.541699100268402e-05
Position 6672: 1.2769643497369784e-05
Position 6589: 1.2499348916679329e-05
Position 1718: 1.0088112181319227e-05
Position 199: 9.164345886066268e-06
Position 6337: 8.3015292664148e-06
Position 2206: 5.527471898288115e-06
Position 528: 4.353735327064723e-06
Position 214: 3.4815825300070437e-06
Position 870: 2.960957579987212e-06
Position 7702: 2.587983208683941e-06
Position 1863: 2.37535132266297e-06
Position 2661: 2.0458657830784436e-06
Position 1619: 1.4960865665172328e-06
Position 1922: 1.3360772982871012e-06
Position 1117: 1.190975431016566e-06
Position 1667: 9.874090565288026e-07
Position 1834: 7.507661624281447e-07
Position 328: 6.80600409932069e-07
Position 1557: 4.6794749344899926e-07
Position 2273: 3.369328009099994e-07
Position 2194: 3.1866443506209023e-07
Position 308: 3.111030135257352e-07
Position 1887: 2.7792732895058055e-07
Position 455: 2.4316140607026263e-07
Position 650: 2.3303373466856401e-07
Position 566: 1.622363905102002e-07
Position 1509: 1.30743487721536e-07
Position 1131: 1.0403211027201673e-07
Position 832: 5.757228667584339e-08
Position 796: 4.6942538392142026e-08
Position 483: 4.1053379190314356e-08
Position 186: 3.13772129177892e-08
Position 370: 2.8261712814500456e-08
Position 267: 2.8190123080867717e-08
Position 163: 2.1946517592538556e-08
Position 129: 1.5576091636801645e-08
Position 271: 1.4896059078556417e-08
