Gene = Traip
Position 6380: 0.007934403755011095
Position 1657: 0.007139326317071768
Position 10284: 0.006835166862100324
Position 11623: 0.006801983410819542
Position 11691: 0.006298018805838793
Position 377: 0.006206532807794425
Position 1896: 0.006060530079842265
Position 9181: 0.006008476451006992
Position 10620: 0.005749896258474739
Position 11830: 0.0054722678938281
Position 19236: 0.005172451161158453
Position 11352: 0.004672590690733679
Position 54: 0.004591872637424201
Position 14399: 0.004589689969330511
Position 11470: 0.004101362214661674
Position 5636: 0.003672848930252039
Position 4574: 0.003634258044838273
Position 242: 0.0035742162382952024
Position 9629: 0.0033951229735967045
Position 10787: 0.003220915278210264
Position 6060: 0.0031785383303819014
Position 6074: 0.003029513164912645
Position 4503: 0.0030092948279206552
Position 10763: 0.002885771079793778
Position 9185: 0.002646964893838555
Position 1141: 0.0025764279197403616
Position 5767: 0.0023820272088760264
Position 20516: 0.0021504016154486705
Position 8624: 0.0018917682037258214
Position 6110: 0.001701299627508079
Position 8160: 0.0015669116404637975
Position 10230: 0.0015208167798192982
Position 2137: 0.0014410773174513294
Position 8128: 0.0014406162860177974
Position 8333: 0.0014124224835407163
Position 9451: 0.0013838334186180355
Position 12277: 0.0013526697192381546
Position 20144: 0.0013376870404137157
Position 9843: 0.0012787004474366366
Position 8951: 0.0012217959600893153
Position 19688: 0.0012147232483554575
Position 7963: 0.001197724053267389
Position 7382: 0.0009761215379166719
Position 7944: 0.00078922017931331
Position 9436: 0.0006517998417030824
Position 20996: 0.0005215437706149568
Position 10782: 0.0005005959977467324
Position 20067: 0.0003830353415553413
Position 19610: 0.00032143231713369124
Position 9407: 0.00028905090448163684
Position 19660: 0.00023772235583565136
Position 9169: 0.00020667805061212128
Position 824: 0.00017386303353169764
Position 947: 0.00017030822895988397
Position 870: 0.00013676267582674644
Position 19076: 0.00013495086368331955
Position 8899: 0.00013086487752910408
Position 2015: 0.00011860366728536285
Position 383: 0.0001165244162021509
Position 10121: 0.00011085308221594289
Position 866: 0.00010535101337505826
Position 5390: 9.90331285421359e-05
Position 19177: 9.012244116129416e-05
Position 10093: 8.478495932416338e-05
Position 969: 8.383372210191217e-05
Position 368: 8.35927496657477e-05
Position 1442: 7.78676776335936e-05
Position 1819: 4.935101752854916e-05
Position 12109: 4.17771323433129e-05
Position 18047: 3.150755047817864e-05
Position 76: 2.57567134503216e-05
Position 232: 2.492409561635721e-05
Position 221: 2.422956162208713e-05
Position 17720: 1.888442053005009e-05
Position 108: 1.857602598594199e-05
Position 230: 1.8475148234636082e-05
Position 18006: 1.3100177524438336e-05
Position 11400: 1.1771257921852299e-05
Position 1160: 1.1020584844903114e-05
Position 192: 9.803647935417141e-06
Position 72: 8.463972843607531e-06
Position 176: 8.420890366580227e-06
Position 845: 7.790042096362466e-06
Position 410: 5.639516441068637e-06
Position 837: 5.6115498988415695e-06
Position 171: 5.439899350205717e-06
Position 17688: 5.2657710299165145e-06
Position 70: 4.336331098280142e-06
Position 11397: 4.266660666441486e-06
Position 47: 3.5467268234287044e-06
Position 317: 2.2520373960820956e-06
Position 248: 2.170479132664887e-06
Position 18: 2.1613101875572204e-06
Position 246: 2.0571638029708863e-06
Position 90: 2.0143156995997732e-06
Position 534: 1.7766064159152176e-06
Position 10: 1.1212144199052127e-06
Position 492: 5.160284407067865e-07
Position 13: 3.5448956904190104e-07
Position 136: 3.0413833681315604e-07
Position 10143: 2.615375421502494e-07
Position 10328: 2.282934880754178e-07
Position 10265: 1.280602467813876e-07
Position 656: 8.184566281511758e-10
Position 276: 7.196175816716058e-10
Position 278: 1.9834493515788417e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10021: 0.9884801304749201
Position 8482: 0.9148269531185586
Position 17637: 0.89036909862048
Position 11874: 0.8461968057035608
Position 12372: 0.7712918537090409
Position 19751: 0.7502982890504429
Position 19047: 0.738971047938027
Position 7859: 0.7138151792830734
Position 19512: 0.7133447950350035
Position 5389: 0.6988953979380587
Position 4908: 0.6964696196869332
Position 11297: 0.6071802215167003
Position 20394: 0.5438078250810622
Position 21147: 0.4100414621930436
Position 14816: 0.34534495229716516
Position 10585: 0.23480247691380932
Position 10353: 0.18388951604724305
Position 7789: 0.17578075417464897
Position 12350: 0.1679184249731034
Position 9721: 0.11694334132666513
Position 19981: 0.11329222511198266
Position 3897: 0.10606936068481902
Position 20669: 0.09873256016490993
Position 12199: 0.08907690824517929
Position 765: 0.07951288952864294
Position 8486: 0.07936074428503434
Position 20575: 0.07899475549917856
Position 16619: 0.07485562234767461
Position 11799: 0.07162860517598893
Position 17604: 0.06795130653275083
Position 20017: 0.06665406290867633
Position 20880: 0.06468936930590874
Position 19952: 0.06148057449912983
Position 19436: 0.057607760481303186
Position 4866: 0.05430767335487098
Position 5212: 0.052466342430147195
Position 312: 0.04659641781663877
Position 11581: 0.045212669120271776
Position 2214: 0.04314233998967612
Position 11069: 0.04305835810975305
Position 9516: 0.04161699535907419
Position 2000: 0.036857239995763014
Position 10604: 0.034044815683120885
Position 2043: 0.03336508544157435
Position 12316: 0.032916082976840254
Position 19060: 0.027207941973120264
Position 18666: 0.025991405722922842
Position 12062: 0.025041629726056162
Position 20399: 0.023903741353365347
Position 5930: 0.022462638201305334
Position 5020: 0.02079235110346551
Position 10414: 0.017960003641586692
Position 16628: 0.015783343868591967
Position 4696: 0.014541739716504277
Position 288: 0.013582459571424432
Position 11694: 0.013001171537009809
Position 12157: 0.012852456170061227
Position 4931: 0.011207549085299884
Position 14784: 0.011203857384026546
Position 5437: 0.010912637125006263
Position 4954: 0.01060242200567871
Position 12154: 0.010242757897885734
Position 7840: 0.00997722278955332
Position 7455: 0.009673075288703509
Position 9814: 0.009426577563269345
Position 19380: 0.009119433528107117
Position 10449: 0.00883814263285367
Position 4123: 0.0087892466073576
Position 10991: 0.008699309777985047
Position 3641: 0.00865064627422291
Position 3905: 0.008520840957952833
Position 10551: 0.008250227933130714
Position 3034: 0.008058656620549305
Position 10221: 0.007936296655096473
Position 18751: 0.007838545403571564
Position 10027: 0.007384607384013126
Position 12330: 0.006467698253682207
Position 18587: 0.005763021237516587
Position 4352: 0.005713683947323262
Position 9354: 0.00544457193642584
Position 5872: 0.005114278852334287
Position 11026: 0.005062711296499515
Position 10417: 0.005051896884003731
Position 1543: 0.005018143597383255
Position 6265: 0.004859497772563156
Position 5231: 0.004695663290669583
Position 19889: 0.0046894404392357585
Position 14267: 0.004589689969330512
Position 7745: 0.004460015952325108
Position 2136: 0.004278075035653804
Position 9022: 0.004253238092703043
Position 18791: 0.004243793697484345
Position 10625: 0.004224842312584476
Position 18991: 0.004168308436904533
Position 19875: 0.004167796819090818
Position 4801: 0.004094927495111302
Position 8024: 0.003886191076008049
Position 10610: 0.003799987258773883
Position 7586: 0.0036872017228539848
Position 332: 0.003603733699576532
Position 3390: 0.003537003416699877
Position 5174: 0.0033494408150538417
Position 3541: 0.003092364615286883
Position 4138: 0.003091644138727501
Position 6335: 0.003074905982447938
Position 3755: 0.002974046554962651
Position 783: 0.0028798959973993935
Position 7427: 0.0028502810483927517
Position 14662: 0.002778357012756444
Position 10327: 0.0026808909894738744
Position 9440: 0.0026292315748945106
Position 10510: 0.00257553504989345
Position 9059: 0.002497868902603483
Position 9247: 0.0024598357266759265
Position 10592: 0.0024270307157824235
Position 5053: 0.002310449736061261
Position 3799: 0.002130601347341762
Position 5326: 0.00209649413835004
Position 9652: 0.0019443929690215447
Position 12374: 0.0018636673954076496
Position 1774: 0.0018238436568049142
Position 3002: 0.0017961961188961582
Position 8835: 0.0017076244580455956
Position 5250: 0.0017024867910410946
Position 2191: 0.001693460505247261
Position 3451: 0.0016646155633842233
Position 842: 0.0016055769024028422
Position 820: 0.0014729828276798436
Position 723: 0.0014696137134654766
Position 9314: 0.0014133911182917817
Position 21252: 0.0013851143233632448
Position 18812: 0.001343848061854411
Position 5585: 0.0013284601070654664
Position 1372: 0.001263346842366171
Position 11378: 0.0012368463858743407
Position 3769: 0.001230920411782296
Position 1041: 0.0011884763504080899
Position 858: 0.0011699050479690798
Position 11154: 0.0011358047061165995
Position 1812: 0.0011250629413934862
Position 3786: 0.0010527004924551116
Position 9627: 0.001045772569651534
Position 7270: 0.000976121537916671
Position 20169: 0.0009705443434845315
Position 2150: 0.0009527646452461003
Position 4452: 0.0009298689254356608
Position 19898: 0.0009218012499951537
Position 9794: 0.0008978870560193213
Position 3211: 0.0008970788635976357
Position 10960: 0.0008651582082802949
Position 9657: 0.0007905365089887323
Position 20646: 0.0007483971717573416
Position 900: 0.0007458951577491057
Position 4167: 0.0007451343329555822
Position 1562: 0.0007354817732101528
Position 1591: 0.0007093253162667611
Position 5023: 0.0006974375050972973
Position 9326: 0.0006869823294466204
Position 6009: 0.0006864125818781775
Position 1781: 0.0006842348104987842
Position 1808: 0.0006606047903408667
Position 20944: 0.000643809666170892
Position 792: 0.0006201466415803916
Position 1063: 0.0006111383875298344
Position 9076: 0.0006062740454645895
Position 1473: 0.0005443035055069363
Position 8194: 0.0005442104537807361
Position 290: 0.0005420700751385976
Position 10356: 0.0005100439941889556
Position 17423: 0.0005095602435364337
Position 20620: 0.0004971413972196451
Position 8975: 0.00045644831298165717
Position 10051: 0.00045484941160732516
Position 19288: 0.0004091655816084165
Position 10606: 0.0003641350426309986
Position 20355: 0.00034648521919510754
Position 9360: 0.0003373796377309937
Position 10519: 0.00032057126475060183
Position 10745: 0.00030637210787949566
Position 8799: 0.0002954837861723503
Position 8850: 0.00028139866075884155
Position 1856: 0.0002680233855588934
Position 1547: 0.0002276417962792591
Position 1433: 0.0002260413114495757
Position 12104: 0.00020489740144531492
Position 10181: 0.00020049395608367238
Position 704: 0.00019555472792963548
Position 824: 0.00017425433289058355
Position 1087: 0.0001707687514178821
Position 10516: 0.00016006525426153227
Position 10229: 0.00015383289949965354
Position 368: 0.0001462883043915225
Position 10245: 0.00013592310962157577
Position 12213: 0.00013026243414672768
Position 9030: 0.00011455643391527294
Position 10489: 9.785587554939942e-05
Position 10492: 9.519072246611738e-05
Position 10045: 9.443379948021446e-05
Position 3503: 7.831138797050514e-05
Position 10371: 7.809964677694732e-05
Position 11253: 7.612836226457404e-05
Position 10189: 7.444123821543361e-05
Position 11542: 7.015623696100732e-05
Position 8398: 6.871896971770424e-05
Position 3956: 6.583923144124999e-05
Position 317: 6.0640685758590554e-05
Position 10158: 5.7212205908660315e-05
Position 17919: 4.460772800261697e-05
Position 2065: 4.017990308010583e-05
Position 1776: 2.7013541072427047e-05
Position 881: 2.4679032196555665e-05
Position 2095: 2.4190391410901368e-05
Position 2177: 2.1532663023024033e-05
Position 337: 1.8004702368609778e-05
Position 9378: 1.7422618000780013e-05
Position 20447: 1.5744807967727896e-05
Position 254: 1.4661500947791823e-05
Position 334: 1.4310460147466761e-05
Position 1335: 1.1631763417116724e-05
Position 879: 1.0861543705448207e-05
Position 11176: 8.070218948200926e-06
Position 1656: 7.880685410569739e-06
Position 1092: 6.81484682007104e-06
Position 10655: 6.427654400133667e-06
Position 10697: 5.887242268176806e-06
Position 1915: 3.4022211671673657e-06
Position 86: 3.127939889337957e-06
Position 1596: 2.8234386694254146e-06
Position 1928: 2.5758199165124564e-06
Position 986: 2.5202855367442475e-06
Position 1896: 2.478187079206036e-06
Position 615: 2.3600809505034986e-06
Position 8899: 1.8875404312570922e-06
Position 8568: 1.86745254121574e-06
Position 9862: 1.6834891296583582e-06
Position 897: 1.2308012038168017e-06
Position 1000: 1.1672131627402199e-06
Position 2104: 9.87965343052209e-07
Position 10386: 8.372880577241518e-07
Position 3120: 7.971852520027809e-07
Position 348: 7.262837913725264e-07
Position 8343: 7.116761006546377e-07
Position 2953: 7.083175196151415e-07
Position 264: 6.87661559955473e-07
Position 2942: 6.70374592266235e-07
Position 559: 4.852498849307757e-07
Position 376: 4.3771221424585243e-07
Position 8270: 1.3160762038985885e-07
Position 451: 7.94186410798089e-08
Position 108: 5.352085696329816e-08
Position 395: 5.218441839745227e-08
Position 235: 4.544826506072908e-08
Position 430: 2.7655794444528694e-08
Position 113: 2.259164696354421e-08
Position 8230: 2.025639291002376e-08
Position 8266: 1.87449216473718e-09
