Gene = Lyrm1
Position 8089: 0.005067965263853035
Position 9155: 0.004955297629522185
Position 7832: 0.004359941338803483
Position 201: 0.004322344589443042
Position 1573: 0.004020068528570213
Position 6876: 0.0037036977801076787
Position 485: 0.0035244066874141147
Position 2013: 0.003519154173025258
Position 5780: 0.0030108656702372226
Position 7869: 0.0029836759936882787
Position 3600: 0.0029491153434794857
Position 2715: 0.002923899879118857
Position 8068: 0.002886709336104843
Position 5574: 0.002809349188054892
Position 2871: 0.0027711735716119653
Position 6542: 0.0027673513204115826
Position 6784: 0.00263385325652667
Position 346: 0.0025671853726405808
Position 4402: 0.0025525436076067596
Position 7504: 0.00253158063933907
Position 9087: 0.0024434396408661513
Position 4007: 0.002353368896714828
Position 6451: 0.0023114501896935465
Position 3172: 0.002288634651561742
Position 5460: 0.0022716126111476495
Position 2123: 0.0022594132207288307
Position 7346: 0.0022268042947766265
Position 297: 0.002069803142613961
Position 2819: 0.002013475640636321
Position 1266: 0.001944758033915067
Position 1279: 0.001734455720073155
Position 642: 0.0016582937176874738
Position 624: 0.0016346007121894124
Position 5596: 0.0016014583623691057
Position 6508: 0.0015670036945049054
Position 7968: 0.0014607019232699527
Position 6117: 0.0014589336261921508
Position 2598: 0.001377151483408845
Position 5181: 0.0013504089285270864
Position 451: 0.0011991160853096641
Position 2151: 0.0011926712696660611
Position 5830: 0.0011664006708984175
Position 8730: 0.001002236929209645
Position 697: 0.0006242495963239015
Position 4766: 0.0006103293914799805
Position 4984: 0.0006030448980689073
Position 4540: 0.0005850841691547055
Position 7289: 0.0004994859611291286
Position 3489: 0.0004720925035965701
Position 5394: 0.0004441393406319718
Position 7151: 0.00042632419222398657
Position 5156: 0.0003958139760853671
Position 3312: 0.00036779987806550104
Position 2680: 0.00036407821395239377
Position 4884: 0.00035398367569429066
Position 148: 0.0003405398308661393
Position 5933: 0.00028270609924157473
Position 3211: 0.0002497637931664098
Position 922: 0.00023646687094190888
Position 457: 0.00023186504301222618
Position 1822: 0.00017614139344074935
Position 4664: 0.00017094558069391362
Position 808: 0.00015489929952087803
Position 312: 0.00015396119817191956
Position 4709: 0.00014771567130605185
Position 3416: 0.0001372585978432566
Position 795: 0.00013721123836879357
Position 1153: 0.00013604160887086195
Position 1362: 0.00013427754740082449
Position 3759: 0.0001322392926370361
Position 561: 0.00012482105214278047
Position 3451: 0.00010289661074388518
Position 3536: 9.294650029619077e-05
Position 1527: 7.542800284286189e-05
Position 991: 7.00194710630912e-05
Position 2530: 6.162001526870436e-05
Position 2355: 6.086722816711272e-05
Position 861: 5.4079306494455583e-05
Position 1407: 4.38589301117571e-05
Position 636: 4.146565958400998e-05
Position 488: 1.9193892379600608e-05
Position 550: 1.7055674251014604e-05
Position 672: 1.389731670432589e-05
Position 1145: 1.3609360434182339e-05
Position 1224: 1.3246041668538303e-05
Position 1139: 9.18675873816229e-06
Position 211: 5.457454366355844e-06
Position 195: 4.546606940102741e-06
Position 178: 2.9338615909745082e-06
Position 204: 2.3020003009531767e-06
Position 94: 2.163334799209566e-06
Position 321: 1.2154359213894761e-06
Position 1217: 1.0726575428732027e-06
Position 139: 9.505972842211238e-07
Position 153: 8.31494129894533e-07
Position 830: 6.620743749978881e-07
Position 1073: 6.378737269922387e-07
Position 1268: 6.123866853019508e-07
Position 132: 3.179768983818644e-07
Position 373: 3.1123350568100027e-07
Position 1112: 1.7990367245185533e-07
Position 952: 1.7524992529812135e-07
Position 517: 1.6687746505303807e-07
Position 370: 1.2649972236892403e-07
Position 127: 1.2333010944200432e-07
Position 144: 7.410604526290526e-08
Position 119: 5.0844598388149824e-08
Position 416: 4.019138916667305e-08
Position 158: 3.5103410476541555e-08
Position 106: 1.7195048875728264e-08
Position 323: 5.113255325638002e-09
Position 376: 4.104940055812053e-09
Position 926: 4.028045279866146e-09
Position 818: 3.972444651571731e-09
Position 166: 3.017591486074979e-09
Position 142: 2.8408755357277803e-09
Position 827: 2.2493940080125556e-09
Position 815: 1.3628299711524884e-09
Position 386: 2.4138386143201924e-10
