Gene = Preb
Position 300: 7.339829503070621e-07
Position 675: 5.186390024163762e-07
Position 16: 1.940442739887783e-07
Position 2300: 1.640562116913533e-07
Position 294: 1.4662169700581942e-07
Position 2371: 6.119050190596929e-08
Position 2214: 1.4775905580956665e-09
Position 1810: 7.993913225239905e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1809: 0.9852421849490447
Position 1424: 0.9803970506166301
Position 2003: 0.7172163850636033
Position 2299: 0.6182403496988615
Position 4271: 0.49471464818577193
Position 948: 0.431591169706937
Position 4623: 0.41662438944507046
Position 8160: 0.28066266220232167
Position 6038: 0.2197182422315345
Position 4026: 0.21878413684536036
Position 1071: 0.14376654058736543
Position 4996: 0.1227482121131871
Position 9065: 0.10418317761307722
Position 2346: 0.10262653104823626
Position 960: 0.09591610708418932
Position 4099: 0.08831555767042354
Position 2013: 0.08551343715014796
Position 3926: 0.08161105894388712
Position 1101: 0.07547880576474907
Position 8347: 0.06889543291976086
Position 4694: 0.06742957196022903
Position 3950: 0.06704507907109383
Position 3902: 0.06627709533044986
Position 8714: 0.058462487926750836
Position 4725: 0.05832137005020544
Position 2045: 0.052158947253319585
Position 3974: 0.04196863346715508
Position 4002: 0.04106574732986648
Position 4954: 0.0352879225881287
Position 6841: 0.03510779038569871
Position 8295: 0.03368477460418345
Position 319: 0.028993493747694034
Position 2351: 0.025762495120377316
Position 3878: 0.023516452893870474
Position 3854: 0.022167949850254217
Position 5047: 0.013934535221160234
Position 4966: 0.012038369567963234
Position 3510: 0.011149600242981773
Position 4230: 0.010644364617219283
Position 964: 0.00945862900481347
Position 5073: 0.00944765245791023
Position 504: 0.008997869103907756
Position 2724: 0.007322733615896811
Position 3052: 0.0073024598397589
Position 2397: 0.005930732651287607
Position 551: 0.005082876583976133
Position 3230: 0.005080922696034015
Position 3382: 0.004787459916287045
Position 2309: 0.004499124894908157
Position 663: 0.003957344093675444
Position 2920: 0.003851431930392037
Position 2048: 0.0038104562986083644
Position 3000: 0.0037935754030888687
Position 2896: 0.003712677771628632
Position 3178: 0.003671067908400016
Position 2030: 0.0034776887444162956
Position 361: 0.0034186622278870593
Position 3654: 0.0031298256988607793
Position 2746: 0.003082286344935569
Position 3606: 0.002933009783051728
Position 3254: 0.002833533856440692
Position 1017: 0.0026973561343587695
Position 2617: 0.002629225153334063
Position 1771: 0.002558739139038177
Position 2816: 0.0025411986007976813
Position 3778: 0.0024969931913085505
Position 3330: 0.0024743358147913596
Position 3702: 0.002394435770950692
Position 2672: 0.0023833780813089776
Position 3076: 0.002221226731054607
Position 695: 0.0021910723640814985
Position 3582: 0.0021595098550270756
Position 2128: 0.0021341609114552866
Position 1954: 0.0021332231725413034
Position 2792: 0.00194246383610151
Position 3306: 0.001914740082843156
Position 3802: 0.0018353222231988517
Position 3128: 0.0018205569775867235
Position 3406: 0.0017908466485158996
Position 3558: 0.0017177559940106755
Position 3458: 0.0016788872841850223
Position 3726: 0.0016425356453880818
Position 3630: 0.001628726913264787
Position 3678: 0.0016197969273292001
Position 692: 0.0013759477640634212
Position 1570: 0.0012020066765188716
Position 7521: 0.0011768747889784712
Position 1113: 0.0011048699950003062
Position 767: 0.0009354277594034508
Position 327: 0.0008938416992887519
Position 2120: 0.0008266784260096975
Position 1817: 0.0008130932623741021
Position 5356: 0.000731116067111239
Position 986: 0.0006884526225781777
Position 966: 0.0006497697198743971
Position 4999: 0.0006380303979399379
Position 355: 0.0006107820254403272
Position 2066: 0.0005878984383210417
Position 4832: 0.0005743576754751677
Position 735: 0.00048512984950495753
Position 2872: 0.0003454406205340871
Position 2976: 0.00031768897249367706
Position 3028: 0.0003127912578705702
Position 358: 0.00030890038871406964
Position 2844: 0.00029996501657377286
Position 2648: 0.0002511272538410628
Position 667: 0.00024021654459849596
Position 1472: 0.00023865798299596593
Position 487: 0.00022562350492619256
Position 2434: 0.0002190002348010968
Position 1080: 0.00021239785427484527
Position 2072: 0.0001947701044171928
Position 2316: 0.00017457106496607426
Position 605: 0.0001684903502026863
Position 770: 0.00016801196547537947
Position 802: 0.00016135044073998172
Position 1961: 0.00011448124279286175
Position 1432: 0.00011137220474507969
Position 205: 0.00010258868080549939
Position 1390: 9.734848396793802e-05
Position 1086: 9.596929310693495e-05
Position 1538: 9.495947510546071e-05
Position 1505: 9.298899412582544e-05
Position 1843: 8.943171818351668e-05
Position 1828: 8.43221037777298e-05
Position 553: 7.216791165274565e-05
Position 2136: 5.7983175029002614e-05
Position 1616: 5.078644678528653e-05
Position 1754: 4.105818980055493e-05
Position 1469: 3.471536217617736e-05
Position 1450: 3.222781571999899e-05
Position 2230: 3.090938593028096e-05
Position 1738: 2.832310953511537e-05
Position 548: 2.7480350410244496e-05
Position 591: 2.7237345312108816e-05
Position 2143: 2.4403482509900124e-05
Position 1657: 2.414867533059191e-05
Position 1645: 2.3722621145209348e-05
Position 2155: 2.0501643700391596e-05
Position 639: 1.900776581414944e-05
Position 776: 1.7242622130332783e-05
Position 789: 1.4583271505918148e-05
Position 517: 1.3635160199146182e-05
Position 1438: 9.466247122415039e-06
Position 565: 8.383216004731352e-06
Position 575: 7.805708609441927e-06
Position 402: 6.142524265296774e-06
Position 628: 5.762022022572226e-06
Position 279: 5.349241382714525e-06
Position 1852: 5.007146368444168e-06
Position 817: 4.986006660416174e-06
Position 2166: 4.617940223771914e-06
Position 2270: 4.513337992132319e-06
Position 176: 4.508569507319289e-06
Position 2321: 3.5126892091926763e-06
Position 701: 3.4263305632937728e-06
Position 381: 3.170854550491816e-06
Position 417: 3.0827698292949704e-06
Position 630: 2.544749408900776e-06
Position 2375: 2.4959773645935545e-06
Position 510: 1.5039218188414087e-06
Position 2467: 1.3320456843890482e-06
Position 434: 1.1247600464370437e-06
Position 463: 1.0920278965778586e-06
Position 2363: 9.732920059034288e-07
Position 2220: 2.932719079912874e-07
Position 445: 6.075913940612802e-09
Position 369: 2.434742528722487e-09
Position 200: 2.305426336472558e-09
Position 438: 1.9228974153786273e-09
Position 183: 1.8199808406856878e-09
Position 465: 8.599567462092803e-10
Position 158: 7.344889852059833e-10
Position 470: 4.3054105445710243e-10
Position 124: 3.450609744263183e-10
Position 1890: 1.619830202376832e-10
Position 1923: 1.5551729689074328e-10
Position 139: 1.038648521958621e-10
Position 134: 7.442817794359522e-11
Position 146: 3.421093676732994e-14
