Gene = Erp29
Position 647: 7.138281919500066e-08
Position 1478: 8.807523706815084e-10
Position 982: 8.558101591342071e-10
Position 849: 8.433763241583661e-10
Position 1030: 6.895218144154186e-10
Position 468: 3.730747391774428e-11
Position 1192: 2.088387971998399e-11
Position 1159: 2.034272704152648e-11
Position 1225: 2.0340293914240434e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6933: 0.9796067374242109
Position 5226: 0.8641479484873277
Position 5459: 0.7049546081867009
Position 4940: 0.4563129259438884
Position 7146: 0.33588339059127925
Position 7199: 0.26308867676434
Position 11320: 0.24027378697637708
Position 11232: 0.1616638549399297
Position 10660: 0.1107090260821582
Position 5210: 0.10184428110507354
Position 3342: 0.10028406703033503
Position 7770: 0.08812024160588171
Position 6554: 0.08495025625001319
Position 4805: 0.07807210709546791
Position 9786: 0.0653107724264642
Position 2152: 0.05805148559779463
Position 8238: 0.04743911588989064
Position 2054: 0.04268303013135733
Position 5487: 0.03782665790637258
Position 4808: 0.03580319821397594
Position 7969: 0.0357135641572734
Position 6364: 0.03340749896985232
Position 9035: 0.02426304007666697
Position 8326: 0.023627290335259375
Position 10233: 0.02229526934601682
Position 7205: 0.02179031669497837
Position 9216: 0.021784956536965577
Position 462: 0.02138633987097012
Position 3108: 0.017810666803480785
Position 8539: 0.016544575565033748
Position 1906: 0.015832539056811874
Position 6649: 0.015396698921679866
Position 11451: 0.015018308418648733
Position 8005: 0.014892551649311227
Position 6635: 0.01197376387714178
Position 3427: 0.011259349934667595
Position 4945: 0.011219068057525372
Position 10960: 0.010984063440177506
Position 5240: 0.010153026171167737
Position 4280: 0.009863510022973289
Position 8987: 0.008843429938214036
Position 4835: 0.007276906861369171
Position 7841: 0.0069932949172989995
Position 10025: 0.00651962457533311
Position 3366: 0.005871548681453029
Position 6251: 0.005743314674950032
Position 6186: 0.005428158532897531
Position 1868: 0.005129507189509959
Position 5569: 0.005114395318615975
Position 3514: 0.004668608718265977
Position 1632: 0.004192610879685508
Position 8940: 0.004089392963104072
Position 3666: 0.0040187826896159245
Position 3708: 0.004014738480989061
Position 5484: 0.003894064887817734
Position 5469: 0.003740587095120101
Position 2939: 0.0036841173043663925
Position 6880: 0.0036710752357607375
Position 3389: 0.003223566422795203
Position 8223: 0.003095897272382602
Position 5153: 0.0028899783424296854
Position 7783: 0.002571466850239987
Position 8738: 0.0025347483097131135
Position 8920: 0.0024502260799154412
Position 7151: 0.0024053693988002806
Position 1772: 0.0023129624225023226
Position 2222: 0.0023090863705501493
Position 8583: 0.002250204094360398
Position 1740: 0.0022161932886350802
Position 9591: 0.0017002656830828497
Position 7754: 0.0016360485404302793
Position 6559: 0.0016302707849050393
Position 7184: 0.0015023877375028307
Position 3222: 0.001437015985920971
Position 2166: 0.0013278261294612096
Position 4632: 0.0013252746990615022
Position 2915: 0.0013104265614716007
Position 3562: 0.0012775451238580223
Position 1958: 0.0012696573323655509
Position 9156: 0.0012621106559396232
Position 7226: 0.0010724747384277455
Position 5125: 0.0010669482775468796
Position 5177: 0.0009677160448262899
Position 8535: 0.0009179860470104246
Position 9873: 0.0009011858036367742
Position 7600: 0.0008682277936696463
Position 3062: 0.0008420571919589114
Position 3533: 0.0007884347941887142
Position 5503: 0.0007824613057183452
Position 7409: 0.0007379042726879411
Position 7168: 0.0007166941386802895
Position 3518: 0.0006914429102196387
Position 5650: 0.0006486150359729709
Position 2090: 0.0006035533152671085
Position 1843: 0.0005986975902541933
Position 3022: 0.000573802070536211
Position 1979: 0.0005139745720858812
Position 7406: 0.0004395786657726817
Position 7671: 0.0004207623071422614
Position 7493: 0.0002550011010873055
Position 1710: 0.00018373243854512473
Position 5499: 0.00015499003555429335
Position 5515: 0.00015318871901827196
Position 5433: 0.00015160531210797715
Position 7517: 0.00012593264829565014
Position 7470: 9.041335212158855e-05
Position 7173: 6.887670868236397e-05
Position 7523: 6.470281109399974e-05
Position 7464: 5.3623052263560346e-05
Position 1302: 5.171036575053671e-05
Position 7412: 5.0495647035820244e-05
Position 790: 4.664035355259606e-05
Position 760: 4.515281189309704e-05
Position 7302: 4.271255412546525e-05
Position 852: 3.8704090724914486e-05
Position 814: 3.442480453676724e-05
Position 6895: 3.0933679739119196e-05
Position 5473: 2.9948041681014236e-05
Position 837: 2.297878638333791e-05
Position 1397: 1.831988486714749e-05
Position 685: 1.5202263211466656e-05
Position 1270: 1.3325550276944681e-05
Position 1114: 1.1243218191647881e-05
Position 5429: 1.0295097722850798e-05
Position 1779: 9.527975406029105e-06
Position 7864: 9.046363460674868e-06
Position 5508: 8.859114371047046e-06
Position 6442: 7.635107507981803e-06
Position 550: 7.001307161785701e-06
Position 413: 5.81972010336125e-06
Position 1914: 3.8359094699616e-06
Position 404: 3.704505407887447e-06
Position 482: 3.49155022981384e-06
Position 748: 2.7874702954323967e-06
Position 820: 2.6151033373947316e-06
Position 5585: 2.5400524154678624e-06
Position 380: 2.128027007743122e-06
Position 1586: 2.004080821064579e-06
Position 900: 1.9249956262588446e-06
Position 477: 1.8964384383753665e-06
Position 416: 1.8355160991945466e-06
Position 1669: 1.626990431767082e-06
Position 468: 1.4930969378996605e-06
Position 301: 1.455392778882429e-06
Position 1238: 9.610020593370051e-07
Position 419: 6.575933383070913e-07
Position 2120: 3.22945730547241e-07
Position 611: 1.4580402475611175e-07
Position 7233: 1.1866817184475792e-07
Position 1281: 8.546286249264277e-08
Position 647: 8.145405752452878e-08
Position 621: 6.89945653912051e-08
Position 626: 6.486766261495636e-08
Position 734: 5.386245349725582e-08
Position 351: 5.211413577347251e-08
