Gene = Zbbx
Position 3311: 0.0002482985932664465
Position 513: 0.00023918451528713355
Position 973: 0.00021834753134952222
Position 1861: 0.00021714684530438173
Position 1045: 0.0002121042992693596
Position 6669: 0.00018528852298212587
Position 1896: 0.00017879627146515187
Position 936: 0.00017772914408919924
Position 2398: 0.0001686365550918178
Position 2657: 0.00016827535832162165
Position 576: 0.00016681553474557422
Position 3620: 0.00013371223241844947
Position 728: 0.0001327418402204099
Position 1121: 0.00012940045288260466
Position 4318: 0.00012891809197391983
Position 3222: 0.00011065996270849952
Position 551: 0.00010536817153852099
Position 3097: 9.959119473936533e-05
Position 3472: 9.329017157368917e-05
Position 5220: 8.87498810635145e-05
Position 865: 8.702887543603837e-05
Position 5101: 8.245044961194885e-05
Position 6816: 8.020535596549961e-05
Position 2084: 7.376588016304414e-05
Position 499: 6.617376592988029e-05
Position 2049: 6.37334064579145e-05
Position 273: 6.37269187043721e-05
Position 1929: 6.316748587464999e-05
Position 2100: 5.932183081301792e-05
Position 544: 5.534770521010609e-05
Position 8833: 5.4102039011737056e-05
Position 2095: 5.1438538940533705e-05
Position 989: 4.6576901289062774e-05
Position 1375: 4.574265463319669e-05
Position 2798: 4.441823858501726e-05
Position 2011: 4.1890286638754237e-05
Position 833: 4.1629209044961114e-05
Position 1834: 4.14241358801749e-05
Position 476: 4.0916946747743e-05
Position 785: 4.088743304130891e-05
Position 2917: 4.0585576507593934e-05
Position 2279: 3.9522302054900615e-05
Position 1190: 3.661901738046452e-05
Position 3002: 3.3667672269868186e-05
Position 594: 3.145653706725693e-05
Position 620: 3.0442025837495972e-05
Position 1067: 3.0039669597081736e-05
Position 556: 2.9847894402777132e-05
Position 2137: 2.529889069211658e-05
Position 1511: 2.381884578437504e-05
Position 1972: 2.3165996015519657e-05
Position 5563: 2.1957150851314892e-05
Position 2122: 2.1200912902948718e-05
Position 422: 2.0353459412754333e-05
Position 3315: 1.7791156887861195e-05
Position 3324: 1.6832320450389637e-05
Position 3580: 1.6702656252070742e-05
Position 367: 1.6197680824518247e-05
Position 308: 1.5677286206034444e-05
Position 1019: 1.5387508043062335e-05
Position 1073: 1.4321240940375535e-05
Position 671: 1.2493716109540082e-05
Position 638: 1.2185396352620408e-05
Position 1211: 1.2027507918440329e-05
Position 584: 1.1439155461458002e-05
Position 305: 1.1336355569942821e-05
Position 645: 9.948202261222738e-06
Position 1379: 8.914931996588833e-06
Position 5432: 8.263751952014593e-06
Position 374: 6.535877159427702e-06
Position 1167: 6.436930626925788e-06
Position 1201: 6.298038255770909e-06
Position 809: 6.0414220181617896e-06
Position 301: 5.700166618158322e-06
Position 369: 5.3662251635615704e-06
Position 250: 4.93350469492968e-06
Position 668: 3.932664391383942e-06
Position 3542: 2.2885298059268332e-07
