Gene = 3110040N11Rik
Position 527: 6.323810099568555e-05
Position 705: 6.281849060514148e-05
Position 805: 6.207785421001856e-05
Position 3870: 5.9816604969110714e-05
Position 23: 4.426402053975377e-05
Position 903: 4.010660158099984e-05
Position 81: 3.8715603954460334e-05
Position 86: 3.8545581575012714e-05
Position 555: 3.037081361098668e-05
Position 530: 2.647016748331651e-05
Position 669: 2.238177451736608e-05
Position 57: 2.1028785343866676e-05
Position 3918: 1.8767428850131112e-05
Position 829: 1.5655999744894158e-05
Position 753: 1.3047221128027192e-05
Position 83: 1.1369952913433092e-05
Position 145: 1.0733803145197406e-05
Position 866: 8.904225256847492e-06
Position 4621: 3.3182796834790168e-06
Position 3406: 2.4889984923224445e-06
Position 1748: 2.418955782561337e-06
Position 1121: 2.168147695877102e-06
Position 3382: 2.1376856483897515e-06
Position 3387: 1.6997036586935852e-06
Position 1707: 1.574174516225528e-06
Position 1310: 1.3690108027396948e-06
Position 3623: 6.022735283660964e-07
Position 3390: 1.6713784976416296e-07
Position 128: 1.3955477605962703e-07
Position 140: 1.3720537896286546e-07
Position 1033: 7.989177705564647e-08
Position 301: 2.749949299866184e-09
Position 461: 2.4904146141295056e-09
Position 558: 2.0313913794230493e-09
Position 421: 9.342763977831436e-11
Position 763: 9.006594748623968e-11
Position 515: 6.878168755229825e-11
Position 552: 5.094694007776285e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3273: 0.9250268177702015
Position 901: 0.84499783423903
Position 6339: 0.6496123670976657
Position 6662: 0.20223565948091674
Position 7148: 0.17957166413782696
Position 5131: 0.0823451574042452
Position 947: 0.0740685139075502
Position 3309: 0.06827282751465254
Position 2479: 0.05979219081953892
Position 6592: 0.04148468484882612
Position 6896: 0.03664248584578984
Position 4156: 0.03599029241964025
Position 7242: 0.03418739319639697
Position 5753: 0.03128724929780751
Position 4127: 0.028183541654760235
Position 4054: 0.027056047698843858
Position 5997: 0.026840369639527416
Position 6855: 0.02168146980808143
Position 6391: 0.02055068741394761
Position 2026: 0.019324798389600654
Position 6935: 0.01914252800277487
Position 4018: 0.016150067263042238
Position 1834: 0.01516802260480333
Position 4079: 0.013867835141251682
Position 5256: 0.012624486835825023
Position 2610: 0.012141680825113535
Position 3979: 0.011814449217251556
Position 7102: 0.011507847730913833
Position 3772: 0.010542518041765118
Position 3507: 0.01017849164636302
Position 4809: 0.00955097529540307
Position 986: 0.00946432318429858
Position 3084: 0.008829690393870339
Position 2349: 0.00876848180242393
Position 2298: 0.008406560933374243
Position 6360: 0.008070618412971327
Position 6921: 0.007692134272494172
Position 6903: 0.006780220016651821
Position 2520: 0.006128574675697469
Position 1613: 0.005566318019882754
Position 5299: 0.005173568755434878
Position 3999: 0.004973602382395016
Position 2398: 0.004969159276960059
Position 4513: 0.0041749446393022195
Position 5354: 0.004056346035478185
Position 956: 0.0032106521246395505
Position 6850: 0.0030612217831319237
Position 4793: 0.0029097783277996095
Position 2386: 0.0028343407974195343
Position 7208: 0.0027931325430550673
Position 4620: 0.002694212225812052
Position 7264: 0.002592327600555473
Position 6214: 0.0025876999650896286
Position 3961: 0.0024957621931568368
Position 2904: 0.0024582626714393886
Position 6041: 0.0023844504030826196
Position 2358: 0.0023540172777716194
Position 1150: 0.002258436517008923
Position 4138: 0.0020402895148588134
Position 4410: 0.001998198351271256
Position 2763: 0.001995419583328408
Position 226: 0.001987329911675432
Position 6089: 0.0018708665647727968
Position 2868: 0.0018703156795460355
Position 1637: 0.0016741821616159161
Position 7125: 0.0016603347412745158
Position 4759: 0.0016039205021984562
Position 2882: 0.001547989937215168
Position 7281: 0.0015051112800712819
Position 3521: 0.0014992942533016524
Position 2372: 0.0014429918345040716
Position 5683: 0.0014024643947546907
Position 4327: 0.0013812018827491597
Position 7062: 0.0013690584117260858
Position 5101: 0.001338415926771197
Position 443: 0.0012868208041971368
Position 6706: 0.0012209023778205444
Position 971: 0.0011980047914368203
Position 645: 0.0010907665063960867
Position 651: 0.0010529071316832796
Position 3190: 0.0010271097039772116
Position 2594: 0.0009645642850145972
Position 7189: 0.0009514077231875201
Position 2826: 0.0008974072702454226
Position 5062: 0.0008113680053299619
Position 599: 0.0007025598938451346
Position 2876: 0.0006869063202559576
Position 1106: 0.0006496636358481454
Position 2079: 0.0006422949263332791
Position 725: 0.0006380193787564612
Position 6530: 0.00062761276441941
Position 5082: 0.0006178926765226174
Position 6600: 0.000609166732319702
Position 5326: 0.000606515874958928
Position 5546: 0.0006038359469055447
Position 2315: 0.0005677727190161475
Position 6300: 0.0005654505377732547
Position 6396: 0.0005530501268993273
Position 2979: 0.0005279085972426569
Position 4510: 0.000507014112955849
Position 1488: 0.0005018711947329327
Position 4253: 0.00048672948998772507
Position 2402: 0.00047422818856111213
Position 3563: 0.00047079069012573185
Position 2823: 0.00045975917451319644
Position 6012: 0.00042766590703929657
Position 1177: 0.00041325153534200836
Position 2072: 0.0004049526521036958
Position 3481: 0.00040407096955123566
Position 552: 0.0003969686759265983
Position 1660: 0.0003961307337103855
Position 3362: 0.0003928423338692981
Position 3329: 0.0003848750737747277
Position 3130: 0.0003801070664361343
Position 1011: 0.0003754573929246334
Position 1586: 0.0003607790893801709
Position 6623: 0.00035670389546207986
Position 6200: 0.0003528788153011803
Position 3117: 0.0003528250172624168
Position 3913: 0.0003513551963916655
Position 6929: 0.0003420493354198398
Position 4342: 0.0003346673618685431
Position 7274: 0.00033200888444731634
Position 1858: 0.00033075812523963264
Position 534: 0.00032647993549272464
Position 7245: 0.0003218449651454887
Position 2364: 0.0003214373181070678
Position 1276: 0.0003179469120694948
Position 3527: 0.00027049466966707594
Position 3194: 0.0002635414963016975
Position 4638: 0.0002520014469759628
Position 926: 0.000249191685918961
Position 776: 0.00022671879563712736
Position 3981: 0.00022423583336121048
Position 527: 0.00022087017535258468
Position 617: 0.0002125385326256999
Position 4189: 0.00021144970094672666
Position 5993: 0.00020886534939268912
Position 1878: 0.00020768921479631566
Position 5190: 0.00018796038433893555
Position 6393: 0.00018013440317331942
Position 818: 0.00017998266218952142
Position 2125: 0.00017473516753026006
Position 7290: 0.00017202838492805114
Position 5368: 0.0001710585722907535
Position 2032: 0.00017001428189369962
Position 2646: 0.0001647169563729583
Position 593: 0.00016020919052142277
Position 3327: 0.00015960716719563058
Position 2058: 0.000159558828708918
Position 932: 0.0001590022589663527
Position 3523: 0.00015492090681363562
Position 920: 0.00015173860912025828
Position 4661: 0.00014590312697890194
Position 731: 0.00014084307905348566
Position 866: 0.0001371983859854381
Position 5017: 0.00013450046275923492
Position 340: 0.00012943729660272303
Position 3917: 0.00012888723797032308
Position 2006: 0.000128821607382885
Position 4702: 0.00012246778286018208
Position 4466: 0.00012133666369168817
Position 2331: 0.00011170004241970869
Position 3323: 0.00011026096661871239
Position 2800: 0.00010808291135050461
Position 2109: 9.85317893422476e-05
Position 3474: 9.696166776904019e-05
Position 3233: 8.592289762654461e-05
Position 6221: 8.357337903751997e-05
Position 4424: 7.434059910849399e-05
Position 254: 7.402451085787611e-05
Position 665: 7.338382009377945e-05
Position 512: 7.321687130927711e-05
Position 708: 6.939216698182035e-05
Position 3546: 6.826509022011813e-05
Position 1229: 6.818873289186043e-05
Position 322: 6.363205244827256e-05
Position 6173: 6.04920440886759e-05
Position 928: 5.643834528067651e-05
Position 1868: 5.585130197559928e-05
Position 679: 5.130834291459137e-05
Position 1447: 3.924967764753045e-05
Position 185: 3.766825840084745e-05
Position 1153: 3.7650474874257925e-05
Position 3228: 2.6696733523314453e-05
Position 123: 1.692449832273547e-05
Position 824: 1.5656337906849464e-05
Position 686: 1.535141862005462e-05
Position 150: 1.2193878269059689e-05
Position 3774: 1.0847873471186078e-05
Position 727: 1.074799565317264e-05
Position 805: 8.792860490270523e-06
Position 457: 8.016593945637687e-06
Position 119: 7.217526394760835e-06
Position 1015: 7.023572001963472e-06
Position 392: 6.973548648125061e-06
Position 2086: 5.982047563935101e-06
Position 1972: 5.87041555304645e-06
Position 453: 5.721803037501706e-06
Position 135: 5.258484466787404e-06
Position 265: 5.000852107775978e-06
Position 152: 4.966558765937721e-06
Position 1900: 4.809061058442177e-06
Position 3150: 4.545182091061269e-06
Position 1887: 4.478277459200773e-06
Position 662: 3.920122069788455e-06
Position 3779: 3.6816382121854737e-06
Position 690: 3.663622960113849e-06
Position 191: 3.3789767607550225e-06
Position 1967: 2.9551802571725037e-06
Position 1663: 2.8307567346025488e-06
Position 3551: 2.7848563288328907e-06
Position 2043: 2.7625747326006944e-06
Position 2088: 2.7572572034860374e-06
Position 233: 2.292246039841255e-06
Position 3376: 2.155052532599339e-06
Position 128: 1.9833320139947764e-06
Position 3457: 1.7264145976501929e-06
Position 102: 1.6683545672209537e-06
Position 208: 1.491800605997845e-06
Position 3862: 1.4084429421523595e-06
Position 3575: 1.185983448021944e-06
Position 1685: 1.1532929929595458e-06
Position 106: 8.76005603264276e-07
Position 3791: 7.840008372132232e-07
Position 200: 7.353398679393839e-07
Position 4194: 4.4855090653515476e-07
Position 1673: 2.7489596354032695e-07
Position 2251: 2.499662135072553e-07
Position 1187: 2.3416600738451037e-07
Position 1028: 2.2382720748721562e-07
Position 1385: 1.2520864798654767e-07
Position 3438: 1.3921677965464065e-08
