Gene = Ino80e
Position 6382: 5.445541190060075e-05
Position 8101: 5.240326290685855e-05
Position 780: 4.5514814205745263e-05
Position 191: 4.107315299404444e-05
Position 422: 3.913610038046077e-05
Position 375: 2.8662810362994828e-05
Position 5570: 2.539013941663402e-05
Position 4724: 2.3357409098944916e-05
Position 1929: 2.1688458326863315e-05
Position 201: 1.5807019929722094e-05
Position 471: 1.203486924069021e-05
Position 710: 1.0645340022678845e-05
Position 217: 1.0140151356812232e-05
Position 4691: 9.36408673990162e-06
Position 162: 8.703897379943594e-06
Position 4258: 8.154708230819653e-06
Position 5037: 7.768040102912569e-06
Position 655: 6.875706473598956e-06
Position 4074: 6.093290431249161e-06
Position 12: 5.830091603226952e-06
Position 723: 4.908939512216968e-06
Position 411: 4.851526741626779e-06
Position 451: 4.350549393326525e-06
Position 608: 4.193426131853225e-06
Position 77: 4.040343512049039e-06
Position 580: 2.610273968641756e-06
Position 157: 1.3932133976848927e-06
Position 570: 1.104203544529012e-06
Position 229: 6.068917608867422e-07
Position 50: 5.786390826897358e-07
Position 884: 5.256386973215902e-07
Position 657: 4.075891270155038e-07
Position 300: 3.876269525115995e-07
Position 35: 3.429442635416914e-07
Position 237: 4.65898609574749e-09
Position 4190: 1.192586522054765e-09
Position 244: 2.0203967664611014e-11
Position 545: 1.2391227686665797e-11
Position 281: 1.5398943847513803e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 291: 0.9388608667341087
Position 4050: 0.8453184170321812
Position 3885: 0.7739827718740754
Position 4495: 0.4912792202890255
Position 4786: 0.47844371222589865
Position 556: 0.3256991982669081
Position 545: 0.2841587047999137
Position 4383: 0.2360965944997405
Position 4546: 0.2311231875707451
Position 8846: 0.22613842871763537
Position 8954: 0.20911323830955283
Position 8993: 0.1798056709481711
Position 7964: 0.11536658762459215
Position 7666: 0.09952241616601495
Position 2055: 0.08455545682030319
Position 4115: 0.06677979315859708
Position 3830: 0.059678562446419815
Position 8711: 0.05949739919385964
Position 3823: 0.0552598103488235
Position 4092: 0.05341452464146272
Position 5807: 0.04976272769501399
Position 270: 0.0460369644995436
Position 8776: 0.04490059105232243
Position 1847: 0.04486711356853854
Position 8257: 0.04412155869271788
Position 8505: 0.031302025879590356
Position 1963: 0.023987531071773757
Position 3804: 0.02208535903520875
Position 6701: 0.018652774500317028
Position 4327: 0.018010588155010086
Position 8990: 0.01786568267495163
Position 10006: 0.017253912068430757
Position 1997: 0.014722964904365218
Position 3873: 0.013515964596133384
Position 9480: 0.013224405374391733
Position 2610: 0.01302955248702726
Position 2069: 0.012730482050143986
Position 433: 0.012373893553820445
Position 6682: 0.012077429480159867
Position 8277: 0.011053519003819658
Position 1886: 0.010783320273650409
Position 3909: 0.009524533173368713
Position 7144: 0.009271972329439842
Position 4129: 0.008419911198053985
Position 2386: 0.007858122294363001
Position 8157: 0.006227238773963261
Position 6562: 0.005787964141673769
Position 1928: 0.005659604763015405
Position 4054: 0.005515381522849796
Position 9254: 0.005438962713237173
Position 7647: 0.00538934421829468
Position 5259: 0.0052992350678158625
Position 5838: 0.005182067048284346
Position 909: 0.004500495540879288
Position 4830: 0.004210245042357247
Position 8130: 0.004145128292418923
Position 294: 0.0040376576794081374
Position 7361: 0.0036904196759135347
Position 2593: 0.003376543513214144
Position 3754: 0.0032507647437445973
Position 7718: 0.003241872735592643
Position 3891: 0.003146498048860462
Position 1982: 0.003130037024484558
Position 2620: 0.002899357169405759
Position 570: 0.0025855970782117936
Position 6455: 0.002526223590233521
Position 664: 0.002142696561455807
Position 804: 0.0019867516162701566
Position 3779: 0.0018802212412770455
Position 2575: 0.0017777253116078328
Position 2857: 0.0017463653897891787
Position 3757: 0.0016999451058902736
Position 793: 0.0016706166314770844
Position 479: 0.0016547313456671026
Position 2885: 0.001505601633167619
Position 8898: 0.0014908137580752646
Position 1890: 0.001359761127653646
Position 6750: 0.0012853134817054958
Position 2209: 0.0012428109765450412
Position 5510: 0.0012070631371940055
Position 3636: 0.0010717098763704238
Position 3420: 0.001052741832066256
Position 7531: 0.0009829230319947384
Position 1858: 0.0009763927586486741
Position 1692: 0.000965318922442872
Position 857: 0.0009159210156118444
Position 973: 0.0008636301579977628
Position 2257: 0.0008633126945689388
Position 9063: 0.0008200689453699809
Position 5048: 0.000811637341325291
Position 2243: 0.0008095124842473562
Position 7927: 0.0007716409072057709
Position 489: 0.0007354007914027603
Position 3000: 0.0007313173875722207
Position 5162: 0.0007271619514559188
Position 4386: 0.0007067387263663523
Position 8902: 0.0006847354224274128
Position 1673: 0.000668075247254241
Position 678: 0.0006644497693539783
Position 809: 0.0006061904132803129
Position 5551: 0.0005725469784505021
Position 6607: 0.0005461806034123737
Position 2969: 0.0005335635186667755
Position 6820: 0.000525115004977554
Position 451: 0.0005191406573513807
Position 7213: 0.0005113434155725739
Position 1993: 0.0004942895312265351
Position 779: 0.00047073598234068385
Position 6520: 0.0004653953278918899
Position 3328: 0.00042939339873258045
Position 4056: 0.00042331866434420844
Position 3114: 0.0004169681142012012
Position 209: 0.0004018738599100537
Position 6271: 0.00036800220578255563
Position 2204: 0.000367063235774595
Position 4934: 0.00035113786978639775
Position 6217: 0.00033176160830693333
Position 3372: 0.0003223403566797106
Position 7855: 0.00032164714861097963
Position 1867: 0.00030711755446308724
Position 1896: 0.000303026987738752
Position 457: 0.00028812683653292684
Position 6121: 0.0002872784884010716
Position 1716: 0.00028671474302413477
Position 4059: 0.00027749210399676986
Position 5287: 0.0002504566995994198
Position 624: 0.0002414524101167065
Position 1032: 0.0002388838288117317
Position 309: 0.00023017191597054818
Position 7327: 0.00021400213997806633
Position 4017: 0.00020599891176393523
Position 2912: 0.00020474114890351223
Position 4734: 0.0001362877975199707
Position 1728: 0.0001196517436221184
Position 4073: 0.00011116856640714791
Position 6541: 0.00011044643479015044
Position 5005: 0.00010940887951170813
Position 4333: 0.00010668613565257508
Position 2276: 0.00010648493455743354
Position 2170: 9.797197207455105e-05
Position 927: 8.406808176637374e-05
Position 576: 8.314533678788322e-05
Position 4891: 7.987676014777564e-05
Position 1042: 7.55517089514987e-05
Position 718: 7.50793676569796e-05
Position 300: 7.152887054313054e-05
Position 315: 5.9550496653431716e-05
Position 4576: 5.016395365858259e-05
Position 5408: 4.7397819063456585e-05
Position 4560: 4.146124359660292e-05
Position 4723: 3.8070532078178486e-05
Position 5444: 3.239518267822751e-05
Position 4407: 2.651321450987517e-05
Position 4275: 2.149566680341491e-05
Position 4234: 2.1262038462929772e-05
Position 403: 2.1145828067423484e-05
Position 1084: 1.2501638488999042e-05
Position 4569: 1.1742512928111555e-05
Position 224: 1.1200919752325396e-05
Position 884: 9.640817016129307e-06
Position 220: 8.991459892590743e-06
Position 482: 8.735420008248262e-06
Position 4793: 8.309266193692156e-06
Position 312: 8.196073007395283e-06
Position 5211: 6.69580602427859e-06
Position 4555: 6.4562242337721885e-06
Position 4303: 5.42786437594316e-06
Position 5167: 5.3542443074598e-06
Position 345: 5.191083564860508e-06
Position 4254: 4.660344147346993e-06
Position 467: 3.194234648170481e-06
Position 320: 3.149987370176871e-06
Position 5524: 2.8810810635402802e-06
Position 697: 2.8432163557318313e-06
Position 5221: 2.762087870000736e-06
Position 5191: 2.750539353418572e-06
Position 5387: 2.4016347562924685e-06
Position 5135: 2.365995156906307e-06
Position 1744: 2.2838414066805606e-06
Position 4339: 2.2304846940722238e-06
Position 460: 2.2086961482266814e-06
Position 4352: 1.92849820669544e-06
Position 4866: 1.8313592752406447e-06
Position 217: 1.5848505105368125e-06
Position 4345: 1.4968192900981928e-06
Position 5183: 1.1762434483416718e-06
Position 226: 1.0842570378988526e-06
Position 360: 6.652136539787121e-07
Position 5225: 6.336890612484152e-07
Position 355: 6.285263785012889e-07
Position 1698: 5.635887960856446e-07
Position 2405: 4.787923418718378e-07
Position 628: 4.4868960487740477e-07
Position 4696: 3.236407610490769e-07
Position 385: 3.004810319039953e-07
Position 4718: 1.987367368132039e-07
Position 362: 1.9545837953204387e-07
Position 4896: 1.7036919201017444e-07
Position 4903: 1.185492735903741e-07
Position 589: 1.149361614968562e-07
Position 4740: 1.0525031030888703e-07
Position 493: 1.0345398930501727e-07
Position 1044: 1.0106034618896863e-07
Position 723: 9.678466735489877e-08
Position 324: 7.933961719808463e-08
Position 1050: 7.070786290908312e-08
Position 367: 4.6949925966939374e-08
Position 1651: 4.017367313886494e-08
Position 332: 4.0116341631649594e-08
Position 501: 3.859690145705153e-08
Position 2181: 3.666904277485101e-08
Position 99: 1.9593179556060215e-08
Position 4683: 1.6127673928444813e-08
Position 191: 1.277507478765568e-08
Position 831: 4.117464052091102e-09
Position 608: 3.386662501602077e-09
Position 814: 2.8113386569893688e-09
Position 4844: 1.6959729287137345e-09
Position 77: 1.3511098597754797e-09
Position 688: 1.0607166976541981e-09
Position 4279: 6.008820163256444e-11
Position 91: 2.1849796628176815e-11
Position 115: 8.079510232020696e-12
Position 121: 6.483774857307877e-12
Position 109: 2.557565925997668e-12
Position 144: 2.433284202479241e-12
Position 138: 8.443399586603966e-13
Position 183: 8.424280544633135e-13
Position 168: 3.786283344843766e-13
Position 162: 1.5817074830409337e-14
Position 181: 7.239215959241278e-15
