Gene = Stum
Position 1054: 7.83467869873095e-07
Position 300: 6.840212499642746e-07
Position 130: 4.288705467111702e-07
Position 368: 4.105982535394544e-07
Position 355: 3.45759514864549e-07
Position 462: 3.0543133948258134e-07
Position 327: 2.9064015535210603e-07
Position 115: 2.2970251784226203e-07
Position 234: 1.7776394442302245e-07
Position 85: 1.2172473260184777e-07
Position 353: 8.365725964624513e-08
Position 560: 6.426549381069264e-08
Position 524: 5.935959117844646e-08
Position 454: 5.774497694120982e-08
Position 480: 1.573486903330026e-08
Position 186: 4.760411391328027e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7659: 0.6293516684685577
Position 15774: 0.07674759528023696
Position 2537: 0.06084096481460159
Position 884: 0.060515200121236574
Position 15968: 0.05095541285696936
Position 7169: 0.0416128869470294
Position 5722: 0.033244337728159025
Position 5502: 0.03057969718285339
Position 958: 0.02537728936132271
Position 5446: 0.020428675432352956
Position 8672: 0.017723457769463827
Position 4657: 0.015071751651454168
Position 4807: 0.011880819200451679
Position 6659: 0.011347036876448134
Position 3209: 0.010983704242619463
Position 10263: 0.01027400111652526
Position 9602: 0.009652266192555365
Position 1182: 0.008998842138012322
Position 8955: 0.00889414243023988
Position 2562: 0.00863558438572894
Position 6629: 0.007969187364038755
Position 2865: 0.0073678237854118206
Position 7537: 0.007117481277701101
Position 2371: 0.006603473354230655
Position 2035: 0.006331488697822505
Position 10718: 0.00546334109792137
Position 6256: 0.004487043316225672
Position 7601: 0.004358476116855214
Position 9115: 0.004309346349734031
Position 6047: 0.004257093154559982
Position 2947: 0.004127053696611298
Position 3394: 0.0038477145279351573
Position 660: 0.003625128279419774
Position 502: 0.0036099885344889277
Position 11569: 0.0035324852285923817
Position 2750: 0.003313668672374603
Position 3822: 0.0030784013000741484
Position 1013: 0.0030493247470690602
Position 5769: 0.002958824129068679
Position 3872: 0.002726584395008282
Position 536: 0.0026501385230802035
Position 3489: 0.002613371708015311
Position 7801: 0.0022191562114698238
Position 3850: 0.002099217692902386
Position 505: 0.0020363972369396182
Position 3741: 0.0016522832532035164
Position 7517: 0.0016433608473276286
Position 470: 0.0016433197320383697
Position 9758: 0.0016124830472339848
Position 4500: 0.001421690992447697
Position 2222: 0.0013997993926080385
Position 1477: 0.0013863785551423745
Position 862: 0.0012705690661656856
Position 711: 0.001140911351592765
Position 2900: 0.001132705925370685
Position 2227: 0.0010083598415565377
Position 575: 0.000985503549366103
Position 902: 0.0009771152503534697
Position 5530: 0.0009618929818324399
Position 914: 0.000943607375069004
Position 2058: 0.0008962413795133007
Position 2988: 0.0008194816623276513
Position 476: 0.0007766565995849238
Position 1661: 0.0006009274007572818
Position 4311: 0.000594275017398513
Position 7746: 0.0005934437317504386
Position 3879: 0.0005638386338378951
Position 1319: 0.000539020523975023
Position 1824: 0.0005081482572736142
Position 4978: 0.0005037856516628234
Position 4464: 0.00044041718040558866
Position 1126: 0.00043230986009422904
Position 3620: 0.00042245974652749317
Position 6639: 0.0003845589075081224
Position 3726: 0.00036889826303210515
Position 613: 0.00036629638019493874
Position 2238: 0.0003277547907979763
Position 3518: 0.00032271072263818007
Position 5314: 0.00028357837895032624
Position 1278: 0.00028218500655954377
Position 579: 0.00026213087756568506
Position 2542: 0.00026037106499511976
Position 1262: 0.00025300148210115407
Position 886: 0.0002483733800096666
Position 2159: 0.0002467733323090954
Position 910: 0.0002435986778989477
Position 1972: 0.00024124276431181527
Position 635: 0.0002182024490468557
Position 4602: 0.00020908710122788192
Position 1285: 0.00018853400334172498
Position 4836: 0.00018634149169350579
Position 4018: 0.00016781787613764373
Position 4366: 0.00015849502792522507
Position 1441: 0.00015192460241642065
Position 4265: 0.0001234088218216613
Position 3522: 0.00011424835785306476
Position 1694: 0.00010928627194771312
Position 422: 0.00010285726587176988
Position 1448: 9.941080463952745e-05
Position 3543: 9.563730723361238e-05
Position 2582: 8.077751964447101e-05
Position 2280: 5.1924238035148924e-05
Position 1633: 4.21099410854255e-05
Position 1078: 3.078056128187944e-05
Position 2264: 2.634459661020684e-05
Position 2171: 2.519116957424079e-05
Position 739: 1.488054133436569e-05
Position 742: 1.463956263436609e-05
Position 788: 1.1773672789035636e-05
Position 916: 9.106376086478004e-06
Position 2211: 8.902227624150206e-06
Position 417: 6.902276070344388e-06
Position 587: 6.1704799433781945e-06
Position 744: 5.879522670007079e-06
Position 795: 5.190004470501434e-06
Position 845: 4.9464028536032135e-06
Position 665: 4.111159260021283e-06
Position 632: 3.054453948365966e-06
Position 426: 2.3188526907033377e-06
Position 543: 2.2668412062805837e-06
Position 591: 1.951531612392641e-06
Position 680: 1.217087170849931e-06
Position 433: 1.19637844337047e-06
Position 538: 1.1635631207224596e-06
Position 541: 9.13996399509694e-07
Position 515: 6.718444289969571e-07
Position 625: 6.128186408916929e-07
Position 973: 6.002568817261645e-07
Position 677: 5.83006153939731e-07
Position 431: 5.170639948794112e-07
Position 347: 4.628009537961085e-07
Position 747: 4.368887759199861e-07
Position 615: 3.864096958115546e-07
Position 1028: 3.792570249441977e-07
Position 344: 3.280394350480631e-07
Position 839: 3.2230790537859424e-07
Position 437: 2.1320944564191326e-07
Position 1035: 1.6356228461282759e-07
Position 593: 1.4033687104925256e-07
Position 682: 1.4018259310254034e-07
Position 1031: 1.0069464205803573e-07
Position 598: 7.884578060210649e-08
Position 596: 1.8695130543897408e-10
Position 449: 1.7787910745991604e-11
