Gene = D3Ertd751e
Position 7715: 0.002090685764519656
Position 791: 0.002023975360869136
Position 6826: 0.001754639163990879
Position 1420: 0.001750552340678736
Position 5993: 0.001750371867917898
Position 7550: 0.0016504150813584776
Position 7200: 0.001547011417035441
Position 4199: 0.0013805530662794705
Position 3676: 0.0013458657637811721
Position 1888: 0.0012754835997628416
Position 4815: 0.0012184983115603653
Position 8490: 0.0012134022881816885
Position 2341: 0.0012058333110169645
Position 1352: 0.001167247069841636
Position 4937: 0.0009205141234507735
Position 500: 0.0008461482513935504
Position 9579: 0.0007133176160643842
Position 1948: 0.0007005017375717028
Position 9189: 0.0005946687096451313
Position 4168: 0.0005610436712394982
Position 364: 0.0005004875716252182
Position 1495: 0.0004969815023537278
Position 1132: 0.0004886577099207899
Position 5074: 0.0004836716018490757
Position 4465: 0.000483300063497856
Position 1974: 0.00042103524737323604
Position 6294: 0.0003874403284391691
Position 284: 0.00037970905013443745
Position 5693: 0.00037005715250247356
Position 1663: 0.0003525455836629833
Position 4623: 0.0002873576542247682
Position 245: 0.00022649721652571466
Position 6570: 0.0001898713058976852
Position 1675: 0.00018112391621027434
Position 219: 0.00017578651053526675
Position 4862: 0.00016647363868734055
Position 2563: 0.00016496033903447955
Position 6196: 0.0001596053752764548
Position 1830: 0.00014954939294620914
Position 437: 0.00013067483843726748
Position 1686: 0.00012832544515142398
Position 2530: 0.00010185626143540784
Position 1700: 9.525754262957455e-05
Position 814: 6.673255823345626e-05
Position 628: 5.4193532870394566e-05
Position 1021: 4.813099884291022e-05
Position 367: 4.487797343767071e-05
Position 710: 3.862668638611672e-05
Position 327: 3.7700233788307224e-05
Position 4456: 3.64632517992013e-05
Position 697: 3.454427880896425e-05
Position 1162: 3.3550961084091084e-05
Position 810: 2.9377882561152612e-05
Position 1401: 2.5236537746496143e-05
Position 609: 2.110161793164306e-05
Position 873: 1.992902765333742e-05
Position 329: 1.9881778946643005e-05
Position 807: 1.866627403420325e-05
Position 255: 1.7789013994922675e-05
Position 693: 1.4966321729719723e-05
Position 1288: 9.99791391617553e-06
Position 4444: 6.316176984205242e-06
Position 198: 2.6503061528286262e-06
Position 379: 1.9698912305481897e-06
Position 386: 1.9218939331516236e-06
Position 148: 1.0387234380152386e-06
Position 152: 5.664633663243866e-07
Position 221: 3.761949314772996e-07
Position 4669: 3.0470575231158915e-07
Position 404: 3.019085724030044e-07
Position 137: 1.9034805034655323e-07
Position 223: 1.6207176815729323e-07
Position 134: 1.4850994163873518e-07
Position 827: 8.37796418219702e-08
Position 210: 6.391469052552056e-08
Position 746: 3.540519640633683e-08
Position 1195: 2.375651607289462e-08
Position 851: 2.1634206324356934e-08
Position 961: 2.0737039163198124e-08
Position 232: 1.4904867355170223e-08
Position 1171: 1.1985997279746406e-08
Position 578: 9.709612016384005e-09
Position 131: 7.524140620080283e-09
Position 530: 3.2198876287232096e-09
Position 391: 2.2666048978116167e-10
Position 75: 1.0264944628262996e-13
