Gene = Cnppd1
Position 1363: 1.1335358393385311e-05
Position 5456: 1.0378277429735695e-05
Position 5399: 9.77534291792256e-06
Position 1282: 8.17402880225659e-06
Position 5300: 5.601488360600585e-06
Position 1325: 5.390771683621461e-06
Position 1066: 5.171288593511924e-06
Position 1549: 4.125614685223114e-06
Position 370: 3.641005159546879e-06
Position 2509: 3.412222536486151e-06
Position 6150: 3.2887270876606858e-06
Position 5462: 3.1900750784432208e-06
Position 179: 2.757628538876949e-06
Position 501: 1.8675398424624449e-06
Position 1923: 1.800692587174743e-06
Position 3406: 1.5336808205805434e-06
Position 4131: 1.2054600334908659e-06
Position 3116: 1.104546831952298e-06
Position 3675: 7.556441833815849e-07
Position 2350: 7.465200045752187e-07
Position 1704: 6.820022881746229e-07
Position 1740: 5.789135592225982e-07
Position 1978: 4.778951416230807e-07
Position 1556: 1.7876451093916662e-07
Position 3272: 1.7220263941508732e-07
Position 146: 1.5633646227953677e-07
Position 3112: 1.468190121860076e-07
Position 3337: 1.4168832300915484e-07
Position 3408: 1.1317156258509844e-07
Position 3084: 1.0549459883822991e-07
Position 3123: 6.935973028334897e-08
Position 3787: 6.756273939273965e-08
Position 106: 4.454471165764765e-08
Position 3419: 2.8709104044622042e-08
Position 3651: 2.1342548475079908e-08
Position 3275: 1.767856008406429e-08
Position 5138: 1.133956720980374e-08
Position 1567: 6.322016951764347e-09
Position 138: 5.505898323373033e-09
Position 1507: 4.558414820055848e-09
Position 1657: 4.289919016883494e-09
Position 117: 1.8830273128932764e-09
Position 88: 7.88025379881133e-10
Position 123: 3.77528555603861e-10
Position 119: 3.0977167021927224e-10
Position 1700: 2.848668684264973e-10
Position 127: 4.0046181367546696e-12
