Gene = Cd3eap
Position 2028: 0.0126986722121177
Position 1723: 0.012650553391104328
Position 2257: 0.012412475433290505
Position 1787: 0.01227464671818596
Position 2254: 0.010748742132793863
Position 2206: 0.010509422560926032
Position 1046: 0.010269188911048251
Position 2997: 0.008633737980570664
Position 2380: 0.0047079162802840845
Position 850: 0.004375796304628222
Position 514: 0.0043647777020552675
Position 1969: 0.004004530116179017
Position 2137: 0.0035952282965938396
Position 2812: 0.00357243347019173
Position 689: 0.0034606074180723308
Position 1598: 0.002341916102671714
Position 3154: 0.0023312765260940513
Position 529: 0.0020335361616052937
Position 326: 0.002019623511359914
Position 790: 0.001978115929718712
Position 3261: 0.0019124617892710076
Position 889: 0.0012355139548045878
Position 1059: 0.0012017940332886248
Position 2099: 0.0010972999558979243
Position 336: 0.000988513864187071
Position 2000: 0.000970353296812174
Position 1557: 0.0009701934079215765
Position 1710: 0.0009534702288249944
Position 1820: 0.0009288398055870364
Position 1966: 0.0009275787717854607
Position 1406: 0.0008812233296008249
Position 1371: 0.0007407725423354243
Position 1069: 0.0007283614642892065
Position 544: 0.0006343918618349573
Position 1003: 0.0006067207045284593
Position 1554: 0.000583867950207195
Position 580: 0.0005721613262986613
Position 924: 0.0005352156063738021
Position 3098: 0.0004387996173873532
Position 2506: 0.000396592669947827
Position 1349: 0.0003791925313384292
Position 297: 0.0003644227105247616
Position 3393: 0.0003617322778343847
Position 2200: 0.0003201354846989353
Position 702: 0.0003131811402962287
Position 2946: 0.00031136817641706397
Position 2435: 0.00030697050342129326
Position 3183: 0.0002769853970110509
Position 2339: 0.00026510857236475857
Position 2633: 0.0002514516582390716
Position 2139: 0.0002372905123069748
Position 467: 0.0002361310511837985
Position 638: 0.0002345318942592793
Position 1088: 0.00018163819350002712
Position 816: 0.00016991358563572256
Position 1862: 0.000164293080429624
Position 819: 0.00016235041860327215
Position 1104: 0.0001582788818508781
Position 1510: 0.0001549817420332911
Position 558: 0.00013050736558263966
Position 1870: 0.00012900533738949212
Position 287: 0.00011401964346812077
Position 220: 9.65704968635642e-05
Position 487: 8.204419988949129e-05
Position 1424: 7.035348290568137e-05
Position 860: 6.0135423708543226e-05
Position 615: 4.90891464983335e-05
Position 1281: 4.082358273986486e-05
Position 582: 3.136577554478915e-05
Position 1166: 1.8834188743816874e-05
Position 1564: 1.4389042403652701e-05
Position 564: 1.2971999617311814e-05
Position 1531: 1.2078470510128563e-05
Position 1434: 1.0285729804402031e-05
Position 584: 9.256556104033108e-06
Position 510: 8.695318483119618e-06
Position 1528: 8.207740969395842e-06
Position 1295: 7.539257631090863e-06
Position 1214: 7.190425622378768e-06
Position 1600: 6.6977995637754145e-06
Position 1950: 6.631470440507064e-06
Position 720: 6.153031464514979e-06
Position 1129: 5.742130252530172e-06
Position 1210: 5.032269350380835e-06
Position 1324: 4.8600407138580205e-06
Position 375: 4.528843883512123e-06
Position 1194: 4.338304403881122e-06
Position 203: 4.241613004587622e-06
Position 479: 4.179352765950502e-06
Position 1238: 3.040766800055435e-06
Position 342: 2.192265540381029e-06
Position 546: 1.9247623317251555e-06
Position 516: 1.7757823030586556e-06
Position 449: 1.5776908858789443e-06
Position 1305: 1.2010177653709439e-06
Position 348: 1.12832362414541e-06
Position 201: 1.1154415520543205e-06
Position 366: 9.486432916139509e-07
Position 792: 7.406494651940505e-07
Position 560: 5.875468715218503e-07
Position 1948: 5.362873577766492e-07
Position 736: 5.172990554175038e-07
Position 877: 4.629702899647407e-07
Position 149: 2.619590313030018e-07
Position 1378: 1.6093433903228182e-07
Position 86: 7.049815415831106e-08
Position 1330: 2.5914270892863087e-08
Position 94: 2.581515316131081e-08
Position 124: 1.7102789811621752e-08
Position 181: 9.539390795509436e-09
Position 152: 4.7662200007111786e-09
Position 118: 3.904537389381144e-09
Position 163: 2.28555295031625e-09
Position 103: 3.7472756859474746e-10
Position 1604: 3.692864365577146e-10
Position 136: 2.344993580249652e-10
Position 98: 1.8054517106425298e-10
Position 408: 6.717561913100184e-11
Position 451: 3.615443250003574e-13
