Gene = Cytl1
Position 2487: 0.0005458394552893637
Position 3255: 0.000525005254059586
Position 3370: 0.0005143525501217753
Position 609: 0.0005102318687799484
Position 694: 0.0005065834107391187
Position 568: 0.00048521553002619
Position 796: 0.0004768609941771379
Position 3362: 0.000448990186653203
Position 2291: 0.0004112460338979515
Position 1130: 0.00032503562569762457
Position 433: 0.00029074772019452554
Position 3100: 0.00027706637094224856
Position 3015: 0.0002529208145099698
Position 728: 0.00024934844770017184
Position 3418: 0.00023084679274071052
Position 2298: 0.00021969395938502346
Position 550: 0.00021301900979562853
Position 3914: 0.00021203580121154848
Position 1712: 0.00020992820675983903
Position 1789: 0.00020954389981701224
Position 2378: 0.00020148787571824903
Position 583: 0.0001844701185515198
Position 1177: 0.00017639279420604288
Position 3856: 0.0001738361932571089
Position 543: 0.0001675137628915771
Position 1467: 0.0001401769392570022
Position 345: 0.00013404232429535445
Position 3141: 0.00012297209706429202
Position 880: 0.00012028739691581267
Position 2187: 0.00010730305960641546
Position 2593: 9.33751529417138e-05
Position 465: 9.12329841697114e-05
Position 411: 8.663066892766226e-05
Position 3262: 8.586592845644448e-05
Position 384: 7.2180872960848e-05
Position 1531: 6.607845389556449e-05
Position 676: 6.489665073924634e-05
Position 2090: 6.200539030679627e-05
Position 3090: 5.8690009269931064e-05
Position 535: 5.795771434056241e-05
Position 635: 5.741286334050487e-05
Position 890: 4.980279950155148e-05
Position 1989: 4.81191896475484e-05
Position 904: 4.200735755989354e-05
Position 1692: 4.067728397471533e-05
Position 2555: 3.970574972169452e-05
Position 2119: 3.738575575950433e-05
Position 507: 3.518200500120323e-05
Position 623: 3.1410480877463675e-05
Position 762: 2.336310778884931e-05
Position 1031: 1.8845596415252746e-05
Position 934: 1.710912538208236e-05
Position 1062: 1.0001513118377938e-05
Position 823: 8.68961573931352e-06
Position 1165: 8.607510951984938e-06
Position 616: 8.407275444964158e-06
Position 351: 7.962022638311025e-06
Position 1193: 6.0841004679061415e-06
Position 358: 4.531445582214473e-06
Position 2143: 1.6729385267020538e-06
Position 619: 1.4255206356204872e-06
Position 866: 1.2607377540856306e-06
Position 3020: 1.2543408926400174e-06
Position 2295: 1.1247230134212684e-06
Position 3150: 9.952865337937594e-07
Position 2565: 9.288073205084082e-07
Position 298: 8.988324022578996e-07
Position 929: 4.601479158923826e-07
Position 951: 3.4291131247589047e-07
Position 336: 1.984086500048871e-07
Position 851: 1.9145920750963453e-07
Position 614: 1.8214896995875659e-07
Position 843: 1.6316011314361152e-07
Position 2489: 1.3943361448733753e-07
Position 2260: 9.59101761273933e-08
Position 2492: 9.154509710020389e-08
Position 2305: 8.81571768676103e-08
Position 1071: 5.837576015251648e-08
Position 3171: 5.354971448775464e-08
Position 303: 1.4237735001604642e-08
Position 2342: 1.0403086432663784e-08
Position 588: 7.650512588810154e-09
Position 311: 1.4060596982424928e-10
