Gene = Myd88
Position 337: 3.098777697043374e-05
Position 1737: 3.09857183329829e-05
Position 1482: 2.4063756088142138e-05
Position 1522: 2.1425560610434084e-05
Position 1649: 2.071017174317217e-05
Position 1374: 1.8815454250882608e-05
Position 2308: 1.713585015895369e-05
Position 999: 1.6522066518213123e-05
Position 956: 1.4660242763147314e-05
Position 2407: 1.4019825630361758e-05
Position 2438: 1.3320566166952053e-05
Position 1633: 1.323617545169337e-05
Position 615: 1.3122491303233955e-05
Position 435: 1.293467813583742e-05
Position 1682: 1.2297049226147092e-05
Position 2215: 1.0802411784510569e-05
Position 208: 9.795344991398429e-06
Position 513: 5.920097874169508e-06
Position 3189: 4.02192777715483e-06
Position 186: 2.9139749995419677e-06
Position 2673: 7.419008461682176e-07
Position 2719: 5.775775694242424e-07
Position 3301: 3.718667718270229e-07
Position 3066: 3.250628055761258e-07
Position 3427: 2.6847784871436854e-07
Position 2752: 1.499119689031804e-07
Position 2209: 4.9922451575674207e-08
Position 567: 6.161195882258605e-09
Position 2804: 2.0140776701103344e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1854: 0.9834841360300108
Position 1330: 0.9682820497503459
Position 2530: 0.8967214877657237
Position 3141: 0.7200117693821744
Position 2195: 0.5628721866356566
Position 2166: 0.3183103384299379
Position 2784: 0.18954642623808157
Position 657: 0.09790682464655712
Position 2490: 0.046851190548487735
Position 848: 0.03204076379883443
Position 3018: 0.024326665275963208
Position 344: 0.01997779579523027
Position 2568: 0.018562207820061002
Position 2141: 0.018404801121808187
Position 3588: 0.016278983743238978
Position 874: 0.012176297133041131
Position 3360: 0.011838175390987237
Position 542: 0.011692515814760315
Position 535: 0.010777384524161304
Position 2238: 0.00995456920887496
Position 1094: 0.009459849323200428
Position 501: 0.009026445630139816
Position 739: 0.007737850939115686
Position 1151: 0.005940471431408414
Position 3771: 0.003358719949289383
Position 2179: 0.003350561317012596
Position 3841: 0.0033334784882625905
Position 2112: 0.002927903552286536
Position 3817: 0.002575960075336139
Position 1335: 0.002308402951968394
Position 3649: 0.002130299914738424
Position 3774: 0.0020695764417301686
Position 666: 0.0020625672816158734
Position 3446: 0.0018622405511693526
Position 3328: 0.0017877144232206663
Position 2755: 0.0015486682429358117
Position 2374: 0.001494244608330164
Position 1332: 0.001437283008748436
Position 3146: 0.001357481446234505
Position 2794: 0.0013206854082997701
Position 2170: 0.0012482119720387313
Position 2541: 0.0011502043344583958
Position 299: 0.00114577082779738
Position 1532: 0.0010709647309360974
Position 938: 0.0010253245789821916
Position 1116: 0.001002336749415553
Position 2816: 0.0009224758169991479
Position 2947: 0.0008569334762485952
Position 3175: 0.0006979159091861875
Position 318: 0.0006829312058118324
Position 1084: 0.0006672859846537784
Position 1074: 0.0006377828625683623
Position 3533: 0.000630447571624412
Position 1103: 0.000613821048184183
Position 3694: 0.0005876042874153503
Position 2410: 0.0005857739835400636
Position 3274: 0.0005651430820770848
Position 1795: 0.0005038096493479665
Position 1811: 0.0004565825700571112
Position 370: 0.0003878507616224815
Position 1910: 0.0003772979181462992
Position 1766: 0.000373904641603025
Position 1919: 0.0003501877208606202
Position 2967: 0.0003479188314236578
Position 615: 0.0003323514854647525
Position 3778: 0.00031545820535401034
Position 586: 0.0003100535269637543
Position 4103: 0.000300861838574684
Position 2591: 0.00028639706084809526
Position 1491: 0.0002779439379063614
Position 547: 0.00025029391261141966
Position 2831: 0.00024362568473432246
Position 237: 0.00023552653907948492
Position 876: 0.00022758785105626988
Position 1821: 0.0002225334364489457
Position 2544: 0.0002072728721462437
Position 3741: 0.00018742692416072332
Position 2287: 0.00016193104091319046
Position 2640: 0.00015731893898862987
Position 4003: 0.00015685748624583797
Position 2797: 0.00014786833249422378
Position 3148: 0.00014423952732138098
Position 1727: 0.00013324784418002292
Position 714: 0.00013021315421524358
Position 2467: 0.00012991184149147738
Position 627: 0.00011805781989935968
Position 3954: 0.00011338936004525051
Position 3301: 0.00011298166334958678
Position 2580: 0.00011258655187892011
Position 2687: 0.00011228111638487506
Position 3744: 0.00011047579452750411
Position 625: 0.00010988240302454649
Position 1354: 0.00010936465141353873
Position 856: 9.476151079885521e-05
Position 3964: 9.060484483808331e-05
Position 1682: 8.699887861968749e-05
Position 3889: 8.685390046394461e-05
Position 2868: 8.637509212329993e-05
Position 1922: 8.348976294215002e-05
Position 632: 7.052369464580738e-05
Position 240: 7.038312666761618e-05
Position 4099: 6.57274854909495e-05
Position 3082: 6.306087000243852e-05
Position 601: 6.183481314810884e-05
Position 1615: 6.134624034481698e-05
Position 552: 5.895642510973907e-05
Position 2366: 5.779613542635371e-05
Position 2577: 5.7540533534639444e-05
Position 1304: 5.676238688429582e-05
Position 607: 5.57290035433319e-05
Position 2667: 5.5698296671067786e-05
Position 3654: 5.545660911435851e-05
Position 4005: 5.531721568242906e-05
Position 170: 5.284293267942555e-05
Position 1230: 5.2006144369156064e-05
Position 3256: 5.1657703090491e-05
Position 3021: 5.0130896226940456e-05
Position 3750: 4.9056112531073374e-05
Position 3679: 4.858410530348324e-05
Position 352: 3.7606394746686624e-05
Position 1344: 3.7147124429170996e-05
Position 1108: 3.5313957869782934e-05
Position 1938: 3.25660168342461e-05
Position 1554: 3.0208221093850262e-05
Position 1644: 2.8420673073533156e-05
Position 2240: 2.6175215042765102e-05
Position 581: 2.5830269965188735e-05
Position 1392: 2.426214912235805e-05
Position 1365: 2.3714746235743057e-05
Position 2017: 2.3385543567262006e-05
Position 2314: 2.3260298444857346e-05
Position 2350: 2.1552072053687103e-05
Position 519: 2.0449409010497028e-05
Position 1788: 1.9468748770937347e-05
Position 1772: 1.3415486346998554e-05
Position 2259: 1.3201028717361125e-05
Position 882: 1.2791305003272055e-05
Position 505: 1.1676409337506361e-05
Position 564: 1.094864454839148e-05
Position 594: 1.0732910420114855e-05
Position 511: 9.774068157624469e-06
Position 1943: 6.502466477070401e-06
Position 1823: 6.24408484815529e-06
Position 3368: 4.202729000717354e-06
Position 442: 1.3854360901554803e-06
Position 390: 1.0234030897417754e-06
Position 509: 9.614099475726752e-07
Position 378: 9.247708789838214e-07
Position 513: 7.640884791708414e-07
Position 2475: 6.439965045836058e-07
Position 3698: 6.379702081555824e-07
Position 166: 6.235265404593803e-07
Position 681: 5.664696790484327e-07
Position 399: 3.084401297879882e-07
Position 261: 2.7934285203141426e-07
Position 268: 2.526603038611107e-07
Position 562: 2.0933610947934472e-07
Position 596: 1.7155205276983728e-07
Position 354: 1.3973919949686769e-07
Position 94: 1.284531418005101e-07
Position 252: 1.044881072975684e-07
Position 757: 6.569762808693327e-08
Position 685: 4.8640298717914666e-08
Position 393: 4.173711616157543e-08
Position 1250: 1.1783946566621124e-08
Position 1253: 1.0990155080486413e-08
Position 1298: 7.761133204773425e-09
Position 270: 6.978104202477277e-09
Position 1301: 5.6129844970419405e-09
Position 2276: 4.0649509890271386e-09
