Gene = Zw10
Position 4657: 0.11223629081034973
Position 7897: 0.09601293096344217
Position 17680: 0.08814437348568276
Position 5501: 0.07864276471472872
Position 18434: 0.07156212315173362
Position 806: 0.0704775217710011
Position 3159: 0.06606954078579645
Position 18232: 0.06511148576532402
Position 3356: 0.059139388236677054
Position 12667: 0.05325938509497133
Position 12778: 0.050179133544451124
Position 18176: 0.04105508754976135
Position 2895: 0.03829762030498353
Position 4678: 0.035059806648840244
Position 19811: 0.03494084052867392
Position 1753: 0.033345239216599626
Position 6612: 0.03285437041194559
Position 8901: 0.030906128020856728
Position 21171: 0.030324866284888716
Position 3047: 0.029224850002245804
Position 14295: 0.028743372557275538
Position 18650: 0.02745296026463064
Position 3214: 0.026895887023189666
Position 23140: 0.02675323262494857
Position 3543: 0.025418334101877767
Position 5528: 0.024961893857673507
Position 12724: 0.02430697951723729
Position 22268: 0.022896421694363317
Position 810: 0.022849016403142422
Position 21803: 0.022787823891726098
Position 11089: 0.02194511198610937
Position 21075: 0.020201799811798173
Position 5509: 0.019352119903872863
Position 7952: 0.01703298457640898
Position 4432: 0.016182977142620604
Position 9601: 0.015897705043844596
Position 22192: 0.01586402412323039
Position 7489: 0.014412356229507628
Position 8466: 0.01424375705773475
Position 3432: 0.013920895755712297
Position 5170: 0.013658000545700542
Position 1575: 0.01301833577775785
Position 1895: 0.012907247009856132
Position 19767: 0.0126523338600939
Position 18629: 0.012189789688868392
Position 6635: 0.010801626135971975
Position 2242: 0.010482335001900774
Position 15545: 0.010293538492111568
Position 19330: 0.008329071059930656
Position 18605: 0.007320556383137778
Position 6673: 0.00671087799951995
Position 6962: 0.0064406273685604235
Position 2432: 0.006224472808809169
Position 16677: 0.005901937395848344
Position 20282: 0.005599715778429363
Position 6021: 0.004990321150948228
Position 3821: 0.004886816158644213
Position 19974: 0.004753515918704468
Position 13982: 0.004465368458893501
Position 20219: 0.0043476668159075785
Position 8796: 0.004282668811104109
Position 18600: 0.004213539273084929
Position 5209: 0.0040337702127563905
Position 17685: 0.0038724262265209387
Position 2264: 0.003811088542189109
Position 1832: 0.0037086985205708215
Position 22664: 0.00369651055660054
Position 3253: 0.0036896165867485817
Position 9576: 0.00366550693143991
Position 3870: 0.0036438480819791516
Position 278: 0.0034046319730120624
Position 4581: 0.003247673177171541
Position 5405: 0.0030707424949586964
Position 3404: 0.003015013842326293
Position 19009: 0.0029514399613919016
Position 5473: 0.0029475617917532207
Position 22312: 0.0028129448589637863
Position 2086: 0.002794772603156496
Position 6934: 0.002629037552895422
Position 5735: 0.002496912794658037
Position 20314: 0.0024099867393735635
Position 19137: 0.0023437488631153866
Position 23154: 0.0022941990444431703
Position 507: 0.002260036376602873
Position 9001: 0.0022543644258938367
Position 22630: 0.0021806341104658776
Position 5534: 0.002168539221395174
Position 5447: 0.0021384347346499444
Position 5795: 0.002051331543846688
Position 3691: 0.001964984095128522
Position 5756: 0.0019585646831553217
Position 333: 0.0019353134647371669
Position 21608: 0.0019297745145477247
Position 19829: 0.001886693879190948
Position 5861: 0.0018010737540072768
Position 850: 0.001678814361050897
Position 21307: 0.0016479085408050162
Position 5516: 0.0016239925883123026
Position 9074: 0.001603043111751471
Position 21424: 0.001310231902559732
Position 1337: 0.0012983421614150574
Position 18320: 0.0012106153365738634
Position 7162: 0.0011839073523421991
Position 2408: 0.0011576086674066515
Position 23008: 0.001151424054863727
Position 2968: 0.0011346621426734755
Position 19692: 0.0011194678500761506
Position 5468: 0.0010946960560933264
Position 22974: 0.0010677794257944121
Position 1847: 0.0010596578704775408
Position 6260: 0.001026111574463817
Position 3058: 0.0010099996119051888
Position 3697: 0.0009842616304897127
Position 1041: 0.0009753030429620109
Position 11327: 0.00090822540288396
Position 3737: 0.0009030239446887968
Position 828: 0.0008439121398223286
Position 3558: 0.0008347510854867582
Position 18713: 0.0008074292113247454
Position 19860: 0.0008006737805876037
Position 4832: 0.0007879443718554442
Position 6216: 0.0007437255006700786
Position 640: 0.0007362941495032585
Position 1916: 0.0006989875605675009
Position 5559: 0.0006878397789520587
Position 19303: 0.0006529694614216088
Position 3124: 0.0006420810615485377
Position 1780: 0.0006376790333300378
Position 662: 0.0006369864753951307
Position 18655: 0.0006323335691021605
Position 2382: 0.0005261394193458235
Position 4075: 0.0005029129806515262
Position 3085: 0.0005014413689568397
Position 3066: 0.000498494896359349
Position 20201: 0.0004886585253036222
Position 2624: 0.00046743936964040487
Position 1757: 0.0004590156312552104
Position 1368: 0.00045512089900274225
Position 3172: 0.00041622453804117566
Position 7726: 0.0003936429281481052
Position 2869: 0.0003874571454569192
Position 19667: 0.0003846599671160313
Position 2668: 0.0003472172770903738
Position 3759: 0.00033307410355437714
Position 438: 0.0003171079831288196
Position 882: 0.0003033404303010381
Position 565: 0.0002965532393830976
Position 1790: 0.0002781935668282575
Position 19839: 0.0002765520726096116
Position 6766: 0.0002742913431902566
Position 137: 0.00026981331152799024
Position 3393: 0.0002695867337104239
Position 20647: 0.0002591362200083084
Position 3231: 0.0002492786624321359
Position 20412: 0.00023164075323350597
Position 19782: 0.0002271575479404258
Position 4081: 0.00021975916514534627
Position 318: 0.00021692683129314808
Position 19022: 0.0002136044098283887
Position 383: 0.00021134167688061336
Position 2937: 0.00019438331121540117
Position 22807: 0.00019018788224337279
Position 5769: 0.00018716273094837295
Position 2983: 0.0001800100496947096
Position 23114: 0.00017646869057591063
Position 2476: 0.00016190911852253444
Position 2485: 0.0001471307457314583
Position 19163: 0.00013635025412927977
Position 4033: 0.0001354101664353786
Position 8537: 0.00012607133320129157
Position 267: 0.0001246041925583681
Position 7748: 0.00012125148584485229
Position 8401: 0.00011798713213488624
Position 238: 0.00011659422802828682
Position 2052: 0.00011539577747989997
Position 294: 0.00011311266426217533
Position 7977: 0.00011122288775367019
Position 19275: 0.00011078564155777932
Position 1406: 0.00010427968854816923
Position 8732: 0.00010368454286812666
Position 3091: 0.00010156415421991493
Position 2702: 0.00010088594349527089
Position 7998: 0.0001000766466968664
Position 6930: 9.779342022704572e-05
Position 7696: 9.51961409472979e-05
Position 590: 9.012301915794283e-05
Position 353: 8.822361452403157e-05
Position 1982: 8.208961177360764e-05
Position 2456: 6.595769962452473e-05
Position 646: 5.844283111001709e-05
Position 123: 5.229787152023429e-05
Position 19343: 5.18045637557479e-05
Position 20873: 4.9233305247694276e-05
Position 22857: 4.744450478772083e-05
Position 1224: 4.557776186478684e-05
Position 858: 4.363886447694986e-05
Position 408: 3.856944644166684e-05
Position 143: 3.8546936551891595e-05
Position 19737: 3.847960261653564e-05
Position 19385: 3.781667334178521e-05
Position 20248: 3.494525726267863e-05
Position 19661: 3.406357264833455e-05
Position 19168: 3.340269363538294e-05
Position 7524: 3.0861547128787075e-05
Position 117: 2.927628674203292e-05
Position 244: 2.760762084031421e-05
Position 2466: 2.3675616867041845e-05
Position 19102: 2.273305461798267e-05
Position 310: 1.8847418532368787e-05
Position 364: 1.8405445832324482e-05
Position 313: 1.8113618839564324e-05
Position 280: 1.7459799255805575e-05
Position 20011: 1.5494994928942138e-05
Position 165: 1.4136316226712596e-05
Position 20067: 6.9181710719403775e-06
Position 2056: 6.318009948904151e-06
Position 2036: 5.91155819222193e-06
Position 2059: 5.799217136906851e-06
Position 1947: 4.922246815930232e-06
Position 6435: 4.614618320048362e-06
Position 443: 4.336166989054734e-06
Position 512: 4.0854434868115e-06
Position 5531: 3.785262866237755e-06
Position 3594: 3.7469195767505584e-06
Position 7164: 3.15038594287216e-06
Position 390: 3.0289052967180324e-06
Position 2293: 2.542101083700541e-06
Position 2095: 1.6015737151188534e-06
Position 680: 1.4847294243970996e-06
Position 7184: 1.3578018844812852e-06
Position 20113: 9.217311088933741e-07
Position 2488: 8.779915967180442e-07
Position 19913: 8.47743203799484e-07
Position 2110: 7.94303412392766e-07
Position 120: 7.786774802940568e-07
Position 676: 6.701476257840187e-07
Position 402: 6.590324597437376e-07
Position 610: 5.874949905440838e-07
Position 6347: 4.836056008219936e-07
Position 19057: 4.208959479912064e-07
Position 2354: 4.013386039187439e-07
Position 5556: 3.7681620392231136e-07
Position 19074: 3.5496969971182513e-07
Position 380: 3.2921882156005103e-07
Position 1320: 2.9680891018805083e-07
Position 723: 2.77002876655168e-07
Position 247: 2.706597083355407e-07
Position 688: 2.643260030561917e-07
Position 18873: 2.548732591848033e-07
Position 289: 1.848901645925038e-07
Position 343: 1.6092995013177223e-07
Position 600: 1.6077158114101282e-07
Position 368: 1.2715110379556034e-07
Position 168: 9.269418931038006e-08
Position 1230: 9.10078622636549e-08
Position 6976: 8.509319730465957e-08
Position 2140: 3.41381875153739e-08
Position 18992: 2.4276692679330526e-08
Position 448: 1.6341157788528085e-08
Position 174: 1.1595298409973988e-08
Position 2151: 9.619581858034256e-09
Position 2197: 7.65595196952041e-09
Position 1092: 7.634429845073502e-09
Position 1006: 5.5483534022269485e-09
Position 908: 4.416671005705035e-09
Position 737: 4.270765342919529e-09
Position 2498: 2.69318667844364e-09
Position 191: 6.049703901112534e-10
Position 2206: 5.938481663834935e-10
Position 211: 2.3522623543619814e-10
Position 110: 8.739297027579436e-11
Position 2313: 2.167955517515518e-15
