Gene = Tsks
Position 181: 4.732802967293666e-05
Position 664: 4.415679492380479e-05
Position 197: 3.346762450477218e-05
Position 868: 2.8846501301923324e-05
Position 557: 2.870039006253976e-05
Position 35: 2.5860716337191844e-05
Position 2848: 2.4154423512134602e-05
Position 1830: 1.8849689652096158e-05
Position 575: 1.327276486994021e-05
Position 32: 1.2542180088667878e-05
Position 661: 6.985543553197659e-06
Position 456: 7.353280617417678e-07
Position 522: 2.6042815185494946e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7517: 0.9621618740689134
Position 11052: 0.8481853637584574
Position 8601: 0.7956061906754148
Position 520: 0.645962663904211
Position 14335: 0.6070683361487466
Position 14565: 0.3372241167779417
Position 13190: 0.33151965223590274
Position 14594: 0.2957160662959494
Position 13194: 0.18440164253395305
Position 10485: 0.17171310423367261
Position 14292: 0.1475295776639551
Position 11321: 0.14583304234456107
Position 9284: 0.1320256471662567
Position 2685: 0.11689137283217438
Position 7777: 0.08721995671160167
Position 7706: 0.07458620397295462
Position 13377: 0.06373467309619342
Position 2681: 0.06141495130281953
Position 642: 0.058205345813194545
Position 9419: 0.05272504753987368
Position 9138: 0.05147492328230772
Position 8544: 0.05039452187342324
Position 7731: 0.042536353006198534
Position 572: 0.042336701904586785
Position 8604: 0.038954635078321795
Position 9442: 0.03786178463791814
Position 2910: 0.03376599633647204
Position 1331: 0.03366643322470509
Position 14578: 0.03021802310436541
Position 14274: 0.02745443591942064
Position 9481: 0.02680586450445914
Position 11256: 0.02489328235898042
Position 10018: 0.02374810018996035
Position 12221: 0.02173537953568808
Position 10928: 0.019976274864086405
Position 681: 0.0195906943450921
Position 13424: 0.017696550792871954
Position 13449: 0.014011267351868464
Position 12856: 0.013954068108674786
Position 7651: 0.011768657901327265
Position 7472: 0.011041830315352386
Position 3916: 0.010975552698727194
Position 13224: 0.009897813842112793
Position 12593: 0.009628898976903805
Position 7815: 0.009478531553068109
Position 3219: 0.008881384433671587
Position 9895: 0.008631491954271053
Position 2700: 0.007941913437379681
Position 4332: 0.007714477687253349
Position 4231: 0.007604652078210988
Position 8513: 0.007527884607641232
Position 11134: 0.007036653229313122
Position 4277: 0.006811059596100238
Position 8216: 0.005541231166374236
Position 7336: 0.005502820252398407
Position 4904: 0.005393043396925313
Position 11088: 0.00529828882541698
Position 5613: 0.005289522798770332
Position 1287: 0.005134263269135884
Position 4193: 0.005035062104926387
Position 545: 0.004603906527070398
Position 11654: 0.004396462905339333
Position 10113: 0.0038965710164628464
Position 1619: 0.0037296467071978763
Position 10597: 0.003661784772809468
Position 12527: 0.003249770239608933
Position 7783: 0.0031649342266947583
Position 9464: 0.00292975442159696
Position 9290: 0.0027179601566631223
Position 7417: 0.00271707835646615
Position 654: 0.002615576979898058
Position 7797: 0.002555468894580494
Position 9449: 0.0024303114526223195
Position 2504: 0.002119401144540215
Position 8308: 0.002105724257076133
Position 9287: 0.002091384748454496
Position 11610: 0.002087106096006358
Position 1772: 0.001923266602117132
Position 3096: 0.001774426947547062
Position 7673: 0.001765846674253722
Position 9143: 0.0015093533449090175
Position 3818: 0.001479701779165392
Position 12505: 0.0014146985463731115
Position 623: 0.0013847733026530027
Position 8518: 0.0013716542476115185
Position 14631: 0.0013397344223705114
Position 717: 0.001326016486974359
Position 661: 0.0012820802699597326
Position 2734: 0.001268174505031042
Position 9507: 0.0012409289408891046
Position 3185: 0.0011859039081913206
Position 9317: 0.0011177156867126432
Position 4786: 0.0010908466145369104
Position 9533: 0.0010719944981543374
Position 1163: 0.0009875625989550745
Position 7822: 0.0009786924437259197
Position 10062: 0.0009565942604845599
Position 3980: 0.0009468133086216738
Position 1658: 0.0009378309518465098
Position 2303: 0.0009202149313503067
Position 9338: 0.0009137561008425424
Position 3068: 0.0007957000594395891
Position 8629: 0.0007812239082103949
Position 2914: 0.0007412930202441236
Position 2542: 0.0007380976501366749
Position 3227: 0.0006792509857546638
Position 9542: 0.0006043908740836944
Position 1283: 0.0004445603668952716
Position 13055: 0.0004046505339635025
Position 9105: 0.00039689654700717875
Position 10087: 0.00037178999366174336
Position 1336: 0.00035920775027360795
Position 735: 0.00035626367711043505
Position 527: 0.0003427585465291952
Position 1066: 0.0002816034850657058
Position 8667: 0.00027718296809692934
Position 1302: 0.00025960000476402194
Position 10872: 0.00011800120107358618
Position 2283: 0.00011400298058672476
Position 403: 0.00010036856494524251
Position 2121: 7.692836898783935e-05
Position 1242: 4.638144291751031e-05
Position 10906: 4.318727755799419e-05
Position 1105: 4.301958769261636e-05
Position 656: 3.941695457871608e-05
Position 471: 3.164125752960062e-05
Position 1062: 1.9991123467163728e-05
Position 2522: 1.405900145536579e-05
Position 2309: 1.2782548608653976e-05
Position 2018: 1.2690318955534588e-05
Position 2306: 1.2567363272234407e-05
Position 1193: 1.2487211285815884e-05
Position 1081: 1.0048882718159578e-05
Position 2592: 7.077463427904378e-06
Position 233: 5.616274609679814e-06
Position 392: 2.8555776465108835e-06
Position 450: 2.553124498342208e-06
Position 719: 2.2667211487967983e-06
Position 409: 1.5604944439894444e-06
Position 424: 1.5463742861634378e-06
Position 441: 1.4185284893600976e-06
Position 772: 1.00304506709606e-06
Position 175: 6.707367548755759e-07
Position 427: 2.899502713517247e-07
Position 751: 2.687767142733406e-07
Position 1119: 2.2208519623182608e-07
Position 251: 1.623994573800486e-07
Position 417: 5.789999911626683e-09
Position 463: 1.1292467879187188e-09
Position 385: 1.1249657232984535e-09
Position 377: 1.0829639050114102e-09
Position 421: 2.7637472387478336e-11
