Gene = Pts
Position 6322: 0.007914771596424723
Position 2086: 0.007415803571871503
Position 3105: 0.006716702905357928
Position 3790: 0.006220063168264576
Position 4779: 0.005750547899768121
Position 1859: 0.005395136268113754
Position 2695: 0.005165107042171793
Position 5659: 0.004885645828575278
Position 3443: 0.004487332497176179
Position 4274: 0.003903951797279445
Position 929: 0.0038259441992200367
Position 3598: 0.0035009128593815313
Position 3734: 0.0034587824521873306
Position 6331: 0.0034404095330256255
Position 4109: 0.0034051445673083185
Position 6490: 0.003385291422139226
Position 1620: 0.003291306887112838
Position 6459: 0.0032778346756312253
Position 944: 0.0031324739997037696
Position 2412: 0.0030514905957724995
Position 2610: 0.002875639972127032
Position 5419: 0.002696413812358199
Position 421: 0.0024476208732330156
Position 2943: 0.002422831594442677
Position 178: 0.0023772517432874922
Position 6350: 0.002341332791549712
Position 1551: 0.002077028394939849
Position 2959: 0.001929092525048138
Position 2982: 0.0018871562226050452
Position 6591: 0.0018539293611581345
Position 879: 0.0017845906942804697
Position 6645: 0.001650157624495224
Position 5080: 0.0015235743169826606
Position 6370: 0.001457913648401348
Position 1340: 0.001409674590869343
Position 3176: 0.001396860942839568
Position 1167: 0.0012890121359987448
Position 2430: 0.0012832859479941098
Position 2865: 0.0012268174595857603
Position 400: 0.001122010178438909
Position 1963: 0.0010665739176014585
Position 4182: 0.0010617043973385094
Position 6054: 0.0010298190516422271
Position 3378: 0.001013440294721635
Position 7007: 0.0009283140033541212
Position 6782: 0.0008918296008533337
Position 5851: 0.0008651504742323932
Position 5926: 0.0008020127484529606
Position 5912: 0.000753001832144025
Position 302: 0.0007413564422726564
Position 2747: 0.0007326253397953804
Position 6904: 0.0007135453502570121
Position 1033: 0.0006843873651120698
Position 2788: 0.0006838816739008543
Position 6823: 0.0006481536440202607
Position 571: 0.00058873207224007
Position 1882: 0.0005877031484882347
Position 1103: 0.000586152016742014
Position 3423: 0.0005848756882014509
Position 6843: 0.0005830621798631707
Position 185: 0.0005677741409817322
Position 826: 0.0005569860495589494
Position 2892: 0.0005394848556193331
Position 2951: 0.000518417864190503
Position 1898: 0.0005170751774229341
Position 781: 0.0005120605216550721
Position 2742: 0.0004995631073428638
Position 882: 0.00046652932652427537
Position 505: 0.00045617333687891445
Position 3519: 0.0004528622240566958
Position 6357: 0.000451338493766421
Position 447: 0.00044902945770004707
Position 3199: 0.00042277567588023813
Position 2917: 0.00041093349634284263
Position 2909: 0.0004046993512246043
Position 4748: 0.0003917953890365741
Position 429: 0.0003860230386374634
Position 2828: 0.0003838019930687995
Position 361: 0.00031418080784554464
Position 4278: 0.0003112188079422018
Position 537: 0.000300064088236021
Position 652: 0.0002984742037421813
Position 1991: 0.00028992184426225413
Position 180: 0.0002754598131070617
Position 734: 0.00027516893660726387
Position 6716: 0.00026280373194085513
Position 6421: 0.0002506594702536126
Position 215: 0.0002496488095544665
Position 1325: 0.00024852786363463593
Position 4501: 0.00022818671860358895
Position 201: 0.00020135769322051947
Position 2204: 0.0001960998078186499
Position 2989: 0.0001944558090208832
Position 249: 0.00017985355736358917
Position 203: 0.00016117479764359954
Position 623: 0.00014492812203326715
Position 783: 0.0001421791591633055
Position 2300: 0.00012293799556352107
Position 5802: 0.0001191660409223723
Position 456: 0.00011658544646701125
Position 319: 0.00011327488740051082
Position 1560: 0.00010946221946751644
Position 3187: 6.777279256930035e-05
Position 2727: 5.727335935660687e-05
Position 482: 4.837816732690356e-05
Position 3287: 4.322054777188442e-05
Position 5693: 3.06033506124278e-05
Position 2534: 2.874793019654559e-05
Position 1865: 2.7794804993587223e-05
Position 2454: 2.7173541091232417e-05
Position 2704: 2.4437508067941095e-05
Position 261: 2.184575009184266e-05
Position 2569: 2.1460544942817184e-05
Position 1894: 2.1371192494124667e-05
Position 1844: 2.0022300066066144e-05
Position 2491: 1.5938555114408368e-05
Position 1966: 1.5518071736856428e-05
Position 275: 1.32970118288853e-05
Position 251: 1.2886996431636455e-05
Position 333: 8.174534388260053e-06
Position 304: 6.63927454361212e-06
Position 4705: 6.390630962102664e-06
Position 449: 5.753781653426579e-06
Position 1808: 4.643351326332312e-06
Position 3651: 4.5771223600441215e-06
Position 4963: 4.3740223989387625e-06
Position 1279: 4.118725895485325e-06
Position 365: 4.008573247644842e-06
Position 3670: 3.187925578261501e-06
Position 4288: 2.235325353724732e-06
Position 470: 1.4468996343934161e-06
Position 5747: 1.2320569593103836e-06
Position 4761: 1.0057633415108878e-06
Position 289: 9.062324522704187e-07
Position 321: 8.305670230660104e-07
Position 676: 2.226830389222282e-07
Position 1900: 8.87940289726542e-08
Position 633: 8.818305195109001e-08
Position 2225: 4.08751278154662e-08
Position 2181: 3.710154082268017e-08
Position 2283: 3.686714476091061e-08
Position 800: 1.3299568409836628e-08
