Gene = Jaml
Position 5826: 5.983240047228743e-06
Position 212: 5.1740632942743855e-06
Position 377: 4.88747996259565e-06
Position 131: 3.850287587874418e-06
Position 489: 3.734478107387686e-06
Position 47: 3.651907544643426e-06
Position 104: 2.328038332806118e-06
Position 640: 1.6493674837849697e-06
Position 3856: 1.2654822772714022e-06
Position 129: 9.930106180631927e-07
Position 88: 4.865060669147235e-07
Position 173: 4.13659770792407e-07
Position 155: 4.0528015255894016e-07
Position 143: 3.1758383988113785e-07
Position 39: 1.7024047620315222e-07
Position 53: 1.117890130709192e-07
Position 298: 6.595708428367263e-08
Position 176: 5.252188367883884e-08
Position 192: 4.7668774859657995e-08
Position 294: 3.743565838382528e-08
Position 27: 2.985389975956807e-08
Position 303: 2.5423408057852396e-08
Position 5: 2.50188460288087e-08
Position 228: 2.45879601272648e-08
Position 3: 7.2137447041433955e-09
Position 65: 5.265554584097804e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14561: 0.988466668179205
Position 7710: 0.9735673023408261
Position 21811: 0.9474526067539979
Position 3449: 0.8321223737866764
Position 28195: 0.8179006274619437
Position 23851: 0.8118418772755331
Position 27699: 0.7361445688752987
Position 8636: 0.6792478678254408
Position 25006: 0.6314967682903057
Position 18539: 0.6283701690468698
Position 9544: 0.4199961842241376
Position 9429: 0.32212518275511753
Position 23422: 0.30356830901038395
Position 14877: 0.284979088084645
Position 13547: 0.28169322002891684
Position 4860: 0.21325761070647462
Position 12803: 0.20291469391530237
Position 9464: 0.20181496746620614
Position 8874: 0.19689516219353526
Position 6949: 0.18094576182349562
Position 28750: 0.15897942285232225
Position 2753: 0.15263973627489363
Position 4308: 0.11284376103831523
Position 3395: 0.10604196493804657
Position 24929: 0.09786196388130633
Position 2604: 0.09672604156327101
Position 8091: 0.08756272655782898
Position 8088: 0.08626785142695877
Position 8094: 0.08141096171443746
Position 8085: 0.08016209690553996
Position 12846: 0.07511069525382114
Position 22684: 0.06992796728041854
Position 8082: 0.06574103009581195
Position 8079: 0.05274260202202879
Position 25009: 0.0482878401751342
Position 15748: 0.047442468850895494
Position 7146: 0.046041255502454484
Position 14298: 0.045216170371597225
Position 24980: 0.04472180134916133
Position 1071: 0.04349906677081352
Position 8067: 0.04344294147856795
Position 4321: 0.04329942093738804
Position 6365: 0.04303474480019682
Position 8070: 0.04239228029926924
Position 8076: 0.04168886394804668
Position 3352: 0.04133596856685163
Position 20272: 0.04078832281388009
Position 6777: 0.0344916875969719
Position 4718: 0.03369067312668265
Position 8073: 0.031625248543231683
Position 16738: 0.029757178919111817
Position 6882: 0.026571352232196137
Position 8097: 0.025940443798156326
Position 28713: 0.022266370668169635
Position 9486: 0.021870383035877124
Position 5764: 0.02110069294471548
Position 8064: 0.02038160067821013
Position 7758: 0.019283758345459225
Position 20333: 0.018559982018407684
Position 16768: 0.01691095840717397
Position 2864: 0.016108115716776974
Position 253: 0.014782746233296694
Position 28081: 0.014560234251877975
Position 26292: 0.01440720545427406
Position 8279: 0.014191116470733393
Position 1873: 0.013554236209587046
Position 28574: 0.012976533058485002
Position 2845: 0.012183990572291331
Position 8100: 0.011936644451933215
Position 20752: 0.01165446409159259
Position 8478: 0.01150658539437966
Position 8258: 0.011394295742598592
Position 19857: 0.011128297759922143
Position 1972: 0.010979707271074703
Position 8040: 0.010948587620543722
Position 8282: 0.01074453765016644
Position 9376: 0.010563212839806563
Position 9897: 0.010533905112638466
Position 14858: 0.010491107871677029
Position 24027: 0.010469065192173777
Position 28223: 0.010241778541460878
Position 17606: 0.010064297052532594
Position 8255: 0.009978373834495433
Position 8043: 0.0099581223174562
Position 14889: 0.00983358815168871
Position 22200: 0.009655310703755736
Position 29167: 0.009554840394605454
Position 4674: 0.008761943874636987
Position 8276: 0.008426689452233344
Position 8285: 0.008322468937284182
Position 4914: 0.00829029246760693
Position 5497: 0.007997403588286586
Position 215: 0.007930758866886675
Position 13002: 0.007881571249189067
Position 9935: 0.007720501003935369
Position 18618: 0.007479790739632593
Position 17991: 0.007055456980632443
Position 11622: 0.007007017892319812
Position 13319: 0.006814773156897903
Position 1958: 0.006577264944880959
Position 5549: 0.006514508209478553
Position 2692: 0.006137686793410656
Position 4418: 0.0060220330771992925
Position 15490: 0.005764877931483058
Position 14910: 0.005662344156141585
Position 2208: 0.005636408958250911
Position 1713: 0.005606466052646464
Position 4748: 0.0055478443132006144
Position 3285: 0.005484653977210263
Position 8273: 0.005473463564359111
Position 2687: 0.005292228945768289
Position 186: 0.005262419273370507
Position 26499: 0.005189348645217144
Position 2668: 0.005108930637876195
Position 25767: 0.004914667444656991
Position 22150: 0.004788448831026299
Position 11593: 0.004751971494163507
Position 19931: 0.004652339861821204
Position 4329: 0.0045475055280967125
Position 8252: 0.004351961223149541
Position 8046: 0.004228875737353454
Position 9237: 0.004067405660618482
Position 8703: 0.0038904907994183023
Position 13073: 0.0038050294680565784
Position 8261: 0.0037669881584544407
Position 4636: 0.0037093448236625135
Position 26910: 0.003686270444640301
Position 1886: 0.003625584925753834
Position 27932: 0.003599231621111027
Position 8222: 0.0035240533531589466
Position 2774: 0.0034663359277265393
Position 9853: 0.0034641104164875327
Position 8267: 0.003458483612119044
Position 7677: 0.0034468825440249025
Position 8225: 0.0033491143385966605
Position 8049: 0.002951402058152059
Position 8219: 0.0028879502290248688
Position 8106: 0.0028006800587846207
Position 24780: 0.0027624876549224965
Position 8103: 0.0027498706691393925
Position 8728: 0.0027107902407817654
Position 17709: 0.002670426289037816
Position 2257: 0.0026400148497168763
Position 6901: 0.0025936414262513986
Position 8466: 0.0025780199773280453
Position 8264: 0.002560676994039266
Position 2166: 0.0024322537642542837
Position 3254: 0.002364515504080208
Position 8855: 0.0023428591193543897
Position 14660: 0.002327418361059049
Position 16100: 0.00206239032948328
Position 8249: 0.001923456939429002
Position 28991: 0.0019171713624521484
Position 8288: 0.0017345128054429629
Position 11428: 0.001722637926904788
Position 2948: 0.0017030843428322657
Position 6320: 0.0016569801612196936
Position 16692: 0.0015668305313356876
Position 7967: 0.0014232282086182292
Position 2578: 0.0013527488489126387
Position 8061: 0.001348061722966169
Position 4291: 0.001336215248980224
Position 8270: 0.0013047590755617634
Position 410: 0.0012699976350174283
Position 27905: 0.001186519909839822
Position 28421: 0.0011840042277246104
Position 1126: 0.0010989888485363546
Position 7657: 0.0010969943443186706
Position 16481: 0.001021062062268722
Position 1819: 0.0009753503815045917
Position 6428: 0.0009626660906028204
Position 3068: 0.0009492548566336813
Position 1671: 0.0009267552967445892
Position 3522: 0.0009212442628498351
Position 2028: 0.000921106531682029
Position 660: 0.000899933447468568
Position 1103: 0.0008805077571803105
Position 1913: 0.0008580426300291877
Position 25238: 0.0008553223263754395
Position 8195: 0.000840835862409281
Position 190: 0.0008329712135786916
Position 8216: 0.0008262052325058406
Position 5562: 0.0007505899532413327
Position 15951: 0.0007373404546982482
Position 26448: 0.0007357585038456776
Position 4260: 0.0007074295189813296
Position 2040: 0.0006726996382968155
Position 24464: 0.0006629804951600671
Position 3802: 0.0006464085654470332
Position 8895: 0.0006053925703392571
Position 2125: 0.0005892483597140122
Position 1979: 0.0005737292878487429
Position 3032: 0.0005691990604101586
Position 3371: 0.0005602404324009529
Position 2285: 0.0005596076574988304
Position 4134: 0.0005557824969230594
Position 2435: 0.0005504857802953431
Position 4170: 0.0005467947765253837
Position 2735: 0.0005431196207560308
Position 2236: 0.0005404657539568756
Position 2869: 0.0005285524146739206
Position 2995: 0.0004969008785482515
Position 24528: 0.00048802917810031126
Position 4876: 0.00047702799553761555
Position 8109: 0.000470531890862274
Position 648: 0.0004033802787967265
Position 25447: 0.0003971190177458886
Position 8112: 0.00035941685586133394
Position 8228: 0.00034109510502155317
Position 1783: 0.0003307576530652274
Position 2030: 0.00032443215070928667
Position 1850: 0.000321175262597756
Position 2925: 0.00030343028018303567
Position 18470: 0.00028632058484876237
Position 8053: 0.0002843365841994814
Position 8115: 0.0002698712919650976
Position 4549: 0.0002694686638358178
Position 8892: 0.00025244994439066763
Position 9124: 0.000246920729357546
Position 4435: 0.0002350289663088081
Position 1893: 0.00022805575279863095
Position 429: 0.00022066718347788937
Position 3702: 0.00018494877360151788
Position 2816: 0.0001803638658988887
Position 8198: 0.00017133890138667634
Position 1208: 0.00017030787900541974
Position 2613: 0.00014744631283517812
Position 5475: 0.00014287715011331216
Position 439: 0.0001367180538819875
Position 3653: 0.00012981161546581858
Position 3289: 0.00012636182792324067
Position 8575: 0.00010154504391547673
Position 3267: 9.863475782306227e-05
Position 4401: 9.174496265177642e-05
Position 543: 9.117518754856917e-05
Position 706: 9.079323241466931e-05
Position 8118: 8.586668146808785e-05
Position 8121: 7.471832327605317e-05
Position 317: 6.239846120512407e-05
Position 5011: 6.115530036786322e-05
Position 406: 5.8012531121188885e-05
Position 1040: 5.161400942179189e-05
Position 376: 5.122738049983045e-05
Position 3880: 4.721680922732516e-05
Position 24409: 4.1768040541048814e-05
Position 22403: 3.67464001380974e-05
Position 2314: 3.185326343532105e-05
Position 3155: 3.0442486423327003e-05
Position 4276: 2.6585579055787813e-05
Position 2154: 2.405254954825317e-05
Position 5104: 2.273245645540497e-05
Position 21772: 2.0486057748260753e-05
Position 4063: 1.6266019530486955e-05
Position 3831: 1.5268221733955317e-05
Position 3865: 1.457233047026778e-05
Position 4232: 1.4565560276454614e-05
Position 1112: 1.4032418752332332e-05
Position 18703: 1.1411333110978268e-05
Position 2797: 8.623018085657577e-06
Position 5375: 7.794956233216545e-06
Position 550: 7.732490081673055e-06
Position 3694: 7.570420540304614e-06
Position 1011: 7.397630793033842e-06
Position 622: 7.315689138508874e-06
Position 10661: 7.1687411694085064e-06
Position 5350: 7.003586540392439e-06
Position 9818: 6.80717506835309e-06
Position 373: 6.329582705946271e-06
Position 2278: 4.844248094012801e-06
Position 1690: 3.6800302042744037e-06
Position 8055: 1.5546491038172951e-06
Position 8124: 1.4604663857922466e-06
Position 663: 1.4324472903989735e-06
Position 8898: 1.259966151970427e-06
Position 1076: 8.597418004869583e-07
Position 5160: 8.012952986096909e-07
Position 997: 6.391460591375029e-07
Position 2048: 2.6189682034515903e-07
Position 1517: 2.5329806544347553e-07
Position 221: 1.242724162837199e-07
Position 489: 5.2799702809562844e-08
Position 605: 4.159567617640856e-08
Position 485: 3.6585848669015936e-08
Position 498: 3.476782343440764e-08
Position 354: 2.8054493444208045e-08
Position 4441: 2.6683260424693282e-08
Position 4587: 1.1778008586660277e-08
