Gene = Tmppe
Position 1222: 3.662700655785905e-06
Position 282: 1.8507142977942969e-06
Position 308: 1.31732181222818e-06
Position 604: 1.085874606633547e-06
Position 491: 1.040968637028827e-06
Position 559: 9.711005619857398e-07
Position 648: 9.043562457460814e-07
Position 519: 7.728834585599768e-07
Position 289: 6.533810564435802e-07
Position 230: 5.547203476709547e-07
Position 3265: 5.253951696390985e-07
Position 298: 4.876543019637399e-07
Position 447: 3.9845773071130895e-07
Position 2555: 3.7663542470009723e-07
Position 217: 3.66312240564485e-07
Position 210: 3.6597191903902425e-07
Position 1168: 2.82360740859306e-07
Position 489: 2.6089818439726135e-07
Position 1198: 1.7175576250916297e-07
Position 169: 7.698790131028735e-08
Position 219: 6.76677968360504e-08
Position 452: 6.538200113633718e-08
Position 1216: 3.260444202021779e-08
Position 1175: 6.640299300304278e-10
Position 225: 1.6653901996905437e-12
