Gene = Catspere2
Position 462: 0.0001303329179395672
Position 1904: 0.00012307667679757332
Position 1525: 0.00012258998792133378
Position 4110: 0.0001042295911160101
Position 549: 9.656873082983602e-05
Position 1862: 8.228744861583147e-05
Position 322: 8.148328788384935e-05
Position 2712: 5.638425370269348e-05
Position 2662: 5.3000082170020754e-05
Position 832: 5.189497799584987e-05
Position 865: 3.899092401837587e-05
Position 861: 3.224628538478264e-05
Position 1530: 3.196359994248287e-05
Position 908: 2.974940397528858e-05
Position 1075: 1.2530695921926274e-05
Position 3196: 5.6244298564234536e-06
Position 1585: 5.428110775130408e-06
Position 1681: 5.193267281633308e-06
Position 1532: 3.2512991137289127e-06
Position 255: 2.116799220638691e-06
Position 717: 2.0769361254880744e-06
Position 1069: 1.5602094832424931e-06
Position 1145: 1.511937013816555e-06
Position 699: 1.2022641721132608e-06
Position 1148: 8.685362181595386e-07
Position 292: 5.711931597727772e-07
Position 645: 5.050520974608391e-07
Position 1961: 4.768346954361868e-07
Position 1166: 4.723873574614325e-07
Position 1050: 4.251350090078596e-07
Position 737: 3.1958702368638983e-07
Position 257: 2.9373713997709023e-07
Position 1416: 2.79195990897278e-07
Position 1267: 2.767511598558899e-07
Position 648: 2.2492576328466382e-07
Position 639: 1.8828793446154854e-07
Position 248: 5.075054728776662e-08
Position 748: 3.5946844136374085e-08
Position 138: 2.986350285042856e-08
Position 599: 2.3743012192535767e-08
Position 297: 2.2173905810265997e-08
Position 152: 1.7948127415963878e-08
Position 183: 1.6726401454629713e-08
Position 614: 9.915088930859159e-09
Position 342: 9.726421524302157e-09
Position 767: 5.0193342075689085e-09
Position 262: 4.887902274398347e-09
Position 236: 2.7130880824422904e-09
Position 334: 2.691707410254611e-09
Position 124: 2.3546213793566402e-09
Position 755: 2.2627611014511557e-09
Position 601: 1.2686489990315953e-09
Position 148: 1.0420112040502293e-09
Position 1081: 9.24775008616416e-10
Position 266: 8.485686350068487e-10
Position 345: 6.972816368305635e-10
Position 757: 5.351270743893917e-10
Position 1019: 4.953237382788058e-10
Position 1098: 3.2210882677791324e-10
Position 1084: 2.7487356775498253e-10
Position 156: 2.4394647026764635e-10
Position 935: 1.5722938825383732e-10
Position 1032: 9.739978363301444e-11
Position 348: 5.723019579392432e-11
Position 914: 1.9939117555667338e-11
