Gene = 2410002F23Rik
Sorted 3' Splice Sites (High to Low Probability):
Position 3586: 0.6258334823359776
Position 2179: 0.44232093663686145
Position 3890: 0.403669642154528
Position 515: 0.32687592117133746
Position 528: 0.2594794934321173
Position 3148: 0.17545725392410508
Position 3298: 0.15896149146327263
Position 2512: 0.13973077981944568
Position 3829: 0.07326798203862948
Position 1529: 0.057297986503776405
Position 1187: 0.054758357318748355
Position 5450: 0.053711112150005166
Position 586: 0.04621506114369637
Position 3187: 0.04615451095259491
Position 1359: 0.042774706201582156
Position 3431: 0.041893501034811605
Position 1135: 0.04114858671989985
Position 1386: 0.04068183202117094
Position 449: 0.03373519594745245
Position 492: 0.02685070473935736
Position 375: 0.026235226924090124
Position 3618: 0.01938957168630994
Position 3130: 0.016556303473930244
Position 3097: 0.014493603678389866
Position 4889: 0.013420535844865049
Position 3789: 0.01297421518776538
Position 2670: 0.012513083418861405
Position 2819: 0.011354883221755567
Position 4769: 0.011252044239085384
Position 5487: 0.010944464804545145
Position 4229: 0.009777702882741404
Position 4181: 0.00913761679106851
Position 1317: 0.008268249557871315
Position 4288: 0.008223852621310554
Position 3870: 0.007510365179880635
Position 2544: 0.006584861473271404
Position 4941: 0.006439422866632451
Position 4550: 0.005859478578392047
Position 1202: 0.005507540885194384
Position 4368: 0.004910930260401855
Position 3470: 0.00490568116592836
Position 498: 0.004883044199356103
Position 3687: 0.0042604076354924025
Position 325: 0.0041539382241012725
Position 1337: 0.004082215809749236
Position 4046: 0.0035182417828349914
Position 1428: 0.0033770828364996447
Position 897: 0.003234932922056507
Position 3980: 0.003192767037044251
Position 2607: 0.0030269900071014408
Position 5316: 0.0027987693429067503
Position 285: 0.0027887684079002262
Position 2731: 0.0026978544378161782
Position 2223: 0.00262211388628779
Position 4365: 0.0024070391157204407
Position 625: 0.002226930278872417
Position 808: 0.0021919884608212615
Position 4389: 0.00212314727872025
Position 5265: 0.002120158573555557
Position 4677: 0.0021005059382358288
Position 1878: 0.0017742748962473172
Position 2676: 0.0016620882762825168
Position 691: 0.001622775609807341
Position 1158: 0.001334204779383053
Position 2491: 0.001323081507582453
Position 1417: 0.0012802061602842194
Position 168: 0.0012217230950080386
Position 4268: 0.001018863618628323
Position 4468: 0.0009847425843820504
Position 1764: 0.0008760170831689936
Position 5392: 0.000859954474555136
Position 2483: 0.0007543348568827156
Position 271: 0.0006547695669708981
Position 3748: 0.0006045003717535805
Position 3938: 0.0006028799915479642
Position 2575: 0.000589861837492565
Position 2538: 0.0005122810263046403
Position 1446: 0.00046525208815531815
Position 353: 0.0004509012225106601
Position 1676: 0.0004464554514256271
Position 181: 0.00040011281907118554
Position 619: 0.00038769378015068314
Position 1635: 0.00038646952648465754
Position 2278: 0.00037996009453885037
Position 1362: 0.0003411362383559923
Position 979: 0.0002793690566793405
Position 2150: 0.00027750627793353877
Position 230: 0.0002642117095431009
Position 1235: 0.00024661843167032106
Position 648: 0.00024068711743733395
Position 604: 0.00022547934831164718
Position 778: 0.00020475365070827037
Position 2077: 0.0001550480881370264
Position 456: 0.00015174426311151528
Position 765: 0.0001412092198535104
Position 607: 0.0001238470984141335
Position 3337: 0.00011190509308220498
Position 1410: 8.265401434861443e-05
Position 1512: 6.979118769729218e-05
Position 694: 4.925959723106986e-05
Position 596: 4.4197098485961774e-05
Position 4437: 4.231775084093411e-05
Position 4205: 4.1867794603452214e-05
Position 477: 3.9971005103367436e-05
Position 1342: 3.668924195915561e-05
Position 2156: 3.526142127686642e-05
Position 2059: 3.28593107583017e-05
Position 2099: 2.643935054262773e-05
Position 2137: 2.5876691487285526e-05
Position 743: 1.651176150869071e-05
Position 655: 1.3850168044066714e-05
Position 983: 1.2973571927845892e-05
Position 817: 1.8012069943821592e-06
Position 992: 1.4075402373735822e-06
Position 139: 5.065634150935825e-07
Position 659: 2.79232629031247e-07
Position 688: 2.734246869923465e-07
Position 335: 1.9995247757887079e-07
Position 670: 1.8863587545871053e-07
Position 1167: 1.243642839586634e-07
Position 640: 1.5544054834626715e-08
Position 1146: 8.9657458061008e-09
Position 460: 4.271329954285604e-09
Position 106: 3.0089463046023185e-10
Position 86: 1.5186290181590619e-10
Position 91: 1.4778231910511908e-10
