Gene = Proser1
Position 11257: 0.0028708138669916814
Position 9369: 0.002836484118275263
Position 15577: 0.0027301655585011833
Position 16352: 0.0025429914204588865
Position 9661: 0.002451100908751826
Position 1918: 0.0024374297139853392
Position 2786: 0.0022836427264226757
Position 1281: 0.0022247268522292544
Position 50: 0.0021064874652355924
Position 10386: 0.002070848786282147
Position 16451: 0.001732170969292879
Position 102: 0.0015655473950816217
Position 2088: 0.00145704447495239
Position 146: 0.0014340019261634366
Position 11273: 0.001393510329289327
Position 1958: 0.0012698988470264834
Position 17098: 0.0011817979437885586
Position 7830: 0.0011593237477929613
Position 237: 0.0010013208707161944
Position 3365: 0.0009234417332170904
Position 1933: 0.000922753648511991
Position 388: 0.0009176532980456954
Position 1706: 0.0009148738563760848
Position 16198: 0.0008419176758115447
Position 11765: 0.0008218545089602973
Position 10460: 0.0007300117348505921
Position 8899: 0.0007252280204370139
Position 371: 0.0006903791932436708
Position 4368: 0.0006584361702777914
Position 11400: 0.0006392430194257489
Position 633: 0.0005226093968173563
Position 3138: 0.00045960809576368487
Position 8903: 0.0003840611561585018
Position 8895: 0.00035295936905366314
Position 7870: 0.00035073403586223224
Position 9008: 0.0003377590201539328
Position 896: 0.0003322265102008069
Position 888: 0.0003286525292472919
Position 1118: 0.0003063423429537157
Position 2167: 0.0003032790171953152
Position 6637: 0.00023614801336103606
Position 8623: 0.00022926022480436892
Position 1770: 0.00021172499503098693
Position 579: 0.00020468275882692407
Position 1830: 0.00018208796828039412
Position 3703: 0.00018187260783582656
Position 3471: 0.0001618463293531721
Position 763: 0.00015221267653125787
Position 90: 0.00014981833914824296
Position 8541: 0.00012114596655696361
Position 1912: 0.00011848248628906434
Position 1869: 0.00011157656176629661
Position 173: 0.00011145698421814505
Position 944: 0.00010915106233192667
Position 299: 0.00010862524344580652
Position 1910: 0.0001025628433389819
Position 36: 9.439901255692704e-05
Position 1815: 9.169343210132666e-05
Position 2147: 7.701029379585888e-05
Position 239: 7.288908082632782e-05
Position 369: 6.681027054931715e-05
Position 266: 5.517721331643287e-05
Position 3568: 5.44939591102534e-05
Position 857: 4.169786888666588e-05
Position 4263: 3.2505033135921756e-05
Position 3043: 2.8263606861792904e-05
Position 3005: 2.818278875841423e-05
Position 11873: 7.378172770406729e-06
Position 4270: 7.0584023685050385e-06
Position 4322: 6.924466512036133e-06
Position 718: 6.814931572832006e-06
Position 1652: 4.514613424410945e-06
Position 449: 3.4675987533848825e-06
Position 1238: 3.100953608357779e-06
Position 455: 2.0923312178844637e-06
Position 481: 1.5681046442814135e-06
Position 620: 1.3741433821801202e-06
Position 1463: 9.376377859507066e-07
Position 1123: 9.333880705732444e-07
Position 1633: 7.883947385956133e-07
Position 696: 7.470395791614179e-07
Position 600: 4.643896005496405e-07
Position 564: 3.297897445739463e-07
Position 1964: 3.096020810214336e-07
Position 1376: 3.0029307973096804e-07
Position 1967: 2.171922360923644e-07
Position 486: 1.2612938119761192e-07
Position 703: 1.0623118019376426e-07
Position 3896: 7.934436451576251e-08
Position 781: 7.361794352632643e-08
Position 470: 3.018881312371674e-08
Position 475: 2.6443469478625484e-08
Position 1590: 2.5283765119870982e-08
Position 1656: 2.2732385600156544e-08
Position 528: 1.585567188516485e-08
Position 680: 1.0010328326493548e-08
Position 666: 9.841955977941966e-09
Position 723: 9.324282274952975e-09
Position 526: 6.930067640286439e-09
Position 559: 3.129087429977943e-09
Position 586: 3.0980735791673286e-09
Position 720: 2.7633396864409758e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11648: 0.9944510988565505
Position 9817: 0.9942341865989726
Position 8309: 0.9545889498058784
Position 486: 0.9060788625398118
Position 16845: 0.8978590173092175
Position 7757: 0.8934343237662585
Position 11021: 0.8385848495402891
Position 15364: 0.7614176794948309
Position 6606: 0.4601093345389606
Position 3435: 0.42614988826165473
Position 2667: 0.38316781438439473
Position 5814: 0.34664779715543337
Position 14755: 0.22462793639181178
Position 11990: 0.21375973542414
Position 15955: 0.2012860735193914
Position 6079: 0.1735186370772234
Position 15326: 0.15770786246357668
Position 14782: 0.1546486647385008
Position 9989: 0.13659088875201442
Position 15809: 0.11459957258242796
Position 2711: 0.09031982053684892
Position 11911: 0.08206329571310536
Position 7795: 0.06981184075600703
Position 5544: 0.0696506100702554
Position 7460: 0.06710805094393653
Position 4066: 0.0637960536713035
Position 6159: 0.06247024405639838
Position 5723: 0.059669622128351044
Position 11877: 0.05928887293888801
Position 9141: 0.05090846243977639
Position 15975: 0.04027603131425785
Position 2682: 0.03708570423395463
Position 574: 0.0327909724218784
Position 15276: 0.028648559347172527
Position 16041: 0.022869638496594923
Position 15776: 0.022511229206935598
Position 1752: 0.019402262625162703
Position 4697: 0.018893271967023808
Position 11832: 0.01636956905872622
Position 3316: 0.015493175059625336
Position 9633: 0.014311344205418894
Position 10301: 0.014203521981551774
Position 15937: 0.012383835796392793
Position 4799: 0.012121118508657902
Position 1326: 0.01205523798405646
Position 16236: 0.01129748685712723
Position 9481: 0.010861768193048862
Position 10214: 0.010354575422832477
Position 4045: 0.009989599506923264
Position 8938: 0.009146004721218326
Position 8370: 0.00843438211749739
Position 4873: 0.00838525800157258
Position 15987: 0.007913688956275537
Position 9598: 0.007719297035995222
Position 16044: 0.0076506570800998095
Position 8222: 0.007444512758501804
Position 16753: 0.007282915954903898
Position 3563: 0.007102310968892909
Position 10329: 0.007095234832506551
Position 7352: 0.0069467246626643085
Position 541: 0.006887846121338628
Position 17662: 0.006232543839941299
Position 11965: 0.006034684013401548
Position 10134: 0.005981617540778262
Position 7476: 0.005934774824362473
Position 2663: 0.005858049937260701
Position 3608: 0.0054523692639484945
Position 10165: 0.005449232931041639
Position 17319: 0.005345782261921026
Position 9308: 0.004945764568180255
Position 2716: 0.004941888343686102
Position 15893: 0.004926067640093592
Position 4464: 0.004662324879319555
Position 2052: 0.0045554091958665685
Position 10974: 0.00442371868362452
Position 2771: 0.0038531203051956806
Position 16737: 0.003722414411476963
Position 17518: 0.0036580162511807308
Position 9332: 0.003552010836188614
Position 13816: 0.0033711658459553095
Position 9649: 0.0032080613045652427
Position 802: 0.0031627728505077054
Position 1370: 0.003077856505433587
Position 449: 0.003002822372429309
Position 2733: 0.002582366793206449
Position 3494: 0.0025770855180300405
Position 16942: 0.0025062282066506715
Position 10333: 0.0024703557815477966
Position 767: 0.002433860974484438
Position 13232: 0.0024333954443088003
Position 9524: 0.0023784419756837914
Position 8388: 0.0022185861088222262
Position 4928: 0.0021340152661320205
Position 7958: 0.002006179178742376
Position 873: 0.001970909438935599
Position 15576: 0.0019267959484950672
Position 1201: 0.0018008989293364734
Position 12009: 0.0017096682351060203
Position 10801: 0.0017049548323522616
Position 2563: 0.001674928117861094
Position 13299: 0.001648102925330967
Position 2191: 0.0014230312374230627
Position 15644: 0.0014001754869796552
Position 1375: 0.001286226021909967
Position 10098: 0.0012742253809768806
Position 8648: 0.001265486829165689
Position 8080: 0.0012018539898605556
Position 13274: 0.0011674738731332023
Position 4755: 0.001126726962004823
Position 11681: 0.0010500797712038837
Position 2560: 0.000986528846932858
Position 1514: 0.0009628375928840836
Position 1176: 0.0008735229009665741
Position 11186: 0.0008531471255380963
Position 3519: 0.0007523739286813561
Position 17820: 0.000739505607892432
Position 1341: 0.0007019027009254782
Position 10012: 0.0006541597404947154
Position 11302: 0.0006531802433536361
Position 358: 0.0006167798524504575
Position 15160: 0.0005774324229572021
Position 17673: 0.0005294752992035897
Position 9970: 0.0004583226361644382
Position 11553: 0.000413936345799884
Position 14305: 0.000411168061503412
Position 4933: 0.00040553411076521735
Position 717: 0.00040481027468985677
Position 730: 0.00039757418303065713
Position 1982: 0.00039697088047779366
Position 600: 0.0003854839943800098
Position 11949: 0.00038304549076718247
Position 805: 0.0003702332085341398
Position 4762: 0.0003496453090387362
Position 11699: 0.0003236093897340206
Position 2352: 0.00028562816079234283
Position 15737: 0.0002783102541963757
Position 4132: 0.00027360565212837035
Position 8425: 0.0002684011824415044
Position 11581: 0.0002657683478077186
Position 8120: 0.0002626221615713575
Position 7962: 0.00026046905334588775
Position 3019: 0.00025380107908438016
Position 1000: 0.00024319627935747454
Position 8560: 0.00022926022480436895
Position 9361: 0.00022780590046593088
Position 2460: 0.0002219733220417402
Position 9145: 0.00021748466933751875
Position 8667: 0.00019285753670193943
Position 1878: 0.00019280936661623087
Position 1994: 0.00019222885581196436
Position 16805: 0.00017160575868013984
Position 10177: 0.00016173955325977433
Position 2491: 0.00015542787854837457
Position 1180: 0.00015360875639639792
Position 10717: 0.00014738965612931128
Position 4249: 0.00014464304019030122
Position 737: 0.0001260620765642891
Position 1322: 0.000124417880012959
Position 2968: 0.00011120100769527752
Position 11600: 0.00011116299381214069
Position 1211: 0.00010232363944555863
Position 2785: 8.892020794803928e-05
Position 10868: 8.492077111019922e-05
Position 12806: 8.484720320731729e-05
Position 3501: 8.350581456117001e-05
Position 1891: 8.14993321868187e-05
Position 2884: 6.453286236839537e-05
Position 1160: 5.797487229296487e-05
Position 3004: 5.7466356238020584e-05
Position 955: 5.0302367098948706e-05
Position 1157: 4.397039962929577e-05
Position 1392: 3.9444160693289245e-05
Position 734: 3.362948726176929e-05
Position 11382: 3.3499353425290186e-05
Position 11479: 3.31061566187077e-05
Position 2925: 2.9053185997818107e-05
Position 557: 2.598191136726745e-05
Position 3463: 2.562327307871194e-05
Position 2081: 2.32327799421912e-05
Position 9832: 2.3025701382843444e-05
Position 3589: 2.2984516431573617e-05
Position 11531: 2.248354739421409e-05
Position 1961: 2.1377879749939678e-05
Position 608: 1.971627504643078e-05
Position 2114: 1.812171605933375e-05
Position 1418: 1.643888818210493e-05
Position 1705: 1.2719687776404854e-05
Position 9835: 1.2321141830535207e-05
Position 1640: 1.2309191573974214e-05
Position 835: 9.167442846095178e-06
Position 8318: 7.25505867271383e-06
Position 9974: 6.784963944811593e-06
Position 12028: 6.327214899511809e-06
Position 11386: 5.9234898845649645e-06
Position 11353: 5.584128625072832e-06
Position 10185: 5.468878501777585e-06
Position 3842: 4.589351487924617e-06
Position 4344: 4.466415471133948e-06
Position 9186: 4.189481849339937e-06
Position 8752: 3.9041797815500455e-06
Position 3322: 2.3984008537388882e-06
Position 11809: 2.2731546997806702e-06
Position 11999: 1.939558554727475e-06
Position 3866: 1.3304528564337117e-06
Position 583: 1.1052452543822402e-06
Position 13201: 1.026996606163537e-06
Position 13387: 9.805739711034427e-07
Position 10006: 5.779190263854049e-07
Position 133: 5.59876340332556e-07
Position 620: 4.623611346992233e-07
Position 10031: 3.098087812627718e-07
Position 355: 1.747291901020189e-07
Position 1068: 1.7362957522315162e-07
Position 1122: 1.5378959317468335e-07
Position 653: 1.500262280606585e-07
Position 629: 1.0857213982295757e-07
Position 376: 1.066315889319769e-07
Position 8167: 1.036946305980335e-07
Position 102: 9.189126983994807e-08
Position 379: 8.990814730446224e-08
Position 364: 7.04634051172721e-08
Position 1432: 6.796479952844272e-08
Position 339: 5.7675475674521454e-08
Position 3718: 5.21424253590634e-08
Position 1185: 4.949100737383884e-08
Position 8235: 4.049686366183497e-08
Position 12013: 2.5762462864926903e-08
Position 154: 1.2679689851401505e-08
Position 739: 1.0408529441242606e-08
Position 142: 5.370514116320106e-09
Position 182: 4.127000901365799e-09
Position 388: 3.2369436303992636e-09
Position 315: 1.6662428214353771e-09
Position 289: 1.5922187519468487e-09
Position 686: 1.405100777646703e-09
Position 259: 1.2275865895973862e-09
Position 221: 1.0075680806053163e-10
Position 264: 6.097633109278322e-11
