Gene = Mcmbp
Position 16246: 0.0540087513234346
Position 16909: 0.05026052821171228
Position 41924: 0.04607940926888909
Position 42385: 0.045514206662811446
Position 41807: 0.04483193715375883
Position 43687: 0.044087357003460156
Position 42295: 0.04146582983396195
Position 12867: 0.040533833527479864
Position 38163: 0.040513233504603466
Position 37406: 0.040029267761538694
Position 39895: 0.0395347340064252
Position 42336: 0.0329700797264047
Position 39652: 0.02857558274332272
Position 14372: 0.026605529947090298
Position 7274: 0.026218640672038513
Position 42418: 0.024679450925285326
Position 43714: 0.021260446588517605
Position 37451: 0.020647731431084056
Position 38520: 0.01876810551194095
Position 40117: 0.01851150055847733
Position 923: 0.018336095151388395
Position 41687: 0.018327616669495346
Position 8945: 0.018215558703078474
Position 41905: 0.017384605170603765
Position 38111: 0.015769587438850624
Position 43269: 0.01442139238667798
Position 40014: 0.014123097483888018
Position 38554: 0.013234887977949271
Position 6356: 0.011105445881121764
Position 6693: 0.010308498024606027
Position 4234: 0.010025932887216728
Position 42342: 0.008210380860481675
Position 17046: 0.008134924761953804
Position 5702: 0.00735545467917036
Position 16874: 0.006702519225937594
Position 42479: 0.006043743481878232
Position 40798: 0.0059677169434715965
Position 37128: 0.00579833776241119
Position 42500: 0.005742957171168761
Position 42131: 0.00567320647884297
Position 4289: 0.005412280009441376
Position 6444: 0.005396896127537523
Position 42413: 0.0053177504183507685
Position 41963: 0.005008352225241583
Position 42558: 0.004688847939842275
Position 43799: 0.004074154176493986
Position 8384: 0.004072035888290947
Position 42453: 0.003964617745784057
Position 8369: 0.0039030174002971474
Position 41052: 0.0035374173901358092
Position 5728: 0.0034847081700357255
Position 41949: 0.003476208267549708
Position 43225: 0.0033869731125566096
Position 1044: 0.003380085484881604
Position 37548: 0.0032936748050947226
Position 41033: 0.003161158710152505
Position 889: 0.0031512534501093965
Position 37830: 0.003090363681771669
Position 6737: 0.0029725943138137513
Position 42353: 0.002734685029073927
Position 37241: 0.002706927072668116
Position 37403: 0.002622574530755585
Position 37458: 0.0024020343595550363
Position 42537: 0.002373168014247466
Position 37717: 0.0023069697678423325
Position 16915: 0.0022635362380032794
Position 7362: 0.002200457768345186
Position 41283: 0.002185368209253757
Position 38138: 0.0021283236435300436
Position 37262: 0.002113091695802385
Position 6201: 0.002106743504197514
Position 41265: 0.002086973828038097
Position 39861: 0.0018831370818012648
Position 8281: 0.0018596805875746325
Position 41656: 0.0018501320940366918
Position 15551: 0.001702821207274501
Position 41249: 0.0016425484426746291
Position 38452: 0.001529104085835366
Position 42715: 0.0015282116054223189
Position 1070: 0.0015218408938701073
Position 37648: 0.001477442435150853
Position 43516: 0.0014222888507483796
Position 41097: 0.0014109229587810066
Position 38402: 0.0014003468752203077
Position 43316: 0.0013746201666491632
Position 43860: 0.0013727769471287637
Position 43309: 0.0013646905734921821
Position 41939: 0.0013487497661897369
Position 37169: 0.0013456627325590846
Position 16963: 0.001334694389733975
Position 37297: 0.0011642735241472473
Position 38405: 0.0010128857986087517
Position 8176: 0.0010070181428792938
Position 38606: 0.000984515896978374
Position 38044: 0.0009607322840662948
Position 37949: 0.0008759018192450259
Position 42002: 0.0007982783744201609
Position 5731: 0.0007916795022517765
Position 16575: 0.0007768743510280804
Position 41324: 0.0007637233816481481
Position 39771: 0.0007585676186624263
Position 42099: 0.0007346793106583302
Position 43663: 0.000692709128819163
Position 37335: 0.0006366818362825509
Position 39843: 0.0006302591826552148
Position 41132: 0.0006294590903204263
Position 41121: 0.000611594344664362
Position 15617: 0.0005663620446731605
Position 38532: 0.0005422149618495601
Position 41007: 0.0004823462189197814
Position 40878: 0.000479179452462789
Position 6785: 0.0004683510832994336
Position 16540: 0.00046618048576316104
Position 41364: 0.00042092709005248617
Position 38117: 0.0004136774269226581
Position 42683: 0.0004044739841221179
Position 951: 0.00037155260586705556
Position 41067: 0.0003642425984427964
Position 4200: 0.00035666429612525797
Position 37332: 0.0003453786810792332
Position 40837: 0.0002496916474968343
Position 41967: 0.0002084249912070384
Position 41978: 0.00017508888444737108
Position 41753: 0.0001748404867269445
Position 37903: 0.00016864156520468798
Position 37953: 0.00014142425564100933
Position 965: 0.00010134468352638561
Position 41695: 8.804366357771324e-05
Position 42006: 8.598625840132379e-05
Position 1008: 8.50520187014341e-05
Position 1131: 7.456834575067766e-05
Position 36773: 7.184608689286049e-05
Position 41159: 6.786870838275482e-05
Position 929: 4.63746251870282e-05
Position 2188: 2.491107477418594e-05
Position 38491: 1.7846029506087506e-05
Position 41764: 1.109978159120878e-05
Position 7123: 8.539671718775032e-06
Position 41814: 8.154263418295965e-06
Position 2000: 8.002171205796941e-06
Position 40841: 5.852967565661502e-06
Position 41965: 5.232027703954183e-06
Position 41331: 4.555641924082159e-06
Position 4320: 4.211388406253006e-06
Position 41469: 3.3351074008824116e-06
Position 2204: 2.787899091541064e-06
Position 2256: 2.514694509199761e-06
Position 2218: 2.505628054621878e-06
Position 41512: 2.2086228087996568e-06
Position 41493: 2.0305930328261386e-06
Position 2223: 1.5226110914012786e-06
Position 41336: 1.398239439795131e-06
Position 2142: 1.2560331191798491e-06
Position 4010: 9.33027159870748e-07
Position 2154: 8.199797983011867e-07
Position 41738: 7.473282776179872e-07
Position 41386: 6.936104480251276e-07
Position 41538: 6.614238550597988e-07
Position 41498: 6.220057257343444e-07
Position 41245: 5.901595388076912e-07
Position 41710: 4.070027896349605e-07
Position 41419: 3.919703761935392e-07
Position 41234: 2.461860121888077e-07
Position 41301: 1.9735361240293217e-07
Position 41391: 1.6135823300964281e-07
Position 41773: 7.370185748821757e-08
