Gene = Zdbf2
Position 6522: 0.0016404302119010638
Position 25447: 0.0014984183712867297
Position 1674: 0.0013574928198022257
Position 4009: 0.0012321717990996413
Position 5729: 0.0012236863525452938
Position 1754: 0.001217394138893957
Position 5498: 0.001139388093584496
Position 3222: 0.0011289373412337216
Position 27316: 0.0010822565860419621
Position 21980: 0.0009338614904181178
Position 22500: 0.0009252729487855987
Position 21914: 0.0009137489233952444
Position 22235: 0.0008734594388823963
Position 2067: 0.0007928361154103975
Position 22955: 0.0007558249924619128
Position 22456: 0.0007118893830564363
Position 1812: 0.0007067415501415441
Position 1695: 0.000681385421107685
Position 2289: 0.0006603702399175271
Position 4120: 0.0006539729912728958
Position 22298: 0.000612851948287137
Position 24708: 0.0006045540066541387
Position 4610: 0.0005845406849171961
Position 22798: 0.0005824076772020268
Position 22593: 0.000577814781625635
Position 26047: 0.000515120700386751
Position 2504: 0.0005079684153253377
Position 666: 0.0004897447947653866
Position 27409: 0.0004685652481653123
Position 22770: 0.00046470306039370773
Position 669: 0.00046091253213633777
Position 3264: 0.00045979864333747236
Position 27140: 0.0003782296216463152
Position 25051: 0.0003084851931073708
Position 1769: 0.00029632791320006167
Position 24265: 0.0002935560919487119
Position 23895: 0.000279523061147031
Position 2272: 0.00026523180887090433
Position 2332: 0.0002559815511439749
Position 26295: 0.00025526814572068157
Position 903: 0.0002482426199786975
Position 1642: 0.00021643753548335909
Position 25773: 0.0002142792306431993
Position 24250: 0.0002127507074352592
Position 25466: 0.00017590389448034213
Position 24792: 0.00015462909883580433
Position 22725: 0.00013905885151440525
Position 23623: 0.0001350886901555725
Position 24604: 0.0001321535257495811
Position 22381: 0.00012978307810830638
Position 24075: 0.00010612894104488902
Position 23594: 7.870245032446877e-05
Position 9392: 7.820709505341252e-05
Position 22060: 5.987031970366239e-05
Position 15044: 4.674190770949323e-05
Position 22529: 4.520575683338179e-05
Position 10292: 2.585130169746465e-05
Position 703: 2.4022385604463455e-05
Position 7683: 2.40030532614985e-05
Position 15154: 2.3507771139146198e-05
Position 12968: 2.1966716264195253e-05
Position 1043: 2.1375420115701587e-05
Position 341: 1.85440969451618e-05
Position 9427: 1.57758344001875e-05
Position 18791: 1.4847355802134951e-05
Position 13269: 1.4726262915136481e-05
Position 1014: 1.274144567221246e-05
Position 539: 1.2141722354766024e-05
Position 972: 1.0716390277171986e-05
Position 1056: 1.0114729159045941e-05
Position 460: 9.772221532467227e-06
Position 18615: 9.06982057407826e-06
Position 8125: 9.047939211353718e-06
Position 1259: 8.745429121653263e-06
Position 680: 8.695717922400165e-06
Position 8559: 8.260843694462932e-06
Position 11660: 8.201345731742128e-06
Position 3914: 7.999836526225194e-06
Position 880: 7.580670061165428e-06
Position 13029: 6.2567052995023045e-06
Position 1095: 6.175861700431931e-06
Position 10157: 6.158667228220624e-06
Position 7996: 6.109521451876162e-06
Position 10410: 6.059697238198751e-06
Position 12192: 5.896468449873493e-06
Position 17688: 5.557665896171137e-06
Position 1799: 5.435111978307907e-06
Position 15171: 5.080073969356138e-06
Position 415: 5.0783962510191535e-06
Position 10508: 4.890050089854831e-06
Position 397: 4.7587327371989404e-06
Position 624: 4.610246483286915e-06
Position 2293: 4.122752377817236e-06
Position 14892: 4.024102553434202e-06
Position 14127: 4.016054601642955e-06
Position 14479: 4.004745637994202e-06
Position 7736: 3.611303584845074e-06
Position 8165: 3.583335666205465e-06
Position 13958: 3.1750957051229755e-06
Position 13857: 2.9459599889211928e-06
Position 8835: 2.7344210828520767e-06
Position 15948: 2.592109107373985e-06
Position 2105: 2.450835287303703e-06
Position 1276: 2.4031298669557327e-06
Position 9146: 1.981545973987282e-06
Position 9869: 1.55675446889057e-06
Position 1779: 1.5068368927233542e-06
Position 12224: 1.3979336722687766e-06
Position 1898: 1.3345544521598049e-06
Position 9949: 1.329819365530774e-06
Position 9091: 1.2070101887963818e-06
Position 14056: 1.1644224019231842e-06
Position 1287: 1.1592695125852835e-06
Position 842: 9.577540972831468e-07
Position 4718: 9.240474587386146e-07
Position 9028: 8.840930783793446e-07
Position 1843: 8.769553560547875e-07
Position 2437: 8.460542228991212e-07
Position 8244: 7.978846569498414e-07
Position 626: 7.770803452689277e-07
Position 377: 7.713213669843593e-07
Position 1291: 7.564280322455e-07
Position 10871: 7.535923825201021e-07
Position 886: 7.353504254013863e-07
Position 2342: 7.236842379356156e-07
Position 8130: 6.797552263127237e-07
Position 9002: 6.681364649845555e-07
Position 12431: 6.348612396394029e-07
Position 10083: 6.294343788712283e-07
Position 10649: 6.256779285834998e-07
Position 10123: 5.833133274935965e-07
Position 12522: 5.799400311460126e-07
Position 12359: 5.505823232732719e-07
Position 1429: 5.477540613282769e-07
Position 1943: 5.284652731473106e-07
Position 1060: 5.06810137320254e-07
Position 9574: 4.799033623482091e-07
Position 1367: 4.59133076404057e-07
Position 424: 4.5757130177751134e-07
Position 9067: 4.412827578175353e-07
Position 832: 3.899786315643447e-07
Position 9545: 3.559324175682479e-07
Position 1913: 3.5392758738285786e-07
Position 2900: 3.0130565464884577e-07
Position 863: 2.707402395280116e-07
Position 370: 2.5357996602675074e-07
Position 882: 2.3073617064556165e-07
Position 10045: 2.2661528814221112e-07
Position 410: 1.9149413022464031e-07
Position 8978: 1.5125657736544725e-07
Position 374: 1.4566847796328273e-07
Position 382: 1.3247047470552613e-07
Position 2030: 1.1109366545985939e-07
Position 8094: 8.720734521628179e-08
Position 5533: 7.888806128886004e-08
Position 8170: 6.996695141362452e-08
Position 1098: 6.24604790673327e-08
Position 1214: 5.1892867803038136e-08
Position 7926: 3.664847546566206e-08
Position 10139: 2.7797054048337803e-08
Position 1651: 2.749191128152447e-08
Position 926: 2.704551745566003e-08
Position 911: 2.100018001419252e-08
Position 740: 2.0336001509166868e-08
Position 8091: 1.6213275518242785e-08
Position 1457: 1.2385128458476884e-08
Position 4860: 1.6759107548546007e-09
Position 8040: 1.4657154335747205e-09
Position 8023: 1.4297546031909962e-09
Position 7719: 1.277366675494212e-09
Position 2314: 2.9187765550604214e-10
Position 2176: 2.4598237607332386e-10
Position 2124: 1.5642971359790665e-10
Position 5000: 1.0607051828790727e-10
Position 713: 1.691398306632103e-14
