Gene = Prpf3
Position 17555: 0.003165626061530264
Position 4046: 0.0030340501415956392
Position 11202: 0.002907127299520094
Position 11252: 0.002836118365408591
Position 7425: 0.002728705386448885
Position 22098: 0.0027259233798460065
Position 10540: 0.0025231614957053703
Position 11410: 0.0024564600098659416
Position 2029: 0.0023492687472604777
Position 11255: 0.0022536812148810223
Position 2360: 0.0021227050122448426
Position 9684: 0.002069481990698897
Position 3565: 0.0019072669634686368
Position 11228: 0.001842021590000164
Position 2037: 0.0017911131402391749
Position 4434: 0.001785827336923415
Position 22286: 0.0017690135811668846
Position 82: 0.0017630511850343098
Position 16602: 0.0017067541745178936
Position 7911: 0.001690644271998269
Position 5469: 0.0015012919161927903
Position 20261: 0.0014855511376472255
Position 13306: 0.0014498402408848537
Position 18091: 0.0014417278038059162
Position 19435: 0.0014373340415440871
Position 5084: 0.0014056463714540279
Position 1150: 0.0013806740913968301
Position 3905: 0.0013714834204212427
Position 3922: 0.0012772490434468013
Position 8126: 0.0012614677803203292
Position 345: 0.001249225667096541
Position 19513: 0.0011918028769293653
Position 1836: 0.0011477036256969091
Position 50: 0.0011440196653329734
Position 7665: 0.0011380698264291818
Position 11857: 0.0011369320624114378
Position 303: 0.0010989846210500453
Position 19509: 0.0010661603226796701
Position 8997: 0.001043193817316614
Position 3029: 0.0010257198624524834
Position 5892: 0.0009193098441700324
Position 10801: 0.0008642058938501796
Position 102: 0.0008332091110467536
Position 10415: 0.0007639343452456455
Position 12810: 0.0007089526624823046
Position 610: 0.0007012162402052598
Position 1260: 0.0006580729406204418
Position 11292: 0.0006565118143058825
Position 4912: 0.000654479332110858
Position 6869: 0.0006256954439210284
Position 2384: 0.0006245815395713453
Position 21783: 0.0006195314728679855
Position 6656: 0.000617321856282281
Position 3557: 0.000604890447912177
Position 7485: 0.000595647540676903
Position 2406: 0.0005892677571856564
Position 132: 0.0005854140718172375
Position 656: 0.0005836993043439996
Position 7598: 0.0005615739355521703
Position 9690: 0.0005453111482849869
Position 2473: 0.0005435744729647196
Position 1330: 0.0005222381215979092
Position 2408: 0.0005002919287071828
Position 7194: 0.0004871636379480698
Position 254: 0.0004689424679946849
Position 97: 0.0004424583080957718
Position 128: 0.0004379997811133361
Position 6195: 0.00041915145154482094
Position 5488: 0.0003970668599996458
Position 1243: 0.00039677951148467427
Position 5186: 0.0003954329709353423
Position 2803: 0.00034706042702538505
Position 66: 0.0003434565483257071
Position 6559: 0.0003238042749054238
Position 5294: 0.00031185174633847017
Position 2446: 0.0003084421779026239
Position 5101: 0.00028929273034457623
Position 95: 0.00028049844623392574
Position 1098: 0.00027732594388590897
Position 8151: 0.0002706647773994681
Position 3588: 0.0002638331212305443
Position 2799: 0.00024340038188570688
Position 166: 0.00024137544642346625
Position 8231: 0.00022562323692592323
Position 89: 0.00022346044937532136
Position 241: 0.00021132754607107522
Position 1346: 0.00019968162422347212
Position 13249: 0.00016309107711665356
Position 2839: 0.00016126835340148638
Position 1753: 0.00015389712762753336
Position 113: 0.0001419348176882221
Position 236: 0.0001258180126709259
Position 854: 0.0001236590516295773
Position 629: 0.0001204314804605111
Position 141: 0.00012005957985202892
Position 20246: 0.00010745388515104121
Position 5780: 0.00010675631716423421
Position 21592: 0.00010447458486342238
Position 756: 0.00010196918436424427
Position 4327: 0.00010058291337205551
Position 21762: 9.641759044346785e-05
Position 863: 9.329464864747608e-05
Position 1653: 9.088258932960229e-05
Position 1516: 9.05454287586757e-05
Position 5966: 8.090051121703641e-05
Position 912: 7.709176964389688e-05
Position 1148: 5.982885467853814e-05
Position 20309: 5.4839826975388235e-05
Position 20213: 4.253927812019969e-05
Position 7152: 4.025529618256883e-05
Position 20313: 2.9352814554530867e-05
Position 8515: 2.8408131351343342e-05
Position 8241: 2.743426030267355e-05
Position 7176: 1.658561523073576e-05
Position 11002: 1.4900563450141855e-05
Position 8557: 1.2877718711831311e-05
Position 7167: 1.2380169436325e-05
Position 20763: 1.2147199287005967e-05
Position 7134: 9.633927720714803e-06
Position 12814: 7.158047027846972e-06
Position 404: 7.131612313301411e-06
Position 8713: 6.375000037725278e-06
Position 8754: 4.591132585505876e-06
Position 832: 3.9737381699675425e-06
Position 615: 2.654393427790657e-06
Position 8549: 2.397915123805309e-06
Position 391: 2.1362082261939726e-06
Position 20: 1.7335844714080152e-06
Position 201: 1.2976306746524963e-06
Position 330: 1.182753869642519e-06
Position 7107: 1.0348115328806127e-06
Position 472: 9.478364429372476e-07
Position 409: 8.972868775339543e-07
Position 7: 2.558161864369958e-07
Position 144: 2.422666162265944e-07
Position 15: 1.7219257552606128e-07
Position 44: 1.649866564883437e-07
Position 8436: 9.510402051953342e-08
Position 34: 2.875040571651941e-08
Position 42: 2.2245319249685484e-08
Position 10: 3.3601199770376885e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 20141: 0.9921062788646269
Position 19327: 0.9915796449990113
Position 4191: 0.9776921093187506
Position 11532: 0.9301065192377482
Position 2247: 0.900604105754573
Position 20359: 0.8971262092892169
Position 15135: 0.7198759653530741
Position 10653: 0.698343295890118
Position 8036: 0.6913145476974325
Position 22048: 0.6761238600803209
Position 24919: 0.6533688787848603
Position 6823: 0.6225675794008896
Position 6094: 0.6189694853804348
Position 8317: 0.5285194852808904
Position 23262: 0.5084790165527785
Position 21421: 0.46559519811125716
Position 8289: 0.44693970005458156
Position 21631: 0.3581935226402474
Position 21682: 0.33728926194061637
Position 6784: 0.2751763990366036
Position 7984: 0.25622716587685335
Position 13325: 0.20666952786327997
Position 15075: 0.18406878007859342
Position 3949: 0.1743627838688597
Position 6351: 0.1582971106922967
Position 6399: 0.15406873678472235
Position 10888: 0.13006619830058602
Position 11285: 0.10527952888784593
Position 6226: 0.09039066858415487
Position 16778: 0.09017104462444146
Position 20417: 0.08253568537363506
Position 17999: 0.07985656211813391
Position 13305: 0.07351887791649361
Position 20577: 0.06373907472803185
Position 6358: 0.06211424480293771
Position 7265: 0.05950737872684436
Position 25339: 0.04970401323172518
Position 518: 0.048856330999822346
Position 8031: 0.04559059009952734
Position 17046: 0.043571843594278556
Position 23587: 0.042688899148822464
Position 21325: 0.040419882468797984
Position 24433: 0.039958532721588835
Position 18466: 0.03803703875599792
Position 21635: 0.03573553367534164
Position 6429: 0.02984992421467495
Position 10730: 0.02670405291529242
Position 3223: 0.02620985547896606
Position 25159: 0.02618939830126653
Position 10316: 0.02576563142979795
Position 8607: 0.025340458551424676
Position 25519: 0.024809546895759094
Position 756: 0.02158735384864504
Position 10868: 0.02113375471021991
Position 6267: 0.020471060288866062
Position 2950: 0.01987516674142962
Position 1039: 0.01898155163633867
Position 21044: 0.01880373371211857
Position 4241: 0.017886160577732776
Position 23752: 0.017840005524376795
Position 4945: 0.01779065931124232
Position 11121: 0.017704375928503668
Position 1012: 0.017262865536357183
Position 8657: 0.016262171881664792
Position 7713: 0.01560847512160153
Position 9149: 0.015232374623119617
Position 10771: 0.013186412119060648
Position 5022: 0.012367363288930198
Position 16600: 0.01192054237286852
Position 16377: 0.010882369222744171
Position 21091: 0.010487234756415236
Position 3209: 0.010269418704247
Position 9740: 0.010087813357842052
Position 2700: 0.009602103328053457
Position 3382: 0.009474849377712105
Position 22858: 0.009074220237089778
Position 552: 0.008810405714421241
Position 738: 0.008560931278086412
Position 397: 0.008458847978811912
Position 17419: 0.008280152695461628
Position 7085: 0.007732585168423034
Position 6043: 0.007642208513828147
Position 8355: 0.007442005499487893
Position 6376: 0.007290626916855683
Position 6856: 0.0070765683071277695
Position 8866: 0.00689687530638377
Position 6434: 0.006563355999457419
Position 3036: 0.006434068694249811
Position 21291: 0.005993665909193458
Position 9771: 0.005971245293972355
Position 17289: 0.005909890737907232
Position 21604: 0.005487245927775571
Position 1359: 0.005300780365235082
Position 6847: 0.005162258052293595
Position 22271: 0.005099466309383811
Position 8319: 0.005095310850633339
Position 16528: 0.004942595987736648
Position 22658: 0.00481934199477777
Position 20573: 0.004638307264397099
Position 5697: 0.0045583099541641955
Position 1393: 0.004505095960943296
Position 6302: 0.004239620363797755
Position 4971: 0.004234632676855
Position 2272: 0.004142487991273672
Position 16649: 0.003722606121938814
Position 21063: 0.00368096422400528
Position 21925: 0.0036582828353770146
Position 2785: 0.0036007630742044693
Position 463: 0.0035635198152876987
Position 2704: 0.0034729031288738286
Position 24974: 0.0034350406926795607
Position 1242: 0.0033810251363651143
Position 1325: 0.003236107516946043
Position 9600: 0.0031578732834721657
Position 20085: 0.0030390872843982114
Position 2733: 0.0029872605447670915
Position 15140: 0.002896842614353525
Position 3421: 0.0027617343842548624
Position 1963: 0.0027368273362736663
Position 23784: 0.002715117562057222
Position 8346: 0.0026593145235303357
Position 6408: 0.0026550967480868264
Position 360: 0.0026002770382064187
Position 7954: 0.002469833189853754
Position 20592: 0.002448299135570057
Position 8910: 0.002363733367203324
Position 6103: 0.002350100010331692
Position 11291: 0.0023474024196536098
Position 6299: 0.0023443907300454542
Position 24113: 0.0022458085151899317
Position 5636: 0.0022457048623178025
Position 6336: 0.0021820537397258884
Position 17344: 0.002151863819608341
Position 7508: 0.0021482762490214642
Position 9053: 0.002141662716394792
Position 3760: 0.0020894196526602335
Position 9543: 0.0020353950739742384
Position 4994: 0.0019384409798906153
Position 6826: 0.0018679832006369289
Position 20682: 0.0018430176152053278
Position 24024: 0.0018101016928902488
Position 8958: 0.0018027903480555873
Position 22946: 0.0018016287611486988
Position 10279: 0.001777729642644249
Position 11628: 0.0016887505918807696
Position 1381: 0.0016738602220210575
Position 5281: 0.0015842728999072562
Position 23350: 0.0014416051585230967
Position 13387: 0.0014314740771700371
Position 10658: 0.0014027495495100065
Position 23009: 0.0013301935591867318
Position 9762: 0.001296431880707798
Position 1892: 0.0012784075556986714
Position 13190: 0.0012306963988469386
Position 1730: 0.001147703625696911
Position 20419: 0.001145487444926581
Position 10709: 0.0011306451800605554
Position 5157: 0.001115097173048077
Position 19374: 0.0010398500136415082
Position 4804: 0.0010202052527919128
Position 2788: 0.0009939404750267515
Position 3698: 0.000979911801447065
Position 10661: 0.0009697888423001225
Position 1278: 0.000933679715295692
Position 22335: 0.0009303373762481783
Position 16444: 0.0009238122479931773
Position 9235: 0.0009136177402385454
Position 2253: 0.0008962232998176989
Position 7916: 0.0008820382503528757
Position 251: 0.0008742987234480958
Position 10607: 0.0008701078823250312
Position 3011: 0.0008289169424852232
Position 5828: 0.0007858783042439293
Position 23590: 0.000750028815177636
Position 9116: 0.0007479320674448177
Position 3552: 0.0007268121564089274
Position 20732: 0.0007251463097669114
Position 12679: 0.0007161107095101516
Position 8295: 0.0006306056366913777
Position 6097: 0.0005969041655112601
Position 3955: 0.0005773876894282062
Position 13111: 0.0005723787444088786
Position 8388: 0.0005415040004490893
Position 2099: 0.0005226824620067086
Position 1043: 0.0005198311238949342
Position 641: 0.0005149914943012
Position 1445: 0.0005122292610919416
Position 9902: 0.00048376334862272987
Position 6474: 0.00047360663153689017
Position 20997: 0.00047328602586412677
Position 4704: 0.0004645500571550156
Position 218: 0.00044821981318991945
Position 22528: 0.0004143929004528311
Position 5116: 0.0003845742299376413
Position 22368: 0.00036129534739523706
Position 407: 0.0003604415989134283
Position 22427: 0.00035711587791605016
Position 9151: 0.0003347840265529164
Position 5423: 0.000311968570349336
Position 9078: 0.0002809142713791992
Position 466: 0.00026842130385539454
Position 2652: 0.0002629705422037272
Position 21443: 0.00025021145931124753
Position 656: 0.00024969838981220375
Position 4991: 0.00023102384750373954
Position 1462: 0.00022374054765581032
Position 5035: 0.00021719361193174585
Position 1404: 0.00021500576028583653
Position 1474: 0.00020707840825095818
Position 2504: 0.00019911651670886403
Position 1383: 0.00016040101540552919
Position 20171: 0.0001590536174307216
Position 7176: 0.00015761767049160224
Position 215: 0.00014902912266631267
Position 254: 0.0001426434936832253
Position 1415: 0.0001406641882637055
Position 5386: 0.00013625143186931802
Position 5100: 0.00013511534270479588
Position 412: 0.00013247902802928266
Position 5390: 0.0001313832257625108
Position 1876: 0.0001261825151540797
Position 7385: 0.00011706325331269657
Position 4859: 0.0001157910335888905
Position 4418: 0.0001116508932509675
Position 436: 0.00010633649655160012
Position 119: 9.826918288917638e-05
Position 1590: 9.088258932960247e-05
Position 669: 8.627290484877385e-05
Position 6562: 8.505766008244015e-05
Position 5580: 8.319971964195787e-05
Position 1481: 8.285327038006278e-05
Position 1159: 8.217528124951415e-05
Position 1617: 7.921729970225589e-05
Position 1646: 7.467982792527765e-05
Position 162: 6.70396609931117e-05
Position 950: 6.39629461816715e-05
Position 6157: 6.211418477136669e-05
Position 327: 6.0228947828908804e-05
Position 570: 5.930406748953102e-05
Position 322: 5.5744100624965615e-05
Position 3523: 4.4067675490257056e-05
Position 3555: 4.3552410951118416e-05
Position 3484: 4.260307827044008e-05
Position 3354: 3.94822633857256e-05
Position 5882: 3.392355516811388e-05
Position 5912: 3.122974855889707e-05
Position 4781: 2.362605880402196e-05
Position 20621: 1.6755865949777665e-05
Position 2311: 1.641762878632411e-05
Position 280: 8.091733509849398e-06
Position 2621: 7.9931581102063e-06
Position 21144: 7.722057379063928e-06
Position 19607: 7.479970258655911e-06
Position 19572: 7.340680361422526e-06
Position 2110: 6.895353601230976e-06
Position 20332: 6.225144146614636e-06
Position 20598: 6.177271913273911e-06
Position 2964: 4.4155913041596584e-06
Position 8691: 4.239849129693921e-06
Position 2578: 3.85323165641325e-06
Position 470: 3.6684556008143053e-06
Position 828: 3.550999565416008e-06
Position 8638: 3.217400572830436e-06
Position 6745: 2.8018747906347407e-06
Position 2957: 2.6909505203079814e-06
Position 7088: 2.396814865082811e-06
Position 274: 2.1712353458147647e-06
Position 441: 2.1507943545399347e-06
Position 20643: 2.0647435356717695e-06
Position 8424: 2.0228920760439388e-06
Position 258: 1.8987204322153307e-06
Position 554: 1.6592093264487984e-06
Position 301: 1.5905239967404723e-06
Position 1083: 1.3869090402383686e-06
Position 193: 1.3726888527281208e-06
Position 8666: 1.170632564443456e-06
Position 334: 1.0949362944752933e-06
Position 201: 1.0073522979189295e-06
Position 226: 9.108405126311395e-07
Position 298: 9.015146315710016e-07
Position 20328: 8.41381435995754e-07
Position 22057: 8.246368723894988e-07
Position 169: 8.081805523298937e-07
Position 782: 6.644297835933183e-07
Position 767: 4.325868445343875e-07
Position 7242: 4.0920215389403233e-07
Position 2473: 3.868544411006906e-07
Position 8881: 2.7232883359595587e-07
Position 295: 2.530258052045791e-07
Position 9191: 2.4525093851195165e-07
Position 9111: 2.41619050029353e-07
Position 372: 1.838697576875484e-07
Position 8915: 1.8058009875927753e-07
Position 20325: 1.7457342308599503e-07
Position 1521: 1.2178309843843813e-07
Position 1345: 7.420808077196715e-08
Position 1283: 7.400418874087682e-08
Position 330: 7.300342188718513e-08
Position 421: 6.028342942699162e-08
Position 384: 5.4102735842231934e-08
Position 128: 4.8871535701912695e-08
Position 20551: 2.250672099522675e-08
Position 182: 2.2339985287541956e-08
Position 377: 1.8727187568962023e-08
Position 368: 1.2147143562489358e-08
Position 20455: 8.544507108738094e-09
Position 144: 1.9337439565734852e-09
