Gene = Insc
Position 3410: 0.0016690445770801443
Position 541: 0.001646756403954798
Position 1589: 0.0015579601820716518
Position 2757: 0.0014147283406888101
Position 1037: 0.0014083369856482736
Position 2359: 0.0012021689059568742
Position 1967: 0.001045027463124226
Position 5423: 0.0009888948308345326
Position 778: 0.0009681793168979577
Position 494: 0.0006165486080455221
Position 3921: 0.0004980788020005591
Position 505: 0.0004877188514074825
Position 2056: 0.00047736949213120694
Position 2373: 0.00046120199553187705
Position 1679: 0.0003869194461493426
Position 347: 0.00037738070410797
Position 1273: 0.00027576032654948646
Position 332: 0.0002573273340082075
Position 2079: 0.0002318325538603818
Position 877: 0.00012722262167896606
Position 2635: 0.00011798326088045237
Position 239: 0.00010318974823141211
Position 284: 0.00010118496742365353
Position 1489: 4.514057401118832e-05
Position 329: 4.2049879252784726e-05
Position 1471: 2.5014474432638847e-05
Position 548: 2.0739292607053888e-05
Position 411: 2.0170600160840003e-05
Position 366: 1.881710208186388e-05
Position 135: 1.8789721735098873e-05
Position 810: 1.7344983784190256e-05
Position 123: 1.696123170607311e-05
Position 176: 1.5072407814014674e-05
Position 1176: 1.1446719511141395e-05
Position 1399: 4.697670603336664e-06
Position 353: 4.321818404532167e-06
Position 389: 4.109113062425545e-06
Position 128: 3.475116606322356e-06
Position 531: 2.8849835254445794e-06
Position 521: 2.7555141183152423e-06
Position 369: 2.6440505404756064e-06
Position 373: 2.3130072597036158e-06
Position 265: 8.240826439672662e-07
Position 379: 7.379803883392278e-07
Position 355: 4.0386349842247764e-07
Position 241: 1.9982529182141955e-07
Position 170: 1.5711005391319484e-07
Position 566: 1.4263406247392202e-07
Position 562: 9.070789732003142e-08
Position 245: 7.078079341874203e-08
Position 252: 6.799198503934378e-08
Position 306: 5.4833217391181095e-08
Position 573: 2.6372477500527878e-08
Position 299: 2.5773660422688724e-08
Position 186: 3.812384271916692e-09
Position 385: 1.3435133294143165e-10
Position 105: 7.028149463366066e-11
Position 102: 3.0860066149291166e-12
