Gene = Atp6v1h
Position 726: 2.212750309295889e-06
Position 681: 1.8912778194218e-06
Position 730: 1.4886346005102801e-06
Position 594: 1.4186145345618226e-06
Position 41: 6.927497715453537e-07
Position 620: 2.936223679176142e-07
Position 447: 2.2467948471568038e-07
Position 393: 1.2729321593602235e-07
Position 694: 5.954193125063839e-08
Position 1091: 5.606191562058416e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 12534: 0.9999629584826477
Position 1336: 0.9450294297840356
Position 14948: 0.9178294831225853
Position 5928: 0.9102167008350621
Position 10282: 0.8239391122873128
Position 18251: 0.550162370875115
Position 16027: 0.5213325047069285
Position 5479: 0.3139404941478109
Position 4410: 0.3122825459290443
Position 12131: 0.2520779863341619
Position 408: 0.21626812787546615
Position 17084: 0.1624610718465549
Position 17989: 0.15350484801249828
Position 1095: 0.151480945771062
Position 20485: 0.12513811653670898
Position 471: 0.1249697124709368
Position 10133: 0.09859448404819941
Position 447: 0.07827382122812515
Position 9435: 0.07464239766278351
Position 2573: 0.0705912440923424
Position 15976: 0.06976018060757568
Position 10543: 0.06784716109494743
Position 18023: 0.06315086941907304
Position 9004: 0.06226592236825094
Position 711: 0.06170891322407422
Position 14399: 0.056763556359186715
Position 1125: 0.05381634806053702
Position 22529: 0.05192162261071661
Position 21939: 0.048779648415236306
Position 18182: 0.04198438056835452
Position 5829: 0.04051879812898897
Position 16304: 0.04017485962072703
Position 23306: 0.03420803896138066
Position 581: 0.03316816746836472
Position 5880: 0.029618709348118985
Position 12764: 0.029108555432580417
Position 14834: 0.028697200930799582
Position 8230: 0.028424462441851983
Position 19631: 0.02800900113470259
Position 10570: 0.026588156939219332
Position 13348: 0.02641199100964364
Position 475: 0.02370671507390525
Position 22756: 0.023284598343648034
Position 17510: 0.021008725754808964
Position 8468: 0.019995454974571173
Position 10487: 0.019909691148976453
Position 2612: 0.018973392925945604
Position 10603: 0.016456496200915324
Position 2244: 0.01632979487620834
Position 5970: 0.015252538140012725
Position 12730: 0.014965165712450042
Position 13469: 0.014486436632734022
Position 952: 0.014202804068836483
Position 2182: 0.014187588675000555
Position 16485: 0.01268791735664986
Position 10114: 0.01258605279531589
Position 13806: 0.011771394681563116
Position 17157: 0.010440839226343307
Position 20000: 0.010175334492126386
Position 2450: 0.01004474806032622
Position 17202: 0.00967267660945363
Position 1104: 0.009495763713157543
Position 8402: 0.009416587713364701
Position 2661: 0.009345868436891705
Position 8442: 0.0084540351938165
Position 5253: 0.00838911697273882
Position 10325: 0.008333482964863376
Position 750: 0.007765372568040209
Position 2122: 0.007287658043901161
Position 16260: 0.007208002854221072
Position 10372: 0.006965434159519778
Position 12733: 0.006323956983830624
Position 14074: 0.0062552353331486185
Position 12727: 0.005915813434330587
Position 2247: 0.005903716942155381
Position 10442: 0.005901015021151779
Position 4185: 0.005848638945436421
Position 2223: 0.0055274708807222985
Position 1021: 0.005073655494125311
Position 1072: 0.005032811933793231
Position 16462: 0.004986674816256555
Position 14952: 0.004627865359702432
Position 7981: 0.004384667960037546
Position 8498: 0.004283535089164923
Position 12739: 0.0042547493844034895
Position 5951: 0.004132094666003145
Position 18366: 0.003970628077807416
Position 424: 0.0038181857715777812
Position 12906: 0.003758122046713888
Position 16035: 0.0037375683989999994
Position 10667: 0.0037209073834089043
Position 8134: 0.003596854732507982
Position 1357: 0.0033448722711932003
Position 681: 0.0031161920328148865
Position 16762: 0.0030057758818503133
Position 4414: 0.002850939092681268
Position 17740: 0.002809378803970059
Position 10605: 0.00280894894687153
Position 4452: 0.0027461171390593896
Position 2194: 0.002600254705229711
Position 22257: 0.0025846969178381857
Position 13320: 0.002554710208192048
Position 1136: 0.00254047481464713
Position 684: 0.002475571561744681
Position 10638: 0.0023730389579671367
Position 8203: 0.0023464788334024178
Position 10809: 0.0022699180971855215
Position 1370: 0.0022130733711140317
Position 1077: 0.002082124884733128
Position 12886: 0.002056205570467692
Position 10880: 0.0020322431988121395
Position 13774: 0.0018435418657718689
Position 8476: 0.0018096435059620733
Position 7809: 0.0017622024331512024
Position 10641: 0.0017393721813858329
Position 14925: 0.0016975140005709413
Position 716: 0.001691358457240704
Position 2554: 0.0016626206389841105
Position 21321: 0.0016469878124944328
Position 12773: 0.0014117296757358486
Position 1043: 0.0014010308312584405
Position 1294: 0.001364994739073799
Position 17485: 0.0013565032935736296
Position 2168: 0.001331103003554206
Position 1436: 0.001314909304494584
Position 15491: 0.0012307372871428644
Position 10576: 0.0011998843206146729
Position 384: 0.0011713381675453848
Position 850: 0.0010597666248779937
Position 14654: 0.0010466348449273126
Position 19977: 0.0009787891110116086
Position 2300: 0.00085233222050369
Position 1142: 0.0008356455608620735
Position 15182: 0.0008091103377788283
Position 13161: 0.0007858612481560616
Position 4876: 0.000785459158043686
Position 977: 0.0006958276463712994
Position 12869: 0.0006193969578039515
Position 1168: 0.0004967594321995086
Position 806: 0.00048247543389633277
Position 264: 0.00046620072623438925
Position 1234: 0.0004251410802006434
Position 16231: 0.0004067600273743435
Position 305: 0.0003777186360929774
Position 8095: 0.0003199681319036655
Position 1392: 0.0003062950650791452
Position 1379: 0.0002754054690140206
Position 4161: 0.00027021269714472507
Position 14782: 0.00026004538540753107
Position 955: 0.00025134591718216424
Position 281: 0.0002440546937127563
Position 2488: 0.00023041063800246484
Position 17065: 0.0001983173014240996
Position 2269: 0.0001464266471485734
Position 6100: 0.0001442965705114898
Position 538: 0.00012845991821833008
Position 300: 0.000127200158670914
Position 16270: 0.0001261763481139285
Position 8074: 0.00011615526598696776
Position 957: 0.00010841302366027286
Position 308: 0.00010664366530260747
Position 895: 0.000100478423259563
Position 2080: 9.675714307611901e-05
Position 8606: 9.105516096472792e-05
Position 830: 8.350244975807361e-05
Position 1203: 8.080758152000789e-05
Position 7709: 5.4639421948221565e-05
Position 586: 5.4473084088899714e-05
Position 1174: 5.175423651537197e-05
Position 6486: 4.489394369793282e-05
Position 327: 4.470801245437841e-05
Position 12792: 4.1117122735737934e-05
Position 1967: 3.0072004406627985e-05
Position 358: 3.0067764154560326e-05
Position 7818: 2.8296313986406795e-05
Position 6112: 2.5948384981348903e-05
Position 12928: 2.4001071470559488e-05
Position 6165: 2.31288295398102e-05
Position 479: 2.2810838853192167e-05
Position 492: 2.270288720439038e-05
Position 14276: 2.2512070519177605e-05
Position 6106: 2.092084849301702e-05
Position 6540: 1.9282448419770774e-05
Position 6614: 1.654633127982498e-05
Position 1365: 1.1715193860178047e-05
Position 5789: 9.843348602292978e-06
Position 12937: 7.926003970273693e-06
Position 12913: 7.353997730128254e-06
Position 12815: 5.613089919592406e-06
Position 620: 5.5708847526064485e-06
Position 517: 5.142323986295458e-06
Position 13667: 4.628121177414321e-06
Position 490: 4.467182523932275e-06
Position 623: 4.460091002010437e-06
Position 356: 4.211303235276565e-06
Position 98: 3.2263730886941057e-06
Position 6145: 2.691089432193875e-06
Position 7860: 1.8701972035710387e-06
Position 2305: 1.447591414523728e-06
Position 501: 1.0326224918762736e-06
Position 312: 7.701968865810894e-07
Position 76: 4.4853379263987373e-07
Position 275: 1.822093263600308e-07
Position 310: 9.12368574412413e-08
Position 653: 9.065996913785939e-08
Position 198: 8.99682196025872e-08
Position 137: 8.717127064106097e-08
Position 5214: 6.941908570446764e-08
Position 189: 4.867252214456309e-08
Position 5674: 1.3890907024215076e-08
Position 72: 7.784659101437134e-09
Position 6127: 2.8339737201735606e-09
Position 6131: 2.423897134470165e-09
Position 6141: 1.8604972758621525e-09
Position 803: 6.550983542040636e-10
Position 146: 9.247917233210877e-12
Position 235: 5.711625583963421e-15
