Gene = D1Ertd622e
Position 2010: 2.590415322897187e-05
Position 1015: 2.3999479500325606e-05
Position 1599: 2.0423278558130943e-06
Position 2652: 1.046331562390117e-06
Position 686: 8.013273961117398e-07
Position 1635: 6.925819567677606e-07
Position 1021: 5.984427328176183e-07
Position 1541: 3.6091100630529536e-07
Position 1959: 2.9818529849330435e-07
Position 1643: 2.8317713331865724e-07
Position 1763: 2.654581740222837e-07
Position 165: 2.5807755549159327e-07
Position 1048: 2.398536461466757e-07
Position 593: 2.1386904486246543e-07
Position 786: 2.0525143673165455e-07
Position 439: 1.9111261978332537e-07
Position 514: 1.7545525831839973e-07
Position 629: 1.7541724424491018e-07
Position 555: 1.6274222512003133e-07
Position 2301: 1.6154852511241955e-07
Position 950: 1.1602157297592562e-07
Position 1767: 1.0770716984956696e-07
Position 2221: 9.716867378570704e-08
Position 1071: 8.466302882719078e-08
Position 690: 6.962845384696792e-08
Position 216: 6.747823097596872e-08
Position 856: 4.3591721226872036e-08
Position 497: 4.130979703988365e-08
Position 823: 4.115786085295677e-08
Position 1294: 3.860008794796901e-08
Position 2182: 3.8272810595019635e-08
Position 1942: 3.481567812609749e-08
Position 2420: 3.257732306625813e-08
Position 819: 2.8171631790594385e-08
Position 963: 2.486215829768715e-08
Position 1068: 1.9911587791318045e-08
Position 328: 1.7451023549392683e-08
Position 2232: 1.1168826349810791e-08
Position 694: 9.89411548374105e-09
Position 2391: 8.60122948103812e-09
Position 2323: 7.70060173861206e-09
Position 1110: 5.583752646140902e-09
Position 765: 4.405321239715195e-09
Position 2209: 2.9448280904748377e-09
Position 2104: 2.6911107252671277e-09
