Gene = Clns1a
Position 13919: 0.559381075831965
Position 21584: 0.4399674735100055
Position 22108: 0.43661091436930144
Position 328: 0.423331362191696
Position 8954: 0.3912393588650909
Position 17138: 0.3659287830667627
Position 5736: 0.3390425294248839
Position 17272: 0.3386113035139422
Position 8971: 0.2044418153840362
Position 8226: 0.14495249546067326
Position 10610: 0.11543013624052458
Position 15267: 0.10752680150413794
Position 19462: 0.09798375144042594
Position 20872: 0.07502921653866795
Position 3833: 0.07484463764516745
Position 17335: 0.07377271305851762
Position 1640: 0.0719791427322684
Position 15313: 0.07105418962862624
Position 21631: 0.0629027804532155
Position 1402: 0.06171991673413902
Position 16010: 0.04892908254321265
Position 20111: 0.046240941390918694
Position 22156: 0.042711046538631586
Position 20257: 0.040384912490588086
Position 21852: 0.03930864894350382
Position 21603: 0.036473755265977986
Position 7418: 0.03510377758531928
Position 15997: 0.027359747675569923
Position 3381: 0.02735393241580149
Position 5666: 0.02330911604121614
Position 19043: 0.02276255812288479
Position 5389: 0.021080974768819802
Position 20472: 0.01983216651031472
Position 15068: 0.019724275975157718
Position 8187: 0.018324328795389064
Position 1449: 0.013755096114693686
Position 18712: 0.013555994208930408
Position 3398: 0.0129596443345725
Position 15239: 0.012408537827552229
Position 17314: 0.011716677977859365
Position 20916: 0.011190917697454061
Position 8268: 0.010929331491671777
Position 21792: 0.010646257304070811
Position 5328: 0.010210193361227216
Position 21039: 0.009810150852231088
Position 8307: 0.009755385454406702
Position 3796: 0.009293048737958226
Position 875: 0.009155765090394974
Position 1498: 0.009100209662908018
Position 5788: 0.008127047583377667
Position 3434: 0.007760679294839059
Position 20536: 0.007549409024558234
Position 21815: 0.007258565890471923
Position 5642: 0.007244978174918804
Position 3377: 0.007230421987150402
Position 15424: 0.00692944444062834
Position 19011: 0.0068616037721785554
Position 21122: 0.006620725956865023
Position 19711: 0.006402390075435522
Position 18769: 0.006017210628652822
Position 5289: 0.005903939281953695
Position 377: 0.005689044984240378
Position 21191: 0.005510596670081245
Position 18065: 0.0051541526430321895
Position 7595: 0.004856834879263205
Position 18490: 0.004814871627650981
Position 9014: 0.004414521457442276
Position 16495: 0.004386541168805854
Position 22217: 0.004308850571447274
Position 2061: 0.00402122304832859
Position 5246: 0.004003284223001468
Position 1698: 0.0038526674004586542
Position 17278: 0.0037391394585147395
Position 5574: 0.003443385931667011
Position 3652: 0.003427153490382542
Position 20613: 0.0033625954840995186
Position 20301: 0.003035059503391326
Position 19857: 0.0030295878256230624
Position 5370: 0.0029746261604347004
Position 1996: 0.0029587992821063355
Position 8002: 0.0029108922377342936
Position 8820: 0.00290147912229683
Position 1365: 0.0028802939160946614
Position 15616: 0.0028775139817835754
Position 15344: 0.0028290067511185808
Position 1460: 0.002816208446779825
Position 16232: 0.0027072382107507682
Position 17317: 0.002437787924604993
Position 15374: 0.0022668400698295558
Position 19668: 0.0022535619732753863
Position 20633: 0.002228236216161078
Position 1580: 0.002071429502362324
Position 18021: 0.0020594148968543255
Position 18224: 0.001985878073754547
Position 16027: 0.0018965763687910887
Position 8100: 0.001881497900858316
Position 1369: 0.0018789242882428316
Position 12321: 0.0018495075175660152
Position 15865: 0.0017996016548955753
Position 15704: 0.0017886092406062136
Position 1446: 0.0017649552667508962
Position 20768: 0.0017391453635397468
Position 22113: 0.0017209222480803101
Position 21230: 0.0016978765721953897
Position 21680: 0.0016412560732219344
Position 15095: 0.0015966332716422966
Position 15294: 0.0015846264426374196
Position 15272: 0.0015405477516034565
Position 1892: 0.001512957938767446
Position 18880: 0.001459213916920438
Position 21102: 0.0013659177205095929
Position 5600: 0.0013525546656535756
Position 5541: 0.001309556176338818
Position 15923: 0.0012072949505910991
Position 1405: 0.0010962518627011908
Position 1546: 0.0010891408706316327
Position 16040: 0.0010759910133085289
Position 1982: 0.0010100013185186869
Position 18262: 0.0009043943782396535
Position 20272: 0.0008285607010166469
Position 3302: 0.0007870186728916136
Position 306: 0.0007449506141381639
Position 20493: 0.0006546301819895755
Position 15494: 0.0006014379419465475
Position 20253: 0.0005761320306923869
Position 20424: 0.0005432621121898622
Position 1078: 0.0004581096606322388
Position 20617: 0.0004059372831635503
Position 16245: 0.0003864505494062797
Position 17410: 0.0003637793141755898
Position 16242: 0.00036335131559976435
Position 1317: 0.000361879048788198
Position 15371: 0.00036163059975601654
Position 1878: 0.00034833052144244125
Position 1512: 0.0003387303434521471
Position 15977: 0.000294244924822621
Position 8038: 0.0002885678301752406
Position 1094: 0.00027425930637866056
Position 16399: 0.0002646875943216594
Position 21205: 0.0002581243245192524
Position 19979: 0.00022631694193474017
Position 20857: 0.00019148373833326236
Position 1033: 0.00017343300149144972
Position 18992: 0.00016815280198422892
Position 550: 0.00016704771441629094
Position 17844: 0.00013513857133229965
Position 601: 0.000127555101298872
Position 1004: 0.00012704758141172395
Position 442: 0.00010817082815890462
Position 1843: 0.00010411493348600165
Position 1202: 9.870743596700026e-05
Position 16276: 8.170592434078423e-05
Position 16638: 7.97882671482716e-05
Position 167: 7.421062416093124e-05
Position 17054: 7.357157137108709e-05
Position 1007: 6.762199469299326e-05
Position 16055: 6.171620253903661e-05
Position 16683: 5.3114269864131685e-05
Position 970: 5.29591235447439e-05
Position 579: 5.272482264343862e-05
Position 493: 4.209187261721326e-05
Position 18428: 3.8142002337971866e-05
Position 467: 3.5177559549912724e-05
Position 1467: 3.2344189943181085e-05
Position 1303: 2.3433114846897526e-05
Position 940: 2.153499582734599e-05
Position 921: 2.1036188339710042e-05
Position 591: 2.0172516177719185e-05
Position 1165: 1.803166320330488e-05
Position 1132: 1.5493361850954655e-05
Position 170: 1.4533765155408995e-05
Position 20597: 1.3487883429519664e-05
Position 17256: 1.30848965643441e-05
Position 1680: 1.1055471429696472e-05
Position 17393: 1.0295306033913406e-05
Position 643: 7.3756597502984566e-06
Position 1229: 7.145457564797303e-06
Position 1139: 6.66573439400821e-06
Position 17087: 6.576980011027303e-06
Position 530: 5.294265871820794e-06
Position 877: 4.993629657161802e-06
Position 406: 4.374108441155489e-06
Position 20855: 4.1014276527094335e-06
Position 1101: 2.6641586923313257e-06
Position 498: 1.8120912375825243e-06
Position 399: 1.68757614668584e-06
Position 1714: 1.5427583686131483e-06
Position 284: 1.2582772881132657e-06
Position 127: 1.1397813053267988e-06
Position 115: 1.070537513878393e-06
Position 679: 9.341413378960538e-07
Position 413: 8.775818282570829e-07
Position 16217: 5.620745729800319e-07
Position 16193: 2.8791400740036766e-07
Position 608: 4.6672091315639584e-08
Position 200: 4.6545765926630215e-08
Position 425: 3.878997696838152e-08
Position 618: 3.1401792419603035e-08
Position 93: 1.3939827313930301e-08
Position 182: 8.43291365403542e-09
Position 174: 8.09852508381785e-09
Position 233: 1.547037099098762e-09
Position 235: 5.016310326854218e-10
Position 979: 4.079695742393207e-10
Position 240: 3.9460574760874274e-11
Position 259: 1.3008071215001166e-11
Position 415: 3.1004922292788566e-12
