Gene = Ppcdc
Position 1967: 0.0025117576092748054
Position 6121: 0.0023790265836762864
Position 863: 0.002379019472334288
Position 3858: 0.002306743533127707
Position 6855: 0.002232743534771249
Position 2033: 0.002175571954424077
Position 3314: 0.002172573932974052
Position 3668: 0.002073126815654229
Position 2822: 0.001934904209992444
Position 1971: 0.0019321975096955684
Position 377: 0.0018480007205977126
Position 139: 0.0017855480712478684
Position 3338: 0.001710773378529765
Position 4484: 0.001645905719186845
Position 5971: 0.001458101549111257
Position 4771: 0.001457460948851241
Position 1941: 0.0013413282082026011
Position 10170: 0.0012952906617759734
Position 901: 0.00120147397811134
Position 314: 0.0010836323288419937
Position 291: 0.0010732610980638234
Position 4254: 0.0010588914765766045
Position 5817: 0.0010487857784814583
Position 5644: 0.0010078525340806311
Position 3622: 0.0009710611680567904
Position 3772: 0.0009519047034423513
Position 173: 0.0009506551382309814
Position 3675: 0.0008801966417730524
Position 2511: 0.0008333213488119996
Position 6189: 0.0007677317200352157
Position 835: 0.00073521331557954
Position 1277: 0.0007339351002602399
Position 320: 0.0006912375835171876
Position 3380: 0.0006103624340149307
Position 814: 0.000572046425912906
Position 2798: 0.000544881025653984
Position 2235: 0.0004929402345952465
Position 2664: 0.00046224950259010785
Position 1733: 0.00045077995801650635
Position 6503: 0.0004181758724972806
Position 208: 0.0003667032426479675
Position 1920: 0.0003628740400351539
Position 826: 0.00035718576394018096
Position 1215: 0.0003413390337536151
Position 6337: 0.00032184550318788293
Position 414: 0.0002706199579160051
Position 394: 0.0002633601683336755
Position 2421: 0.00023574226946640006
Position 1221: 0.00023351572409782446
Position 2958: 0.00021380173850381573
Position 5755: 0.00021377517177218315
Position 1365: 0.00016802129603354395
Position 1848: 0.00016229692707982193
Position 5313: 0.00014528856617058414
Position 2920: 0.00013609397986099955
Position 191: 0.0001237035438880733
Position 3645: 9.53956826572581e-05
Position 604: 9.275304221621507e-05
Position 3425: 8.813211101447073e-05
Position 2447: 8.770172458982325e-05
Position 2774: 8.007272230006435e-05
Position 426: 7.682771704926125e-05
Position 917: 6.782034404589745e-05
Position 4211: 6.336744969197279e-05
Position 766: 6.196302530311964e-05
Position 1005: 5.7625290071292884e-05
Position 407: 5.031853450185197e-05
Position 185: 4.9757358063846265e-05
Position 254: 4.7573544096738835e-05
Position 1750: 2.3348273555225937e-05
Position 379: 1.4114470259166227e-05
Position 1650: 1.2493108655018978e-05
Position 463: 7.377700341996278e-06
Position 297: 6.701698210533296e-06
Position 770: 5.65608326540595e-06
Position 3983: 2.6860097004816617e-06
Position 667: 2.500361266637793e-06
Position 3986: 2.16905431687613e-06
Position 1829: 5.255471129388981e-07
Position 5748: 4.2086422477179037e-07
Position 5587: 4.0680641617903365e-07
Position 433: 2.5136777268526773e-07
Position 2769: 1.414639551921371e-07
Position 2886: 1.383631612932684e-07
Position 1823: 1.1153991100544547e-07
Position 2280: 8.269101265252288e-08
Position 2892: 6.813461502179743e-08
Position 2106: 6.811693994494427e-08
