Gene = Lrif1
Position 618: 0.005541504835475631
Position 14279: 0.005311233070610808
Position 2682: 0.005128649627743691
Position 9734: 0.003975644913862628
Position 7883: 0.0037490529881850226
Position 13802: 0.0035864893723931038
Position 10276: 0.0035234198596077065
Position 11792: 0.0031270159622692603
Position 13290: 0.00307503680390537
Position 3590: 0.002991491667355615
Position 543: 0.0024552332545557803
Position 7016: 0.0024124836368903495
Position 5065: 0.002093255347573761
Position 9578: 0.0018847576834378926
Position 604: 0.0017968535169769707
Position 7415: 0.0017387766736434488
Position 4807: 0.0017350025065626838
Position 9070: 0.0015196233700182742
Position 1283: 0.001436698010977966
Position 8597: 0.0012093618751035868
Position 2854: 0.0012002803647517732
Position 400: 0.0011338056292930622
Position 9726: 0.001098144182971646
Position 5107: 0.0010525968604535132
Position 5489: 0.0010024083534677696
Position 9955: 0.0009208439553011606
Position 382: 0.0008517992639572926
Position 6143: 0.0008252818333958891
Position 9986: 0.000768636515999707
Position 957: 0.0007204687538589597
Position 3259: 0.0007025942308868179
Position 2254: 0.0006558760240476567
Position 379: 0.000653409075445744
Position 2517: 0.0006303038203252835
Position 1120: 0.0006227702471432374
Position 780: 0.0006114659051238611
Position 8576: 0.000605142924199927
Position 2727: 0.0006031739253125509
Position 6329: 0.0005655148117143754
Position 4604: 0.0005199452108927705
Position 360: 0.0005077907118076708
Position 5906: 0.0005069847409486162
Position 840: 0.0004670507401880828
Position 6473: 0.0004429292364351622
Position 3230: 0.0004353019510123644
Position 6837: 0.0003960313690625899
Position 5248: 0.00037827642951516777
Position 2825: 0.0003640846088378626
Position 339: 0.0003605842512144814
Position 8087: 0.00033693797066981036
Position 5028: 0.0003289851951946291
Position 2099: 0.00032722221661908124
Position 7640: 0.0003116017487390794
Position 4880: 0.0002809349398764617
Position 7822: 0.00022783169157911316
Position 6400: 0.00022175999274889533
Position 7482: 0.0002145385856504818
Position 575: 0.0001953264499427485
Position 1661: 0.00018588937739018118
Position 2086: 0.00018486939731381411
Position 5421: 0.00017964009517957934
Position 2433: 0.0001509158127220606
Position 1701: 0.0001464966356704007
Position 5986: 0.00013649653689836683
Position 6646: 0.00011761884035488996
Position 5090: 0.00010804453365477655
Position 6289: 0.00010744736658677187
Position 4257: 0.00010654225762726851
Position 5383: 0.00010391334469832353
Position 3029: 0.0001030340725064455
Position 6072: 9.381463120341399e-05
Position 272: 9.248651534326999e-05
Position 2235: 8.866833216408271e-05
Position 6616: 8.662613306837916e-05
Position 5632: 8.07018097168311e-05
Position 2204: 8.043283139274003e-05
Position 6099: 8.042292504538291e-05
Position 2497: 7.693560230689576e-05
Position 5844: 7.419926838245669e-05
Position 4929: 7.227140065012022e-05
Position 4726: 6.765545828975052e-05
Position 3885: 6.659493309334087e-05
Position 748: 6.546119170634024e-05
Position 4127: 5.996130001950611e-05
Position 5601: 5.9809436554682055e-05
Position 3898: 5.43048215839569e-05
Position 252: 5.165727131499086e-05
Position 1251: 4.552670660221121e-05
Position 3835: 4.32297981725329e-05
Position 3361: 4.316135652862831e-05
Position 1202: 4.157652254089499e-05
Position 2184: 4.042921832992428e-05
Position 3526: 3.774762845808507e-05
Position 119: 3.4613549338342246e-05
Position 4283: 3.3243794232454245e-05
Position 2340: 3.278052456429657e-05
Position 344: 3.0195147150116847e-05
Position 4201: 2.9669457745824897e-05
Position 505: 2.8227805113741164e-05
Position 4067: 2.7650224137347965e-05
Position 1684: 2.5335449069647842e-05
Position 3853: 2.3852595972489236e-05
Position 1181: 2.294902619948318e-05
Position 3141: 2.2187377023356846e-05
Position 1792: 1.8982352143680273e-05
Position 4240: 1.6387374621078483e-05
Position 2035: 1.4913620332307722e-05
Position 241: 1.4752717738201789e-05
Position 148: 1.4191884850340448e-05
Position 2242: 1.2185519211249359e-05
Position 1589: 1.0258969416219891e-05
Position 887: 9.698187773029545e-06
Position 935: 6.817155976835045e-06
Position 633: 3.995575819438246e-06
Position 624: 3.436060806056294e-06
Position 718: 3.2493632481089334e-06
Position 660: 2.574776562640543e-06
Position 126: 2.206252263916061e-06
Position 754: 2.0229990795529085e-06
Position 305: 1.992343501756517e-06
Position 547: 1.1583414366180384e-06
Position 819: 1.0618695547843862e-06
Position 944: 9.256834967150853e-07
Position 584: 8.086030394158291e-07
Position 294: 6.407193800899697e-07
Position 222: 5.846799503708003e-07
Position 861: 5.195463735078716e-07
Position 466: 4.0918539914571e-07
Position 479: 3.780782042262686e-07
Position 150: 3.1805790156157304e-07
Position 463: 2.378931349341314e-07
Position 665: 2.2803000437250717e-07
Position 1009: 1.333891965360819e-07
Position 552: 1.3117843188803817e-07
Position 346: 6.680199458054697e-08
Position 932: 5.985257867884207e-08
Position 289: 4.7328578245719286e-08
Position 156: 2.811558858126217e-08
Position 784: 2.1549153277194598e-08
Position 850: 1.7209219253350813e-08
Position 987: 1.5802744787119353e-08
Position 128: 7.358160626462125e-13
