Gene = Sdad1
Position 2469: 0.05665339470457086
Position 17926: 0.05299097191923639
Position 19459: 0.05046669092483752
Position 22966: 0.04835836617335236
Position 5211: 0.04147254103793732
Position 2882: 0.03812756506376131
Position 5857: 0.03789059691707486
Position 15785: 0.03736746410889028
Position 2292: 0.03470065174350477
Position 2495: 0.03101995382584706
Position 5201: 0.029440331553240415
Position 12854: 0.027854051652791523
Position 13725: 0.027407546054208434
Position 18356: 0.026171969761294437
Position 1420: 0.02604118308115489
Position 1695: 0.02404106204031452
Position 1390: 0.023706355414879674
Position 13321: 0.023565200193226252
Position 19507: 0.022683159982102467
Position 8097: 0.021470582273682225
Position 16291: 0.02126808970214897
Position 23353: 0.021138293351091218
Position 20567: 0.020723780924191738
Position 12890: 0.020588530832823745
Position 6625: 0.01928556242337281
Position 2890: 0.018969220544668874
Position 6743: 0.016718053492410147
Position 23241: 0.015530411144454857
Position 7952: 0.015457997938134422
Position 2754: 0.014837137619051479
Position 8249: 0.01456845066245017
Position 2371: 0.013278337785404052
Position 11406: 0.013177540668305078
Position 16308: 0.012625719605956355
Position 4857: 0.012620380976901859
Position 17697: 0.012605354978945276
Position 8008: 0.012412858916549413
Position 8019: 0.012247485928217436
Position 17783: 0.011788440439541104
Position 6002: 0.011715517831374431
Position 2691: 0.011689446711312437
Position 5862: 0.011650438580305336
Position 1127: 0.011325066544565224
Position 18598: 0.010702747718292261
Position 5373: 0.010554305670095045
Position 23237: 0.010252464743589528
Position 11938: 0.010248992245284411
Position 4316: 0.009673937982199189
Position 18350: 0.009304894484862266
Position 8062: 0.008374138463572744
Position 2269: 0.008191211873358242
Position 13313: 0.00806225245840899
Position 13790: 0.007739230417258172
Position 4656: 0.007335413134220499
Position 21506: 0.006833769451176005
Position 12933: 0.00679198334583955
Position 2714: 0.006732650232388152
Position 7667: 0.006640864794262053
Position 2474: 0.006558572376067654
Position 14984: 0.006547731590181198
Position 4073: 0.006485015484289541
Position 6682: 0.006434471243490876
Position 19496: 0.006422039085357726
Position 17367: 0.0064138813432302435
Position 5511: 0.006380775484624686
Position 3170: 0.006371134865552251
Position 22451: 0.006370581959664459
Position 13257: 0.006056991637494645
Position 18571: 0.005641594290567059
Position 12837: 0.00551700555330021
Position 13884: 0.005436030418551052
Position 3166: 0.005406257148668517
Position 2876: 0.0052581930576141925
Position 17396: 0.005229803588814251
Position 18514: 0.005105489374682972
Position 15896: 0.00500818515128972
Position 4632: 0.005003048846938442
Position 22591: 0.004854203888700656
Position 9127: 0.004683526086092073
Position 17492: 0.0046517983596700545
Position 6755: 0.004599503516624765
Position 5978: 0.004495400616018851
Position 12366: 0.0041607327359722696
Position 18710: 0.004140090578040258
Position 2963: 0.0041173920204919615
Position 2277: 0.003708470934039663
Position 19048: 0.0035466162207346825
Position 8077: 0.003457599023866822
Position 7605: 0.0034085679297545203
Position 22436: 0.003243386349918232
Position 8306: 0.0031255992896849134
Position 18322: 0.0031177476386101775
Position 15878: 0.0031074261671256587
Position 22958: 0.003047778598573376
Position 12352: 0.002883881198615611
Position 4839: 0.002771813860665718
Position 7256: 0.002752973129763401
Position 13858: 0.0027138742840406103
Position 13715: 0.00267042698513766
Position 13820: 0.002649390328594859
Position 10369: 0.002628816263767062
Position 20581: 0.0026069323528870023
Position 9068: 0.0024759998906923866
Position 4300: 0.0024641503096134373
Position 11447: 0.002422990930481898
Position 3876: 0.002418941389524838
Position 21732: 0.0023910658019976726
Position 4513: 0.0022871397794813073
Position 10038: 0.0022464278069099786
Position 2013: 0.0020467844741345834
Position 23488: 0.0020307824881622776
Position 12283: 0.0019582630091326664
Position 4020: 0.0019216809242581768
Position 11908: 0.0018190482248637032
Position 8468: 0.00181747389802439
Position 8087: 0.001777253232459721
Position 21539: 0.0017263026477349274
Position 12065: 0.0017201210288076796
Position 20915: 0.001575930212175164
Position 1402: 0.001490973180890885
Position 13470: 0.0014559355482277093
Position 13707: 0.0014473844812133614
Position 8217: 0.0014282823103691608
Position 12584: 0.0014090910132283831
Position 3158: 0.0013436953725790431
Position 7238: 0.0013060556138082535
Position 4662: 0.0012974006045999623
Position 4595: 0.0012597886686981554
Position 22032: 0.0012241351677642369
Position 2076: 0.0011445044955754207
Position 8066: 0.0011372637437230839
Position 12002: 0.001132062430483728
Position 11278: 0.0011291591216930656
Position 13217: 0.001115717152781442
Position 11949: 0.0011012847132768821
Position 4619: 0.0010771013852815673
Position 10424: 0.0010573771183818932
Position 7932: 0.001034306443609874
Position 7102: 0.0009819996315240374
Position 9156: 0.0009564018371518325
Position 5994: 0.0009494457483597049
Position 5358: 0.0009364057515185448
Position 23262: 0.0008880448355492918
Position 25388: 0.0008785471205579318
Position 11430: 0.0008476201303912817
Position 767: 0.0008395943948794098
Position 5827: 0.0008387162247799359
Position 12020: 0.000808011586904664
Position 1997: 0.000784326194622392
Position 4274: 0.0007738103184373561
Position 6991: 0.0007617765263397625
Position 1993: 0.0007590844427982845
Position 3182: 0.0007567214555824326
Position 940: 0.0007459763603398135
Position 1540: 0.0007266293425191359
Position 7727: 0.0007174204303783053
Position 2564: 0.0007115827263626381
Position 586: 0.0006986793437889679
Position 2215: 0.000681381357933785
Position 413: 0.0006697259507207706
Position 11347: 0.0006617712461673241
Position 6138: 0.0006452995258834689
Position 10093: 0.0006209967129499438
Position 8054: 0.0006100449365185164
Position 5173: 0.0006027129429872789
Position 5316: 0.00059305837773869
Position 6727: 0.0005913022802900492
Position 6611: 0.0005840086921203339
Position 4844: 0.000561565059039409
Position 7233: 0.00053804875513853
Position 8264: 0.0005264951376770275
Position 15462: 0.000507298438825203
Position 6787: 0.0005051373983982283
Position 6327: 0.0004858685676975906
Position 4673: 0.0004803786677199628
Position 656: 0.0004751927861829928
Position 13723: 0.00047018745665054393
Position 13729: 0.00045686351079208176
Position 6145: 0.000428464140852268
Position 4654: 0.00042734571079888344
Position 583: 0.00041686214535832883
Position 5590: 0.0004168327988738561
Position 1414: 0.0004091288096740801
Position 6132: 0.0003865065709219905
Position 444: 0.00036707634339483024
Position 9954: 0.0003472192714692523
Position 1590: 0.000338934991684135
Position 4307: 0.00032317107795898055
Position 12945: 0.00030328501240331344
Position 7264: 0.00030163602571711007
Position 2741: 0.00029451232515430493
Position 11569: 0.0002939849988019982
Position 11475: 0.000293346217896652
Position 18566: 0.0002926583393178865
Position 710: 0.0002765580295379638
Position 400: 0.00027435378581679344
Position 18540: 0.0002715559116099853
Position 224: 0.00027056124532015053
Position 19721: 0.0002667240437874157
Position 10276: 0.00025783685926300613
Position 597: 0.00024999422682391107
Position 13474: 0.0002437375413363394
Position 2502: 0.00024133842714033706
Position 6444: 0.00023415941389378993
Position 10311: 0.00023125040829860959
Position 18526: 0.0002307297445235653
Position 19805: 0.00021803038198464072
Position 1431: 0.00020474407156720063
Position 8330: 0.0002011604942449978
Position 5066: 0.00018865619408022608
Position 13444: 0.0001865756971835839
Position 4850: 0.00018157478438272893
Position 7048: 0.0001798500084364617
Position 6857: 0.00017267769315390026
Position 5678: 0.0001643787105421817
Position 6618: 0.00016320392632682485
Position 6638: 0.0001598594858641932
Position 6958: 0.00015785051736567533
Position 7493: 0.00015731087692785165
Position 19064: 0.0001437172382951556
Position 12847: 0.00014312167695376487
Position 6409: 0.00014284196417121357
Position 6694: 0.00013869257386321576
Position 4341: 0.0001342456147478756
Position 5106: 0.00013267883566977015
Position 19696: 0.00012667189091129007
Position 20088: 0.00012412756459845748
Position 7393: 0.00011839847982846712
Position 13309: 0.00011829346247069444
Position 21927: 0.00011447059281069347
Position 5267: 0.00010628427589587574
Position 7691: 8.761364660870666e-05
Position 4482: 8.670424811992966e-05
Position 4582: 8.186577029874978e-05
Position 13012: 7.798469490377313e-05
Position 6025: 7.46426339173506e-05
Position 13194: 7.350520172683133e-05
Position 4797: 5.964838023784366e-05
Position 6042: 5.824215240275688e-05
Position 6006: 5.6687057709432456e-05
Position 5394: 4.966573012202889e-05
Position 5557: 3.844888135226708e-05
Position 7441: 3.618449453545655e-05
Position 4354: 3.6122763538106206e-05
Position 7617: 3.5147301315785535e-05
Position 19771: 3.331170625539402e-05
Position 1819: 3.203956666159735e-05
Position 19836: 2.9241892978070703e-05
Position 4919: 2.6145736484840352e-05
Position 20125: 2.5557175301507813e-05
Position 269: 2.1255353748147974e-05
Position 4750: 1.8129754804598082e-05
Position 975: 1.578833341612464e-05
Position 20098: 1.5612859854690873e-05
Position 29: 1.2689203131389964e-05
Position 36: 1.2042870464232645e-05
Position 18886: 1.182372506777834e-05
Position 377: 1.1764662632134917e-05
Position 145: 1.117926618201706e-05
Position 574: 1.047117351854452e-05
Position 100: 9.906142703911479e-06
Position 6049: 8.384838441955861e-06
Position 565: 8.009632731421462e-06
Position 1109: 7.4332969517172574e-06
Position 4374: 7.248560698566448e-06
Position 1061: 6.991581093365627e-06
Position 678: 5.621868433644065e-06
Position 55: 5.57221213230899e-06
Position 187: 5.064726067579713e-06
Position 23336: 5.032927826298828e-06
Position 469: 4.2197989797012235e-06
Position 687: 3.653058680860246e-06
Position 19977: 3.223167851884757e-06
Position 4880: 2.895193157855896e-06
Position 23198: 2.7484895722318874e-06
Position 24: 2.1914035678887445e-06
Position 1010: 2.181598317636044e-06
Position 15: 1.2242786417001744e-06
Position 5547: 1.0931356159930685e-06
Position 5649: 1.006858114026032e-06
Position 5125: 9.534375928301682e-07
Position 23316: 9.14135811089241e-07
Position 5076: 5.549984776754634e-07
Position 17: 4.4861717951868993e-07
Position 466: 1.7004732722735617e-07
Position 417: 3.887028535688031e-08
Position 507: 1.4795247973286327e-08
Position 745: 1.2527938244357808e-08
Position 714: 6.014746146810209e-09
Position 683: 5.930612227104782e-09
Position 572: 3.279503704754919e-09
Position 4996: 1.2772108848041124e-09
Position 19613: 3.6210528920495785e-10
Position 838: 2.580458072167399e-11
Position 538: 7.95634431782694e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4186: 0.9961567528701011
Position 18040: 0.9904576993986092
Position 20199: 0.9833920411201973
Position 4940: 0.9823066818907923
Position 9860: 0.9751515254524451
Position 6257: 0.9695351740642832
Position 18884: 0.9682319589017149
Position 19671: 0.9612903017638071
Position 23153: 0.9519327065619904
Position 7327: 0.9233016386839823
Position 4721: 0.9211787989226654
Position 19912: 0.9205810538079477
Position 6068: 0.8895048117144952
Position 12800: 0.8883353650268071
Position 13955: 0.8625550587746575
Position 11762: 0.8346267420263713
Position 16002: 0.797891997001707
Position 21395: 0.7601891547517128
Position 18240: 0.5417747365822206
Position 8137: 0.5113803979799774
Position 17294: 0.4044581114441202
Position 14726: 0.3511988940102325
Position 13158: 0.3365002670144287
Position 13633: 0.3231641933526893
Position 7951: 0.31257466132189565
Position 17176: 0.2315505878931555
Position 16137: 0.19317542856133313
Position 21457: 0.16931363087868434
Position 18226: 0.14933941385597066
Position 18259: 0.1379466183305667
Position 2261: 0.10292069081692817
Position 14883: 0.09983756920142307
Position 14838: 0.09823207948243146
Position 16174: 0.0916289154112648
Position 1949: 0.09084425083538308
Position 2824: 0.09021584133048985
Position 15947: 0.08321300556923443
Position 6542: 0.08195318398104504
Position 16525: 0.07980546354616297
Position 14608: 0.07510065566356093
Position 14655: 0.06934991327029716
Position 18230: 0.06656740517412682
Position 1296: 0.05969906424039698
Position 4705: 0.05931471144526869
Position 5883: 0.05764665192530241
Position 19324: 0.056257455714112024
Position 14635: 0.05228811395095613
Position 6024: 0.050078866463171404
Position 17844: 0.04661682743523378
Position 6638: 0.044555042362852036
Position 5786: 0.035572211209040874
Position 2603: 0.034595896905490794
Position 19873: 0.02997507513011492
Position 8045: 0.02875219279054178
Position 19993: 0.026650770552275622
Position 15692: 0.02641940055465405
Position 7144: 0.026259323776683746
Position 22931: 0.02523790994609114
Position 18430: 0.02497621810879749
Position 12708: 0.024510055986481875
Position 17635: 0.023009233972649066
Position 8174: 0.02130025380987403
Position 18692: 0.020583609505224316
Position 20470: 0.019562861651217595
Position 6603: 0.019345494084842756
Position 2349: 0.0184716503696091
Position 12751: 0.017844343669022704
Position 22660: 0.017438558505200565
Position 11765: 0.017107298717959882
Position 15582: 0.015747121648067627
Position 12779: 0.015629406632053137
Position 2986: 0.0154030458966558
Position 12765: 0.014432480822704449
Position 24750: 0.01438770327570474
Position 7929: 0.014330801218191103
Position 22322: 0.013868170551279008
Position 25325: 0.013845344647243178
Position 6223: 0.01347697388502026
Position 5242: 0.013287926992773246
Position 17818: 0.013128329593328098
Position 18211: 0.012697123806792464
Position 18670: 0.012542611585545765
Position 24923: 0.012311580086098785
Position 19339: 0.012087306887577502
Position 5715: 0.01204509112046471
Position 9819: 0.011780738833041031
Position 2193: 0.011723748389086441
Position 13829: 0.011455044944306965
Position 11248: 0.01092217065532625
Position 12677: 0.010862523828435243
Position 2528: 0.01070995890182134
Position 4414: 0.010524346430908096
Position 13915: 0.010436738892337306
Position 25735: 0.01023718990009933
Position 25304: 0.010170087745796239
Position 24028: 0.009135205163635907
Position 1463: 0.008771536224339904
Position 22340: 0.008650896394110237
Position 18586: 0.008581640449381357
Position 2789: 0.008337696181489258
Position 8959: 0.008115927813936295
Position 7259: 0.008036165615712052
Position 16589: 0.007944220489519647
Position 12307: 0.007801040370753671
Position 18296: 0.007741408605281644
Position 2950: 0.007698841241146337
Position 2142: 0.007578435327074012
Position 18500: 0.00737453553643174
Position 12723: 0.007372878055134543
Position 1818: 0.007304092619429372
Position 7202: 0.007269956465997557
Position 2682: 0.0072348587068521136
Position 19370: 0.007144897518993538
Position 7820: 0.007055410486425202
Position 18589: 0.007055118253542367
Position 4763: 0.0069618631810015345
Position 2101: 0.00692024589795679
Position 2983: 0.006824829736589331
Position 12737: 0.006807233776547784
Position 16487: 0.006755572228881429
Position 9863: 0.0066501489101954666
Position 17197: 0.006566270545565031
Position 4953: 0.006324484641539979
Position 11907: 0.006289512043045109
Position 3938: 0.006241977518617507
Position 939: 0.006029217202571786
Position 22683: 0.005828588295199514
Position 4433: 0.005784376627187419
Position 7161: 0.005740095713756272
Position 1997: 0.005628966161502468
Position 332: 0.005211187975279261
Position 20005: 0.00510838550091395
Position 11069: 0.004984468034724239
Position 16005: 0.00472864706007573
Position 18651: 0.004681787506358967
Position 6642: 0.004511262428996362
Position 21868: 0.0045085736044706585
Position 13081: 0.00440957115197237
Position 4535: 0.004301531833848531
Position 5409: 0.004286552717840813
Position 22678: 0.0041990947940692535
Position 1587: 0.00393855095124421
Position 10186: 0.003753116361008258
Position 11474: 0.003637358766937837
Position 7910: 0.0035239132678280844
Position 19945: 0.0034985887247703787
Position 5907: 0.003389133035069395
Position 5443: 0.003331992321889701
Position 7187: 0.0032494851721744165
Position 13611: 0.0032079059044915455
Position 2640: 0.002950083625953305
Position 5931: 0.002930968587565875
Position 24961: 0.002868383178428815
Position 876: 0.002563498730930731
Position 23435: 0.002485434716885537
Position 492: 0.002409423451050948
Position 3919: 0.0023981076858059567
Position 15599: 0.002291895542880419
Position 20710: 0.0022709781980872383
Position 9876: 0.0022633834049288343
Position 4996: 0.0021733251305273787
Position 23134: 0.0021440311706939228
Position 5159: 0.002122785903283274
Position 4195: 0.0021107247463128683
Position 6664: 0.0020714309795009924
Position 19921: 0.002064209161449642
Position 19952: 0.002059611001290408
Position 7205: 0.001917165106321597
Position 6266: 0.0018325706514698413
Position 3745: 0.0018110384169097917
Position 20502: 0.0017851282735613485
Position 6856: 0.0017718251161191977
Position 4976: 0.0017523576845295428
Position 24423: 0.0017344302789230723
Position 11805: 0.0016873785082280306
Position 11929: 0.0016859129695536552
Position 19320: 0.0016686785813377905
Position 12809: 0.0016509643448992333
Position 953: 0.001588237277774582
Position 2366: 0.0015777169608608603
Position 7761: 0.0015447247064491723
Position 21363: 0.0014980261234731561
Position 2071: 0.001485796686114773
Position 11709: 0.001472665364308849
Position 17674: 0.001384561445837317
Position 9835: 0.0013485254235313573
Position 6547: 0.001338600018935607
Position 2025: 0.0013271606302318604
Position 23157: 0.0013147016144946099
Position 18674: 0.0013108666423435477
Position 20023: 0.0012969458201006377
Position 21245: 0.0012697767322340523
Position 7288: 0.00124287194068805
Position 18435: 0.001194666725594647
Position 7490: 0.001181576481590873
Position 1799: 0.0011777693334454327
Position 3027: 0.0011298159410350582
Position 1442: 0.0011191554219217908
Position 15676: 0.00111756427864482
Position 1681: 0.001030699471383488
Position 1364: 0.0010029281601727441
Position 16356: 0.0009921804515456798
Position 11706: 0.0009744295735577197
Position 21216: 0.000962009404592837
Position 24185: 0.0009527490943382482
Position 6484: 0.0009477617171555968
Position 19606: 0.0009125218526761918
Position 5629: 0.0009047658330429131
Position 1000: 0.0009011819645522712
Position 22521: 0.0008971204032971921
Position 6041: 0.0008788949453684117
Position 13357: 0.0008787691747354509
Position 1862: 0.0008689416403835908
Position 11117: 0.0008643636949607921
Position 5972: 0.0008351217618631837
Position 7520: 0.0008258618123203069
Position 5194: 0.000763378886753696
Position 7642: 0.0007392411185288851
Position 17972: 0.0007352167270318769
Position 14691: 0.00071973622664193
Position 920: 0.0007143784017916029
Position 13990: 0.0006656357169306399
Position 13112: 0.0006554319707533578
Position 3775: 0.0006080032129518922
Position 11297: 0.0006056616497546027
Position 20434: 0.0005771160122711374
Position 24556: 0.000560606866740608
Position 6951: 0.0005562246182682381
Position 4494: 0.0005394386688823185
Position 18559: 0.0005283084053804963
Position 21968: 0.0005133922928020489
Position 4603: 0.0005119981738341998
Position 4640: 0.0005119937129018178
Position 15337: 0.0005072984388252041
Position 20245: 0.0005049039540417357
Position 11963: 0.00048215042717568554
Position 1869: 0.00048127073090594325
Position 19929: 0.0004726517456499974
Position 2147: 0.0004704907441743448
Position 13177: 0.0004619845236430413
Position 19706: 0.00044749263994157463
Position 7890: 0.00043455685358478126
Position 6614: 0.0004309953541620851
Position 12522: 0.0004255126648352959
Position 18853: 0.0003967805968966512
Position 11359: 0.0003863269994140999
Position 20566: 0.00037215657327955106
Position 7376: 0.00036869063262437294
Position 4544: 0.0003565231812001698
Position 2355: 0.00034410967851294553
Position 5137: 0.00034379854505272315
Position 4969: 0.0003375613335557351
Position 20353: 0.0003212703889047981
Position 11400: 0.0003179033524964186
Position 7099: 0.0003156870535082567
Position 11160: 0.0003109974106349994
Position 1059: 0.0003068979428093047
Position 7561: 0.0003054083146450705
Position 21604: 0.00029050850337248663
Position 12113: 0.0002830010280754108
Position 5271: 0.00027918053439029863
Position 2956: 0.0002767877922551377
Position 22196: 0.0002710282030143535
Position 19942: 0.00025437370570315147
Position 677: 0.000248973485205711
Position 12310: 0.0002346046852654418
Position 19590: 0.0002322108294942507
Position 7267: 0.00022942827466364632
Position 21803: 0.00022468449467419216
Position 11651: 0.0002200775678237058
Position 6582: 0.00021011323729141032
Position 18616: 0.00020655263242198358
Position 21835: 0.00019422499174271354
Position 20395: 0.00018554536238325398
Position 6689: 0.00018271470176475956
Position 19880: 0.00017428567392573639
Position 6618: 0.0001679769509681401
Position 7957: 0.00016657198916761198
Position 7291: 0.00016556640523111827
Position 6309: 0.0001587512439323421
Position 4730: 0.00015655539378192374
Position 4381: 0.0001556659496874408
Position 19857: 0.00015146780095645477
Position 6295: 0.00014983452503751734
Position 5200: 0.00014767658690325192
Position 10111: 0.0001410843602294388
Position 11317: 0.00013990827090183227
Position 19535: 0.0001324706475824963
Position 4766: 0.00013129856158236797
Position 10337: 0.0001273321789942417
Position 7603: 0.00012711450666449953
Position 6510: 0.00012327863637590864
Position 7720: 0.00012276771170407195
Position 4750: 0.00011748216258379622
Position 19475: 0.00011665762432978979
Position 18533: 0.00011404298445275451
Position 20514: 0.00010162531256667173
Position 10368: 9.610304810794891e-05
Position 21646: 9.322699246360966e-05
Position 9896: 8.977042525833136e-05
Position 20057: 7.75081924766452e-05
Position 2036: 6.563486366831364e-05
Position 1495: 6.358388466563772e-05
Position 10254: 5.70503435224474e-05
Position 5307: 5.6115259699929856e-05
Position 1402: 5.384046095904007e-05
Position 2397: 5.00125017897133e-05
Position 13383: 4.78200488472316e-05
Position 5116: 4.6390700653991675e-05
Position 1228: 4.56462672471061e-05
Position 6101: 4.377467625347029e-05
Position 4673: 4.040011940379297e-05
Position 12885: 3.836038966945421e-05
Position 16035: 3.824490444587008e-05
Position 5942: 3.801113153038583e-05
Position 7570: 3.622820804309928e-05
Position 4803: 3.3027023474694486e-05
Position 4772: 3.225329547262215e-05
Position 19757: 2.8993114284244857e-05
Position 21534: 2.374268315150059e-05
Position 20754: 2.3615405560412707e-05
Position 21272: 2.126318720461292e-05
Position 153: 2.1184369999288284e-05
Position 7527: 1.920281060322032e-05
Position 7025: 1.9183370972222257e-05
Position 1226: 1.8889963333443796e-05
Position 2208: 1.819765249264296e-05
Position 1749: 1.7118309901260515e-05
Position 880: 1.6006593918665095e-05
Position 1235: 1.5644086741870232e-05
Position 5853: 1.4827341444462008e-05
Position 21277: 1.4823023815057877e-05
Position 4568: 1.2924230054911663e-05
Position 1470: 1.1109347080270713e-05
Position 1613: 1.0724936793463602e-05
Position 7701: 1.0475266342997706e-05
Position 7726: 9.737646742300834e-06
Position 6289: 9.197374591523809e-06
Position 310: 7.879991397419933e-06
Position 430: 7.476095634415621e-06
Position 1002: 6.5257603241816775e-06
Position 955: 6.0483002209400276e-06
Position 4677: 5.405613552087336e-06
Position 4513: 5.106988090779414e-06
Position 5289: 5.065274198670657e-06
Position 5130: 4.944165238141932e-06
Position 5125: 4.9404615770489435e-06
Position 193: 4.918216107175103e-06
Position 683: 4.878856182826777e-06
Position 21334: 4.739098364678792e-06
Position 6291: 4.434739831215929e-06
Position 4742: 4.0070351075607e-06
Position 4505: 3.925882905355643e-06
Position 2264: 3.7731527153591477e-06
Position 5681: 3.602706825432777e-06
Position 770: 3.4965603975761077e-06
Position 21098: 3.4454195342198267e-06
Position 5560: 3.408772812226942e-06
Position 5248: 2.7322276568531577e-06
Position 8084: 2.481301591968177e-06
Position 4619: 2.39066839097536e-06
Position 5173: 2.3310617462400406e-06
Position 5275: 2.3179476370851782e-06
Position 1444: 2.254946232282121e-06
Position 6686: 2.210034005046027e-06
Position 5039: 2.1260634017308103e-06
Position 6571: 2.1159238071878567e-06
Position 6314: 2.054981018058445e-06
Position 6203: 1.8706447796787824e-06
Position 5092: 1.6255401740447716e-06
Position 20251: 9.5029930281464e-07
Position 565: 8.644036202987915e-07
Position 516: 8.606177888973855e-07
Position 7427: 7.401090978250947e-07
Position 187: 7.394777607936308e-07
Position 5104: 6.923063013501132e-07
Position 1036: 6.737586446545406e-07
Position 137: 6.327834307949553e-07
Position 11084: 6.282467220962514e-07
Position 5018: 5.514956366280642e-07
Position 4562: 5.324101200832797e-07
Position 980: 4.41367792689087e-07
Position 10290: 4.3927201252784095e-07
Position 1016: 4.3448858688481864e-07
Position 7111: 3.495134483731783e-07
Position 122: 3.394782757363871e-07
Position 1102: 3.381810450454437e-07
Position 6346: 3.293084305867824e-07
Position 21554: 3.2697469585307696e-07
Position 5612: 3.028629337121762e-07
Position 5827: 2.9725815633187496e-07
Position 1065: 2.942891285671916e-07
Position 5004: 2.636680929228359e-07
Position 13012: 2.602961076033566e-07
Position 649: 1.8272834885653278e-07
Position 12582: 1.6274337908287393e-07
Position 10270: 1.5508583572150407e-07
Position 710: 1.425236821914808e-07
Position 229: 1.332325342873494e-07
Position 109: 1.2877154008027864e-07
Position 6573: 1.2545751675208238e-07
Position 20413: 1.1869007297607244e-07
Position 6553: 1.156163027275323e-07
Position 126: 1.006984003438961e-07
Position 6897: 9.495729245522104e-08
Position 10076: 8.484707082582035e-08
Position 6493: 8.25544635385699e-08
Position 6657: 7.304409549654222e-08
Position 20361: 6.44240740734909e-08
Position 20397: 5.109228803664382e-08
Position 5118: 3.570297945536775e-08
Position 6428: 2.5161852323753624e-08
Position 20273: 8.690623274740613e-09
Position 21013: 4.928104113926492e-09
Position 6512: 1.143063824739445e-09
Position 5006: 6.011633450446202e-10
Position 12570: 1.2583375705705755e-11
