Gene = Tcaim
Position 18923: 0.9990512930978731
Position 8892: 0.9976202929662735
Position 3227: 0.8041320840740271
Position 20653: 0.7451108811097057
Position 13310: 0.6797507257967033
Position 6218: 0.5756476252713966
Position 26080: 0.5373775259146822
Position 21307: 0.5371355869690039
Position 18241: 0.4643158887747699
Position 3404: 0.4395785036969147
Position 13554: 0.3849845862684343
Position 27986: 0.37915870108733
Position 21328: 0.3694034865633904
Position 29196: 0.31925978876126493
Position 13234: 0.2184876854123803
Position 20555: 0.1961017544329582
Position 6979: 0.1723188471984396
Position 3202: 0.1450681641157849
Position 28816: 0.1437729182313651
Position 26287: 0.1369563045941997
Position 1568: 0.11595008575461287
Position 16105: 0.08613690204649001
Position 22043: 0.08474591123345883
Position 28794: 0.08413697386079781
Position 11110: 0.08142958397071359
Position 3373: 0.07860837225895748
Position 21906: 0.07562405042975899
Position 28036: 0.06674874469122449
Position 14755: 0.06048696598648992
Position 3966: 0.05793851331094662
Position 15653: 0.056831963514258885
Position 30184: 0.05282415674543746
Position 28231: 0.052387296035843335
Position 18218: 0.048726098657807804
Position 18267: 0.0424708526341406
Position 14638: 0.04237530966228349
Position 29623: 0.04098042452367892
Position 28481: 0.036689165715183505
Position 17317: 0.035633867138432425
Position 4269: 0.03354621010980524
Position 2617: 0.032769529495721414
Position 4114: 0.03209846039048921
Position 19969: 0.022766121837955868
Position 3129: 0.02251409835129078
Position 4295: 0.02248739230936121
Position 2402: 0.020090840712626096
Position 22376: 0.019991011041259173
Position 231: 0.018742244601801385
Position 8219: 0.018521862342633956
Position 7236: 0.018478612917983684
Position 4054: 0.017853791350239998
Position 28972: 0.01751463379837785
Position 27992: 0.017081007854990865
Position 6709: 0.016773441215980574
Position 7199: 0.016107559892064645
Position 5268: 0.015647677404163958
Position 6393: 0.01419798083221748
Position 19158: 0.01418876454851236
Position 22915: 0.0141309314018883
Position 20359: 0.013355954602206795
Position 13265: 0.013084448915765021
Position 19579: 0.012528087794036077
Position 240: 0.011870381662052634
Position 13608: 0.011756133820060665
Position 25201: 0.011702755899304132
Position 4214: 0.011621623029488189
Position 19328: 0.011487870248339072
Position 15943: 0.011142396516405528
Position 29227: 0.011058843257401021
Position 24964: 0.010854747483609116
Position 8701: 0.010787880540460572
Position 20617: 0.010577766704928852
Position 28212: 0.010515522105908302
Position 25418: 0.010221245181948717
Position 7168: 0.010110730068820408
Position 4373: 0.010051617644002133
Position 20689: 0.009944550162939856
Position 24589: 0.009504421721098964
Position 27107: 0.009274522645436933
Position 5397: 0.00833901562439876
Position 27080: 0.008206199791379758
Position 24877: 0.008043278812860391
Position 7960: 0.0067807001915660145
Position 3595: 0.00646476102853407
Position 17891: 0.00642943822567121
Position 2217: 0.006316964535840467
Position 15586: 0.005821750703695461
Position 10023: 0.005818348433845726
Position 3408: 0.00547792117839746
Position 26445: 0.005201061317485497
Position 13540: 0.005170419624357977
Position 3043: 0.004768275676092844
Position 28045: 0.004544879876697144
Position 1218: 0.004448022357509288
Position 3573: 0.004184877867005683
Position 6316: 0.004144406748114576
Position 4082: 0.004062969464392512
Position 7007: 0.0040172627262364865
Position 2148: 0.003991481497721861
Position 29384: 0.003853446514245444
Position 4172: 0.0036686019933860788
Position 11072: 0.0036642016170742404
Position 7060: 0.0036466442690140538
Position 22334: 0.0036452625771919373
Position 6141: 0.003630954102741248
Position 21275: 0.0035149017148579267
Position 5314: 0.0034721943397029347
Position 2690: 0.00336909782257577
Position 20635: 0.003351620589360203
Position 22047: 0.003176514221341139
Position 12996: 0.0031058758172816748
Position 850: 0.0030057501271729794
Position 21804: 0.0029511682050541595
Position 10066: 0.0029066170676853814
Position 8311: 0.002763047375532146
Position 27575: 0.0026888401865655578
Position 22632: 0.0025741649295598656
Position 13768: 0.002520022919041208
Position 22128: 0.0024205441155325616
Position 22636: 0.0023565166329510374
Position 23518: 0.002166712150548824
Position 548: 0.002153388968638352
Position 898: 0.0021402532433380883
Position 22062: 0.002094826337504475
Position 14533: 0.0019819537976309715
Position 10003: 0.0019741200732077586
Position 21866: 0.0019326438896536623
Position 23300: 0.0019211289522173172
Position 21861: 0.0018861108954791553
Position 17170: 0.0018677824974324322
Position 838: 0.001797846418579476
Position 3069: 0.0016698191987764284
Position 1190: 0.00152581989890361
Position 21858: 0.001416002378449457
Position 19300: 0.0013191824868631482
Position 24841: 0.0013188580998534534
Position 22151: 0.0013072019644633482
Position 13652: 0.0012437552969998993
Position 19279: 0.001240842235284553
Position 5992: 0.0011038074596533458
Position 13142: 0.0009801640836464818
Position 2424: 0.0009279277274412746
Position 25096: 0.0008722477901442374
Position 23497: 0.0008400140307530058
Position 1576: 0.0008280338400315752
Position 1085: 0.0008200529227991684
Position 4169: 0.0007599842037975657
Position 10007: 0.0007295164582307152
Position 983: 0.0007194932964727905
Position 14602: 0.0007125270564482676
Position 19662: 0.000678224771682415
Position 24565: 0.0006758869169138044
Position 20867: 0.0006735450705328573
Position 22957: 0.0006544016651220691
Position 1912: 0.0006244774762804665
Position 21252: 0.0006160519114340406
Position 18800: 0.0006014691632022595
Position 1835: 0.0005920875919506609
Position 20528: 0.0005900569395438644
Position 2648: 0.0005662668625314475
Position 22680: 0.0004973911204135305
Position 339: 0.0004796334921678994
Position 22209: 0.00046607084827264854
Position 20412: 0.00044456231708374296
Position 2660: 0.0004274102134531615
Position 2481: 0.00042271437351109844
Position 9943: 0.00041405783645544355
Position 3142: 0.0004104735709838491
Position 2570: 0.0004025097137621939
Position 21481: 0.00038794207243316174
Position 20983: 0.00037017101760084545
Position 299: 0.0003597328900962673
Position 2547: 0.00034958049214808785
Position 9852: 0.0003486267898284602
Position 1614: 0.0003369799486238489
Position 9331: 0.00033260145016700916
Position 326: 0.0002891400948534687
Position 2567: 0.00028253254501522647
Position 1256: 0.0002754928301460772
Position 22520: 0.00026990820060266514
Position 9687: 0.00025873055483761524
Position 1146: 0.0002477468200474199
Position 3477: 0.00024685103382625253
Position 9249: 0.0002271138077071524
Position 696: 0.00021773643003928733
Position 9627: 0.00020063633158505382
Position 2537: 0.00019362730020817078
Position 1582: 0.00019248011505370062
Position 21571: 0.00018072210820516544
Position 9176: 0.0001680163427203055
Position 21024: 0.00015534218927779525
Position 23105: 0.00015231298859957567
Position 9568: 0.000143026580726567
Position 22651: 0.00014173145013325814
Position 4423: 0.0001250193321070433
Position 22704: 0.00012355884758822003
Position 1222: 0.00011724559585987097
Position 919: 0.00010956036160736168
Position 703: 0.00010523244942858998
Position 935: 9.717392593817882e-05
Position 407: 9.67641250100538e-05
Position 19529: 7.959610991579118e-05
Position 724: 7.74443008049963e-05
Position 262: 7.068229407153936e-05
Position 243: 6.06312683672966e-05
Position 9914: 5.220114344152562e-05
Position 9257: 5.1607485832596615e-05
Position 9381: 4.0342203175731184e-05
Position 1497: 3.4677670082723595e-05
Position 3547: 2.8996298536324034e-05
Position 1260: 2.1381726033149753e-05
Position 9195: 1.736607634326087e-05
Position 2884: 1.7272468770165267e-05
Position 3520: 1.3062001044354388e-05
Position 2267: 1.144663977215767e-05
Position 19268: 1.1439485732901814e-05
Position 3496: 1.1009174318692167e-05
Position 1287: 1.0233656219646483e-05
Position 3885: 9.434693104857523e-06
Position 21478: 8.033970771193335e-06
Position 3597: 7.543068837418372e-06
Position 3648: 7.122846887011688e-06
Position 19695: 6.635933029955156e-06
Position 866: 6.386050934987811e-06
Position 247: 6.333442452422775e-06
Position 745: 6.1973490358994025e-06
Position 369: 4.468415045801808e-06
Position 660: 4.047878768509021e-06
Position 909: 3.4129313281248612e-06
Position 21464: 3.0550533922293203e-06
Position 924: 2.8292579550210037e-06
Position 19201: 2.684486272055289e-06
Position 3480: 2.563830520258073e-06
Position 1092: 2.4529947672420153e-06
Position 631: 2.347367511856715e-06
Position 1192: 2.265767435128216e-06
Position 2890: 2.194755265950655e-06
Position 1588: 1.6281965246508987e-06
Position 1151: 1.4871526655681667e-06
Position 989: 1.4179913013335198e-06
Position 804: 1.0964264397912178e-06
Position 597: 9.837613879180785e-07
Position 315: 9.822976871978858e-07
Position 576: 9.52826775416771e-07
Position 794: 8.018730328380053e-07
Position 356: 5.570851077034589e-07
Position 1585: 3.1979192775793406e-07
Position 1547: 1.909615046133408e-07
Position 21168: 6.176588777432544e-08
Position 21097: 4.81246221481116e-08
Position 813: 3.83665865680469e-08
Position 941: 3.425369393951479e-08
Position 772: 3.0812610611779294e-08
Position 9336: 2.9120089061851872e-08
Position 335: 1.7946496098913685e-08
Position 347: 1.780731452541709e-08
Position 603: 3.942733452865526e-09
Position 121: 3.1311536618730538e-09
