Gene = Rpap2
Position 83: 0.0351923786360578
Position 15440: 0.03484447162131629
Position 2968: 0.03176914668569328
Position 1178: 0.03132711931103786
Position 9116: 0.029903388685975016
Position 11449: 0.026385204752586114
Position 7236: 0.026073252693286943
Position 5097: 0.021515252337651156
Position 3679: 0.021180039647515917
Position 10633: 0.02089420446418191
Position 3695: 0.020787573477457664
Position 9220: 0.019944657201400755
Position 5746: 0.018589227894693628
Position 11832: 0.015518357209960776
Position 1814: 0.01473998102804803
Position 4640: 0.014582195255379555
Position 3445: 0.012032273206041097
Position 7249: 0.012007988708045451
Position 9555: 0.011859600258605383
Position 5148: 0.011546770422940895
Position 7840: 0.010483352321164601
Position 4842: 0.009585137637362422
Position 5069: 0.009176662152107032
Position 1852: 0.009089289161024156
Position 7199: 0.00845745949842412
Position 2378: 0.008303849583546461
Position 15629: 0.007967162200166956
Position 9690: 0.007892830411821138
Position 473: 0.007802204478375545
Position 10620: 0.007467065807004985
Position 1161: 0.007285733167558474
Position 1288: 0.006428000977135045
Position 2903: 0.005797782586743697
Position 1661: 0.005420356878379878
Position 1791: 0.005411817055095409
Position 4544: 0.005388846264418147
Position 13366: 0.005333798866442894
Position 2926: 0.0052997636727578
Position 6276: 0.005277502071783987
Position 6097: 0.005248653501218181
Position 8684: 0.0050877506261064525
Position 11234: 0.004744451368468286
Position 3763: 0.004552587760273421
Position 1184: 0.004016255910025551
Position 11738: 0.003838650726491072
Position 427: 0.0037005758525812493
Position 3246: 0.0036889292056090967
Position 7923: 0.0036799326921953357
Position 10950: 0.003562413362902984
Position 2858: 0.003503266326835756
Position 674: 0.003473609184478564
Position 6259: 0.003423300857696733
Position 13369: 0.003034361879794897
Position 6281: 0.0029248566654641755
Position 4575: 0.0028997249698169358
Position 8919: 0.002861541318031439
Position 309: 0.0027490176785858298
Position 8978: 0.0026623927595642726
Position 6412: 0.0025280142886260812
Position 2355: 0.0024224005056998534
Position 7407: 0.002391196103746298
Position 264: 0.0021063486939928025
Position 6240: 0.002065219505139263
Position 7241: 0.0019194468646464655
Position 12323: 0.0018677375370114444
Position 11523: 0.0018047651407820384
Position 7260: 0.001767027989340318
Position 1699: 0.001765194816474946
Position 6316: 0.001675322236967468
Position 2500: 0.0015965666047187345
Position 8625: 0.0015793806902896716
Position 4440: 0.001550313470803005
Position 9704: 0.0015247165602762169
Position 3086: 0.0015230189483643362
Position 3387: 0.001394451710826482
Position 9878: 0.0013575292965853326
Position 8170: 0.0012505086549044425
Position 1860: 0.0011967532300071635
Position 318: 0.001080718308805189
Position 7852: 0.0010123445157083468
Position 5247: 0.0009931312065961503
Position 2467: 0.0008178580317763505
Position 610: 0.0007407656021651014
Position 2223: 0.0007401343994512716
Position 1484: 0.0006774545022266364
Position 7715: 0.0006538056851242182
Position 6306: 0.0006400860790932982
Position 4823: 0.0006191073695658658
Position 4226: 0.0005852722547306846
Position 717: 0.0005442165996455075
Position 9497: 0.0005424973786355995
Position 2438: 0.0005258748834971319
Position 1878: 0.0005101544430842631
Position 206: 0.00047298455348657875
Position 1047: 0.00047005144367363367
Position 5071: 0.00043923721172379684
Position 4687: 0.00040872546277703146
Position 4063: 0.00039448508178630264
Position 1704: 0.0003781954980025945
Position 1935: 0.0003577635457184041
Position 481: 0.00029008688213634986
Position 3101: 0.0002699741225122825
Position 8188: 0.00025511629115616315
Position 1068: 0.0002483125727189193
Position 1743: 0.00022580434434712197
Position 1236: 0.00021043661039776742
Position 105: 0.0001958732248182858
Position 7347: 0.00018525951539409503
Position 1079: 0.00018017105770436022
Position 6537: 0.00017570389084599187
Position 1088: 0.0001664837816198101
Position 1118: 0.00016315470350340605
Position 6033: 0.00015008273235996562
Position 6337: 0.00014708539037484153
Position 3811: 0.00011006257535215735
Position 274: 0.00010585349628276017
Position 8690: 9.886086127314162e-05
Position 514: 9.587491033105813e-05
Position 5727: 7.658232522468325e-05
Position 226: 7.30123599994693e-05
Position 406: 6.82792091264489e-05
Position 4342: 6.404784476110153e-05
Position 90: 4.432096305709937e-05
Position 4068: 4.3036737528429794e-05
Position 4603: 3.2068267803536805e-05
Position 6359: 3.087033805656245e-05
Position 249: 3.0392368168366212e-05
Position 220: 2.2889142369928662e-05
Position 432: 2.238984716039953e-05
Position 3806: 2.063262175042668e-05
Position 222: 1.9314435292859454e-05
Position 1740: 1.9266696825870837e-05
Position 6383: 1.7052723084022717e-05
Position 6324: 1.564377465168038e-05
Position 413: 1.5040460622931479e-05
Position 533: 1.3310390323279021e-05
Position 583: 9.414194817792483e-06
Position 1026: 8.119702439721566e-06
Position 6128: 7.883753188503923e-06
Position 5995: 7.502170173676399e-06
Position 1895: 7.354069087001439e-06
Position 701: 6.716795082008957e-06
Position 501: 6.670960934279289e-06
Position 7107: 5.8626589719044645e-06
Position 7043: 5.633495682094923e-06
Position 531: 5.395753657200992e-06
Position 486: 5.27892203558474e-06
Position 685: 4.980183377543862e-06
Position 342: 4.919676903912681e-06
Position 243: 4.03974598121714e-06
Position 1130: 3.935420943106113e-06
Position 1206: 3.871408501929801e-06
Position 456: 3.776735982224411e-06
Position 2311: 3.2865470373605134e-06
Position 8029: 2.7360883470634903e-06
Position 6247: 2.7308484287698044e-06
Position 1528: 2.49781207339816e-06
Position 1769: 2.2397064655985113e-06
Position 4246: 2.21819942744314e-06
Position 150: 2.123323247578757e-06
Position 488: 1.5147089323774733e-06
Position 6147: 1.3514811958172836e-06
Position 797: 1.04719880704407e-06
Position 1101: 9.6213258403948e-07
Position 7790: 4.2999744549686196e-07
Position 4184: 2.7278086341364673e-07
Position 1096: 7.518170010965754e-08
Position 4241: 7.420847183201358e-08
Position 804: 3.170624554405871e-08
Position 116: 1.2956697094419877e-08
Position 288: 7.109027359815915e-09
Position 136: 4.5489805961110454e-09
Position 694: 3.879772675761657e-09
Position 251: 3.323778369445432e-09
Position 177: 1.0511050079698134e-09
Position 350: 3.650956786066477e-10
Position 164: 1.7334005975344866e-10
Position 365: 7.006556397302575e-11
Position 354: 2.536822967476347e-11
Position 138: 2.2956186577035805e-11
