Gene = Bcas2
Position 2890: 0.0001753604846001857
Position 3525: 0.00016862711027752577
Position 4371: 0.00016651699737051454
Position 3071: 0.0001660164335311362
Position 2193: 0.0001466587312389661
Position 1555: 0.00014605505295589563
Position 6355: 0.0001426032581946602
Position 799: 0.00013471210969687191
Position 1182: 0.00013344927433772574
Position 969: 0.00012728472794776652
Position 4644: 0.00011836775479249181
Position 2122: 0.00011187156623647595
Position 1496: 0.00010701414849406674
Position 4518: 9.744169455325678e-05
Position 2109: 9.562789402890734e-05
Position 2249: 9.529202355051436e-05
Position 873: 9.15066912584187e-05
Position 2936: 7.889295257929355e-05
Position 1210: 6.385089769229773e-05
Position 1466: 6.161688077468447e-05
Position 2134: 5.7256675736881424e-05
Position 1794: 5.6903193477827286e-05
Position 4456: 5.579777907156409e-05
Position 6010: 5.459441994778912e-05
Position 5850: 5.02223521576892e-05
Position 2097: 4.947988912447441e-05
Position 649: 4.706879561793086e-05
Position 5882: 4.666652952929394e-05
Position 773: 4.357876143792971e-05
Position 2213: 4.295432416291733e-05
Position 2059: 4.14102489535828e-05
Position 4294: 3.906172599019973e-05
Position 1771: 3.6741296392469595e-05
Position 310: 3.662087570715179e-05
Position 4631: 3.556876200559737e-05
Position 1412: 2.852740261038117e-05
Position 1804: 2.7408380825208122e-05
Position 3049: 2.6753359827586963e-05
Position 2994: 2.6676054571383182e-05
Position 675: 2.5601225436363276e-05
Position 1542: 2.3754392703689754e-05
Position 1292: 2.3663521213748746e-05
Position 2171: 2.2128110351817913e-05
Position 918: 2.1869954562314037e-05
Position 906: 2.1548777423390886e-05
Position 945: 2.105962026441607e-05
Position 601: 2.003234222357881e-05
Position 3994: 1.9184223784148044e-05
Position 3689: 1.9134295734930312e-05
Position 4176: 1.865706528835626e-05
Position 1444: 1.7617680354893447e-05
Position 4096: 1.7270730534370402e-05
Position 505: 1.71503930994343e-05
Position 1185: 1.702117849938772e-05
Position 4129: 1.6934642076337754e-05
Position 3436: 1.675780623486864e-05
Position 746: 1.5946730249135104e-05
Position 909: 1.5456330597557795e-05
Position 3296: 1.511277603832483e-05
Position 793: 1.4606955697155944e-05
Position 3722: 1.457214771356736e-05
Position 1095: 1.4539562013572204e-05
Position 6834: 1.3488746170230704e-05
Position 810: 1.3058748179385422e-05
Position 614: 1.2865230126263629e-05
Position 1983: 1.1382323632271513e-05
Position 592: 1.1182423460248995e-05
Position 522: 1.062204008908246e-05
Position 2911: 9.980030443690243e-06
Position 1821: 8.623486393845207e-06
Position 777: 8.306685851034121e-06
Position 3013: 7.214382951388115e-06
Position 2989: 6.969982833180714e-06
Position 1819: 6.877164216726834e-06
Position 6757: 5.46653253496173e-06
Position 1825: 5.067468122459032e-06
Position 1775: 4.638550926763717e-06
Position 6583: 3.9710473667524785e-06
Position 2494: 3.323727323335379e-06
Position 6763: 2.8286178608226396e-06
Position 2154: 2.6800618942845184e-06
Position 1815: 2.3764852986108787e-06
Position 2462: 2.223534564454353e-06
Position 709: 1.3350953207529552e-06
Position 324: 1.2910478770417855e-06
Position 3711: 9.771218891103523e-07
Position 6736: 7.896552912049996e-07
Position 2635: 1.304818718151762e-07
Position 1730: 1.3023409053325413e-07
Position 1258: 1.1475804255928786e-07
Position 2326: 9.909623242232611e-08
Position 2793: 8.240430353355666e-08
Position 340: 8.143765685462183e-08
Position 2005: 7.308523111508049e-08
Position 2618: 6.774121857625976e-08
Position 2643: 6.46799177258078e-08
Position 2076: 6.439303872116493e-08
Position 245: 5.6694433922395785e-08
Position 2477: 5.2675118287621285e-08
Position 1829: 4.709178766331803e-08
Position 1331: 3.0825073900666385e-08
Position 2653: 2.848273629031448e-08
Position 1268: 2.3229267167635018e-08
Position 2835: 1.893111140440211e-08
Position 1089: 1.443448966692843e-08
Position 386: 1.2015337370056077e-08
Position 1069: 4.310990112858312e-09
Position 1278: 1.142259893203576e-09
Position 390: 8.216143215312223e-10
Position 351: 6.84377591553732e-10
Position 570: 2.818194504838587e-10
Position 1784: 2.635935590855946e-10
Position 652: 2.2942833679648236e-10
Position 1788: 1.7171378096829272e-10
Position 1844: 1.6753382801083775e-10
Position 449: 1.648986347676828e-10
Position 181: 1.580574827593213e-10
Position 208: 1.4600412312158745e-10
Position 215: 1.413345928582348e-10
Position 831: 1.3368472255887318e-10
Position 1849: 1.194490492996492e-10
Position 459: 4.552177630819163e-11
Position 654: 4.220385287385165e-11
Position 2570: 4.135507382507194e-11
Position 2173: 3.408864056126794e-11
Position 2073: 3.01035621217995e-11
Position 2028: 2.8302266786420074e-11
Position 1992: 2.6877158953058754e-11
Position 403: 1.148782232514077e-11
Position 704: 1.1095762899846512e-11
Position 108: 1.0583178584309631e-11
Position 139: 3.705027353172942e-12
Position 407: 1.7592552726857282e-12
Position 157: 1.1798663127489702e-12
Position 189: 1.118907040834365e-12
Position 103: 1.0193641549207007e-12
Position 145: 9.330106367891779e-13
Position 147: 5.259817635682577e-13
Position 411: 3.3690448549679527e-13
Position 414: 2.516848517738463e-13
Position 91: 1.824671807495494e-14
