Gene = Pmvk
Position 676: 0.00012228293295143
Position 681: 0.00011831174584977713
Position 4934: 9.410063276896125e-05
Position 392: 5.72675984604297e-05
Position 1794: 4.005261263810557e-05
Position 14109: 3.477404872906499e-05
Position 1929: 2.9879581634222966e-05
Position 686: 2.897822760174018e-05
Position 434: 2.639926516315621e-05
Position 1846: 2.503185450309688e-05
Position 1331: 1.8079979946088933e-05
Position 631: 1.6228023146424855e-05
Position 1307: 1.522132344588584e-05
Position 1798: 1.362901234183993e-05
Position 83: 1.9903387980130152e-06
Position 139: 1.8895337479549492e-06
Position 2477: 1.2174219473051645e-06
Position 6: 9.999967867180973e-07
Position 211: 6.693059227086161e-07
Position 213: 4.821967736779652e-07
Position 245: 3.2332104004719795e-08
Position 226: 3.019763270311118e-08
Position 217: 2.1288601682730438e-08
Position 215: 1.9036045518018795e-08
Position 230: 2.102778167096583e-09
Position 228: 1.676490688619862e-09
Position 284: 9.33336234021827e-10
Position 333: 1.2234261061508937e-11
Position 249: 2.375851071327631e-12
Position 267: 1.5898153571099297e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13005: 0.9800981453157239
Position 13972: 0.9166513395217486
Position 2313: 0.5487928125179083
Position 9712: 0.4017435600336342
Position 7196: 0.32597440607420153
Position 9754: 0.19623378129041127
Position 5107: 0.17397293365223654
Position 272: 0.16420835493124739
Position 9775: 0.16288707800584165
Position 4783: 0.1607325019730492
Position 13352: 0.14633314417523088
Position 7340: 0.14024786466474798
Position 4872: 0.07814903590066687
Position 5085: 0.03870420906840055
Position 12729: 0.03564285819925571
Position 13623: 0.035152549530829795
Position 4660: 0.026099104816007735
Position 2575: 0.016661815692939085
Position 14316: 0.014914963149663701
Position 2510: 0.013737286485450622
Position 10018: 0.009193370808832724
Position 2545: 0.007981713310206664
Position 12946: 0.0064356714211453525
Position 12962: 0.005422202738912758
Position 3225: 0.005155740911963891
Position 13199: 0.005065421568254792
Position 5773: 0.0048859728215193505
Position 13509: 0.004162324659161101
Position 294: 0.003340982638344634
Position 276: 0.002910273778529418
Position 13717: 0.002790175724854611
Position 13802: 0.0026884269265683223
Position 14327: 0.002468603762614038
Position 4473: 0.0023360868748439167
Position 13580: 0.002208380638079764
Position 255: 0.002136209772990473
Position 309: 0.0018940504578789138
Position 2631: 0.0016109639499700989
Position 14362: 0.0016015103217639102
Position 13050: 0.0015808377245148542
Position 14435: 0.001262307907034858
Position 13730: 0.0012032377871945665
Position 303: 0.001147141937242058
Position 13828: 0.0011376535936204876
Position 2281: 0.0011348753727523045
Position 13369: 0.001028882142860178
Position 2317: 0.0007777868300164132
Position 13583: 0.0006151678506671991
Position 2891: 0.0005598616407538594
Position 13908: 0.0005480175301597798
Position 3508: 0.0005429617920696634
Position 2873: 0.00048103345968528155
Position 13469: 0.0004773196078000292
Position 4525: 0.0004115849404179656
Position 13534: 0.0003988299033423507
Position 1639: 0.00034040756680196136
Position 2492: 0.0003176333666695352
Position 4476: 0.0003137529937288522
Position 3182: 0.00030367542009823685
Position 2517: 0.0002865541821192919
Position 3565: 0.0002504317721899643
Position 14389: 0.0002025751011683672
Position 1229: 0.0001893981826827315
Position 1999: 0.00018666109089285953
Position 1610: 0.00017737615850077804
Position 282: 0.00016123317240881763
Position 2978: 0.0001455099550883349
Position 401: 0.00013720750030722962
Position 1026: 0.00012438597439473642
Position 727: 0.0001219751076386853
Position 3475: 0.00012190595616623441
Position 13694: 0.0001144513657112715
Position 1769: 0.00010916236828435632
Position 2944: 0.00010844185149321955
Position 1701: 0.00010281908659686274
Position 3044: 9.049072427871481e-05
Position 13331: 8.36527201365418e-05
Position 1070: 7.894531582558815e-05
Position 470: 7.448900577042443e-05
Position 815: 7.201010669102113e-05
Position 11877: 6.64120300906331e-05
Position 2464: 6.625222499983845e-05
Position 760: 6.190778920427119e-05
Position 421: 6.029663126899068e-05
Position 14098: 5.978283280821007e-05
Position 599: 5.904616724826793e-05
Position 13993: 4.865259545788767e-05
Position 752: 3.5980490890019745e-05
Position 786: 3.4231239332383005e-05
Position 626: 3.335019246081855e-05
Position 1698: 3.296293692180884e-05
Position 398: 2.6443578692998476e-05
Position 1494: 2.569910452258156e-05
Position 10499: 2.482848240669156e-05
Position 1577: 2.292554183609061e-05
Position 1559: 2.110550473317547e-05
Position 1843: 1.8994155458334602e-05
Position 1781: 1.3043123058518903e-05
Position 1041: 1.026165907306565e-05
Position 10928: 1.0101353715940688e-05
Position 3286: 9.632804821613014e-06
Position 4155: 9.57981079990151e-06
Position 321: 8.550595981725394e-06
Position 2245: 7.48467148047861e-06
Position 10838: 7.1963025174415335e-06
Position 411: 6.649776323051925e-06
Position 314: 6.639562571176047e-06
Position 1164: 6.22816925438261e-06
Position 10224: 5.663246855864779e-06
Position 442: 5.649638525364243e-06
Position 2154: 5.547126673645194e-06
Position 6320: 5.196535390785475e-06
Position 2043: 4.868105239232792e-06
Position 2265: 4.564941275586146e-06
Position 2286: 4.5056213415841215e-06
Position 14070: 4.0966430154000305e-06
Position 2095: 3.7444941429727276e-06
Position 2375: 3.2984137240770362e-06
Position 2327: 8.755681492617562e-07
Position 3178: 1.267445285889033e-07
Position 2014: 5.018617137101752e-09
Position 330: 3.000333580947194e-11
