Gene = Tdo2
Position 10269: 5.628319903551104e-05
Position 343: 5.521369426370329e-05
Position 523: 4.873997303281746e-05
Position 648: 2.862743225638272e-05
Position 15134: 2.2855383944914284e-05
Position 403: 2.15343615882776e-05
Position 405: 2.0862586125518567e-05
Position 379: 2.006180133710644e-05
Position 686: 1.940646969082779e-05
Position 644: 1.896931835185691e-05
Position 483: 1.750709939271742e-05
Position 689: 1.6678719204540197e-05
Position 196: 1.5076912961292258e-05
Position 831: 1.3000580250379952e-05
Position 230: 1.2758633205706365e-05
Position 188: 1.153440050011499e-05
Position 15122: 9.697241371664438e-06
Position 9685: 9.142864072424781e-06
Position 72: 8.62365983989462e-06
Position 303: 7.2213642273485066e-06
Position 548: 5.802442933287386e-06
Position 9498: 5.758221065434413e-06
Position 948: 5.504832307711087e-06
Position 550: 5.359706828806687e-06
Position 537: 5.340943542698406e-06
Position 789: 4.971517443641104e-06
Position 560: 3.6961683552586914e-06
Position 485: 3.634797251951698e-06
Position 919: 3.4080219029505436e-06
Position 239: 3.120180992370512e-06
Position 937: 2.932163862445099e-06
Position 1249: 2.4931755596707943e-06
Position 15863: 2.1984816073244137e-06
Position 601: 2.1780943737192857e-06
Position 1165: 1.081392281319865e-06
Position 1963: 2.615079908787425e-07
Position 2065: 8.474890015863242e-08
Position 829: 7.029247016578399e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6584: 0.9814391276301894
Position 7930: 0.9591189730224416
Position 14689: 0.8972841589592438
Position 1790: 0.834793561828409
Position 12168: 0.8272618523095038
Position 4494: 0.7229855519402195
Position 772: 0.6836535098768516
Position 13419: 0.5897491002271001
Position 9109: 0.5654204339998682
Position 15641: 0.39202869577118454
Position 1022: 0.36481080274205463
Position 16840: 0.33310088631296053
Position 4655: 0.30206511486079196
Position 15582: 0.29505249519942167
Position 12465: 0.13064705618199832
Position 8998: 0.11151524338228605
Position 18670: 0.09902575012729828
Position 12144: 0.0901074003804405
Position 1747: 0.08228075860425149
Position 4454: 0.0732863558201542
Position 17314: 0.07307646953457735
Position 8852: 0.06829889366141374
Position 7355: 0.06791543526404965
Position 18050: 0.06477229052154153
Position 17364: 0.055080845497989826
Position 8844: 0.0546133634808611
Position 17257: 0.05292401311266529
Position 18315: 0.04784923814275602
Position 12402: 0.04455362197280994
Position 13372: 0.03984052355576378
Position 16787: 0.034849485677846466
Position 13168: 0.03300741168305298
Position 15198: 0.03162741820306503
Position 4431: 0.030012301935137934
Position 12437: 0.02678473689007637
Position 17947: 0.02614315970954821
Position 18222: 0.026068911918075026
Position 1081: 0.02527981623129465
Position 15906: 0.02477512054478557
Position 800: 0.024546338220039897
Position 14720: 0.02325615172318257
Position 13951: 0.02049452469644647
Position 1390: 0.018210474473766197
Position 15666: 0.017420942164481368
Position 7181: 0.01468702187657303
Position 16008: 0.014209208670562388
Position 12039: 0.013797176989679761
Position 13342: 0.0137826492246546
Position 13351: 0.013535053691965376
Position 11652: 0.013217133917848206
Position 15821: 0.012997657217837686
Position 12121: 0.01238498114296718
Position 1657: 0.012255776755732174
Position 15400: 0.011991394687673637
Position 16762: 0.011463527667438331
Position 9720: 0.011334274826220719
Position 14104: 0.011296060570738472
Position 1121: 0.01128570048027382
Position 987: 0.011275518989764486
Position 13797: 0.011056768130506102
Position 14086: 0.010577972919142642
Position 8006: 0.010395393824943608
Position 17263: 0.010134378678261117
Position 13898: 0.009475648846911903
Position 475: 0.008764518072168779
Position 9601: 0.008271962688796125
Position 13316: 0.008220485212913796
Position 15883: 0.007892260137555587
Position 6563: 0.007719027126307884
Position 8029: 0.007718999157048466
Position 13235: 0.007569660247637883
Position 18337: 0.007352672632348555
Position 644: 0.007273958372836484
Position 17507: 0.007059482153634225
Position 15065: 0.006828957767233997
Position 4168: 0.00652117269684446
Position 17686: 0.006444255354397093
Position 1703: 0.0064401825567694665
Position 4533: 0.0064311018704859245
Position 14409: 0.006311652974607537
Position 14660: 0.006050342053023263
Position 7230: 0.005908353712796552
Position 15862: 0.005814720018444534
Position 17194: 0.005382100741393412
Position 8869: 0.005339809609809699
Position 16538: 0.005238648587659425
Position 2664: 0.00520906291976227
Position 15704: 0.005188885723039008
Position 12360: 0.004933331013832693
Position 10815: 0.004929761971224366
Position 12516: 0.004881422537624876
Position 4764: 0.00462241005685136
Position 11378: 0.00457641692753331
Position 10876: 0.003927624798158866
Position 8603: 0.003871405485992347
Position 1339: 0.003599453238171225
Position 7991: 0.0035090324717217155
Position 9188: 0.0033455848362080654
Position 8639: 0.003324192276346583
Position 7947: 0.003323805828911394
Position 7953: 0.003209302702026148
Position 1283: 0.003082609978627379
Position 15831: 0.002934357116628306
Position 7288: 0.002931714863269346
Position 1084: 0.0029006519757668677
Position 15335: 0.0026726303928407916
Position 6778: 0.002649863267973501
Position 17760: 0.0026200186319670785
Position 17890: 0.002586794811422517
Position 11398: 0.002482302848024411
Position 13451: 0.0024403098300089217
Position 1101: 0.002251423202736974
Position 4677: 0.0020844106559456724
Position 7740: 0.0020653626862695883
Position 838: 0.0020574919423521267
Position 11346: 0.0020303598548098607
Position 7558: 0.001973932373337144
Position 6047: 0.0019466931067786287
Position 990: 0.001847330335270643
Position 9056: 0.0017574970822704472
Position 7826: 0.0016759830497226427
Position 15032: 0.0015628710630975844
Position 7329: 0.0015605892906316466
Position 9764: 0.0014827977401437671
Position 9684: 0.0014551778505339237
Position 13907: 0.0014536207823464661
Position 9005: 0.001452122077673138
Position 4705: 0.001379546007110959
Position 14256: 0.0013676897118025848
Position 7932: 0.0013194620240528335
Position 10503: 0.0012829287914902382
Position 9137: 0.0011833907471324122
Position 14968: 0.0011811725430647352
Position 10541: 0.0011338024152811328
Position 8651: 0.001101595518753533
Position 9621: 0.0010529410087250822
Position 6886: 0.0009367771815221811
Position 1124: 0.0009261101092527461
Position 1815: 0.0008995959907652781
Position 1711: 0.0008538341887126699
Position 7386: 0.0008341512005762356
Position 6496: 0.0008304727899788655
Position 4411: 0.0008087067686255065
Position 810: 0.0007990022254267624
Position 11927: 0.0007845708172321488
Position 1244: 0.0007513717344530254
Position 6945: 0.0006938607375582931
Position 4636: 0.0006611710216402577
Position 13477: 0.0006371040685900944
Position 6245: 0.0006133625991951104
Position 6650: 0.0006056940493741149
Position 668: 0.0005677770180692608
Position 530: 0.0005545658280646166
Position 7518: 0.0005486012378921886
Position 1172: 0.0005174260617835073
Position 7961: 0.000511471620731225
Position 15216: 0.0005032081122252365
Position 8742: 0.000414388330576079
Position 417: 0.0003960401993947894
Position 1749: 0.00036989386415374524
Position 813: 0.00036441433301903024
Position 7712: 0.0003606940046994141
Position 6811: 0.0003581290227445536
Position 8085: 0.00034972698575211396
Position 1086: 0.0003456810247437875
Position 17169: 0.0003182007276763765
Position 1060: 0.00029579589973663997
Position 8705: 0.00026990354335548056
Position 17115: 0.00026971930418243344
Position 1799: 0.0002646848164278901
Position 8816: 0.0002568808855871383
Position 8055: 0.0002542415906455737
Position 2308: 0.00025276968742805894
Position 7435: 0.00022010527349014455
Position 1196: 0.00021490743969194355
Position 7856: 0.00020549678093013246
Position 1098: 0.00020110687387956365
Position 15415: 0.00020074422167533614
Position 292: 0.00020070163665730282
Position 672: 0.000197251325236572
Position 9360: 0.00019124228635180292
Position 7332: 0.00015706275086683493
Position 7131: 0.00015442547005932992
Position 8828: 0.00015235385068388166
Position 6289: 0.00013326508577420524
Position 8880: 0.00013022363450960895
Position 1688: 0.00012902089754560127
Position 819: 0.00011898316843143793
Position 1145: 0.0001183472120638822
Position 7783: 0.00010066056353978065
Position 1105: 9.713979052903494e-05
Position 453: 9.182200942031186e-05
Position 537: 7.366458353966543e-05
Position 7859: 7.296809130868178e-05
Position 495: 6.353589663263074e-05
Position 1431: 6.125298796509162e-05
Position 572: 6.06627119018314e-05
Position 817: 5.877913900068058e-05
Position 7805: 5.827631360988481e-05
Position 335: 5.7042936220232836e-05
Position 7798: 5.563780925862059e-05
Position 622: 5.06167102242079e-05
Position 584: 4.5061318516570074e-05
Position 8931: 4.3618171663038766e-05
Position 10114: 3.5103216085416805e-05
Position 1255: 3.1872234465777396e-05
Position 9166: 3.185564875975256e-05
Position 1140: 3.131121144881282e-05
Position 1353: 2.3936421293677884e-05
Position 504: 2.3192284700938688e-05
Position 12592: 1.9648747679899824e-05
Position 13828: 1.9309245215598923e-05
Position 143: 1.87126784715846e-05
Position 252: 1.7145195403439715e-05
Position 844: 1.2281266209533877e-05
Position 10256: 9.882805216393847e-06
Position 6260: 7.964758989424143e-06
Position 9975: 7.761550263161589e-06
Position 329: 7.643183201960465e-06
Position 9011: 7.367013925418322e-06
Position 878: 6.474405037703022e-06
Position 6798: 5.690444096275947e-06
Position 8108: 5.3370077818591684e-06
Position 270: 4.798645244955354e-06
Position 840: 4.293781938889151e-06
Position 10186: 3.5356274705388277e-06
Position 300: 3.4823789353826304e-06
Position 684: 3.41332677045736e-06
Position 678: 3.170095064961308e-06
Position 601: 2.6679153771809462e-06
Position 160: 2.228615851077223e-06
Position 180: 2.219665458618887e-06
Position 266: 1.9626388532330762e-06
Position 542: 1.787546027547495e-06
Position 354: 1.6193456605860303e-06
Position 849: 1.3821356586074544e-06
Position 183: 1.3643251768285298e-06
Position 590: 1.234275201362809e-06
Position 6964: 1.2000004814188905e-06
Position 272: 1.1883153730528907e-06
Position 9861: 9.43273799298662e-07
Position 1823: 6.620225461106632e-07
Position 1150: 4.298431558729557e-07
Position 434: 3.6409283639490846e-07
Position 1185: 2.6654484214889155e-07
Position 343: 2.594744462821809e-07
Position 1157: 2.3344929185814804e-07
Position 429: 2.2667608264315335e-07
Position 852: 2.2325703703625322e-07
Position 1134: 1.4832359047344578e-07
Position 365: 1.0235467729797333e-07
Position 442: 9.217642772381465e-08
Position 1962: 6.927980339896996e-08
Position 513: 3.8174029415532646e-08
Position 337: 2.8983309946046994e-08
Position 913: 2.6402360317913484e-08
Position 1545: 1.3927267461881366e-08
Position 1668: 1.313320685978425e-08
Position 1434: 7.413275891372159e-09
Position 2031: 4.9863963410677685e-09
Position 377: 1.869899913942775e-10
Position 188: 5.290643085186498e-11
Position 1507: 8.755357411806622e-13
Position 379: 6.986691138678027e-14
