Gene = Bcs1l
Position 3699: 0.0004332659557656655
Position 1009: 0.0004006895944157358
Position 645: 0.0003850854220820905
Position 156: 0.0003849364194832395
Position 550: 0.0003815259021580174
Position 420: 0.00035392753439427105
Position 2623: 0.00033643749432688604
Position 3406: 0.00027557883379430303
Position 937: 0.00026088351464122726
Position 4099: 0.0002492896509146694
Position 3893: 0.0002467494755832914
Position 3767: 0.0002204746920038798
Position 1870: 0.00021516328412580834
Position 782: 0.0001954923131309739
Position 904: 0.00018350090747972235
Position 849: 0.00016644489026558954
Position 2157: 0.0001490486266445195
Position 3556: 0.00014522790115191307
Position 251: 0.00010909340133755857
Position 639: 0.00010588332347774264
Position 2114: 9.961828253192127e-05
Position 1796: 6.847646320820791e-05
Position 426: 5.900004344595061e-05
Position 2143: 4.937256992868081e-05
Position 135: 3.6114138508903023e-05
Position 914: 2.9241559171524988e-05
Position 718: 2.823542856001812e-05
Position 4031: 2.6647657855934127e-05
Position 352: 1.2086817048424971e-05
Position 831: 7.004445701503139e-06
Position 623: 6.71271985581669e-06
Position 170: 5.141417212663907e-06
Position 224: 4.068975196859151e-07
Position 159: 1.9775428423555797e-07
Position 267: 1.4861986922160054e-07
Position 105: 1.3898574847852084e-07
Position 444: 1.2620877838493508e-07
Position 271: 8.807253712590471e-08
Position 218: 7.455782451401749e-08
Position 467: 5.914055192216702e-08
Position 229: 5.497640438671848e-08
Position 441: 3.7769594541055526e-08
Position 93: 3.5717517756621376e-08
Position 476: 3.340321225713187e-08
Position 362: 2.4848233867884758e-08
Position 438: 2.2565211483959492e-08
Position 84: 1.5745403144340048e-08
Position 121: 1.2875790936896697e-08
Position 483: 9.186080281924147e-10
Position 516: 7.578386307049334e-10
