Gene = Sympk
Position 27333: 0.13707461255571038
Position 20794: 0.13360960711416292
Position 27015: 0.12905390918325493
Position 18945: 0.12775245275267685
Position 28443: 0.11778269032310329
Position 21845: 0.11512191624092218
Position 8246: 0.10840167576672372
Position 2251: 0.09296054301550122
Position 16817: 0.07531092397909767
Position 11861: 0.06250884504800581
Position 2156: 0.06005276583389661
Position 26518: 0.0570522660352679
Position 6598: 0.05418908589164813
Position 20618: 0.049776761132302165
Position 23908: 0.04867352795318206
Position 3629: 0.043014820632727845
Position 5833: 0.04124709524373356
Position 23895: 0.03685479533253595
Position 13203: 0.03359482809114192
Position 12130: 0.03326260946148173
Position 18314: 0.033161307105822116
Position 25189: 0.030276825423707184
Position 22498: 0.03023949755399859
Position 4809: 0.029747335903216526
Position 22437: 0.028056288587237684
Position 16120: 0.024601913446211182
Position 20288: 0.02422543560305975
Position 22537: 0.024173572684556614
Position 1708: 0.023250548324067206
Position 15481: 0.021769988712274924
Position 28340: 0.01961385627556043
Position 21037: 0.019353141996576995
Position 9600: 0.018978362947007506
Position 2212: 0.018372189467088827
Position 15511: 0.0177406672638846
Position 26431: 0.015850254479645394
Position 18353: 0.015828447021183665
Position 18438: 0.015675381794702955
Position 16025: 0.0153798978550047
Position 6244: 0.015104615217143577
Position 29414: 0.014637638339828066
Position 6489: 0.01405546252972813
Position 15472: 0.013870621073996049
Position 21814: 0.013706895459872658
Position 20334: 0.013484766322902584
Position 18599: 0.012357279839362882
Position 28227: 0.012154928375410328
Position 11202: 0.011258757100409815
Position 22378: 0.011247638663670772
Position 29478: 0.011098663920895703
Position 10542: 0.01103533306657955
Position 6634: 0.010726229326451982
Position 10145: 0.010420473087200304
Position 15877: 0.010387745307781266
Position 20558: 0.009502024104617193
Position 28911: 0.009498286116700847
Position 29353: 0.009311319008853925
Position 16855: 0.008772882686010022
Position 17421: 0.008510936178197247
Position 21390: 0.008235807675728006
Position 6338: 0.007988417569039362
Position 23359: 0.007976465663208025
Position 29046: 0.006858111015740281
Position 29098: 0.0068217763333415955
Position 1459: 0.006747916340756732
Position 11952: 0.006694443946868492
Position 29468: 0.0063258727389456865
Position 4187: 0.006303931689485553
Position 15518: 0.006289192874344689
Position 12161: 0.005614127457628343
Position 24587: 0.005053061572692532
Position 29472: 0.004945201299336532
Position 7444: 0.004898082275827884
Position 5354: 0.004885544671257851
Position 7598: 0.004846956514234654
Position 5791: 0.004829849561930973
Position 29734: 0.004778310434865134
Position 18290: 0.0046823410708485
Position 8948: 0.004344229143050092
Position 13398: 0.004084909349970533
Position 12222: 0.004049607637008292
Position 13364: 0.003957598946810608
Position 6346: 0.003692259108470057
Position 18251: 0.0034822132642786364
Position 6674: 0.003434821859212268
Position 18612: 0.003393767166833129
Position 25098: 0.0033513014455504456
Position 3791: 0.00330631211602017
Position 29796: 0.003293696034280165
Position 5967: 0.003108192266767987
Position 21310: 0.0030812623721805602
Position 29489: 0.0029682012501793704
Position 16638: 0.002928634294216057
Position 14897: 0.0028828918139866162
Position 24886: 0.002853704317289889
Position 24640: 0.0027195630141596937
Position 7099: 0.0026326865767894447
Position 11274: 0.0025886931449717126
Position 11914: 0.002563408413142765
Position 18286: 0.0025623008730517693
Position 29754: 0.0025329031036840748
Position 4399: 0.0025020038329781223
Position 28120: 0.0024480990857627207
Position 21326: 0.0023467958390935664
Position 146: 0.0023125577523174278
Position 17535: 0.002263641678959581
Position 24851: 0.002147549952549833
Position 11708: 0.002104460651576931
Position 25561: 0.002074218193202069
Position 8445: 0.002053179650633319
Position 15544: 0.00200216517542374
Position 3383: 0.0018956139826123207
Position 18648: 0.0018589661777186196
Position 15463: 0.0018442582972845937
Position 24525: 0.0018437619056859145
Position 17485: 0.001810999801124989
Position 6224: 0.0017875309949354622
Position 22041: 0.0017140255926415989
Position 28333: 0.001655994502314611
Position 29442: 0.0016079527261937709
Position 11901: 0.0015900176790339172
Position 13227: 0.0015513598029434233
Position 2246: 0.0014767243643741446
Position 151: 0.001442245750541614
Position 25825: 0.001400776562372233
Position 11577: 0.001390773257842864
Position 29899: 0.0012907920159190103
Position 12421: 0.0012436567662248302
Position 2362: 0.0011768354181033174
Position 16140: 0.0011750782204422922
Position 10427: 0.0011675793391801147
Position 24230: 0.0011466768064918025
Position 24590: 0.0011197660294571085
Position 29012: 0.0010729417084761504
Position 13059: 0.0010543800208415337
Position 28550: 0.0010238195900514264
Position 8280: 0.001023280770494837
Position 11882: 0.0009596275614612599
Position 18958: 0.0008906762924564525
Position 28965: 0.0008583204398476085
Position 12460: 0.0008462761686590639
Position 29083: 0.0007367893779361954
Position 29078: 0.0007328018667932941
Position 4870: 0.000711866855890611
Position 24554: 0.0007084080037576006
Position 2255: 0.0006765780909141477
Position 11797: 0.0006628684615602493
Position 10432: 0.0006332771826362412
Position 18444: 0.0006121127242685281
Position 2253: 0.0005671904889971594
Position 2257: 0.0005545848900750939
Position 21830: 0.0005447179997582709
Position 2259: 0.0005092261288373069
Position 2689: 0.0004779069920140252
Position 1073: 0.00043800980701484455
Position 29736: 0.0004067388909705058
Position 23849: 0.00038705662321359677
Position 10212: 0.00033979525908564383
Position 23910: 0.00030317238135147144
Position 5980: 0.00028929450055039784
Position 23875: 0.00028127395239237554
Position 1447: 0.0002509607513466965
Position 1309: 0.0002497795926513609
Position 1699: 0.00024902278983507576
Position 5078: 0.00024084290392119206
Position 19121: 0.0002058381122364102
Position 25404: 0.00019696419086217233
Position 6255: 0.00019577656613509954
Position 1692: 0.00018375575954756603
Position 26294: 0.00018304761953342699
Position 421: 0.00018219250360913047
Position 3854: 0.00017965128303473144
Position 5221: 0.00017504207774224716
Position 5398: 0.00015939506972026884
Position 2261: 0.00015272835883118192
Position 1530: 0.00015247942806654525
Position 159: 0.00015102944941296635
Position 29738: 0.0001491561585846981
Position 906: 0.00014018278089957784
Position 124: 0.00013964764942088682
Position 138: 0.00013551420831597058
Position 2263: 0.00012506171792444834
Position 16451: 0.00012246539990201673
Position 1600: 0.00012066644465490811
Position 24855: 0.00012022704017546206
Position 2265: 0.00011983311246298225
Position 29311: 0.00011541220007627198
Position 2267: 0.0001090039346973901
Position 489: 0.00010098737732962298
Position 28893: 9.104163659895794e-05
Position 20418: 8.503966943389018e-05
Position 19175: 7.719941825659149e-05
Position 621: 7.055068099321974e-05
Position 6395: 6.325207063905533e-05
Position 19751: 6.212367539954071e-05
Position 19062: 6.127229073858218e-05
Position 16768: 5.633805260566757e-05
Position 717: 5.560581008244091e-05
Position 16401: 5.436471278574938e-05
Position 19739: 4.851508168097768e-05
Position 29818: 4.830279505037924e-05
Position 1284: 4.273688029195005e-05
Position 17507: 3.9895235064144266e-05
Position 17378: 3.9185140918551755e-05
Position 16508: 3.907942123293903e-05
Position 1948: 2.9308294970853093e-05
Position 469: 2.6067779136043795e-05
Position 6258: 2.5025960325109796e-05
Position 16417: 2.2860428630104508e-05
Position 1036: 1.942194659092738e-05
Position 1094: 1.8059300470112795e-05
Position 1939: 1.7398773546495737e-05
Position 1116: 1.6207592590875858e-05
Position 6830: 1.6113119813754742e-05
Position 529: 1.5987814333994166e-05
Position 21934: 1.441898387169532e-05
Position 1388: 1.3444414360024742e-05
Position 896: 1.2871173876415872e-05
Position 471: 1.2850308393116436e-05
Position 9451: 1.0915736000179791e-05
Position 299: 8.104855930936668e-06
Position 1898: 6.285128889624683e-06
Position 1342: 5.744897265114553e-06
Position 688: 5.532401278817976e-06
Position 918: 4.391217854308016e-06
Position 1610: 4.291862595589237e-06
Position 574: 4.247229967047585e-06
Position 647: 4.007519959757888e-06
Position 1856: 3.4641958033414364e-06
Position 419: 3.2630737799702347e-06
Position 1903: 3.0927365910106416e-06
Position 494: 3.039131176854779e-06
Position 1218: 2.9364538602949344e-06
Position 890: 2.311375153028315e-06
Position 696: 2.308116402156066e-06
Position 1712: 2.1635542189474547e-06
Position 6796: 3.5786818898684665e-07
Position 18248: 1.6340986954214884e-08
Position 236: 4.802057054112217e-09
Position 366: 2.4430559690125652e-09
Position 323: 2.022678541816915e-09
Position 315: 1.910823178905617e-09
Position 75: 1.7664951227637337e-09
Position 36: 1.8920933212842616e-11
Position 20: 1.6205488887719882e-11
Position 38: 9.955047869407133e-12
Position 458: 3.6332771893942247e-12
Position 551: 3.500396778074041e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 28892: 0.9861287953584644
Position 29169: 0.9800665391089735
Position 21470: 0.9674152691314187
Position 6165: 0.966856695953735
Position 10029: 0.9666436940392077
Position 12284: 0.9578852414943045
Position 19047: 0.9571426737249148
Position 18200: 0.9555028775045381
Position 6301: 0.9465131907309987
Position 4737: 0.9460062645079119
Position 30011: 0.9330598799356765
Position 24462: 0.9268033046488934
Position 25002: 0.9214483782035653
Position 15712: 0.9021861941113362
Position 27989: 0.8818497256407108
Position 21254: 0.8769641879403299
Position 4486: 0.8323300430034415
Position 16164: 0.8217388721787051
Position 25560: 0.805375203440388
Position 24071: 0.7216187695131101
Position 23143: 0.7183920233702765
Position 22377: 0.668995419712641
Position 13482: 0.5984394608932722
Position 29537: 0.5782562119506846
Position 13631: 0.4196948844492724
Position 23798: 0.3643527967264685
Position 11448: 0.2986091777392294
Position 11786: 0.2603451617360264
Position 1808: 0.24466587093836026
Position 23072: 0.2355509163143994
Position 3519: 0.1925217144056747
Position 15340: 0.16587255518240926
Position 13589: 0.1656750765700034
Position 11626: 0.1649545324324403
Position 3579: 0.16372152676882495
Position 2145: 0.1547451316844419
Position 25596: 0.13222066195284746
Position 26838: 0.1290539091832553
Position 27239: 0.12516855652354558
Position 3541: 0.11787637604785862
Position 29633: 0.11573604390885951
Position 29787: 0.11416376065728984
Position 15391: 0.10925187626888075
Position 8077: 0.10905240755151668
Position 16216: 0.10757511307257753
Position 20557: 0.10268445510298113
Position 28274: 0.09223239640520779
Position 18526: 0.08963095394041071
Position 11484: 0.08961881822711888
Position 18488: 0.08387257101783706
Position 18859: 0.06774678050781084
Position 21724: 0.06552325141780982
Position 18775: 0.06394272143077835
Position 13330: 0.059966547871920906
Position 25824: 0.05518942105548136
Position 24440: 0.05517244412272055
Position 25792: 0.05453870478942732
Position 21676: 0.05274450905431275
Position 15981: 0.05226006110282931
Position 16551: 0.052058427263550186
Position 20152: 0.03895553591222749
Position 29760: 0.03867864106974198
Position 5709: 0.037568576611674835
Position 20683: 0.03650418926104447
Position 6488: 0.03591078722297077
Position 29851: 0.03478727995699304
Position 26292: 0.03384868866129437
Position 25984: 0.029717039098005663
Position 29331: 0.029398159843727283
Position 16714: 0.02796711340078728
Position 4286: 0.027218275989069517
Position 24013: 0.027074407322861635
Position 15300: 0.025155391090244256
Position 29763: 0.024515680494058393
Position 28297: 0.023206043588552
Position 25878: 0.02122852229084505
Position 13102: 0.021129407783941352
Position 26347: 0.020756648777105705
Position 12374: 0.020226221199637944
Position 20483: 0.019743828516128627
Position 20903: 0.019493549915707727
Position 9393: 0.018989278683007642
Position 24022: 0.0187165696652771
Position 23074: 0.017453039821880498
Position 22407: 0.017152204198918383
Position 9978: 0.016918422491917322
Position 1599: 0.01687253123881391
Position 11577: 0.016660630633231404
Position 26216: 0.016532059139058346
Position 28377: 0.015640516863183747
Position 24477: 0.015360703308166659
Position 4461: 0.015197630969894061
Position 11119: 0.014407383265556125
Position 11628: 0.014384048789826555
Position 25870: 0.013591319451682463
Position 21082: 0.013443410271644278
Position 10376: 0.012756858617209805
Position 21472: 0.012224544614383083
Position 24031: 0.012083565236985545
Position 20705: 0.011993568057375318
Position 27292: 0.011906056032164863
Position 20639: 0.011072842377840753
Position 4439: 0.010735277183898117
Position 13297: 0.010677571803515973
Position 29173: 0.010573819205268906
Position 11643: 0.010480083155021067
Position 29358: 0.01010680251664236
Position 22470: 0.010019165724183045
Position 12864: 0.00987522656923789
Position 13660: 0.009711120706720174
Position 13385: 0.009562645781846638
Position 6457: 0.008993272640262229
Position 30014: 0.008508093582428511
Position 28976: 0.008497998785001851
Position 5901: 0.008429454350357133
Position 13657: 0.008370445348505479
Position 28307: 0.007562394833057382
Position 1297: 0.007388050842760175
Position 13461: 0.007312308708706669
Position 25489: 0.006937575526943635
Position 1613: 0.006930468119027487
Position 16175: 0.006853523357563967
Position 24099: 0.006849434043165399
Position 17315: 0.0067812861977445005
Position 12081: 0.006761783801735239
Position 12976: 0.006655139245015067
Position 24947: 0.00639723422228831
Position 24778: 0.0060782666604761665
Position 17367: 0.0058833718365199905
Position 23338: 0.005848115193507979
Position 15951: 0.005773951141566614
Position 29660: 0.005400468223829057
Position 23689: 0.0053730394731748
Position 13423: 0.005271310103625276
Position 15638: 0.005191746721225312
Position 6031: 0.005108351766993508
Position 6425: 0.00498221806796773
Position 18211: 0.004814634798121804
Position 18352: 0.00473576411111141
Position 25006: 0.004709406882995271
Position 18295: 0.004665252540929903
Position 29394: 0.00447001380864839
Position 6504: 0.00437923783732565
Position 8850: 0.004344229143050082
Position 22894: 0.004343090208280524
Position 1968: 0.004290180403079246
Position 3957: 0.004209057253080639
Position 20432: 0.004187124542422173
Position 7272: 0.0041634408376668465
Position 22297: 0.004015449025116058
Position 20708: 0.003964128899474725
Position 7433: 0.0038665914261717
Position 5619: 0.0037535382033674542
Position 21813: 0.0035744023297254843
Position 24166: 0.00357425088243155
Position 11378: 0.003507822454228151
Position 6934: 0.0034147649820164194
Position 5706: 0.0033582113050377106
Position 16593: 0.0033162890112974986
Position 23779: 0.0032661053889626894
Position 4368: 0.0030951293388550593
Position 22086: 0.003040522521161154
Position 18317: 0.002988360063722049
Position 6525: 0.002897563647255293
Position 16024: 0.0028886122503724338
Position 11790: 0.0028740992804594688
Position 22317: 0.0028718099723502497
Position 13514: 0.0027870532821054825
Position 22135: 0.0027681798726031472
Position 16243: 0.002760554413138649
Position 18916: 0.0026982244992923322
Position 25685: 0.002613573576875645
Position 12302: 0.0025691728697582444
Position 28988: 0.002562410886396468
Position 4054: 0.0024901803579222706
Position 10033: 0.002420033703679846
Position 15544: 0.0023725454904980773
Position 23093: 0.002370135267540386
Position 19055: 0.002354946323060447
Position 21533: 0.002270667330502642
Position 3222: 0.002246695078831579
Position 15345: 0.0022157968125515242
Position 5252: 0.002187090020838953
Position 4682: 0.0021166658605494583
Position 15160: 0.002108164504085731
Position 11401: 0.002054907515681428
Position 8343: 0.0020531796506333268
Position 25008: 0.002045823252561627
Position 18492: 0.002037784216610818
Position 4490: 0.0020333525536406056
Position 21131: 0.0020184323453837872
Position 15665: 0.0019938068607997022
Position 21008: 0.001958659999697235
Position 6323: 0.001938224437348444
Position 15766: 0.0018574759247313032
Position 18156: 0.001812950389252597
Position 23734: 0.0017979551706092715
Position 6553: 0.001797344616489235
Position 25448: 0.0017880389577484132
Position 6507: 0.0017497807054456848
Position 2111: 0.0017490412707202735
Position 29432: 0.0017253545337915157
Position 13583: 0.00170061781438839
Position 26361: 0.0016877093804289348
Position 4698: 0.0016812236188354967
Position 19112: 0.0016600670154242397
Position 25999: 0.0016592363099055484
Position 6081: 0.0016377649062155925
Position 4516: 0.0016130772376673095
Position 23966: 0.0015436921726598434
Position 24117: 0.0015318201934951365
Position 25913: 0.0015298592463376347
Position 16729: 0.0015251803792046582
Position 3683: 0.0015132661723974486
Position 13508: 0.0015048054515063795
Position 22389: 0.001472894984791181
Position 14830: 0.0014686645861642872
Position 9935: 0.0014527309437018354
Position 12052: 0.0014273140706044483
Position 14754: 0.0014142272278223262
Position 19061: 0.0013831301104494224
Position 11474: 0.0013775783907210698
Position 16054: 0.0013392104095266049
Position 16124: 0.001299867806059282
Position 5157: 0.0012783703605249348
Position 16194: 0.0012636788752635288
Position 1666: 0.001250587912201609
Position 20374: 0.001240799902041383
Position 21682: 0.0012235179978891707
Position 29712: 0.0012226165608843328
Position 4702: 0.001221293652971541
Position 23171: 0.001207114187524201
Position 24970: 0.0011845473408908563
Position 1935: 0.001169562210950149
Position 24804: 0.0011444651805764179
Position 21726: 0.001113604877508025
Position 21783: 0.0011053723871056167
Position 5777: 0.0010966680906391627
Position 25902: 0.0010935750255476062
Position 25843: 0.0010487149413417399
Position 21952: 0.0009634087354307844
Position 16290: 0.0009506233089101986
Position 24933: 0.0009494558147282236
Position 7458: 0.000932928120997006
Position 12154: 0.000903269977817073
Position 16240: 0.0008651762546544059
Position 27954: 0.0008578687877803409
Position 2002: 0.0008565340000651875
Position 18102: 0.0008485252160869134
Position 5054: 0.0008440270073818939
Position 1817: 0.0008373562730082878
Position 5734: 0.0008325680069025979
Position 6304: 0.00080174633403635
Position 1554: 0.0007968832756333781
Position 25059: 0.0007827189168444522
Position 16570: 0.00075850227284114
Position 21933: 0.00075061685721081
Position 22089: 0.000736767516276417
Position 15185: 0.0007195322393380929
Position 24131: 0.000698107328660651
Position 16094: 0.0006977160818882948
Position 25353: 0.0006769079296880052
Position 28839: 0.0006657710051930136
Position 25081: 0.0006585507621529221
Position 15606: 0.0006475451705079889
Position 1642: 0.0006371341180285093
Position 21699: 0.0006228276383465568
Position 16632: 0.0006134691796884197
Position 5014: 0.0006062694376110613
Position 30018: 0.0005974585813432442
Position 6474: 0.0005889418713526021
Position 23864: 0.0005735466759449516
Position 11371: 0.0005602091208373375
Position 15601: 0.0005599615117556091
Position 29208: 0.0005209349676175188
Position 2151: 0.0005155427280412101
Position 25565: 0.0005031924820187935
Position 29149: 0.0004928779209138437
Position 5202: 0.000466632850755224
Position 1511: 0.0004449786877969033
Position 6023: 0.0004445381340344635
Position 2031: 0.0004412850818753685
Position 23304: 0.00043736975084423776
Position 1004: 0.00043423075871715754
Position 26017: 0.0004207899432822676
Position 25117: 0.0004200281413660328
Position 21786: 0.0004180160645981159
Position 22425: 0.00040885557360394805
Position 23943: 0.0004039187792738704
Position 18140: 0.0004008839446459045
Position 1898: 0.000395209269092908
Position 13108: 0.00039374379959495524
Position 15834: 0.00038339790753766145
Position 7878: 0.000372548985701518
Position 12941: 0.00036623302498060573
Position 30021: 0.0003640307772885432
Position 12322: 0.0003568399464524005
Position 4339: 0.0003548251723264918
Position 2148: 0.0003423320287002892
Position 23804: 0.0003364064213455615
Position 25017: 0.0003252568871794071
Position 1854: 0.0003161957547518939
Position 16432: 0.0003141045749296579
Position 29499: 0.0003124941717383487
Position 4661: 0.00031128013090063944
Position 18400: 0.0003091692037802327
Position 5661: 0.0002899261107643338
Position 23632: 0.00028373480412614014
Position 24883: 0.00027668523710430997
Position 16471: 0.00027362016111527295
Position 16744: 0.00027098920034341836
Position 12823: 0.00026841035038820013
Position 25029: 0.00026668780773626214
Position 12996: 0.00026510585943059675
Position 21565: 0.00026316544811078057
Position 26374: 0.00026046217655931696
Position 18497: 0.0002549279419897968
Position 28197: 0.00024127657736769043
Position 20191: 0.0002304515433000996
Position 3432: 0.00022170091533697177
Position 23937: 0.0002112885118239303
Position 6172: 0.00020748511429367395
Position 2528: 0.00020735788442335533
Position 1692: 0.00020665960702211084
Position 24834: 0.00018933591436779757
Position 23755: 0.00018521640690130384
Position 29340: 0.00017814965774509388
Position 2010: 0.00017635918538363188
Position 4758: 0.00016730358958213907
Position 2576: 0.00014496792227734022
Position 11811: 0.00013456862693540155
Position 334: 0.00013205175122083494
Position 1546: 0.00012927329522630055
Position 24274: 0.00012580372933257357
Position 30024: 0.00012291815816758354
Position 24303: 0.00011630316655722345
Position 411: 0.00011045213754623682
Position 20226: 0.00010670983164209213
Position 756: 0.00010319173533548583
Position 973: 0.00010031828636419893
Position 16400: 9.962106714880956e-05
Position 1166: 9.047788171421297e-05
Position 1530: 9.043816855479206e-05
Position 5653: 8.824789685248029e-05
Position 29223: 8.754539131103902e-05
Position 28736: 8.309913340902311e-05
Position 2114: 8.052448969682818e-05
Position 3717: 7.982500616923799e-05
Position 10400: 7.933097118609261e-05
Position 22274: 7.918998846453902e-05
Position 19682: 7.821450981175381e-05
Position 24886: 7.27025101204711e-05
Position 21539: 7.038217986271571e-05
Position 5197: 6.560139600135623e-05
Position 25745: 6.261665089736354e-05
Position 25433: 5.464251410028005e-05
Position 1972: 5.2757994933780006e-05
Position 29435: 5.00524711820263e-05
Position 454: 4.717301482944793e-05
Position 351: 4.7113087682038314e-05
Position 9840: 4.4276882622019485e-05
Position 469: 4.228314009595603e-05
Position 1707: 4.209555941576602e-05
Position 25454: 3.776201083125481e-05
Position 2471: 3.750716461485128e-05
Position 11309: 3.714368130408119e-05
Position 22059: 3.593748090339042e-05
Position 18554: 3.566635367711494e-05
Position 2046: 3.487015085317124e-05
Position 29069: 3.477872026811035e-05
Position 2499: 3.374411232840142e-05
Position 19511: 3.242424726876425e-05
Position 315: 3.0898276318194116e-05
Position 792: 3.0319633558341653e-05
Position 22185: 2.984090490266283e-05
Position 1185: 2.8968588970995904e-05
Position 25129: 2.7004550214333663e-05
Position 1153: 2.599921796694437e-05
Position 877: 2.5890303791534247e-05
Position 25161: 2.563422923912766e-05
Position 761: 2.5401077281311968e-05
Position 2023: 2.4210273637731232e-05
Position 2484: 2.3368535828960114e-05
Position 3189: 2.31054345443179e-05
Position 2193: 2.3026907105850347e-05
Position 3277: 2.3000411996197947e-05
Position 28767: 1.9702042081495893e-05
Position 25637: 1.7827953354783884e-05
Position 1420: 1.66782372407827e-05
Position 13022: 1.3948615922864437e-05
Position 13149: 1.3665968793455657e-05
Position 1318: 1.3183191814689328e-05
Position 977: 1.2306544231886933e-05
Position 6320: 1.2018074184300784e-05
Position 816: 1.1226358249869195e-05
Position 1336: 1.1172851345629802e-05
Position 6567: 8.248083392056579e-06
Position 21364: 7.993567791154211e-06
Position 6732: 7.734572730834083e-06
Position 18976: 7.528463158976475e-06
Position 25374: 7.429951725196443e-06
Position 6654: 6.641068359048299e-06
Position 668: 6.607831531398926e-06
Position 18942: 4.8845949637870455e-06
Position 1322: 4.692202603801962e-06
Position 25307: 4.654950029037305e-06
Position 1405: 4.4669463554044405e-06
Position 16637: 4.46018135144729e-06
Position 1648: 4.196000242402525e-06
Position 5065: 3.775529321997964e-06
Position 16450: 3.4446360758449955e-06
Position 5257: 3.424797909200307e-06
Position 1142: 3.368639596361423e-06
Position 1468: 3.349422464309258e-06
Position 620: 3.3355131279701326e-06
Position 955: 3.000673443000042e-06
Position 16692: 2.897160187226991e-06
Position 1388: 2.8773231123249146e-06
Position 5021: 2.760903621956825e-06
Position 5122: 2.7059588111842015e-06
Position 16710: 2.6282322006537815e-06
Position 1308: 2.5304385982918964e-06
Position 231: 1.7939595855665652e-06
Position 1342: 1.763852439417563e-06
Position 1492: 1.5999171272220826e-06
Position 610: 1.5946580896072172e-06
Position 1206: 1.5170704421090438e-06
Position 1196: 1.5075515126390585e-06
Position 1870: 1.3241340051562136e-06
Position 29251: 1.294722560731317e-06
Position 6532: 1.2651441532996802e-06
Position 1856: 1.0608306322961016e-06
Position 3414: 9.459810450368767e-07
Position 29220: 8.697767344234678e-07
Position 25358: 7.552537977168593e-07
Position 29226: 6.816881667870607e-07
Position 1131: 6.815729686401169e-07
Position 1424: 6.72285384482895e-07
Position 6698: 6.645297792520109e-07
Position 941: 5.741808723518833e-07
Position 6707: 5.665470769522958e-07
Position 6338: 4.592691239154252e-07
Position 1124: 4.5175550849170106e-07
Position 692: 3.523717168474162e-07
Position 219: 3.0261067554740007e-07
Position 730: 2.826620280570607e-07
Position 5071: 8.458188937811596e-08
Position 5270: 8.18779744137389e-08
Position 21830: 4.721562257311358e-08
Position 29308: 4.643298769590793e-08
Position 24233: 3.046115652854608e-08
Position 3629: 1.674318938160164e-08
Position 3390: 1.4586201750424714e-08
Position 24257: 1.4334859402878635e-08
Position 3356: 1.328479043895264e-08
Position 721: 6.704236194442014e-10
Position 695: 4.859201728397429e-10
Position 1011: 4.1019600535018296e-10
Position 228: 3.4684465174644917e-10
Position 2117: 2.653188971068442e-10
Position 912: 5.4861203164497293e-11
Position 725: 3.817819314920695e-11
Position 197: 3.5926721775427585e-11
