Gene = Agl
Position 55699: 0.012100045453313783
Position 32275: 0.011834223097830396
Position 31283: 0.01165943630000274
Position 6317: 0.010978442935773292
Position 24533: 0.010240782283324396
Position 22166: 0.01018061604539015
Position 3217: 0.01015991907981083
Position 27938: 0.010096827173257744
Position 32034: 0.009640481022922273
Position 34739: 0.009437460006516376
Position 55810: 0.009403311611381806
Position 23346: 0.009243488685080422
Position 35757: 0.008664074166844754
Position 53594: 0.008359063179320492
Position 25651: 0.007832982869701305
Position 22318: 0.0076837966449018955
Position 24226: 0.007647999993913862
Position 26293: 0.007500086092366766
Position 57569: 0.00707768722892097
Position 23067: 0.006820144359295707
Position 1735: 0.006724774256582488
Position 5757: 0.006606379177304364
Position 54403: 0.006444474743510663
Position 49938: 0.00620525898928015
Position 30331: 0.00608725118970863
Position 31621: 0.005963797319651096
Position 30914: 0.005472037393834984
Position 6917: 0.005186911470884845
Position 33919: 0.005108913319965031
Position 41725: 0.004779637550730853
Position 31373: 0.0044512973972339635
Position 7130: 0.004313250032872334
Position 35646: 0.004148501825382143
Position 40645: 0.0036436680064870905
Position 41395: 0.0034664488665500357
Position 40217: 0.003459858303874745
Position 26348: 0.0034248812774012316
Position 30295: 0.0033555396000712195
Position 50955: 0.0031491923388564606
Position 65029: 0.0026401282167562686
Position 63399: 0.002615451694588652
Position 34615: 0.0024405824044616683
Position 50538: 0.0023954318105437913
Position 19914: 0.002147202577512692
Position 34282: 0.002085397146370924
Position 51558: 0.0017759137489620552
Position 22359: 0.0017728953274808918
Position 484: 0.0016836961763611951
Position 53830: 0.0015894223330682861
Position 35897: 0.001520623473866749
Position 26568: 0.0014666387818985606
Position 42136: 0.0013718949441127305
Position 62174: 0.0013417556237189925
Position 34707: 0.0013228146501834967
Position 61943: 0.0012121202633023152
Position 35734: 0.0009574257412246468
Position 62391: 0.0009453814012484755
Position 156: 0.0009220342306966525
Position 652: 0.0009210113671956105
Position 35800: 0.0008429256551368285
Position 23565: 0.0007592776847894933
Position 26566: 0.0007329432931558508
Position 50900: 0.0007289333996367434
Position 26367: 0.000626236448968946
Position 35392: 0.00038984007140704057
Position 61813: 0.00037178285375470444
Position 160: 0.00033640405672838696
Position 410: 0.00023221986195189474
Position 91: 0.00020196227880652057
Position 316: 0.00017163351068338225
Position 36852: 0.0001674394804251197
Position 827: 0.00015857255627802375
Position 27164: 0.00015039292637154762
Position 273: 0.00013630097965223507
Position 143: 0.00012716292545918422
Position 36774: 0.00011432361881469006
Position 26977: 0.0001069989974568843
Position 37550: 0.00010519833827578766
Position 37283: 0.00010030284533022336
Position 61970: 9.853283393282172e-05
Position 461: 9.408354499368896e-05
Position 26912: 9.050146521257271e-05
Position 61938: 7.656729676948496e-05
Position 61737: 7.172922548470388e-05
Position 26928: 7.056754642684747e-05
Position 910: 6.99135333801533e-05
Position 457: 6.76907619896857e-05
Position 645: 6.28495075706027e-05
Position 623: 4.738373487484169e-05
Position 27091: 4.659405746082593e-05
Position 346: 4.489895061619641e-05
Position 27125: 4.388426464010466e-05
Position 198: 4.209478224571106e-05
Position 26850: 3.751081332605306e-05
Position 27430: 3.5974864423017464e-05
Position 27097: 3.3908323522661e-05
Position 452: 3.104560868767116e-05
Position 358: 2.6697584878964093e-05
Position 75: 2.4776781308935722e-05
Position 62116: 2.2997774385241e-05
Position 27326: 2.2945219119001418e-05
Position 35650: 2.0600545192479062e-05
Position 126: 1.697058443224477e-05
Position 15: 1.2686900536238446e-05
Position 550: 7.032860456614512e-06
Position 57609: 7.015429068592908e-06
Position 82: 6.477728130108792e-06
Position 631: 5.19062807094495e-06
Position 35415: 4.064819370445169e-06
Position 27292: 3.127673081783062e-06
Position 470: 1.781995637096895e-06
Position 33: 4.603748775662002e-07
Position 482: 2.6463927591778856e-07
Position 1001: 2.416832462423325e-07
Position 61319: 4.9259942157031935e-08
Position 26994: 2.2462901159835025e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 63230: 0.9841750735859469
Position 49815: 0.977729553454407
Position 61652: 0.9751794020100937
Position 22966: 0.9727598261258871
Position 55969: 0.9654672711138106
Position 28998: 0.9569282487865083
Position 31506: 0.956503786565239
Position 15981: 0.9497473404634441
Position 27018: 0.9406454357838294
Position 28785: 0.9355989020754983
Position 748: 0.9231721011033248
Position 19581: 0.898065075316511
Position 36650: 0.8963782637754174
Position 21538: 0.88867206838696
Position 16956: 0.8839691720046163
Position 20812: 0.8775182522547195
Position 26821: 0.8642987603688685
Position 61461: 0.8243264311509405
Position 25522: 0.8238102028790592
Position 39277: 0.805113222040884
Position 27289: 0.7744580475434455
Position 26414: 0.7691846779067203
Position 57670: 0.7687212292116798
Position 53157: 0.7593573708484859
Position 35645: 0.7449762290354748
Position 49249: 0.7292932854623071
Position 19783: 0.6976241844807599
Position 23665: 0.601355934797532
Position 35286: 0.5344988734099532
Position 61197: 0.5232209297205339
Position 57283: 0.4976840528134296
Position 29412: 0.47419269778921935
Position 35265: 0.42538524221687335
Position 46140: 0.40771739349374253
Position 54802: 0.4055082586782744
Position 14343: 0.3894426650660715
Position 34081: 0.3514208525686388
Position 20521: 0.32176667505066836
Position 31231: 0.282252420308786
Position 21344: 0.2719491527453715
Position 51236: 0.26439401226007664
Position 45088: 0.2562315689956506
Position 41903: 0.2104707260040261
Position 9483: 0.19920900610394354
Position 34947: 0.1959697770148021
Position 25793: 0.18672025642191747
Position 39230: 0.18650111649068407
Position 38997: 0.1673907964420499
Position 29206: 0.16513670560953783
Position 23414: 0.16217861962064722
Position 30221: 0.1513928322815035
Position 508: 0.13856994494183028
Position 18290: 0.13589092700695105
Position 26826: 0.13068647125748994
Position 25776: 0.12289094694978311
Position 39057: 0.11911202620835491
Position 23525: 0.10778271524844332
Position 67612: 0.10346419790285036
Position 37549: 0.10184785594909908
Position 19353: 0.09822405765821952
Position 21219: 0.09596257139832157
Position 22022: 0.09262359179881896
Position 30247: 0.09260534251987147
Position 9596: 0.08833727209676193
Position 34983: 0.08650742785290622
Position 50461: 0.08228624666056747
Position 25890: 0.08165989844730125
Position 26190: 0.07143611543672662
Position 16988: 0.06939948210584397
Position 35687: 0.06126518432016704
Position 50360: 0.060375770642722267
Position 22040: 0.0545854735607248
Position 63637: 0.05443822512145967
Position 35684: 0.04953738549220376
Position 35976: 0.04774534975986679
Position 52737: 0.04676524561913253
Position 57320: 0.04603972227272813
Position 28490: 0.04475455800764637
Position 50697: 0.04471061314739682
Position 16559: 0.04299087691426522
Position 808: 0.042922445263067543
Position 26497: 0.042288243704828726
Position 20439: 0.040699780632077735
Position 36582: 0.03883042574244937
Position 50197: 0.03819219509390617
Position 25756: 0.03772133013747112
Position 20498: 0.03531578346656658
Position 25568: 0.035087120262328346
Position 42827: 0.034367219179874633
Position 25910: 0.03425340387803199
Position 29438: 0.03219870388959929
Position 19458: 0.03166397831847629
Position 56050: 0.029596092092508595
Position 30327: 0.028808282439216123
Position 31543: 0.028658902347398468
Position 34008: 0.0279193760600766
Position 780: 0.027728042385354604
Position 67476: 0.027167662754338393
Position 30289: 0.026217409193229832
Position 51212: 0.02620988641355257
Position 57513: 0.025370696963689734
Position 35520: 0.025330371131966203
Position 23571: 0.024230432347797412
Position 33954: 0.023832752793236402
Position 57060: 0.02382567829807438
Position 28576: 0.02339965453777424
Position 42768: 0.023219067635326253
Position 65856: 0.02215075094727846
Position 55547: 0.02150335706469559
Position 28671: 0.021241684262236552
Position 21542: 0.020601496520738224
Position 50039: 0.02022825499025199
Position 65728: 0.01987018307947832
Position 49719: 0.019560286145656434
Position 36773: 0.01926095611037869
Position 36340: 0.0192001237409739
Position 42884: 0.017994487680043365
Position 30114: 0.01798589545508789
Position 30180: 0.017378589100976508
Position 41547: 0.016274260742804567
Position 26670: 0.01595002604518045
Position 28504: 0.01574188826726481
Position 27025: 0.015642856087394123
Position 29473: 0.01540137463813328
Position 23233: 0.015386878482270256
Position 35187: 0.014895793067495755
Position 17556: 0.014475846540931772
Position 19321: 0.014332079215411016
Position 35663: 0.014243954763948043
Position 37741: 0.01421773176497588
Position 36362: 0.014084236440164962
Position 23544: 0.013764390995167082
Position 36705: 0.013366495580242898
Position 50009: 0.013266358559075774
Position 37416: 0.013239516028808988
Position 22688: 0.013162479923738948
Position 21242: 0.01301478153374986
Position 33984: 0.012947640605795705
Position 529: 0.012654180024233134
Position 29519: 0.012317814402269733
Position 27079: 0.012219637903959185
Position 35242: 0.010915270798182553
Position 17911: 0.010869782352130836
Position 17949: 0.010723572549277124
Position 20476: 0.010711209328344044
Position 6206: 0.010709761318289853
Position 32193: 0.010332495276596047
Position 21182: 0.010224052762222498
Position 52761: 0.010182169664084362
Position 34098: 0.010142942250792753
Position 29478: 0.009457894990177138
Position 57343: 0.009268891395802071
Position 24427: 0.008744929344404288
Position 30376: 0.008725422268990209
Position 28527: 0.008622296172009247
Position 53490: 0.0083590631793205
Position 64963: 0.008347260436180842
Position 34638: 0.008154152105482825
Position 31468: 0.007955405290621251
Position 31883: 0.007202249198799373
Position 24064: 0.006853617118408601
Position 57293: 0.0067915791599817265
Position 41568: 0.006766074965750311
Position 31565: 0.006621467357157454
Position 23031: 0.006611890866862566
Position 37580: 0.006484601492347213
Position 54206: 0.006444474743510653
Position 3143: 0.006321544885552313
Position 25542: 0.006305954735480226
Position 50784: 0.006018376612055709
Position 22184: 0.0058398684432882505
Position 6807: 0.0058235687587681745
Position 57126: 0.005816263110317637
Position 29414: 0.005729170944734747
Position 27818: 0.005726820688877744
Position 65976: 0.005667692889582209
Position 30722: 0.00547203739383497
Position 34167: 0.0054354893116557385
Position 34121: 0.00542479178838169
Position 34118: 0.005395154792332499
Position 37521: 0.005333898019588654
Position 50023: 0.005225769763973204
Position 33823: 0.005113996905243012
Position 26053: 0.005056257698561313
Position 23632: 0.004932605117772229
Position 55974: 0.004877643725959273
Position 50814: 0.004741920829587651
Position 25701: 0.004731901754506685
Position 57104: 0.004625263048467888
Position 21873: 0.004536896714433243
Position 5542: 0.004399929249579054
Position 23007: 0.004288990515566494
Position 19821: 0.00426881537454814
Position 64008: 0.004224681279699532
Position 21260: 0.004187996826044294
Position 25552: 0.003913556141037903
Position 21728: 0.0038829304553127447
Position 26723: 0.0038677171153894555
Position 63672: 0.003764842707695529
Position 324: 0.0037400668377681324
Position 771: 0.0037323308668850636
Position 7057: 0.0036765927449889635
Position 31209: 0.0035089532753840693
Position 40514: 0.0034432806186255245
Position 1541: 0.0034211583436123396
Position 64251: 0.0033497665669763193
Position 41365: 0.003001270206535727
Position 66247: 0.0029266444231833204
Position 35054: 0.002753216178005525
Position 61067: 0.0026656695215672996
Position 63663: 0.0026598243887655695
Position 34614: 0.0026061225512170384
Position 41309: 0.002604656351635215
Position 321: 0.0025954062121632373
Position 21300: 0.0025491647310634147
Position 23473: 0.002532047879262823
Position 27104: 0.002405651361081815
Position 40057: 0.00234848941711428
Position 26245: 0.0023412736590775218
Position 31931: 0.002265123025239879
Position 62705: 0.0022262376785205217
Position 23180: 0.002195075230394595
Position 3074: 0.0020967615940927515
Position 50611: 0.0020607452416888175
Position 63446: 0.0020553661552286722
Position 23418: 0.0019444607594330593
Position 21908: 0.001867020873710977
Position 25797: 0.0017971439736847467
Position 65703: 0.0017885422455316186
Position 66213: 0.001783336289091551
Position 51429: 0.0017759137489620526
Position 57697: 0.0017230085767595018
Position 27832: 0.0017138790211799293
Position 61872: 0.0016908999728924815
Position 26084: 0.0016344111963634753
Position 20865: 0.0015969311827203742
Position 62027: 0.0015908778112218292
Position 53681: 0.001589422333068288
Position 62288: 0.001581061131187977
Position 29021: 0.0015755226229183543
Position 57521: 0.0015544152997907393
Position 28445: 0.0015264766334221339
Position 27772: 0.0014234156864410838
Position 61765: 0.0014065377736726854
Position 62885: 0.001395983804651926
Position 57036: 0.001383442885442631
Position 1444: 0.0013781237799405648
Position 21006: 0.0013455363974908304
Position 34369: 0.0013346197319897774
Position 5667: 0.0012937553639879257
Position 19850: 0.0012627264618498473
Position 57722: 0.001193083236621077
Position 449: 0.0011842227319630212
Position 1481: 0.0011584925332603232
Position 21970: 0.0011534281452034983
Position 811: 0.0011386643393628021
Position 3027: 0.0011194096198416013
Position 24332: 0.0011132187190258198
Position 34329: 0.0011059626724718894
Position 32153: 0.0010732152104733091
Position 64373: 0.0010514411234973681
Position 482: 0.001047547424310061
Position 66229: 0.0010397176503677621
Position 50820: 0.0010366702747294735
Position 224: 0.001025521420402778
Position 22226: 0.0010196872360873034
Position 27034: 0.0009748822871672471
Position 22989: 0.0009324161564035504
Position 27267: 0.0009230541093139185
Position 27864: 0.0008377055735254179
Position 63830: 0.0008128302746567729
Position 24025: 0.0007943828755052601
Position 23292: 0.0007562318778429955
Position 40028: 0.0007525766888934924
Position 22164: 0.0007444595061118439
Position 792: 0.0007258666720048884
Position 29265: 0.0007215973257275809
Position 50854: 0.000702759655298907
Position 57415: 0.0006634747970820769
Position 63799: 0.0006580395485981155
Position 49600: 0.0006355511133706547
Position 35471: 0.0006194958971713184
Position 26633: 0.0006117822369119537
Position 26850: 0.0006069338045199162
Position 29418: 0.0005911630967769529
Position 5699: 0.0005863690324549619
Position 63479: 0.0005822718896508621
Position 365: 0.0005641436648086207
Position 21956: 0.0005496131743801068
Position 57008: 0.0005341935929803754
Position 63878: 0.0005309488870315187
Position 568: 0.0004999955406176434
Position 27054: 0.00048537925864196047
Position 22924: 0.00048362044225645345
Position 282: 0.00047240919784606036
Position 26257: 0.0004534197781744416
Position 50255: 0.0004490888305086261
Position 29009: 0.000448372273773431
Position 34152: 0.0004430295777512443
Position 531: 0.0004119264834938419
Position 27118: 0.0004072478875103349
Position 23132: 0.0003983906228285749
Position 27840: 0.0003950062032335761
Position 36342: 0.0003846568088741592
Position 24393: 0.0003826342198942924
Position 27411: 0.00036399645312567175
Position 29340: 0.00035584378260897025
Position 64071: 0.00034693531811634114
Position 1487: 0.00032822510291448045
Position 5351: 0.0003263255312824228
Position 32157: 0.0003016805231479252
Position 2987: 0.00029531720367802845
Position 1457: 0.00027558258394014154
Position 6210: 0.00026868161748344057
Position 23447: 0.0002570845781457494
Position 27085: 0.0002493849038465335
Position 29160: 0.00023753591312136442
Position 29491: 0.00021792353561243062
Position 40485: 0.00020038738786156579
Position 27137: 0.0001964981221591372
Position 346: 0.00019253948915921496
Position 31783: 0.0001907559481755868
Position 39969: 0.0001835358343627489
Position 613: 0.00018022386216739273
Position 36660: 0.00017923694127513576
Position 239: 0.0001781846899418691
Position 40091: 0.00017525636350422527
Position 1544: 0.00016319191291462842
Position 35972: 0.00015051499321816744
Position 408: 0.000146638939761502
Position 2830: 0.00014158485309985513
Position 488: 0.00012402835712939928
Position 339: 0.0001224626894174989
Position 41854: 0.00011348278156504948
Position 27039: 0.0001110546205608698
Position 2937: 0.00010738809671168835
Position 31962: 0.0001029560542720569
Position 37069: 0.00010030284533022296
Position 3151: 7.791282683460276e-05
Position 36681: 7.384986088067281e-05
Position 37598: 6.479788324240173e-05
Position 22887: 6.442137715586071e-05
Position 56059: 5.899306772250488e-05
Position 29221: 5.1312306659168476e-05
Position 29064: 4.768097854363737e-05
Position 536: 4.629944047182318e-05
Position 20819: 3.3210034888512546e-05
Position 533: 3.226930584466914e-05
Position 439: 3.216489209082419e-05
Position 35600: 2.9535756211830976e-05
Position 23184: 2.7885296227705473e-05
Position 380: 2.7855372830346643e-05
Position 41773: 2.491291752961819e-05
Position 23255: 1.699739536135303e-05
Position 27122: 1.3592046550467013e-05
Position 794: 1.336787856558132e-05
Position 34019: 1.0945766302076589e-05
Position 29240: 8.336668092764814e-06
Position 827: 8.273954668706958e-06
Position 56945: 5.36915957800915e-06
Position 26416: 3.5642240924917694e-06
Position 31888: 3.370112805509691e-06
Position 31894: 2.858771242979518e-06
Position 49611: 2.709276489120675e-06
Position 834: 2.096695941873846e-06
Position 27387: 1.2331266265436096e-06
Position 35865: 1.1855252064109654e-06
Position 358: 9.344490283896209e-07
Position 27223: 8.467012000697446e-07
Position 190: 4.922301848444632e-07
Position 62008: 3.9100680504410104e-07
Position 641: 1.728933871332802e-07
Position 27333: 9.432683022139704e-08
Position 831: 4.9866649844421415e-08
Position 36826: 4.2241675907878104e-08
Position 36820: 2.9726287998487004e-08
Position 864: 5.561597118447609e-09
Position 35760: 1.1820621814740824e-10
