Gene = Pecr
Position 252: 5.993518457253967e-07
Position 284: 5.696486584742188e-07
Position 92: 6.648160405122291e-08
Position 5: 6.585301675104136e-08
Position 442: 5.1737071005732145e-08
Position 302: 1.7077993743805648e-08
Position 573: 8.419505486430104e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13940: 0.9962358163808406
Position 22250: 0.9952362630807899
Position 17143: 0.9300875054639707
Position 6893: 0.8693475395018208
Position 16796: 0.8459453127541255
Position 23333: 0.44699954895278043
Position 9346: 0.38423447625225854
Position 7517: 0.14958694273106757
Position 7550: 0.1492670521720689
Position 6978: 0.11948299095286541
Position 21632: 0.11733572594022573
Position 21316: 0.10313968995523969
Position 24880: 0.10206673520103543
Position 17644: 0.08795753170290756
Position 22987: 0.08648641187259619
Position 24536: 0.08120132745819861
Position 819: 0.07900450389693633
Position 23954: 0.07758470874995037
Position 14231: 0.07545757075429492
Position 9166: 0.07084149218324193
Position 14315: 0.06837390925832527
Position 2381: 0.06826781422200297
Position 14745: 0.06561346974682826
Position 14335: 0.059734752079808245
Position 620: 0.058322373914019544
Position 7982: 0.05216310613072075
Position 860: 0.04985846800994511
Position 24052: 0.03739386960074937
Position 23857: 0.03448972238398657
Position 7106: 0.031237306867845666
Position 21152: 0.028089828955935807
Position 14338: 0.027397627981912132
Position 8511: 0.027267105137976182
Position 24901: 0.02554562058937576
Position 22455: 0.02398689438191436
Position 9290: 0.02367368409601808
Position 11039: 0.02266655984539583
Position 17588: 0.022364389711517763
Position 5930: 0.02201613743485454
Position 9647: 0.021518449861412086
Position 4836: 0.021009318295372916
Position 9582: 0.020846107453717275
Position 7237: 0.020777523673582342
Position 20322: 0.019993898057633006
Position 1698: 0.01617743011414817
Position 24695: 0.015705993094110603
Position 20576: 0.015579193495339325
Position 10885: 0.015247498848688807
Position 15907: 0.014812290916842335
Position 20431: 0.014585515444746651
Position 16814: 0.014346458320240157
Position 15253: 0.014093295985695108
Position 9792: 0.014040835722365785
Position 4674: 0.013833746979832801
Position 669: 0.013828314165796565
Position 24384: 0.013630848932804572
Position 22784: 0.013165151727880974
Position 14416: 0.01303962923968428
Position 14488: 0.013031910733244924
Position 1868: 0.012757433250317255
Position 624: 0.012096728188574924
Position 22494: 0.01156710336676513
Position 24485: 0.011236420558801646
Position 2343: 0.011107067256433194
Position 1345: 0.010894583775094644
Position 7794: 0.010866221896664134
Position 7603: 0.01031659082164742
Position 23540: 0.010061536379639094
Position 1405: 0.009448604945021446
Position 17164: 0.009205022476090603
Position 15103: 0.009010467505745154
Position 16559: 0.008895297780506984
Position 6922: 0.008601153080048107
Position 790: 0.008155719340027144
Position 23139: 0.007962897806226618
Position 4856: 0.007922318743999577
Position 5965: 0.007896734270262742
Position 1420: 0.007885314740738078
Position 11580: 0.007726422168909328
Position 1342: 0.0076313119844376555
Position 11482: 0.007558723562055759
Position 1842: 0.007522543239679444
Position 4513: 0.007099092939339264
Position 1553: 0.007047333462214024
Position 14723: 0.006949482830971885
Position 20361: 0.006005035846525712
Position 23999: 0.005966195329351019
Position 21735: 0.00565489336659993
Position 1880: 0.005593886507558666
Position 17094: 0.005440293463298096
Position 9718: 0.005130269508548101
Position 23967: 0.005044178878320491
Position 15248: 0.004955034981359884
Position 22595: 0.004900255959563526
Position 17651: 0.004732209893177541
Position 9202: 0.004670550722207513
Position 25091: 0.004613563841548072
Position 7212: 0.00443093491718804
Position 22943: 0.004421878068875895
Position 18524: 0.004389228986709477
Position 17809: 0.004084969396300714
Position 14551: 0.003870185007740934
Position 17610: 0.003786829639204271
Position 13807: 0.0037549644430366026
Position 16622: 0.003741173235588286
Position 5877: 0.003741119645357402
Position 776: 0.00350569715463837
Position 4569: 0.00349620018092321
Position 17149: 0.003253902657128839
Position 18721: 0.003206669516375549
Position 25107: 0.0031054996059964595
Position 16400: 0.003057793071832145
Position 17080: 0.0029276149120447156
Position 24514: 0.0026962735539001544
Position 23297: 0.0026792497527591513
Position 640: 0.002536127356148679
Position 14346: 0.0024772806934237257
Position 1844: 0.0024410953667698054
Position 6068: 0.0022905565481202306
Position 8010: 0.0022633606983765552
Position 22809: 0.002107797790015899
Position 18749: 0.0019518260802039258
Position 19628: 0.0018700974184390703
Position 23569: 0.0018573255646629665
Position 14262: 0.0018199737581171623
Position 1622: 0.001745390261973025
Position 1894: 0.0017250905758713587
Position 17083: 0.0016534434068070979
Position 5942: 0.0015957645205668797
Position 877: 0.0015542573916262478
Position 24927: 0.0015299188178688676
Position 1523: 0.0015132526814273437
Position 4730: 0.0015053255055213978
Position 1369: 0.0014115965397395436
Position 22622: 0.001357267132908181
Position 7618: 0.0013381135127595654
Position 22868: 0.0013270624120208202
Position 6675: 0.0013076646012041833
Position 23040: 0.0012056638980398376
Position 24770: 0.0011726336738598917
Position 22587: 0.0011291926783779413
Position 17824: 0.0011270860503932256
Position 22632: 0.0011051218857554704
Position 9618: 0.000994706969430354
Position 17689: 0.000982448577832635
Position 22887: 0.0008528943249705023
Position 22786: 0.0007950673617393007
Position 645: 0.000784747016353672
Position 7439: 0.0007028498412617929
Position 22940: 0.0006756323469676623
Position 839: 0.0006388522032714663
Position 7577: 0.0006110837938230549
Position 18542: 0.0006077835024369815
Position 2301: 0.000556696876130454
Position 2518: 0.0005513786169880448
Position 7251: 0.0005445329496804209
Position 7605: 0.0005410676198176334
Position 1838: 0.0005378617303906835
Position 7774: 0.0005109724000167016
Position 14777: 0.000493523411094663
Position 15295: 0.00048048552417522244
Position 22543: 0.0004713549527333591
Position 14168: 0.000466226301620719
Position 7165: 0.00045395019540170735
Position 22958: 0.0004537420164479633
Position 6849: 0.0004532675983813426
Position 24211: 0.000414359520884018
Position 22789: 0.00040953003939922706
Position 730: 0.00039211342903880105
Position 1603: 0.00033337333202877923
Position 7171: 0.000319230823195542
Position 1512: 0.0002863932609972884
Position 2351: 0.00026098972293463
Position 865: 0.000258866444446341
Position 1577: 0.0002541552612288721
Position 17176: 0.00025300632064731643
Position 7872: 0.00024976678175154697
Position 674: 0.0002467036372944613
Position 18258: 0.00022950828432360121
Position 22797: 0.00022404299534420027
Position 23335: 0.0002195220398281197
Position 23097: 0.00020635528579045895
Position 7168: 0.00020255988606597992
Position 716: 0.00016878028128813996
Position 7127: 0.00015852661746975638
Position 7945: 0.0001336126738373209
Position 7003: 0.00013231749813300515
Position 7257: 0.00011406412099143167
Position 7253: 0.00011258685017290196
Position 7152: 9.614159402858392e-05
Position 7688: 9.591060106031028e-05
Position 17344: 9.308729591535771e-05
Position 18282: 8.053016416242159e-05
Position 18575: 7.533025249798935e-05
Position 2042: 7.02783331088049e-05
Position 7752: 6.730241308562154e-05
Position 20903: 5.7995915355522245e-05
Position 7293: 4.9675493707657426e-05
Position 7639: 4.962329201675657e-05
Position 1120: 4.1749360460579106e-05
Position 17057: 3.7095174440197153e-05
Position 17179: 3.06801000634125e-05
Position 17758: 3.0328813842931643e-05
Position 7444: 2.9519088798931695e-05
Position 7732: 2.9428610659346684e-05
Position 17708: 2.7727764535525767e-05
Position 8213: 2.1144897316594458e-05
Position 1482: 1.9983703481363967e-05
Position 2072: 1.9979818050411712e-05
Position 14439: 1.7937144967746996e-05
Position 1471: 1.4751663841488776e-05
Position 1489: 1.4683013037243966e-05
Position 4583: 1.3819749424521227e-05
Position 4621: 1.3418419091736005e-05
Position 883: 1.311486762619629e-05
Position 1373: 1.0600944979028937e-05
Position 690: 1.0251406324632636e-05
Position 1722: 1.0019294229668873e-05
Position 1962: 9.084723613069536e-06
Position 926: 8.80554861879993e-06
Position 1573: 8.322993753829208e-06
Position 2002: 7.45262348715885e-06
Position 1086: 7.1851102427419015e-06
Position 14491: 6.241028652479916e-06
Position 854: 6.1772350224655625e-06
Position 1212: 5.996984532056332e-06
Position 833: 5.981170040626971e-06
Position 451: 5.385452136786286e-06
Position 1964: 4.597866594453915e-06
Position 1967: 4.5090923860916725e-06
Position 14570: 3.0578414320461685e-06
Position 1248: 2.882233141257886e-06
Position 1440: 2.3136422316185278e-06
Position 827: 1.7269616064290588e-06
Position 1381: 1.557384741031008e-06
Position 1650: 1.0066298775119868e-06
Position 1036: 9.257510013468898e-07
Position 1076: 6.358457211591e-07
Position 1162: 6.039143335138705e-07
Position 1095: 5.990596467093014e-07
Position 835: 3.689704974422625e-07
Position 1108: 3.2711349707177334e-07
Position 344: 3.1257617049161823e-07
Position 910: 2.5720134711087456e-07
Position 393: 1.4832178343465567e-07
