Gene = Ate1
Position 438: 9.834110879237359e-05
Position 3481: 8.454620050743692e-05
Position 248: 8.054194582385989e-05
Position 616: 7.003235545701221e-05
Position 454: 6.59167427030166e-05
Position 110: 6.019688877238651e-05
Position 464: 5.774383241022664e-05
Position 152: 4.661300515892436e-05
Position 270: 4.4678283481907024e-05
Position 635: 4.4152356345456635e-05
Position 5598: 3.917604602052976e-05
Position 1883: 3.522088057619218e-05
Position 213: 2.6274001560007287e-05
Position 3947: 2.5145223391075204e-05
Position 91: 2.3163805812336144e-05
Position 5046: 2.219322672902689e-05
Position 1530: 1.9438214491525892e-05
Position 486: 1.7124293248070924e-05
Position 315: 1.5784463392125802e-05
Position 436: 1.3692429040010445e-05
Position 1273: 1.1084878466280774e-05
Position 277: 1.0972504157459623e-05
Position 298: 7.193897682233402e-06
Position 448: 5.23448784030014e-06
Position 579: 4.9264645815830385e-06
Position 46: 3.1334385300594055e-06
Position 184: 3.081944126251888e-06
Position 12773: 1.8939929431523189e-06
Position 186: 1.6707150411994415e-06
Position 41: 1.3614625895466756e-06
Position 301: 8.071053695109308e-07
Position 49: 7.713685864684842e-07
Position 471: 3.226603371067237e-07
Position 488: 2.860321864717651e-07
Position 33: 1.208434187495486e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8665: 0.9726390950081647
Position 11880: 0.9368841530785377
Position 10321: 0.8317734247039088
Position 5755: 0.58899686156309
Position 8856: 0.5441387317690298
Position 14757: 0.49461941258257397
Position 20758: 0.44273765202298254
Position 3300: 0.41847767459203244
Position 3411: 0.291064572266982
Position 9520: 0.26188457148292926
Position 19461: 0.22332651321636884
Position 4911: 0.2186377600512833
Position 9625: 0.19155688534247886
Position 13468: 0.17210861103380506
Position 15729: 0.16457134588530337
Position 3235: 0.14635121717025998
Position 337: 0.10942309993593571
Position 11569: 0.08120268116129027
Position 1983: 0.06007195108089238
Position 5026: 0.059917420715544574
Position 7394: 0.05468752486576271
Position 14204: 0.04187059382749775
Position 5443: 0.036004843941735684
Position 23919: 0.035011924375367307
Position 15027: 0.034890015202491825
Position 1710: 0.03081262255642491
Position 16082: 0.02636857203597672
Position 726: 0.023815792383457008
Position 20209: 0.022510942099562805
Position 18369: 0.022474231536877047
Position 7941: 0.022417920102406848
Position 12854: 0.022155566803984998
Position 7844: 0.0215520756160477
Position 12195: 0.020801255222772715
Position 5043: 0.020366718024393625
Position 16203: 0.019971934713507142
Position 15087: 0.019440775648439844
Position 2418: 0.01836668133579352
Position 4694: 0.017219836111572396
Position 8681: 0.016361359726012194
Position 697: 0.015534063005927579
Position 6876: 0.013364465366962357
Position 9558: 0.01331431659276294
Position 9687: 0.013000719572123504
Position 6552: 0.012994332591311199
Position 11586: 0.012955821772445314
Position 1386: 0.012253104285068908
Position 2937: 0.010492365579311056
Position 12020: 0.010064213354049027
Position 3788: 0.009996850581828046
Position 2810: 0.0099871600045797
Position 2978: 0.009612513565148962
Position 5540: 0.00920277937290465
Position 2446: 0.009028424572234744
Position 9533: 0.008935955979233409
Position 13857: 0.008250420136296748
Position 11414: 0.008076839595761255
Position 2735: 0.008023510937184014
Position 12075: 0.008019383702219043
Position 1359: 0.008007811013434575
Position 2954: 0.007828336835306057
Position 19964: 0.00710141958451618
Position 3343: 0.006909226012760811
Position 10342: 0.006839436264800067
Position 11506: 0.006435365856477538
Position 11635: 0.006144360187299945
Position 1542: 0.005024213212054879
Position 5758: 0.0048152407672809325
Position 12526: 0.004786536729677594
Position 3751: 0.004700210617723814
Position 11038: 0.004595035127590823
Position 565: 0.004447847565941265
Position 9044: 0.0037990362125984835
Position 9658: 0.0037593241462635153
Position 7257: 0.0036630301315117224
Position 5045: 0.0034000101753518686
Position 12259: 0.003357070921274925
Position 8946: 0.0032248989632034267
Position 6038: 0.0032174969303420883
Position 7798: 0.0031154973306709408
Position 11742: 0.0028720052375458857
Position 1879: 0.0028207794717435555
Position 811: 0.0027441595187450243
Position 1436: 0.0027290613796597954
Position 2184: 0.002630570968899328
Position 5158: 0.002491363486737795
Position 8909: 0.0024563037756678134
Position 9199: 0.002232882887301355
Position 2769: 0.002191636321452668
Position 16807: 0.001991598985416061
Position 832: 0.001843911293596808
Position 1400: 0.0016459706100775803
Position 2017: 0.0015763212979795068
Position 731: 0.0015342495763778698
Position 12637: 0.0015122859050730108
Position 3185: 0.0014959037605069626
Position 11016: 0.0014145252387512224
Position 441: 0.0013812685988565077
Position 4965: 0.0013592368217339166
Position 1862: 0.0013099162835851792
Position 9092: 0.0012335455040303484
Position 10207: 0.001190341782145605
Position 10286: 0.0011828938591888032
Position 10415: 0.0011016209456385347
Position 17728: 0.0010949167677361596
Position 774: 0.0010564224436350174
Position 1514: 0.0010067554491134472
Position 3246: 0.0009651791194092151
Position 12530: 0.0009214947927126499
Position 627: 0.0009058690105223754
Position 11048: 0.0008785261544389941
Position 12288: 0.0008488102002455083
Position 9086: 0.0008370066874252686
Position 5807: 0.0008283617953212801
Position 2298: 0.000791267458947147
Position 2116: 0.0006918142854232162
Position 2286: 0.0006844380917836152
Position 1731: 0.0006790031428530901
Position 845: 0.0006078600417713972
Position 3058: 0.0005666984250881535
Position 818: 0.0005641367940567709
Position 12579: 0.0005406300392566321
Position 2598: 0.00047001694617178634
Position 3435: 0.0004552029560406987
Position 2847: 0.0004548366955377286
Position 416: 0.00042982811184245727
Position 1618: 0.00037470160356495595
Position 2460: 0.000373414059302909
Position 789: 0.00032793994263647167
Position 1897: 0.00030245724616461463
Position 3694: 0.0002796450676400835
Position 748: 0.0002388698400707886
Position 1679: 0.0002127086118701401
Position 8491: 0.0001982382141875962
Position 12385: 0.00010266392716123425
Position 8862: 7.942404442953014e-05
Position 3137: 6.089725224460391e-05
Position 1599: 4.373593693847988e-05
Position 1693: 4.093091114507021e-05
Position 1298: 3.8974894688317705e-05
Position 10383: 3.6574924573078884e-05
Position 678: 2.314566634239963e-05
Position 1712: 1.7892902237372826e-05
Position 6579: 1.6935640508853532e-05
Position 486: 1.529040161836776e-05
Position 1674: 1.5271332099387378e-05
Position 603: 1.1314862532350331e-05
Position 5897: 9.303318735250101e-06
Position 1330: 9.209405517038968e-06
Position 352: 7.893989931858932e-06
Position 925: 6.748256188804338e-06
Position 1571: 4.366555100551046e-06
Position 634: 2.651789896801815e-06
Position 891: 2.2244086878635667e-06
Position 750: 1.3251163128551754e-06
Position 360: 1.0493802555994049e-06
Position 421: 9.497994713610431e-07
Position 482: 9.248366014107646e-07
Position 306: 6.40336958859595e-07
Position 286: 5.859430331542735e-07
Position 443: 4.616105405331731e-07
Position 912: 3.085990073319577e-07
Position 308: 1.5505945617249643e-07
Position 184: 5.864287945369852e-08
Position 514: 2.7458680175082036e-08
Position 364: 1.5934981423643317e-08
Position 296: 1.5602400165152186e-08
Position 383: 1.028386344982252e-08
Position 268: 1.5576089560451038e-09
Position 155: 1.4877580966588389e-09
Position 147: 1.659831080933188e-10
Position 172: 1.4840803800734852e-10
Position 372: 1.253458414164506e-10
Position 233: 1.0429561632060478e-10
Position 205: 5.5397683975635826e-11
Position 199: 4.1081344098230634e-11
Position 166: 3.020109168633489e-11
