Gene = Aspdh
Position 1408: 1.1308719140052559e-05
Position 1592: 1.0776595911511398e-05
Position 301: 8.198660101752078e-06
Position 1394: 7.8395658784272e-06
Position 648: 7.589653580676964e-06
Position 1189: 5.185733466630266e-06
Position 1025: 5.102274605128635e-06
Position 305: 5.037949395244538e-06
Position 653: 3.615371390772045e-06
Position 1503: 3.5284670424702984e-06
Position 941: 3.51073141193024e-06
Position 1397: 3.4211813523292054e-06
Position 939: 3.210590449669079e-06
Position 105: 1.7747461989739676e-06
Position 116: 9.484055853638118e-07
Position 303: 6.161949649351792e-07
Position 91: 4.173599245487678e-07
Position 153: 1.2641108615392843e-09
Position 77: 9.739118359391486e-10
