Gene = Otos
Position 3804: 0.0003159888002614656
Position 3760: 0.000313722352952381
Position 4205: 0.0002826469505103336
Position 2104: 0.00023243425832782702
Position 4260: 0.0002319818730319071
Position 466: 0.00023075229672268616
Position 2250: 0.00020734194579845186
Position 3837: 0.00020069559608109958
Position 4142: 0.00017028933952190244
Position 4618: 0.00015903746562981119
Position 1016: 0.00014988569344631433
Position 554: 0.00012658943513577673
Position 444: 0.00010707825759891851
Position 4275: 9.11643229232996e-05
Position 241: 9.001921402418742e-05
Position 2086: 8.422679608570856e-05
Position 472: 7.96753446419354e-05
Position 3198: 7.257323301932451e-05
Position 165: 6.63651708617842e-05
Position 976: 5.416246886333295e-05
Position 764: 4.9141582416641285e-05
Position 561: 4.360401091288064e-05
Position 333: 3.785785441955999e-05
Position 1278: 3.0462464544104482e-05
Position 1203: 2.9669487154749808e-05
Position 935: 2.8476008823904958e-05
Position 1013: 2.712871277201376e-05
Position 4479: 2.697301264532908e-05
Position 973: 2.44811356157438e-05
Position 168: 2.261457827683032e-05
Position 476: 1.8924399104252167e-05
Position 3826: 1.8526986951828056e-05
Position 3748: 1.7658510782994157e-05
Position 1092: 1.4857031621624078e-05
Position 1216: 1.4545713182877379e-05
Position 352: 1.150620014285901e-05
Position 250: 8.072661696607583e-06
Position 336: 7.656142896906033e-06
Position 3595: 7.1430934986088085e-06
Position 1115: 1.99673206518493e-06
Position 356: 1.8698223611988236e-06
Position 256: 1.4184194641177165e-06
Position 401: 1.3738218378644772e-06
Position 3779: 1.3527565171459867e-06
Position 243: 1.1995068842336806e-06
Position 3771: 1.1790739880936551e-06
Position 695: 8.989064643842653e-07
Position 343: 8.578553794719784e-07
Position 2352: 5.975905503325754e-07
Position 367: 5.970320679125846e-07
Position 3696: 1.7853073638291802e-07
Position 1906: 1.0273603957610869e-07
Position 407: 4.799996436058312e-08
Position 144: 2.4641914934493323e-08
Position 127: 1.8023345992658272e-08
Position 1810: 3.078348837300066e-09
Position 1783: 2.7712089872836276e-09
Position 1815: 7.152167248513323e-10
Position 1858: 4.4189255865259556e-10
Position 451: 7.483868445471221e-11
Position 90: 7.036569777463116e-11
Position 119: 1.632221985019521e-11
