Gene = Brca2
Position 11156: 0.004956314668490975
Position 134: 0.004468295748667068
Position 141: 0.004452597522214576
Position 6991: 0.003988986447309611
Position 2005: 0.003575388234364077
Position 6339: 0.0033767775278473245
Position 8443: 0.0033741810633459318
Position 14939: 0.0033529515219683187
Position 137: 0.0033381259223495574
Position 13162: 0.003165025523674181
Position 5188: 0.0029352344232531583
Position 16231: 0.002800809087859793
Position 1850: 0.0027311163406714954
Position 5068: 0.002672714936149801
Position 14803: 0.0025666303371223685
Position 2247: 0.0024728976523176347
Position 16143: 0.0024317462074538772
Position 6952: 0.0024298536746606577
Position 1275: 0.002346934572856426
Position 1551: 0.0022297223082421683
Position 1639: 0.002203939743862846
Position 184: 0.0021110186701645455
Position 11255: 0.002054398062599171
Position 18304: 0.001971906575820853
Position 8475: 0.001965131792763854
Position 12626: 0.00194926052990822
Position 2490: 0.0018947158996089183
Position 7171: 0.0018732970434667952
Position 320: 0.00182247407519771
Position 3922: 0.0017939052701726654
Position 9995: 0.0017914868157953008
Position 17307: 0.001784247764234383
Position 4760: 0.0017424681594321813
Position 167: 0.001704741215929108
Position 8214: 0.0016307503072919723
Position 3518: 0.0016227325643513083
Position 4704: 0.001540685330321866
Position 13072: 0.001515519560651314
Position 4351: 0.0014639350736292383
Position 377: 0.0014616214347716225
Position 3742: 0.0014477047282984174
Position 1832: 0.0014350246537232112
Position 3399: 0.0014203904476780577
Position 1719: 0.001351716706653592
Position 5474: 0.0013436805714078233
Position 8610: 0.0013398735814187338
Position 12345: 0.0013335645055679347
Position 2453: 0.0013217599752098077
Position 10201: 0.0012444469741524956
Position 2098: 0.0011926828754166693
Position 8919: 0.0011599701634947164
Position 2042: 0.0010915827134056482
Position 1954: 0.001078254526591512
Position 8872: 0.0010781462800820594
Position 4252: 0.001045127178543357
Position 6127: 0.0010212574604981535
Position 2410: 0.0009610058175611005
Position 6845: 0.0009156019361339893
Position 7148: 0.0008934742431593398
Position 380: 0.0008683560531001738
Position 1878: 0.0008682117998755949
Position 4629: 0.0008643140905027399
Position 4785: 0.0008316161501216656
Position 1666: 0.0007465775969146265
Position 9574: 0.0006611040643570994
Position 15834: 0.000632365175729379
Position 9908: 0.0006056211470681458
Position 13189: 0.0005821663243897441
Position 2157: 0.0005447220352216055
Position 13605: 0.000535480115230929
Position 17338: 0.0005172917449735397
Position 2189: 0.000495678263549886
Position 9961: 0.000474557441601153
Position 13928: 0.00045752373571664764
Position 3975: 0.00037126596684226756
Position 13194: 0.0003706837464679968
Position 13024: 0.0003584584837128682
Position 13167: 0.00035554857598993
Position 4106: 0.0003071468225834806
Position 12980: 0.0002771227655144005
Position 8857: 0.00027232639102488135
Position 1114: 0.0002171773622936446
Position 1261: 0.00020492651605811852
Position 291: 0.0001896223968131141
Position 429: 0.00018529106720919147
Position 961: 0.00018125558178631892
Position 1406: 0.0001742031634349581
Position 1620: 0.00016685870090701616
Position 503: 0.00014180418678021124
Position 1696: 0.00014142647316348606
Position 1214: 0.00013077718017289396
Position 12129: 0.00012435882845540552
Position 510: 0.00010455694874995691
Position 13551: 9.82752416175056e-05
Position 400: 8.793926194691949e-05
Position 1116: 8.692576029840092e-05
Position 453: 8.425328376772015e-05
Position 1423: 8.01918027215643e-05
Position 9772: 7.090156733253694e-05
Position 249: 6.202337888910027e-05
Position 395: 6.172566446277801e-05
Position 204: 5.552354803437472e-05
Position 979: 5.171811771682057e-05
Position 221: 3.69054997968122e-05
Position 602: 2.8134598256964373e-05
Position 630: 2.4943148202836455e-05
Position 1021: 2.2257428539064823e-05
Position 10041: 2.189312173693938e-05
Position 1075: 2.113959253411024e-05
Position 882: 2.069002859581719e-05
Position 988: 2.0485778657146232e-05
Position 1310: 2.025789014763991e-05
Position 1072: 1.6463949757984547e-05
Position 520: 1.3673506559614894e-05
Position 9666: 1.3154023171043863e-05
Position 1110: 9.584260193790907e-06
Position 942: 9.002122514390864e-06
Position 909: 7.569466424337527e-06
Position 3906: 6.9146094251013446e-06
Position 771: 6.837851422987939e-06
Position 104: 6.769931441622996e-06
Position 900: 5.066422354092789e-06
Position 757: 4.435276165684327e-06
Position 577: 4.255326692560939e-06
Position 798: 3.5884026048206813e-06
Position 905: 3.103979467731528e-06
Position 1684: 2.7413630584487904e-06
Position 1171: 2.450590690600448e-06
Position 1120: 2.4233111907382954e-06
Position 566: 2.378791638098781e-06
Position 558: 1.44838426382317e-06
Position 982: 1.0126007162082542e-06
Position 853: 9.658466987693642e-07
Position 922: 9.065042164360013e-07
Position 1129: 8.779779397921644e-07
Position 4178: 5.017687136516232e-07
Position 9226: 4.2403534473768997e-07
Position 605: 3.6185376421255435e-08
Position 716: 2.9652314062102226e-08
Position 721: 1.7259912930349056e-08
Position 223: 1.1271531806755314e-08
Position 233: 1.007435803041282e-08
Position 112: 3.434914306344437e-09
Position 773: 2.195507038557222e-09
Position 803: 2.0564157233864896e-09
Position 777: 1.9837472517553627e-09
Position 460: 1.3330743921378987e-10
