Gene = Cdv3
Position 2211: 2.0736995531722156e-05
Position 2337: 1.803451509184393e-05
Position 205: 1.4421669838841418e-05
Position 1133: 1.4262275733032154e-05
Position 1147: 8.986106955277173e-06
Position 819: 8.048094727678719e-06
Position 239: 3.6723104701113387e-06
Position 1011: 3.4293998051582463e-06
Position 994: 3.1305497659192903e-06
Position 202: 1.1402693600206404e-06
Position 182: 8.347325591937529e-07
Position 1906: 3.2059939746949954e-07
Position 1310: 1.090924787210635e-07
Position 1771: 7.447161467343902e-08
Position 1268: 6.567378678146447e-08
Position 1008: 4.12757881737847e-08
Position 1056: 1.9612250666970446e-08
Position 915: 1.0602342867176227e-09
Position 1072: 1.930321420383328e-12
Position 1045: 1.4966794190776114e-13
Position 1541: 8.440728015754014e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5821: 0.9912655074973016
Position 1788: 0.7110963760166708
Position 6072: 0.4445230019600302
Position 3233: 0.41747924265520586
Position 8829: 0.39862850747162254
Position 10526: 0.31546349912335286
Position 3919: 0.2519686030372816
Position 11552: 0.24450731527069092
Position 7331: 0.23561930144041454
Position 3984: 0.21850751868340074
Position 2431: 0.11839167714821551
Position 10277: 0.11511501009994896
Position 1597: 0.10300352883393908
Position 1248: 0.09421405686870345
Position 1740: 0.09214209687324196
Position 5236: 0.08481871517960707
Position 9400: 0.07721561386072034
Position 6106: 0.06993288235535491
Position 3286: 0.06930450508425282
Position 10767: 0.06644217135512215
Position 3867: 0.05769761480745777
Position 3598: 0.05063991842757181
Position 10401: 0.03972862791774298
Position 7877: 0.03860138514517366
Position 12041: 0.03536670421511537
Position 12674: 0.026859657830461972
Position 1770: 0.026663437609912854
Position 1450: 0.025861900462565205
Position 677: 0.0248752464811388
Position 9406: 0.023209070670828235
Position 8059: 0.022010785037822524
Position 2577: 0.020942201599995092
Position 4147: 0.018181429843717303
Position 7089: 0.018037050760545164
Position 11420: 0.016442250301301777
Position 4798: 0.014170715579243934
Position 9151: 0.01215965599120239
Position 6288: 0.011765885002267487
Position 9193: 0.010369859991884329
Position 7758: 0.009825550641010218
Position 9813: 0.009569147693338236
Position 4982: 0.00852790713655934
Position 10893: 0.00761967541155498
Position 8897: 0.007275398338210282
Position 10973: 0.007266395114891367
Position 713: 0.006961795288627698
Position 4359: 0.006890304551844779
Position 1169: 0.006529534796433899
Position 9340: 0.006463618148577874
Position 7634: 0.0063679517863782014
Position 8453: 0.006161649886091364
Position 1227: 0.006106120605183899
Position 3363: 0.005382407625688384
Position 6645: 0.004807496036773763
Position 2412: 0.00472653163798031
Position 9810: 0.004327199084736174
Position 1705: 0.003627419798854314
Position 2624: 0.003061714209362883
Position 1053: 0.0026965406061681143
Position 2927: 0.0026586031484716354
Position 3418: 0.00232108361891372
Position 2436: 0.0019601750844633493
Position 641: 0.0019305328827305497
Position 1552: 0.001598121444519253
Position 3836: 0.0015940225305106114
Position 9293: 0.0014269487106253961
Position 2584: 0.001343706427419151
Position 2000: 0.00129058480877755
Position 1280: 0.0012559826334061768
Position 2655: 0.0011592357422660284
Position 1558: 0.0010950489897914187
Position 2251: 0.0010419156065151836
Position 2075: 0.0009751120434513603
Position 2895: 0.000934206021626743
Position 6677: 0.0008603652643809623
Position 2677: 0.0006697169288451786
Position 1661: 0.0006315744295153649
Position 1119: 0.00043354818121639423
Position 2475: 0.0004269159374750882
Position 2396: 0.00037340271758295074
Position 1330: 0.00027478890358327763
Position 3111: 0.00026508815399145085
Position 1087: 0.00023566974459053602
Position 1192: 0.00022339621804850238
Position 1512: 0.0002197083655758284
Position 386: 0.00020789581180717285
Position 2672: 0.00020294393126345174
Position 2500: 0.00016025723760738997
Position 1747: 0.00015299477941101096
Position 1313: 0.00014758903622343527
Position 1641: 0.00014648728427974663
Position 1505: 0.00014040164300221366
Position 2549: 0.00013607117511788732
Position 3017: 0.0001310835132625437
Position 414: 0.0001239168482662244
Position 1608: 0.00011688244964566712
Position 3199: 0.00011539391833346096
Position 3722: 0.00011466085532832788
Position 6177: 0.00011030125737845533
Position 2552: 0.00010835625607260952
Position 2697: 0.00010368497237704326
Position 1299: 0.00010183029320264682
Position 2716: 9.593139664417206e-05
Position 1962: 8.997943514952847e-05
Position 486: 5.9058070323811386e-05
Position 1198: 4.031123151848932e-05
Position 1510: 3.93542454969941e-05
Position 516: 3.928237879280385e-05
Position 721: 3.795046523391853e-05
Position 1554: 3.65397873136696e-05
Position 1503: 3.568856717058534e-05
Position 4197: 3.458512498157122e-05
Position 605: 3.3605163773836616e-05
Position 1207: 3.343024890058702e-05
Position 3451: 3.3218618253389076e-05
Position 3157: 3.180979076421644e-05
Position 480: 2.743676052297194e-05
Position 587: 2.6299110301457953e-05
Position 1294: 2.0472255037875645e-05
Position 291: 1.6746411200657636e-05
Position 1835: 1.6468347007496534e-05
Position 430: 1.5052868237336211e-05
Position 737: 1.2180036581544604e-05
Position 569: 1.056962545263374e-05
Position 423: 9.445205812067689e-06
Position 774: 9.377861881187654e-06
Position 2095: 7.510374735571856e-06
Position 489: 2.4974688098858487e-06
Position 518: 2.3993988887121837e-06
Position 843: 1.2267625768547304e-06
Position 367: 1.1402786369533448e-06
Position 247: 9.167673668964451e-07
Position 695: 8.076584101713377e-07
Position 525: 6.838239358862544e-07
Position 531: 3.0157756859669394e-07
Position 399: 2.843568563525604e-07
Position 2522: 2.600114716378649e-07
Position 659: 2.2291320339175766e-07
Position 548: 1.3758537384882805e-07
Position 1022: 1.1314437669350432e-07
Position 1063: 1.0519029119727407e-07
Position 731: 1.0199686355427046e-07
Position 584: 8.297729662964416e-08
Position 416: 7.461761212078995e-08
Position 755: 7.201046959910994e-08
Position 392: 5.794175864933075e-08
Position 786: 5.5345792906519957e-08
Position 309: 5.3420744493194135e-08
Position 537: 5.2198762755133486e-08
Position 295: 4.548384062262305e-08
Position 745: 4.320751297984649e-08
Position 494: 4.063834301663094e-08
Position 322: 3.1377327380586626e-08
Position 534: 2.9336963328080962e-08
Position 528: 3.551943482734185e-09
Position 623: 3.1824364800041194e-09
Position 209: 1.0254337057547493e-09
Position 545: 9.99766953206811e-10
Position 1002: 8.07734614138052e-10
Position 251: 2.480725346541464e-10
