Gene = Adcy10
Position 285: 0.006512761269028777
Position 27712: 0.006511465324901238
Position 24664: 0.006492433230782425
Position 101: 0.006398504733168071
Position 3683: 0.006327083606097154
Position 29194: 0.006174911070715154
Position 1572: 0.006173543309884072
Position 36625: 0.0058464280821325775
Position 37630: 0.005836202586359674
Position 1314: 0.005485538656214393
Position 39937: 0.005362821997141461
Position 40095: 0.005033065892479038
Position 38303: 0.004905187466242117
Position 37920: 0.004541696281275549
Position 22382: 0.0041428220423975325
Position 26178: 0.004117162393408779
Position 369: 0.0040528931226824815
Position 1045: 0.004050473930933861
Position 24740: 0.00391551653115894
Position 4925: 0.0036472975683412476
Position 1277: 0.0036430953694196145
Position 5384: 0.003548183056659928
Position 36707: 0.0035155245821148515
Position 37775: 0.0033264223934002077
Position 2216: 0.0031840889517024728
Position 1542: 0.003121934575595204
Position 34294: 0.00309407631930139
Position 4486: 0.002982827562217198
Position 34673: 0.0029491311980347603
Position 2271: 0.002625520288984545
Position 2665: 0.002621646039913628
Position 346: 0.0025497065571119877
Position 26062: 0.002536893809254257
Position 35346: 0.0023876284406541995
Position 35202: 0.0023572052821524657
Position 35236: 0.0022663656525379588
Position 29566: 0.0021885228929542566
Position 36880: 0.002169575446078151
Position 4514: 0.0020597556264725014
Position 34961: 0.0019938378979474885
Position 1681: 0.0019786821713683356
Position 21997: 0.0019625458142571986
Position 37029: 0.0018264946241720319
Position 36901: 0.001676421960903727
Position 35362: 0.0016732788820193857
Position 39575: 0.0016681178460023136
Position 39596: 0.0015875065924367017
Position 1745: 0.0015795056325631103
Position 137: 0.0015668618099284003
Position 35280: 0.0014857896856980462
Position 33408: 0.0014823082982841317
Position 37254: 0.0014712110131249907
Position 932: 0.0014562550987431023
Position 37093: 0.0014397127020412668
Position 39343: 0.0014003614345668262
Position 39222: 0.0013709839776529225
Position 36848: 0.0013506034995291734
Position 35995: 0.0012897795180929117
Position 35187: 0.0012436293942283821
Position 29591: 0.0010232896720843445
Position 38615: 0.0010096200035027499
Position 19216: 0.0009790890337449043
Position 119: 0.0009232515433759109
Position 35340: 0.0009076980678715276
Position 1619: 0.0008979656248649348
Position 34534: 0.0008631565615463843
Position 1597: 0.0007840225329166713
Position 1846: 0.0007780355923724396
Position 21189: 0.0007184438747978681
Position 34697: 0.0006091621225457115
Position 5390: 0.000558692167002682
Position 37026: 0.0005080973972423278
Position 1236: 0.0004929578301782136
Position 694: 0.00044064676829624097
Position 1908: 0.000423848401053545
Position 2833: 0.0004231880340670305
Position 277: 0.00042038436167896276
Position 1887: 0.0004109871357449481
Position 1404: 0.0004067532299711623
Position 37825: 0.00035093470535602284
Position 548: 0.00027911016932364636
Position 1020: 0.0002601347653144971
Position 24447: 0.00024033766544391514
Position 2170: 0.00022376163569864135
Position 680: 0.00019548864483033134
Position 691: 0.00018042723996264046
Position 3423: 0.0001555605709175288
Position 107: 0.00014941934539530025
Position 2276: 0.0001229432156017349
Position 35057: 9.501990984011928e-05
Position 2872: 9.439676459009098e-05
Position 35323: 9.152383943209379e-05
Position 793: 6.631128555936218e-05
Position 2243: 6.618000270865778e-05
Position 36543: 6.099159106201803e-05
Position 150: 5.919542283816314e-05
Position 555: 4.89508108248375e-05
Position 934: 4.880620394645794e-05
Position 450: 4.670663642628648e-05
Position 126: 4.087000025279887e-05
Position 707: 3.573125291875983e-05
Position 530: 3.489533565581732e-05
Position 463: 3.385904552171543e-05
Position 674: 3.2916328606523334e-05
Position 290: 3.0966020039851405e-05
Position 709: 3.0800668263591724e-05
Position 1093: 2.0125172357260952e-05
Position 397: 1.239116740346541e-05
Position 944: 1.002112606802431e-05
Position 224: 8.781179712891738e-06
Position 487: 8.684980159958704e-06
Position 570: 8.402839988814811e-06
Position 506: 6.366372163015571e-06
Position 245: 5.378448420625887e-06
Position 796: 4.2469099588546764e-06
Position 145: 3.6617355617459105e-06
Position 558: 2.549525871187111e-06
Position 152: 2.1127743935471347e-06
Position 514: 2.006934612388684e-06
Position 478: 1.9676378715728842e-06
Position 560: 1.6856992341684276e-06
Position 428: 1.6451712505700822e-06
Position 523: 1.5131871194732351e-06
Position 468: 1.311650695606013e-06
Position 261: 7.45900441753958e-07
Position 167: 5.463958642688952e-07
Position 216: 5.36451100123525e-07
Position 377: 3.5380515666709935e-07
Position 231: 3.35217430183957e-07
Position 256: 2.58627782903869e-07
Position 176: 2.056950444470017e-07
Position 404: 6.183618099855503e-08
Position 584: 5.734952493459334e-08
Position 238: 5.71812117114846e-08
Position 170: 7.282893028094626e-12
Position 295: 2.43817831660164e-12
Position 298: 1.5954842748144313e-12
Position 182: 1.583726616162766e-12
Position 243: 1.5154553830860342e-12
Position 179: 1.4371658388989422e-12
Position 164: 7.857898908542569e-13
Position 191: 6.916294365037179e-13
Position 188: 6.59397638061367e-13
Position 197: 2.7921806270782553e-13
Position 70: 1.9409398394404558e-13
Position 240: 1.507163568790586e-13
Position 200: 1.1566088035128812e-13
Position 193: 2.6707684743833423e-14
