Gene = Xpr1
Position 6822: 0.0013273812977229384
Position 922: 0.0011429394256701445
Position 2287: 0.00101489409780448
Position 3972: 0.0009815250628289467
Position 3072: 0.0009201813429154659
Position 975: 0.0007475751774040413
Position 1261: 0.0007183369136942152
Position 1934: 0.0006843663601370605
Position 4466: 0.0006778063860718058
Position 2628: 0.0006562048789602325
Position 812: 0.0006217884230653406
Position 444: 0.0005536864655074533
Position 767: 0.0005445674734174236
Position 543: 0.0005365948289252465
Position 1606: 0.00047629630354117193
Position 912: 0.00039820716520523836
Position 2322: 0.0003888918056731003
Position 3768: 0.000371514585410073
Position 2685: 0.0003648694200390948
Position 523: 0.0003334758353355811
Position 719: 0.00032196073023047124
Position 770: 0.0003024415869061218
Position 2607: 0.0002961085422547195
Position 1389: 0.00028795077630902643
Position 548: 0.0002871917144903975
Position 324: 0.00024775149410549577
Position 682: 0.00022788564729709
Position 1209: 0.0002209214037771064
Position 1611: 0.00022071786038229045
Position 1776: 0.00020545176824751833
Position 670: 0.00014451741455164644
Position 283: 7.999752468442916e-05
Position 217: 5.199809790083198e-05
Position 1695: 3.307985763713807e-05
Position 1715: 3.296372371941186e-05
Position 1670: 2.237312107818412e-05
Position 860: 2.143494145344896e-05
Position 2381: 1.593249730068595e-05
Position 377: 1.5284964589661836e-05
Position 438: 1.3337708990662735e-05
Position 1718: 1.0930349496535115e-05
Position 2231: 9.367082249042877e-06
Position 728: 5.239964952718423e-06
Position 622: 1.5554509055503834e-06
Position 1766: 1.4542526671431294e-06
Position 578: 1.024061945062452e-06
Position 926: 9.876874051321804e-07
Position 1103: 9.172320239667977e-07
Position 752: 7.208266164278328e-07
Position 865: 6.396192158298294e-07
Position 609: 5.488681433306227e-07
Position 1213: 3.4809627493705835e-07
Position 631: 3.239488782317417e-07
Position 525: 3.14260575183894e-07
Position 867: 2.877139205861386e-07
Position 432: 1.9163921781655507e-07
Position 390: 1.161624739796592e-07
Position 585: 1.0025502968691585e-07
Position 394: 3.208786150810794e-08
Position 595: 6.090944332191302e-09
Position 388: 8.917524088216362e-12
Position 141: 3.059551530661494e-12
Position 199: 6.657116063506182e-13
Position 148: 4.022464930236995e-13
Position 145: 1.8533537930910483e-13
Position 163: 1.1083855969493072e-13
Position 136: 7.423567785883261e-14
Position 157: 6.646579358588078e-14
Position 93: 3.996409978503309e-14
Position 100: 3.655885366941321e-15
