Gene = Bdh2
Position 3959: 0.0018671230579425829
Position 8944: 0.001853212757759641
Position 878: 0.0018383916207058097
Position 434: 0.0016250379991872615
Position 688: 0.0015279438426493862
Position 2004: 0.0014752875830901537
Position 10492: 0.0013185441170496743
Position 3541: 0.001280805744830681
Position 102: 0.0012265139096621644
Position 7995: 0.0011305190187360283
Position 2194: 0.001033904940102811
Position 23064: 0.0010216791487903814
Position 1065: 0.0009239016894814304
Position 396: 0.0008363735808019441
Position 1514: 0.0007093951639640668
Position 16647: 0.0006740293574006772
Position 1499: 0.0006025248432067691
Position 4903: 0.0005634763487151142
Position 1982: 0.0005581925457954453
Position 2074: 0.0005142357465048968
Position 1836: 0.00042146922949613824
Position 665: 0.0004163572099609667
Position 598: 0.0003870867657683442
Position 339: 0.00037386838368198215
Position 127: 0.0003539927155361585
Position 4879: 0.0003294152935885109
Position 1398: 0.0003265559040333684
Position 7154: 0.00027879213650903735
Position 2078: 0.0002718046447375668
Position 2305: 0.0002456960709558491
Position 711: 0.00023690961602463253
Position 766: 0.00020631792710986235
Position 9944: 0.00020596602826043246
Position 606: 0.0001831590500440515
Position 914: 0.00017424864453949011
Position 326: 0.00016051671942965968
Position 1354: 0.00015878429668958336
Position 4800: 0.00015041581435139514
Position 4827: 0.0001304425398773449
Position 4768: 0.00011778963304623892
Position 735: 9.270632929484012e-05
Position 1393: 8.82083358003551e-05
Position 963: 8.684033875720796e-05
Position 1960: 7.947371837361156e-05
Position 17110: 4.2688736797817076e-05
Position 21244: 3.9112731349966726e-05
Position 1006: 3.3925950762518016e-05
Position 129: 3.386877311941311e-05
Position 71: 3.2878042501416855e-05
Position 4490: 3.2757980366522316e-05
Position 55: 2.658480697803037e-05
Position 457: 2.5073916334379918e-05
Position 259: 2.0664317248682003e-05
Position 10301: 1.4868450026847978e-05
Position 413: 1.3397187431994584e-05
Position 1166: 1.3135359902116351e-05
Position 4825: 1.3041113486965806e-05
Position 280: 1.2750754412854066e-05
Position 201: 1.168615140566985e-05
Position 198: 1.0539434414994798e-05
Position 1160: 6.82821614981877e-06
Position 419: 5.677333763986581e-06
Position 4451: 1.416074353500221e-07
Position 210: 3.2350130973320905e-08
Position 442: 3.1188212085141226e-08
Position 859: 3.1041914508779975e-08
Position 208: 2.2056224476310726e-09
Position 235: 1.948852067949366e-09
Position 292: 1.1392683195484346e-09
Position 265: 5.06606017351897e-10
Position 332: 4.623665492039508e-10
Position 257: 3.8287509129291227e-10
Position 320: 1.853709224841599e-10
Position 633: 6.478634205687126e-13
Position 351: 1.2153632055256425e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 9772: 0.9671180351659069
Position 7039: 0.9663218537327102
Position 14006: 0.8695409956807113
Position 15598: 0.8454554811439587
Position 2444: 0.841395199957304
Position 8333: 0.6997260584926353
Position 7994: 0.6225900308021893
Position 4086: 0.6218890334433941
Position 4293: 0.5693483702616083
Position 12618: 0.4637890867018921
Position 20363: 0.43883009053724886
Position 19452: 0.4248983410692047
Position 22946: 0.4135305773568005
Position 21772: 0.3785428614289537
Position 1793: 0.3705101650208914
Position 20340: 0.35493231088126187
Position 4366: 0.29936712981084357
Position 8852: 0.27469476256163977
Position 3698: 0.22799474767333455
Position 1467: 0.21433880144096096
Position 14847: 0.20811994448140567
Position 9206: 0.1735535719847237
Position 15568: 0.15453880910156623
Position 21522: 0.13481058948103913
Position 11487: 0.1119415212035419
Position 10044: 0.10271411921622361
Position 21966: 0.09927310818148109
Position 5009: 0.09027597281430963
Position 3443: 0.08110878116231471
Position 13410: 0.07165736744396575
Position 4092: 0.06911435558812709
Position 1685: 0.06580411429528242
Position 7261: 0.06385116022207503
Position 11064: 0.05908970287759404
Position 3853: 0.052844609581384844
Position 10621: 0.047901954514903096
Position 4742: 0.04380454294149952
Position 13640: 0.04212921029044218
Position 14652: 0.03982904065749598
Position 17438: 0.03549692077597952
Position 3377: 0.030537273671307555
Position 11045: 0.028992685440455843
Position 20251: 0.0280438765916494
Position 7373: 0.025302160457431083
Position 5600: 0.02066042525423859
Position 804: 0.020565573661472034
Position 11117: 0.01982805263021359
Position 20554: 0.01914690322503051
Position 2471: 0.018719330864644317
Position 8729: 0.016672733567562457
Position 790: 0.01652962710740653
Position 6179: 0.014514447384591867
Position 20504: 0.014374048805170545
Position 9065: 0.014012665660139074
Position 3539: 0.013094656533244865
Position 14690: 0.012543076770036445
Position 11093: 0.012208621264983557
Position 22195: 0.011415344587416165
Position 7433: 0.011412616948661252
Position 13377: 0.011124945421810833
Position 2372: 0.010903297143189404
Position 7748: 0.01081394101707118
Position 12453: 0.009499374711144001
Position 765: 0.00949024167796489
Position 22130: 0.009262887254048387
Position 10732: 0.009142102120162934
Position 9189: 0.008849809362482235
Position 2280: 0.008726407085807833
Position 13696: 0.008444309943815355
Position 10860: 0.007737921973484851
Position 8030: 0.007425940659130341
Position 2636: 0.007361855237992999
Position 13693: 0.007282911401955963
Position 16606: 0.007209297124242045
Position 1396: 0.0071229530974477465
Position 4267: 0.007112205107654467
Position 2633: 0.0069723919845219836
Position 10806: 0.006964352857784961
Position 18370: 0.006816785101220318
Position 2688: 0.006782039533460766
Position 17827: 0.006583575194109415
Position 11325: 0.006325787274711775
Position 18032: 0.006183701637376242
Position 19600: 0.0061041593138653144
Position 1742: 0.006018263330100731
Position 5829: 0.005872250871131632
Position 11512: 0.0056874317102519395
Position 21143: 0.005459079062811083
Position 7973: 0.005433536520529329
Position 3410: 0.0052000866708054976
Position 2996: 0.005082556654376617
Position 10905: 0.0050207950607792755
Position 8543: 0.005019331713701017
Position 12394: 0.004901151443186487
Position 2304: 0.004729904160214863
Position 1695: 0.0045359559031433495
Position 15819: 0.004415391824863447
Position 734: 0.004411705201227416
Position 2853: 0.00436877275108138
Position 3152: 0.004068939288666156
Position 3123: 0.004053020594451192
Position 17209: 0.004011252080690286
Position 1266: 0.003921388458241607
Position 2629: 0.003898774627234748
Position 8742: 0.0038850612506808766
Position 21284: 0.0037673524490152177
Position 19596: 0.003744180942039714
Position 2287: 0.0036929819389467204
Position 2812: 0.0036466476458993846
Position 1393: 0.003635583729405768
Position 21580: 0.003455505439070872
Position 22010: 0.003406525092890044
Position 1641: 0.0032246849648105043
Position 873: 0.003155341515801963
Position 1611: 0.0030511309501190863
Position 10005: 0.00292428335712367
Position 8578: 0.0028971394799722156
Position 7622: 0.002868334790195696
Position 23161: 0.0028442943371083983
Position 5635: 0.002755140800922439
Position 3382: 0.0027321351989555006
Position 9251: 0.0025357014999901318
Position 2247: 0.002317045708836184
Position 8520: 0.002306138630382726
Position 3738: 0.0022999564324127407
Position 8513: 0.0022751553164534664
Position 22666: 0.002259097290881523
Position 7398: 0.0021964882746675525
Position 290: 0.002053305805302755
Position 1158: 0.0018812282386415852
Position 7689: 0.0018803530966343069
Position 20606: 0.0017747926729926727
Position 8198: 0.0016558182379232571
Position 8070: 0.0016519462167459964
Position 1251: 0.0016329485798102167
Position 3314: 0.001548991529264074
Position 20584: 0.0015351445413085529
Position 8497: 0.001464941652840905
Position 4192: 0.001457168511907154
Position 20603: 0.0014414220543930822
Position 2163: 0.0014385441984080143
Position 16426: 0.0014229547303523042
Position 3355: 0.0014162594774776017
Position 19893: 0.0013897185347999392
Position 3163: 0.0013054090612529949
Position 4027: 0.001304374530557733
Position 11280: 0.0012979575630674485
Position 18259: 0.0012538399251429448
Position 7448: 0.0012015311102256962
Position 7642: 0.0011940788527613417
Position 16937: 0.0011602093479760429
Position 2661: 0.0011178964204238847
Position 3741: 0.0011132184044357696
Position 961: 0.0010906970668055915
Position 1799: 0.0010885877151039238
Position 16013: 0.0010216082660663734
Position 1039: 0.0009596956780446367
Position 17308: 0.000935687372403027
Position 10334: 0.0008572786982532184
Position 3335: 0.000852098657911874
Position 22902: 0.0008220162551746352
Position 846: 0.0008004622525329474
Position 1095: 0.0007476553156358008
Position 2115: 0.0007458179688177054
Position 20128: 0.0007350200747342913
Position 3136: 0.0007037507141147128
Position 1417: 0.0006531212918440579
Position 749: 0.0006177981537527324
Position 5616: 0.0006051762075702686
Position 9847: 0.0005887397784908841
Position 16067: 0.0005827221003519662
Position 5672: 0.0005600778645273012
Position 15876: 0.0005527127754124075
Position 16493: 0.0005434615752842272
Position 2031: 0.000507285459982796
Position 1000: 0.0005037986970635946
Position 3171: 0.0004379090660844936
Position 1224: 0.00041065538053974203
Position 15786: 0.00040629113651424026
Position 17033: 0.00038173586224155356
Position 815: 0.00038012796655980205
Position 1134: 0.00037612463910931466
Position 2176: 0.00033068620983434316
Position 2087: 0.00032402371220061445
Position 15957: 0.00030858698899534603
Position 1072: 0.00027759675771982446
Position 6808: 0.0002719289613417701
Position 8281: 0.000234352677793999
Position 859: 0.0001887960526161229
Position 10229: 0.0001869819533976811
Position 1304: 0.00017023115930363503
Position 2408: 0.0001503428303947819
Position 1420: 0.00014152038875902835
Position 1433: 0.00013327707511056306
Position 10278: 0.00012485979771702292
Position 17391: 0.00012461572261183372
Position 10375: 0.00011692888903225034
Position 16445: 0.00010584673768166206
Position 1435: 0.00010302805651552706
Position 1487: 0.00010182944676681316
Position 2870: 9.979193099730808e-05
Position 4411: 9.7747652894759e-05
Position 2702: 9.223591416958388e-05
Position 912: 7.733576148980446e-05
Position 1840: 5.495348196816016e-05
Position 1006: 4.705013372121016e-05
Position 1240: 4.0773781204168185e-05
Position 1173: 3.98394065762442e-05
Position 1297: 3.8324065855862675e-05
Position 1425: 3.1546147035328777e-05
Position 2545: 2.916480962395849e-05
Position 235: 2.7732197342849132e-05
Position 587: 2.2942966269805304e-05
Position 372: 2.0732266070471903e-05
Position 292: 1.9964562243270303e-05
Position 1326: 1.8994789093023482e-05
Position 9976: 1.8960229501146553e-05
Position 1077: 1.8634220892968435e-05
Position 1514: 1.81710130851017e-05
Position 889: 1.5846306117782585e-05
Position 1183: 1.4858512818168702e-05
Position 10058: 1.3028979320288376e-05
Position 10337: 1.2252430560568207e-05
Position 571: 1.152862398461997e-05
Position 922: 9.910401988395279e-06
Position 411: 9.723966131227552e-06
Position 16025: 8.9804528957117e-06
Position 8826: 8.415185594624941e-06
Position 8802: 8.379383750705277e-06
Position 1186: 5.182864096637433e-06
Position 16985: 3.8692942286669345e-06
Position 1271: 3.703059115164764e-06
Position 1116: 3.106841764216301e-06
Position 1226: 3.046922672812345e-06
Position 241: 2.3098033817018763e-06
Position 326: 2.3030084872692974e-06
Position 1082: 2.0223986946919468e-06
Position 1230: 1.8837589681534463e-06
Position 253: 1.846194352509899e-06
Position 1120: 1.676073960420753e-06
Position 664: 1.510992575547907e-06
Position 396: 1.2923314303425846e-06
Position 812: 1.158634164654788e-06
Position 582: 1.0924879421959382e-06
Position 687: 1.0486330791594927e-06
Position 976: 1.0230575472307526e-06
Position 1588: 1.6726808166878896e-07
Position 431: 1.2927793187350213e-07
Position 303: 1.2847783798480694e-07
Position 419: 1.0229997422162377e-07
Position 309: 5.990258421174575e-08
Position 257: 5.497597666491316e-08
Position 593: 5.4053277637859895e-08
Position 1619: 3.213192800610809e-08
Position 455: 2.269643140010535e-08
Position 339: 1.9251337185530384e-08
Position 603: 1.0413076648827982e-08
Position 597: 8.989618957494882e-09
Position 434: 8.80030229034204e-09
Position 437: 7.370687045098883e-09
Position 466: 7.045054984390056e-09
Position 403: 5.291864695386233e-09
Position 16511: 4.7825729918021216e-09
Position 457: 4.5670578424697165e-09
Position 673: 4.546586451649959e-09
Position 313: 2.9749718796340204e-09
Position 927: 6.746399816732192e-10
Position 613: 2.9995600105016445e-10
Position 883: 5.986257837291101e-11
