Gene = Emcn
Position 888: 0.00016505205612214136
Position 1325: 0.00014954093662147255
Position 1442: 0.00013947313804136275
Position 434: 0.000132431168358407
Position 618: 0.00010474435396088531
Position 1808: 0.0001045112981248784
Position 1823: 9.012009169627554e-05
Position 1113: 6.356979128632893e-05
Position 950: 5.5732816912522844e-05
Position 2979: 5.522146177820571e-05
Position 1606: 4.2577249305850685e-05
Position 401: 2.5133499126080383e-05
Position 278: 1.6453372791870117e-05
Position 1472: 1.6129498691329965e-05
Position 1498: 1.3208231627975263e-05
Position 301: 8.837042494691514e-06
Position 531: 6.5860433873124926e-06
Position 361: 5.969356493839846e-06
Position 533: 4.43631510160008e-06
Position 304: 3.3546085408523613e-06
Position 1009: 2.098183282311191e-06
Position 371: 1.91194874051719e-06
Position 246: 1.7148928704614064e-06
Position 621: 1.3865106777374587e-06
Position 155: 1.012377815672046e-06
Position 971: 9.780972831677333e-07
Position 308: 8.70488782808699e-07
Position 320: 7.772723516968118e-07
Position 391: 6.7048276082093e-07
Position 1081: 6.388916778739643e-07
Position 285: 5.131036316587776e-07
Position 1084: 2.934059475843635e-07
Position 539: 2.90549623336433e-07
Position 661: 1.7809475679194343e-07
Position 143: 1.1429216581147968e-07
Position 324: 9.674767952497137e-08
Position 763: 6.652674844577808e-08
Position 280: 6.436148127335798e-08
Position 653: 4.405931068713631e-08
Position 159: 3.7248229190199886e-08
Position 213: 1.7262076523889465e-08
Position 293: 7.153717908250918e-09
Position 295: 6.846258489551636e-09
Position 317: 5.252220331570742e-09
Position 821: 3.2161458712915734e-09
Position 206: 2.5486798067920585e-09
Position 169: 1.3576665784804818e-09
Position 322: 1.2765941756506054e-09
Position 219: 1.9156722947599024e-10
