Gene = Noc4l
Position 4628: 0.00022673486753524186
Position 1770: 0.0001798278450929079
Position 4638: 0.00017518215594008722
Position 1168: 0.00016684102785094693
Position 1150: 0.00016089770690472862
Position 4543: 0.0001572637432572811
Position 4510: 0.00015397960301910218
Position 3837: 0.0001396519887702125
Position 1546: 0.00012459556671961402
Position 568: 0.00011803099123832022
Position 892: 9.963253681972211e-05
Position 1930: 9.761075480648567e-05
Position 1292: 9.712239880653991e-05
Position 1058: 9.666661610529951e-05
Position 1531: 8.789312989930005e-05
Position 1109: 7.391372730120684e-05
Position 370: 7.1642792920143e-05
Position 781: 6.970919205113898e-05
Position 3857: 5.7826156269618046e-05
Position 168: 5.745338379742982e-05
Position 1497: 4.4474292752486195e-05
Position 1836: 4.343406292032597e-05
Position 4473: 4.0438430277788925e-05
Position 607: 3.818834125238077e-05
Position 316: 3.748454575377393e-05
Position 447: 3.572702450354591e-05
Position 1452: 3.452358132738059e-05
Position 542: 3.3977268999553565e-05
Position 1543: 2.9779214167933483e-05
Position 882: 2.8458990262743077e-05
Position 148: 2.7132259685305334e-05
Position 3074: 2.656564317878782e-05
Position 1027: 2.2461869652677193e-05
Position 1962: 1.89244384181811e-05
Position 170: 1.8444049052083662e-05
Position 1383: 1.696143476081558e-05
Position 186: 1.5350574867677224e-05
Position 1519: 1.4923644252674193e-05
Position 3087: 1.457655662319371e-05
Position 1472: 1.457089829819573e-05
Position 324: 1.326005636981137e-05
Position 828: 1.1232691981320606e-05
Position 425: 1.0869609789802829e-05
Position 1340: 1.0224168396978637e-05
Position 1324: 9.686703305237802e-06
Position 1288: 7.5420370843884055e-06
Position 151: 4.693116852892292e-06
Position 4139: 4.49677176618195e-06
Position 138: 4.291523079179907e-06
Position 848: 3.8408204656624735e-06
Position 1260: 3.837270378630257e-06
Position 1661: 1.781357115286013e-06
Position 1253: 9.01247080484346e-07
Position 1428: 7.565022002002745e-07
Position 4535: 6.187016821388727e-07
Position 238: 5.217902133135303e-07
Position 3620: 3.012155034992557e-07
Position 41: 2.073542678921112e-07
Position 4265: 2.0154011453644193e-07
Position 232: 1.9957853515948638e-07
Position 972: 1.522665563734024e-07
Position 4358: 1.259532112291974e-07
Position 4191: 1.051564587889373e-07
Position 4593: 2.542090745721122e-08
Position 4591: 2.485956026665452e-08
Position 280: 1.5159103540753748e-08
Position 264: 1.2795941029927454e-08
Position 7: 6.761146729399778e-09
Position 285: 6.284467910264348e-09
Position 1920: 2.7219566829291322e-09
Position 256: 1.5791036767551151e-09
Position 278: 6.889775439364916e-10
Position 465: 5.008085106293005e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4433: 0.9868519381916583
Position 997: 0.9678006319721527
Position 3502: 0.9515360643131319
Position 1955: 0.9099465865240728
Position 4237: 0.9064804344349011
Position 4002: 0.9004319719759375
Position 285: 0.8557169757670272
Position 1630: 0.7646899354270292
Position 2832: 0.5849354017475448
Position 2981: 0.530390828471387
Position 3723: 0.3585249901881345
Position 3284: 0.3348590255451536
Position 2970: 0.32120503988254584
Position 2205: 0.18450077484484376
Position 3236: 0.11854793389418838
Position 2352: 0.09580671239710299
Position 3877: 0.09056686448682552
Position 2437: 0.0563867805285629
Position 2608: 0.04579771487762635
Position 2642: 0.03242695602552617
Position 2587: 0.02899162072384291
Position 1959: 0.023725105221474578
Position 291: 0.023526494339813818
Position 3953: 0.020746056644187563
Position 1737: 0.019556056839807216
Position 2356: 0.01877089668113501
Position 1005: 0.016019004083552724
Position 2298: 0.015913972390960734
Position 1910: 0.015757971658307043
Position 2742: 0.014305847492642075
Position 329: 0.012802165080079695
Position 4181: 0.011595111873497503
Position 4249: 0.010695592442699471
Position 300: 0.010225905623410364
Position 3181: 0.010211722635982802
Position 767: 0.010009397453630726
Position 4709: 0.009557276634427786
Position 2529: 0.009317738306651438
Position 3217: 0.009158507085504579
Position 1845: 0.009098312760614102
Position 4445: 0.00876467942116205
Position 2673: 0.007922888224420404
Position 2615: 0.0077061778284890315
Position 2142: 0.007649967005489689
Position 2189: 0.007270575079689896
Position 4004: 0.006757262162911793
Position 1593: 0.00654967403882881
Position 2994: 0.005507022984993039
Position 294: 0.005043219732999688
Position 4294: 0.003976085169713355
Position 2408: 0.003891667357658694
Position 3840: 0.00352803763008734
Position 2592: 0.0034176997407635123
Position 3785: 0.0034110727979054603
Position 835: 0.002939725212012595
Position 1996: 0.0029156979730922215
Position 313: 0.002800263603501975
Position 3242: 0.002772058483239061
Position 4008: 0.0025907872138782547
Position 2991: 0.0023532277754150345
Position 4162: 0.0023374635595257392
Position 2269: 0.0023277438894157326
Position 354: 0.0022804641656399287
Position 2326: 0.0022557389112021703
Position 3524: 0.00223328096730743
Position 3956: 0.002219774849015876
Position 4204: 0.0021482581512221634
Position 4246: 0.002107435478325364
Position 3527: 0.0019920564430405737
Position 2761: 0.0018362836194041965
Position 2150: 0.001688352665266719
Position 4895: 0.0016814266906758333
Position 828: 0.0016602122427298238
Position 2334: 0.0016367414329539883
Position 474: 0.0016002178549636421
Position 4191: 0.0015542239548814619
Position 2255: 0.0014457910672286385
Position 1965: 0.001424435237370649
Position 316: 0.0014165916866063792
Position 2060: 0.0014007395474120968
Position 3382: 0.0013360679736941338
Position 4037: 0.0013078433384248007
Position 2752: 0.0013063144440658653
Position 2021: 0.001165959811498346
Position 4750: 0.0010804729247227878
Position 4169: 0.0010217064310577204
Position 4264: 0.0009633182123138019
Position 4603: 0.0008993885199021796
Position 1983: 0.0008676447516027445
Position 309: 0.0008352676048246773
Position 1098: 0.000815726463988396
Position 4920: 0.0007068785941829437
Position 882: 0.0006550190774107094
Position 2376: 0.0006482957839674768
Position 505: 0.0006471893651077685
Position 3981: 0.0006205599100112903
Position 4317: 0.0006098476518526734
Position 1052: 0.0005717804482186783
Position 4131: 0.000570767014032711
Position 4274: 0.0005429722276122363
Position 3566: 0.0005219197089258949
Position 2562: 0.0005073331804714608
Position 4281: 0.0005071218989960667
Position 1398: 0.0004585337767999917
Position 4714: 0.00045190018035526624
Position 2393: 0.0004080747421382491
Position 1666: 0.0003913601762270003
Position 4312: 0.000362439725844244
Position 889: 0.0003314767420380695
Position 859: 0.0003291705684567277
Position 1026: 0.0003064558914537666
Position 361: 0.0003030343167719945
Position 545: 0.00027524313393069216
Position 1985: 0.0002735071030406815
Position 3146: 0.00027175980211363793
Position 492: 0.0002606769405567884
Position 2679: 0.0002539702713508303
Position 2835: 0.0002534979846590895
Position 2181: 0.00024393996960760686
Position 4549: 0.00024323206247450725
Position 2384: 0.00023588171272941389
Position 1600: 0.00021352259688282133
Position 4110: 0.0001929625493501732
Position 2271: 0.00019177019985223935
Position 2194: 0.00018150337283946553
Position 1657: 0.0001666659952284349
Position 1645: 0.00016140224265477797
Position 4845: 0.00016131557268760384
Position 3972: 0.0001536242718432038
Position 1451: 0.00015303440903579327
Position 1538: 0.00015240666501579528
Position 4946: 0.00014893593115777165
Position 4085: 0.0001425828001320325
Position 2368: 0.0001366020332621619
Position 1699: 0.00012460893263603902
Position 1571: 0.00012414333054134547
Position 2877: 0.00011923042630292254
Position 4578: 0.00011838728623624443
Position 1069: 9.443634097524675e-05
Position 3650: 9.386943554152787e-05
Position 1929: 8.932893744442021e-05
Position 3196: 8.782700625079282e-05
Position 3506: 8.579978254612603e-05
Position 1851: 8.256028285795401e-05
Position 1805: 8.043443836456148e-05
Position 1785: 7.255788176723876e-05
Position 2439: 7.125831371656064e-05
Position 4986: 7.037626064733335e-05
Position 4044: 5.7549080565579294e-05
Position 1213: 5.722185444559522e-05
Position 4034: 5.095730498477685e-05
Position 3068: 4.581033656124824e-05
Position 2510: 4.377178281534086e-05
Position 1211: 4.33142709263993e-05
Position 386: 3.2647109689381704e-05
Position 1564: 3.107363215745004e-05
Position 1569: 2.8956511434088485e-05
Position 1423: 2.8390822498462802e-05
Position 363: 2.7866518810699314e-05
Position 443: 2.7608796252818675e-05
Position 4925: 2.7115668086204763e-05
Position 1009: 2.457578216109727e-05
Position 2092: 2.4502973434132112e-05
Position 1037: 2.3544810735945568e-05
Position 1225: 2.0415737650548805e-05
Position 745: 1.905799184038814e-05
Position 944: 1.7735642032467276e-05
Position 488: 1.7663951790645715e-05
Position 1802: 1.6460995352813546e-05
Position 406: 1.5639363734250392e-05
Position 1743: 1.5384480862498437e-05
Position 1693: 1.3882638306293558e-05
Position 391: 1.3713523573787924e-05
Position 1673: 1.0974903310396002e-05
Position 842: 1.0646266922348334e-05
Position 780: 1.0235830991329682e-05
Position 532: 8.242767168269707e-06
Position 1814: 8.236262662941433e-06
Position 522: 7.5418894424052335e-06
Position 1301: 7.050216311248507e-06
Position 1071: 6.935455409314176e-06
Position 1968: 6.072743326422735e-06
Position 550: 5.143089985812042e-06
Position 976: 4.454978938439911e-06
Position 227: 3.522452510800268e-06
Position 1307: 2.843356160705925e-06
Position 1428: 2.691610639231323e-06
Position 794: 2.3496436116778418e-06
Position 1280: 2.3053526097286126e-06
Position 1150: 2.072169552042728e-06
Position 908: 1.4136473282728063e-06
Position 1345: 9.659088634165314e-07
Position 2071: 8.50058221521821e-07
Position 800: 4.506089913863065e-07
Position 1690: 4.725835968416245e-08
Position 4411: 3.3446375715799086e-08
Position 774: 3.217227701665958e-08
Position 1550: 1.639391372907016e-08
Position 1574: 1.634598535651715e-08
Position 897: 1.5251788033269166e-08
Position 1676: 1.5237410693748943e-08
Position 447: 8.272424900449041e-09
Position 580: 5.885126712378474e-09
Position 254: 3.933649537914973e-09
Position 232: 8.869549037640798e-10
Position 194: 9.713858851689449e-11
Position 915: 8.868870323530852e-11
Position 902: 8.513758392794002e-11
Position 238: 2.276460959150647e-11
Position 205: 7.523448034502494e-12
Position 138: 2.941677091794793e-12
Position 421: 1.4882556782001795e-12
Position 109: 4.478937163849299e-13
Position 134: 3.875416129962731e-13
Position 199: 1.6124126988687476e-13
