Gene = Selplg
Position 3945: 0.0002534251464115318
Position 2265: 0.00025249590588206694
Position 3445: 0.0002492819765242473
Position 4363: 0.00024389503832347826
Position 2272: 0.00023537743130125854
Position 3722: 0.00019006833334847157
Position 460: 0.00017201092450022803
Position 5757: 9.327407379458134e-05
Position 264: 1.2443689140460581e-05
Position 243: 5.390778241830817e-06
Position 36: 3.133794078305207e-06
Position 61: 1.4007571578511922e-06
Position 240: 9.516022494979991e-07
Position 251: 9.306494630996561e-07
Position 809: 5.162461787288133e-07
Position 102: 4.8025538595787e-07
Position 181: 3.81397396823985e-07
Position 157: 3.6046867473468187e-07
Position 105: 1.5505812461089436e-07
Position 73: 1.2346115567584558e-07
Position 63: 1.218034254332442e-07
Position 71: 1.216886890966865e-07
Position 143: 9.424903245443305e-08
Position 29: 4.5170157013825e-08
Position 88: 4.1702679507810526e-08
Position 372: 5.167944250824112e-09
Position 452: 4.408527111487821e-09
Position 321: 1.7707058908233664e-09
Position 797: 1.764876323040006e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10252: 0.9311589568257373
Position 11654: 0.5525558858286057
Position 4065: 0.3878391254460275
Position 11821: 0.15310960587273065
Position 10510: 0.10420015035290786
Position 11206: 0.09388094533415416
Position 7427: 0.08000337971032402
Position 4550: 0.07941334974891807
Position 10485: 0.05852692360445396
Position 11797: 0.05325920852197749
Position 7821: 0.04965755459299409
Position 7615: 0.046697930470790655
Position 11293: 0.04049742856844084
Position 3185: 0.04043191865595244
Position 11322: 0.03205990019024173
Position 6113: 0.029676133802445492
Position 5979: 0.025663845911557355
Position 5497: 0.02529627842335403
Position 11041: 0.02371743300797998
Position 11884: 0.023111807938582713
Position 5585: 0.02286208020042459
Position 11685: 0.0205713967148791
Position 7580: 0.020560514292487855
Position 6153: 0.019840555677752586
Position 297: 0.017908735905480373
Position 10678: 0.01784725846866981
Position 2619: 0.011907156697901385
Position 329: 0.011524152050424959
Position 11062: 0.010293136615504834
Position 7176: 0.008186242037709394
Position 5672: 0.00779816376764316
Position 6622: 0.007423776873973423
Position 4979: 0.006802012853835013
Position 7529: 0.006359802851504213
Position 11836: 0.005739264887339773
Position 11147: 0.005401725319887204
Position 3324: 0.005382351359110295
Position 4184: 0.0039749950992619834
Position 4208: 0.003743965328838309
Position 10585: 0.0034823900460978904
Position 4868: 0.0034446090039207
Position 5059: 0.003421140733364333
Position 2577: 0.003308718639472504
Position 8909: 0.0027174988623198675
Position 4657: 0.002676049060952522
Position 4038: 0.0026716535087351004
Position 5477: 0.002243712580558757
Position 342: 0.0021662209394090544
Position 4956: 0.0021615061979718244
Position 9477: 0.0019171605309907967
Position 5700: 0.0018622707042229008
Position 4888: 0.001835540900886234
Position 1700: 0.0017807629070689616
Position 6005: 0.0015255098046823691
Position 2365: 0.001511271865692225
Position 6296: 0.0013388666101685632
Position 3344: 0.001267941415858696
Position 4347: 0.0012603698637841884
Position 5523: 0.0011998447666756171
Position 11574: 0.0011105317468603864
Position 3318: 0.0011056510115247144
Position 3340: 0.0010968657210798582
Position 6907: 0.001033942647432724
Position 2454: 0.001030557937813382
Position 8786: 0.0010146088966526002
Position 7101: 0.0009858668316613751
Position 1736: 0.0009511408193308812
Position 263: 0.0008619962315852642
Position 3822: 0.0008344465329370209
Position 2340: 0.0008147165898739053
Position 4136: 0.0008134551274709626
Position 3501: 0.0006415550118452345
Position 221: 0.0005984710901258673
Position 3467: 0.0005774630461055139
Position 11890: 0.0005354321252512085
Position 3888: 0.0005064144143711214
Position 361: 0.00044222921632985484
Position 272: 0.0003850173419580151
Position 1435: 0.0003833548039360792
Position 1515: 0.000378639869035936
Position 3352: 0.000353998457340345
Position 847: 0.00033776919224816587
Position 5836: 0.0003318471370344732
Position 2503: 0.0002954346423169685
Position 1869: 0.00028891957396930134
Position 2006: 0.00028686161983674456
Position 2633: 0.0002746529198536861
Position 7220: 0.00027162993695667854
Position 3680: 0.0002685083177826399
Position 1040: 0.00024421679635632627
Position 3657: 0.00022878529617788903
Position 2040: 0.00021163974083950436
Position 6854: 0.00020907335809563298
Position 3108: 0.0002077710675116938
Position 355: 0.00018678646319798164
Position 1613: 0.0001817853124197748
Position 1415: 0.00017913483287386632
Position 1532: 0.00016340670818844953
Position 5384: 0.0001589417203421329
Position 6396: 0.00015010070324670606
Position 2110: 0.00013141917795089566
Position 4077: 0.00013051834922077265
Position 1309: 0.00012882973521125213
Position 4473: 0.0001281326366267377
Position 2832: 0.00012586563395331258
Position 2181: 0.0001033593270893286
Position 778: 0.00010090257093494468
Position 2598: 9.612046328888662e-05
Position 3511: 9.52960263625626e-05
Position 2585: 8.462905837619386e-05
Position 4865: 8.418449084047382e-05
Position 1799: 7.541298276876994e-05
Position 5916: 6.936138942534947e-05
Position 4568: 6.169862006473002e-05
Position 4528: 5.7758885473731425e-05
Position 561: 5.7403763771806806e-05
Position 746: 5.3919032324212686e-05
Position 3226: 5.213848108610196e-05
Position 1357: 4.944176736719985e-05
Position 1745: 4.841661645430712e-05
Position 1459: 4.6376668880865014e-05
Position 311: 4.459881247540585e-05
Position 2774: 4.379221225183325e-05
Position 584: 3.975980506906469e-05
Position 3558: 3.839360407193784e-05
Position 1767: 3.5377984318034636e-05
Position 4744: 3.5154698428873014e-05
Position 1263: 3.4571851902245055e-05
Position 3198: 3.3973500257945394e-05
Position 3166: 3.2043445426252114e-05
Position 418: 3.058067423421316e-05
Position 2413: 2.947276167006634e-05
Position 797: 2.6004745959604414e-05
Position 2477: 2.3872220377548622e-05
Position 1280: 2.291408233017073e-05
Position 775: 2.074493675269385e-05
Position 1437: 1.924725868644391e-05
Position 1467: 1.5808902682404836e-05
Position 424: 1.552768392547644e-05
Position 4239: 1.5419496703472395e-05
Position 1449: 1.3450179794011871e-05
Position 1164: 1.1669780377643808e-05
Position 1990: 8.830229948834652e-06
Position 1082: 8.378327908780568e-06
Position 870: 7.91112166109421e-06
Position 4836: 7.252419132297477e-06
Position 1006: 6.273078653995226e-06
Position 986: 6.252924433006871e-06
Position 1465: 8.527839000200025e-07
Position 2380: 8.203713627256127e-07
Position 2733: 7.304783487925761e-07
Position 1526: 5.193945684277297e-07
Position 275: 4.067411176769539e-07
Position 1397: 3.8698773901996224e-07
Position 640: 2.5656117526914026e-07
Position 1314: 2.9388641775418863e-08
Position 363: 1.0137937939399075e-08
Position 240: 8.922411810844392e-09
Position 366: 5.699556814501143e-09
Position 429: 5.047803595934357e-10
Position 431: 3.162360603518644e-10
Position 442: 8.103081148174726e-11
Position 436: 1.0627028218759463e-11
Position 124: 5.664103529268472e-12
Position 128: 3.136231234604786e-12
Position 452: 3.000257002221623e-12
Position 157: 2.595058750850586e-12
Position 460: 9.931301155443006e-13
Position 100: 8.655843411167149e-13
