Gene = Rab3gap2
Position 4070: 0.004545424584794489
Position 1200: 0.00438455062257761
Position 1188: 0.0037969466304321646
Position 1572: 0.002857572263332483
Position 2796: 0.0027390491555407126
Position 7649: 0.002667539999076419
Position 18631: 0.0025847188961787867
Position 530: 0.002551785899682787
Position 930: 0.0022219315578877468
Position 302: 0.0020813141059789096
Position 2824: 0.0019560305427195547
Position 3024: 0.0018621780495660422
Position 3332: 0.0015281965554947185
Position 1017: 0.0013848333434970214
Position 1134: 0.0012883102031448167
Position 3583: 0.0012764432962584103
Position 1561: 0.0011697673267033436
Position 18465: 0.0011331369616212827
Position 18361: 0.001065709050324656
Position 1112: 0.0009447156818235337
Position 2894: 0.00070762108259759
Position 3486: 0.000703676268263425
Position 659: 0.0006958126569468199
Position 2166: 0.0006228080609247422
Position 3966: 0.00049130674932427
Position 448: 0.00048207719905256986
Position 410: 0.00048023823910108677
Position 1546: 0.00046579300490929475
Position 4087: 0.00044995186372555877
Position 374: 0.00038217827164552617
Position 697: 0.0003623398842389
Position 1512: 0.0003590097851530469
Position 1782: 0.00028637162810405905
Position 431: 0.0002453486529293319
Position 3979: 0.00024188263572493094
Position 4601: 0.0002373744023548347
Position 9597: 0.00022183483509494818
Position 2108: 0.00021615784244447987
Position 160: 0.00019948716194671763
Position 1654: 0.00018768684516414917
Position 1370: 0.00016289921420294364
Position 4183: 0.00014309670597299689
Position 145: 0.00011058749020214034
Position 3899: 0.00010099901989109947
Position 9295: 8.899948606788487e-05
Position 979: 7.632642591160801e-05
Position 1433: 7.164611139877749e-05
Position 1014: 6.2605867122324e-05
Position 4947: 5.201431056745475e-05
Position 308: 4.4221392103743255e-05
Position 6190: 4.085167850952498e-05
Position 4761: 2.2028888186052148e-05
Position 677: 1.892840585804886e-05
Position 1067: 1.324866574757888e-05
Position 1454: 1.1487803348658252e-05
Position 7672: 9.12769718766762e-06
Position 122: 8.559561325733835e-06
Position 6731: 7.301672846968556e-06
Position 416: 5.863834198405328e-06
Position 2259: 5.550152384498763e-06
Position 4915: 2.7873986875392997e-06
Position 734: 2.0527893939558915e-06
Position 169: 1.636085477027471e-06
Position 538: 1.5660382819957264e-06
Position 412: 1.4138212716281697e-06
Position 2373: 1.2252023497510922e-06
Position 619: 1.1506488085274536e-06
Position 2339: 1.1500815215728105e-06
Position 88: 1.044494802171651e-06
Position 107: 6.952846848560468e-07
Position 663: 5.947651112585132e-07
Position 205: 4.871260027148295e-07
Position 604: 4.822027321798236e-07
Position 745: 4.5430085607208787e-07
Position 609: 2.6143394790947114e-07
Position 208: 1.5165906477226507e-07
Position 667: 1.3201837415760098e-07
Position 874: 1.299918863279375e-07
Position 1170: 1.2303939564024788e-07
Position 682: 9.989749771933075e-08
Position 643: 8.622575872961734e-08
Position 1272: 8.257380600073108e-08
Position 715: 4.235585908939558e-08
Position 226: 3.920904387561364e-08
Position 1451: 3.8777322007772216e-08
Position 1214: 3.834067432031285e-08
Position 1317: 3.647102931231211e-08
Position 1514: 3.48654152554074e-08
Position 996: 3.075349410549771e-08
Position 1216: 2.3309240928506516e-08
Position 1218: 2.10343712248218e-08
Position 1225: 1.86669412706264e-08
Position 70: 1.61591026505994e-08
Position 98: 7.425811103399505e-09
Position 228: 6.765197179670305e-09
