Gene = Smg9
Position 6643: 1.174881261016388e-06
Position 1490: 8.432207659634213e-07
Position 494: 5.801550795745766e-07
Position 222: 5.699473714926819e-07
Position 54: 5.231658381198248e-07
Position 189: 2.895750317238292e-07
Position 39: 2.127214137392997e-07
Position 345: 1.7855738337555155e-07
Position 546: 1.3563030129369585e-07
Position 704: 1.2215749104543528e-07
Position 488: 9.599922959076187e-08
Position 497: 1.9640260328005266e-08
Position 6475: 7.2772998587878105e-09
Position 372: 1.4203907382393294e-09
Position 1337: 2.3167444371857686e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6415: 0.9692982698707938
Position 3772: 0.9572678942569006
Position 16879: 0.9561810746520201
Position 20394: 0.9389731813102875
Position 6068: 0.9308902628965926
Position 15319: 0.9138179261678333
Position 5907: 0.902914028539602
Position 20967: 0.6283416610616297
Position 7901: 0.6271316202028265
Position 17301: 0.47651102880019397
Position 21500: 0.4736461102907394
Position 13838: 0.41528326874523264
Position 21193: 0.41390426799142604
Position 21229: 0.34845932575802185
Position 22221: 0.33214384232374566
Position 21434: 0.3027658478106229
Position 17279: 0.24284144662984253
Position 7712: 0.19241179958999566
Position 23006: 0.19238738767101982
Position 379: 0.1505871655993807
Position 10484: 0.13977257461718354
Position 21161: 0.1392979843930639
Position 1417: 0.13788560698467237
Position 4586: 0.12013170050546733
Position 20850: 0.11546313694188798
Position 17255: 0.1143288565113768
Position 20956: 0.10862470259805491
Position 17231: 0.09495666432227726
Position 22666: 0.07135333990133032
Position 17875: 0.07107126046509321
Position 5325: 0.06409018873991648
Position 10383: 0.061885981628324344
Position 3249: 0.06109888549617373
Position 6245: 0.05805268804962777
Position 21213: 0.053932910208527904
Position 22680: 0.051397596005127236
Position 22458: 0.05057195281962323
Position 5753: 0.04648988194396197
Position 21419: 0.04155490104926101
Position 19703: 0.0401551610725048
Position 21750: 0.039692427589691014
Position 5521: 0.03705228246082204
Position 9493: 0.03657488965810402
Position 5020: 0.03490534399309856
Position 16122: 0.031256487725464875
Position 703: 0.029982703812030262
Position 1464: 0.029955951346497544
Position 4572: 0.02942538532371675
Position 5789: 0.02825032530250775
Position 17310: 0.026532311211171625
Position 7198: 0.024078804311536355
Position 7632: 0.022788102516285748
Position 4949: 0.021018398994660258
Position 21154: 0.018953084844600784
Position 12304: 0.01894163926327584
Position 894: 0.018733124067522887
Position 9610: 0.01719693471111517
Position 21545: 0.016575352808190467
Position 21825: 0.015390511109625832
Position 22395: 0.014954605182795084
Position 10368: 0.013416957672213558
Position 4531: 0.01314753189520829
Position 10528: 0.011807437904288677
Position 5851: 0.011651648164393095
Position 16890: 0.01164899660494647
Position 7268: 0.011341320500749453
Position 18342: 0.010233090805344791
Position 9580: 0.010196991287919196
Position 17578: 0.010057739468618442
Position 12337: 0.009709111535959995
Position 16675: 0.009283575730375146
Position 17492: 0.008776755872976867
Position 21989: 0.00853816962678817
Position 13801: 0.008343367701009121
Position 7738: 0.008289735177106563
Position 6287: 0.008254931578165217
Position 1351: 0.0077579983538896245
Position 22555: 0.007696595214918382
Position 4598: 0.007484627875282179
Position 22647: 0.0070091058776942826
Position 19124: 0.006975458477728669
Position 17207: 0.0068395661015510124
Position 12261: 0.006770989092174597
Position 6204: 0.00667216496269684
Position 1035: 0.006411840289971049
Position 7214: 0.0061726730124121495
Position 6996: 0.006134749459994604
Position 17128: 0.0060906678081938765
Position 22207: 0.006050182885760523
Position 19585: 0.005874836815471768
Position 10420: 0.005849382515096392
Position 21003: 0.005829267946951291
Position 21141: 0.005489333796844488
Position 17459: 0.005368925726415262
Position 1112: 0.004875365225744764
Position 20900: 0.004799000100843257
Position 10632: 0.00469692402538097
Position 6429: 0.004636932392258539
Position 7800: 0.0043247459288730805
Position 17077: 0.004238281221018361
Position 2748: 0.0041487032244176755
Position 15191: 0.004092455729384863
Position 1601: 0.004030313652766838
Position 2740: 0.003989025235270012
Position 17891: 0.0038454898922550295
Position 21997: 0.0038432761445365937
Position 6077: 0.0037704207320686653
Position 7337: 0.0036481348464477066
Position 16056: 0.0036096575811671696
Position 5228: 0.003315033592651293
Position 2499: 0.003296368569907608
Position 10346: 0.0032765851941281452
Position 6254: 0.0032479676500961688
Position 7944: 0.0032131156427687487
Position 20827: 0.0031362583333082662
Position 17358: 0.0031094714011139796
Position 6350: 0.003099116820817447
Position 22491: 0.0030695470112437817
Position 12265: 0.0029312151234315823
Position 2630: 0.002866194676880237
Position 1391: 0.0027635491864811917
Position 7867: 0.002721023508062474
Position 5231: 0.002613081790559531
Position 20602: 0.002528603636859414
Position 2156: 0.002458870350106608
Position 7133: 0.0024260634324154177
Position 22819: 0.002403644367246283
Position 22947: 0.002400668078393671
Position 18708: 0.002256585434993568
Position 22050: 0.002175977092228376
Position 1398: 0.002169860615934044
Position 21769: 0.002168667233425711
Position 3207: 0.0020988543939978576
Position 21841: 0.0020239052629699994
Position 7080: 0.0019989543045524543
Position 6074: 0.0018840238243058938
Position 497: 0.0018824481556647345
Position 1822: 0.001854993828307488
Position 19839: 0.0018537848137011662
Position 2194: 0.001785468231468226
Position 6971: 0.0016057088779790902
Position 6088: 0.0015836157792850926
Position 5389: 0.0015673717566846068
Position 2842: 0.0015043670187183807
Position 7729: 0.001498474273809556
Position 22541: 0.0014856289007159791
Position 5830: 0.0014762920717540135
Position 21613: 0.0014644966850525046
Position 22310: 0.0014129986202686834
Position 1836: 0.001399705653093496
Position 1748: 0.0013453479032778215
Position 2523: 0.0013346522472817426
Position 19425: 0.0013072631268099622
Position 1323: 0.0012906930893992273
Position 3136: 0.001227831781659195
Position 2765: 0.001225730347007198
Position 21562: 0.001219266508607931
Position 19384: 0.0012084289885071682
Position 5330: 0.001179639735790405
Position 17739: 0.0011489473853244386
Position 6448: 0.0011479144769581378
Position 21166: 0.0011327215761790933
Position 1078: 0.0011085911611721957
Position 2433: 0.0011053826544884385
Position 17456: 0.0011033138315476535
Position 1115: 0.0010759280889271205
Position 23152: 0.0010727026386260492
Position 844: 0.0010351342394055774
Position 5724: 0.0010040728971716201
Position 3374: 0.0010026524251657146
Position 16695: 0.0009832219659768647
Position 3702: 0.0009757082877087803
Position 18739: 0.0009541587236067739
Position 6251: 0.0009447993109447659
Position 23073: 0.0008738005821525535
Position 6093: 0.0008735643816024403
Position 7540: 0.0008716687076268661
Position 6186: 0.0008588997864256051
Position 6275: 0.0008221343146150484
Position 17824: 0.0007462006947192484
Position 22986: 0.0006995236587149663
Position 4755: 0.0006905607695232578
Position 7641: 0.0006573317987607596
Position 17056: 0.0006488463756768228
Position 21555: 0.0006399390291761674
Position 5354: 0.0006296464352443172
Position 5880: 0.0006129192797676698
Position 7745: 0.0006009324444622873
Position 6938: 0.0005899403082617143
Position 6823: 0.000587989074491601
Position 353: 0.0005751343004491724
Position 2868: 0.0005657376272495938
Position 3303: 0.0005499271173626824
Position 546: 0.0005407276239873846
Position 6249: 0.0005011838735543007
Position 20404: 0.0004901621915470383
Position 20442: 0.0004887072864327132
Position 4553: 0.000483653709727184
Position 6111: 0.0004419312573152346
Position 6914: 0.0004363826150285247
Position 3798: 0.00043220503475007664
Position 1404: 0.0004221682580897839
Position 5493: 0.00039994644777753503
Position 4767: 0.00039948176772562974
Position 896: 0.00039241581457024406
Position 6257: 0.0003778296131333371
Position 3561: 0.0003659501510046729
Position 7668: 0.0003644343531431297
Position 21573: 0.00035588964726591135
Position 5915: 0.00031966105011126556
Position 520: 0.0003148277119120248
Position 6263: 0.00030879002139470646
Position 4615: 0.0002671460020093147
Position 9380: 0.00026660169153279093
Position 2988: 0.00026639965470518564
Position 6699: 0.00025937806694923315
Position 2903: 0.0002563393321728782
Position 7317: 0.0002511026516871373
Position 853: 0.0002506619527987316
Position 21290: 0.0002493372049390097
Position 916: 0.0002393289716149072
Position 6753: 0.0002341273260306023
Position 21513: 0.00022885165512497518
Position 2000: 0.0002105937978143287
Position 6149: 0.00020048262142790011
Position 3865: 0.00019191021560579306
Position 4033: 0.00018414824548221466
Position 3714: 0.00018004395967819556
Position 1432: 0.0001770741783537817
Position 6614: 0.00016908481272101091
Position 4016: 0.0001614394347413667
Position 7470: 0.00013514021460218965
Position 3533: 0.00013021601709080138
Position 7313: 0.00012170467814744845
Position 21107: 0.0001214614970970407
Position 1683: 0.00012131340714474618
Position 1132: 0.00011953048581305456
Position 1303: 0.00011574927779757073
Position 1956: 0.00011557922008294331
Position 1888: 0.0001130630056142397
Position 7493: 0.00010202175250207947
Position 1533: 9.855221084581664e-05
Position 6099: 9.120932355193365e-05
Position 5636: 8.929878089818357e-05
Position 7952: 7.271071141748216e-05
Position 6128: 6.372212343803151e-05
Position 6382: 5.59236366447779e-05
Position 17465: 4.874309144611491e-05
Position 5967: 4.47917951775271e-05
Position 4300: 4.4692718093485206e-05
Position 3684: 3.803730746306211e-05
Position 7093: 3.785530927988203e-05
Position 17098: 3.6179871717499705e-05
Position 17619: 2.9140875117149443e-05
Position 17535: 2.7738184606500775e-05
Position 981: 2.771365887121989e-05
Position 17153: 2.5658378783857376e-05
Position 4408: 2.5264498274185676e-05
Position 1046: 2.4458594741015736e-05
Position 17588: 2.003241544336882e-05
Position 723: 1.8491134318456713e-05
Position 1089: 1.8322585635561487e-05
Position 3649: 1.7417905150405562e-05
Position 1170: 1.627569517939919e-05
Position 1175: 1.5181473497707352e-05
Position 1194: 1.473034937885608e-05
Position 4953: 1.4027335977331927e-05
Position 442: 1.2387902952083807e-05
Position 1153: 1.0598933482860908e-05
Position 572: 1.0556070618324331e-05
Position 18019: 9.498637597347513e-06
Position 1126: 8.5339995672037e-06
Position 17541: 7.393923798102629e-06
Position 1158: 6.780343702663724e-06
Position 17508: 6.579637337757941e-06
Position 602: 6.3092989845049e-06
Position 182: 6.212680422441563e-06
Position 6555: 6.133400005134134e-06
Position 6435: 5.956870952997446e-06
Position 1051: 5.266859212725848e-06
Position 1196: 4.710197781851999e-06
Position 956: 4.708709834204254e-06
Position 557: 4.617470326388054e-06
Position 1043: 4.1419136942930616e-06
Position 1250: 3.939088885895728e-06
Position 1255: 3.681373286623145e-06
Position 408: 3.6366776871290437e-06
Position 1207: 3.0140750635571503e-06
Position 6593: 2.9094722202874727e-06
Position 1248: 2.8949065863546743e-06
Position 7023: 2.5654539319619e-06
Position 6654: 2.55487671633271e-06
Position 466: 2.4262307422950657e-06
Position 475: 2.2389817081869963e-06
Position 7379: 1.8835254360914749e-06
Position 17378: 1.3220356112306497e-06
Position 6724: 8.38878417394327e-07
Position 1774: 7.358878549138034e-07
Position 6756: 6.881376559663574e-07
Position 6450: 6.327515314953207e-07
Position 17060: 4.514471979969234e-07
Position 1547: 4.3873446941352416e-07
Position 418: 4.254416968890235e-07
Position 448: 4.1536911985509477e-07
Position 1377: 3.431531312740094e-07
Position 1334: 3.4274653013107e-07
Position 2173: 2.532708002421342e-07
Position 554: 2.451106662525748e-07
Position 1850: 2.293416811213042e-07
Position 1566: 2.1829949494951581e-07
Position 1866: 2.036902537531347e-07
Position 529: 1.6149184269689361e-07
Position 114: 1.548316793933208e-07
Position 230: 1.4443984922671977e-07
Position 486: 1.3876207180244646e-07
Position 17592: 1.308346483969614e-07
Position 249: 1.207793285356064e-07
Position 1509: 1.2060317020747153e-07
Position 951: 7.987697313526006e-08
Position 4383: 6.972627951413074e-08
Position 792: 4.746227695239898e-08
Position 312: 4.641259730227154e-08
Position 866: 4.443404871131251e-08
Position 6580: 3.846484731752678e-08
Position 627: 3.61954304134904e-08
Position 272: 3.1358404103631045e-08
Position 509: 1.537528280764049e-08
Position 855: 1.3891025995978638e-08
Position 6517: 1.3583371716337928e-08
Position 6619: 9.724720319467938e-09
Position 874: 9.359927095971583e-09
Position 263: 4.660528064426301e-09
Position 6503: 3.374031942140227e-09
Position 98: 2.8483735836250905e-09
Position 232: 1.2250419290938837e-09
Position 283: 1.160934792602142e-09
Position 308: 8.790537475266722e-10
Position 194: 8.389813631684785e-10
Position 405: 7.395921364470728e-10
Position 277: 7.234485016041842e-10
Position 662: 2.622944439303364e-10
Position 618: 2.5185237922164715e-10
Position 298: 7.783749292840188e-13
Position 260: 7.139424391647419e-13
Position 306: 4.3505084813294575e-13
