Gene = Ro60
Position 13667: 0.006958133188232351
Position 17026: 0.006252709672901525
Position 11420: 0.00617335842951281
Position 11749: 0.005960870218530324
Position 10951: 0.005742870259627249
Position 17659: 0.0054318635241632175
Position 2563: 0.00502923327603547
Position 11784: 0.004960518965572854
Position 4311: 0.0048615261492042415
Position 16809: 0.004549257182090518
Position 15619: 0.004356385784545323
Position 14616: 0.004252820800897111
Position 23425: 0.004146831495266344
Position 12072: 0.003828251812364454
Position 1052: 0.003782119236250652
Position 16668: 0.0037526432457180305
Position 14542: 0.0036526704333274007
Position 18243: 0.003630397097079675
Position 12371: 0.0036114855066937015
Position 5063: 0.0032889268700726864
Position 15577: 0.0031099366473572323
Position 17982: 0.0030558357427431663
Position 2523: 0.002901163613754031
Position 19721: 0.002853415288692855
Position 3794: 0.00261653307161231
Position 17533: 0.0025597893882592683
Position 264: 0.0024239046695345764
Position 4996: 0.0023939136368382715
Position 5030: 0.0021046017820789283
Position 13830: 0.0020120343964323646
Position 3675: 0.001857763911429253
Position 19389: 0.001832334548064386
Position 2481: 0.0016012910588913262
Position 1025: 0.0015939182553994314
Position 14497: 0.0015840048439859356
Position 17577: 0.0012322262723638874
Position 17084: 0.0011924419736402494
Position 3727: 0.0011611629942377007
Position 17089: 0.001153697641203012
Position 19867: 0.0010226956395008582
Position 15127: 0.001011416491454154
Position 12317: 0.0009540802640004041
Position 19929: 0.0009512667477816156
Position 20276: 0.0009469339392469432
Position 11536: 0.0009398101193566664
Position 826: 0.0009090703301018557
Position 12143: 0.0008755043525418742
Position 14477: 0.0008260441992439499
Position 17618: 0.0007296897042159266
Position 19285: 0.0007239650298168024
Position 12284: 0.0006555551923469073
Position 13792: 0.0006305179502592571
Position 2664: 0.00047571613704509684
Position 3652: 0.00046445088759252534
Position 18590: 0.0003647884096643766
Position 11950: 0.0003345464700472945
Position 3748: 0.00031522616692261743
Position 11856: 0.00029276095942179904
Position 2542: 0.00025593483171773736
Position 1004: 0.00013100908488904167
Position 16449: 8.330666689121555e-05
Position 12002: 4.21205433550135e-05
Position 12291: 2.6523415758050762e-05
Position 16913: 2.3849236572942864e-05
Position 17676: 1.7375664172412735e-05
Position 13501: 1.3827036645249845e-05
Position 12174: 1.1053485255886311e-05
Position 12169: 9.562445586848066e-06
Position 13437: 5.558713897897198e-06
Position 11956: 5.371631328638874e-07
Position 11937: 3.2071512610761313e-07
Position 12083: 3.1688840095572246e-07
Position 12103: 3.164083035143434e-07
Position 11878: 2.6095270427395955e-07
