Gene = Edrf1
Position 9340: 0.05574797034352402
Position 9086: 0.05531888906357601
Position 23326: 0.05020295325094758
Position 11705: 0.04991209034079176
Position 6683: 0.047993251389702986
Position 24174: 0.04550926096552993
Position 12501: 0.042747921532828304
Position 4975: 0.04103730805503846
Position 1849: 0.040889762918615825
Position 13615: 0.03926375686448618
Position 8389: 0.03682179709030532
Position 1548: 0.03479421509240342
Position 2207: 0.031137695537975577
Position 29048: 0.03046279975220157
Position 18569: 0.02895951477275544
Position 31689: 0.028241693379468278
Position 22393: 0.028035761911490174
Position 13955: 0.02787440857004407
Position 6191: 0.02350479818559669
Position 17973: 0.022802805759046387
Position 28481: 0.022481195612110427
Position 5812: 0.02233516911487399
Position 97: 0.01982596044862183
Position 191: 0.019454443338950644
Position 19373: 0.019041302386528583
Position 154: 0.018904962401117498
Position 11281: 0.017859505016689
Position 5902: 0.017282934547168106
Position 21554: 0.016703833250518437
Position 23142: 0.016261136381928984
Position 33019: 0.01539562034193551
Position 27366: 0.014245796455932023
Position 6398: 0.013047256392273486
Position 1281: 0.012505670169804613
Position 23409: 0.012499896712841175
Position 28721: 0.012181445244475968
Position 18678: 0.011945355302159058
Position 29172: 0.011066009556198906
Position 752: 0.0107540090243369
Position 20219: 0.010396882717514457
Position 13684: 0.009412263102581215
Position 12681: 0.008867679981341992
Position 2010: 0.008366721690396126
Position 24620: 0.00822357638996495
Position 6005: 0.008158129043115568
Position 1741: 0.0073570321715244625
Position 24731: 0.006615019223274951
Position 31590: 0.00649677816137609
Position 24624: 0.006462925582490996
Position 22671: 0.005665365821450861
Position 19094: 0.005378647900808298
Position 1957: 0.005227619938913938
Position 27818: 0.004681689961443554
Position 16054: 0.004452365777021739
Position 1724: 0.00439787049427596
Position 263: 0.004114687087117705
Position 13087: 0.0039630383827919235
Position 3867: 0.0037066083386659
Position 16873: 0.003478345513617857
Position 816: 0.0033806648832419716
Position 6301: 0.0033486683510406544
Position 603: 0.003024725250172311
Position 24924: 0.002946424247644434
Position 27641: 0.002881307793835588
Position 4456: 0.002827983432734913
Position 13349: 0.002705819649829335
Position 24759: 0.0025250456488461574
Position 176: 0.0024941086865644785
Position 170: 0.002419370064656455
Position 33963: 0.0023147417240373877
Position 6086: 0.0022720561642792718
Position 5061: 0.0022513556661902367
Position 5289: 0.0022462570722380803
Position 11129: 0.0022182586130367736
Position 1206: 0.002083439794672833
Position 528: 0.001991947329518966
Position 4694: 0.0019109520676246694
Position 13334: 0.0017721289352665985
Position 17835: 0.0016773673620531662
Position 1308: 0.0016360482762974025
Position 1719: 0.0014300355125360536
Position 15668: 0.0014164476618373804
Position 168: 0.0013709563993275953
Position 23945: 0.0010761236830819734
Position 24663: 0.0010342741986033486
Position 28487: 0.0008526606390790578
Position 605: 0.0008525342123688613
Position 17262: 0.0008386683182699175
Position 426: 0.0007901172825885645
Position 15001: 0.0007851846323832022
Position 3168: 0.0007818378560789264
Position 19158: 0.000726313725850831
Position 23118: 0.0007214838211740942
Position 3501: 0.0007113681679478962
Position 13022: 0.000582960220634772
Position 221: 0.0005505506184795485
Position 3423: 0.0005038718419314195
Position 249: 0.0004907721854614912
Position 6221: 0.00047288192457474107
Position 13663: 0.00046304960422160666
Position 19362: 0.00044883859992516013
Position 3441: 0.0004465296097759989
Position 718: 0.00044581282370172165
Position 6215: 0.00042097120736464034
Position 844: 0.0003845218493661054
Position 13124: 0.0003351545999320737
Position 8866: 0.000324421514279432
Position 4785: 0.0003096674267383945
Position 1936: 0.000306372716999514
Position 3321: 0.00029232420169307555
Position 493: 0.00027425390159680895
Position 8325: 0.00027417194544346215
Position 8372: 0.00026194410268528054
Position 747: 0.0002570092170124907
Position 1412: 0.00023840650513021243
Position 3793: 0.00022909056738128585
Position 4678: 0.0002289033010767899
Position 5552: 0.00022539041449168306
Position 4658: 0.00021375250259701438
Position 22757: 0.00020603832531557596
Position 17851: 0.0001879937453098243
Position 13089: 0.0001800318439275522
Position 609: 0.00017347815535846537
Position 607: 0.00017053285221633072
Position 4381: 0.00016923769443595983
Position 13374: 0.00015989752418368733
Position 7931: 0.00015499756276479
Position 13071: 0.0001233873500570676
Position 4642: 0.00011539804712859345
Position 15: 0.00011296564223159003
Position 4508: 0.00011015634085651849
Position 13353: 0.00010952453197994817
Position 1495: 0.00010299401769701905
Position 13181: 5.597361404428211e-05
Position 14611: 2.9416863076449123e-05
Position 215: 1.525650886918947e-05
Position 931: 1.393369015040806e-05
Position 13427: 1.3422950235653422e-05
Position 32: 1.3398988532050787e-05
Position 244: 9.241885046567614e-06
Position 14615: 8.712573356448047e-06
Position 4142: 8.198674085277175e-06
Position 15066: 6.08231097182855e-06
Position 807: 4.9663252710819226e-06
Position 830: 4.7342239797277175e-06
Position 999: 3.141292477764575e-06
Position 3189: 1.7463005901688352e-06
Position 449: 1.1600859162328983e-06
Position 6690: 6.727033184074927e-07
Position 7644: 5.89540868096806e-07
Position 17: 5.879980256263162e-07
Position 7112: 5.417151213397391e-07
Position 347: 3.6182384348660874e-07
Position 4900: 3.450339532484523e-07
Position 4809: 2.9532577677249036e-07
Position 3210: 2.228049266625328e-07
Position 6714: 1.4748612416886348e-07
Position 13047: 3.2972341808390736e-10
Position 13266: 2.9611433774123323e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 28324: 0.9983901186095614
Position 3136: 0.9904057242492725
Position 12957: 0.981847092187299
Position 25817: 0.9600191762146829
Position 12734: 0.9472048232026978
Position 6104: 0.8986154073683134
Position 29996: 0.8517391073187491
Position 6493: 0.8173074539611892
Position 16713: 0.8084537962435542
Position 13480: 0.7880579387698536
Position 20882: 0.7832590026501558
Position 24239: 0.7152832171351375
Position 22592: 0.7058188326985235
Position 16343: 0.7034650576015975
Position 9801: 0.6906571877961628
Position 24537: 0.5622062522938786
Position 18951: 0.5496990317272847
Position 3750: 0.5363749893225906
Position 10642: 0.5275183036826607
Position 21415: 0.5101690396501912
Position 27479: 0.46963148203940847
Position 5762: 0.4076999468725052
Position 33151: 0.388944023826451
Position 9446: 0.3829700615332393
Position 1442: 0.3709326221251035
Position 33822: 0.3190835662335222
Position 2933: 0.318022364133523
Position 14567: 0.317298276546453
Position 22224: 0.2788214436687033
Position 26798: 0.25599020674033424
Position 21272: 0.23756550160520365
Position 10716: 0.1902490547100813
Position 18532: 0.17960941522905538
Position 24019: 0.1760611547611572
Position 5717: 0.16551624152314565
Position 30262: 0.16380671842364283
Position 27235: 0.14800117338288443
Position 4869: 0.14476353460502658
Position 16729: 0.13726690319030058
Position 6449: 0.1310026568397824
Position 3782: 0.12962883579499207
Position 22551: 0.11379620139821159
Position 32885: 0.11349858871706738
Position 28894: 0.11140587072744078
Position 15055: 0.11009837401850117
Position 9685: 0.10757497837406622
Position 28830: 0.10421451561181251
Position 19424: 0.10141160195247312
Position 29578: 0.10098247311534995
Position 31193: 0.0963125764556988
Position 13406: 0.08754199707448554
Position 23987: 0.08222637639550262
Position 28666: 0.07723749083125196
Position 1363: 0.07673833650033025
Position 22682: 0.07246045816556523
Position 16377: 0.07205238255860491
Position 2051: 0.07111961807021915
Position 14389: 0.06991361401824919
Position 21469: 0.06573702453771682
Position 484: 0.06514095333060166
Position 8303: 0.06497743506326252
Position 23229: 0.0627028499637887
Position 8936: 0.05951607555856778
Position 10680: 0.05944814956117849
Position 22966: 0.055991044584094846
Position 22825: 0.05021888272950925
Position 2952: 0.04730964216742655
Position 29602: 0.045545724246495674
Position 30327: 0.04340967916964296
Position 22835: 0.04334418941262235
Position 19276: 0.04173020701976734
Position 1758: 0.0407701561454392
Position 27267: 0.04068656833686939
Position 11570: 0.04053378331574263
Position 1075: 0.040267460389109305
Position 19031: 0.03899157709388133
Position 24173: 0.03752854697396373
Position 2892: 0.03697653078588336
Position 14420: 0.03414504948781617
Position 28693: 0.03346601911563991
Position 31520: 0.03200585614869723
Position 27414: 0.031054943810109058
Position 30766: 0.03080313848936422
Position 8231: 0.029739632444063628
Position 22527: 0.02967625637725147
Position 28726: 0.029506305061456364
Position 12421: 0.027850614042758046
Position 28690: 0.027666141297668513
Position 9235: 0.02727846680504009
Position 35381: 0.026118706681721185
Position 9258: 0.024272317043492166
Position 33825: 0.023480985335465297
Position 3771: 0.022060478419990065
Position 13837: 0.022030346820148334
Position 261: 0.021860112314837303
Position 27435: 0.021378621892557716
Position 19071: 0.020566656027403023
Position 22861: 0.0204535603110029
Position 20979: 0.020124972157536822
Position 11041: 0.020077763629725798
Position 27442: 0.017697264095757018
Position 12961: 0.017381651470747047
Position 18504: 0.016155996478198067
Position 2206: 0.015548787020239934
Position 19463: 0.01471461847832181
Position 31232: 0.014232815470325651
Position 26739: 0.013538402134376978
Position 16129: 0.01345448580749902
Position 5693: 0.013301763056503258
Position 12234: 0.01206137886185143
Position 17789: 0.010887043373862672
Position 24260: 0.010785498248503589
Position 511: 0.010566089672892255
Position 3685: 0.010507623902385441
Position 29869: 0.010445247788405566
Position 14499: 0.010211978201999511
Position 10541: 0.010131497023431899
Position 27239: 0.01002255371901048
Position 14515: 0.009788198276276477
Position 1186: 0.00965569751614807
Position 3817: 0.009427967304123288
Position 17762: 0.009317850065654856
Position 30237: 0.00906228102464569
Position 12602: 0.00875794816528754
Position 34138: 0.008660247267831383
Position 535: 0.008626793628048584
Position 14547: 0.00860221489530607
Position 1385: 0.008565381064081685
Position 10754: 0.0084813187283578
Position 16765: 0.008437677009879567
Position 29047: 0.00836016123967295
Position 31012: 0.007633801321589337
Position 234: 0.007300605664835733
Position 19279: 0.006879593969117668
Position 12681: 0.006873967986159772
Position 1676: 0.0064696617544362485
Position 5668: 0.006401711301431961
Position 32111: 0.006356176265908946
Position 28590: 0.006239918109482479
Position 11535: 0.006147836535835033
Position 20001: 0.0060625765670089555
Position 14979: 0.006061840484800213
Position 21458: 0.0059255908710467275
Position 1844: 0.005836799499609374
Position 15065: 0.005825980801437232
Position 25837: 0.0057720781491065005
Position 619: 0.0052253764707531555
Position 1018: 0.005134374908845405
Position 13239: 0.005012996862028735
Position 6354: 0.004910274156686701
Position 32537: 0.0048719696889934685
Position 14402: 0.004817427826206979
Position 28836: 0.004801282476359445
Position 883: 0.004765084122755948
Position 33737: 0.004686165056928279
Position 27689: 0.004681689961443567
Position 16801: 0.004648812095549123
Position 33781: 0.0045784144685906344
Position 13912: 0.004530011076573707
Position 35404: 0.004495501535922777
Position 20169: 0.004334306150505498
Position 16402: 0.004299356763965518
Position 30407: 0.00420794182209783
Position 16027: 0.004203747499203732
Position 24598: 0.004181917847750339
Position 31604: 0.004166239320718614
Position 2141: 0.004110248428565288
Position 315: 0.004002533680025426
Position 924: 0.003927924477080015
Position 28738: 0.0038715079207226554
Position 31341: 0.0038150097136058626
Position 3098: 0.0037020774348318535
Position 14564: 0.003670811009957005
Position 32155: 0.00363905527766735
Position 6259: 0.0036274752224366644
Position 15023: 0.0036206952712785055
Position 2998: 0.003606675849784435
Position 1645: 0.003535001229070502
Position 12307: 0.0033974397790760376
Position 11605: 0.0032157752968217062
Position 32767: 0.0031553162641399066
Position 989: 0.003116689240747694
Position 28852: 0.0030179218037605505
Position 15699: 0.0030010182617729387
Position 24789: 0.002946424247644433
Position 33244: 0.002886400342384373
Position 14942: 0.0027937867662092553
Position 4556: 0.002778922196280394
Position 28924: 0.002726704763995926
Position 26833: 0.0026774341643096894
Position 27330: 0.0025162109915651265
Position 17734: 0.0024694120778020676
Position 16671: 0.00243214868470132
Position 14479: 0.002378079328686139
Position 22867: 0.002367821915041876
Position 493: 0.0023477000128609114
Position 12700: 0.002273030465018021
Position 2754: 0.0022393981591688657
Position 629: 0.002225371046478916
Position 5579: 0.0022111914419268115
Position 3001: 0.0022105314429363104
Position 4290: 0.0022080642764759385
Position 24612: 0.002194302930304018
Position 19525: 0.002149515631092627
Position 5994: 0.0020957932570820773
Position 17780: 0.0019250055520194178
Position 1329: 0.0018972336899213103
Position 29607: 0.0018250021893513667
Position 3762: 0.0017758008426206635
Position 14690: 0.0017675315291149052
Position 1460: 0.0016066824905291155
Position 28220: 0.0015974608035380605
Position 2971: 0.001553008730496303
Position 3286: 0.0015422030328831294
Position 30955: 0.0014172117081428944
Position 15480: 0.0014164476618373824
Position 2958: 0.0013877147640863488
Position 633: 0.0013495185998253934
Position 25873: 0.0013452545672298965
Position 16762: 0.0013344390396574607
Position 29096: 0.0013326092431566404
Position 12534: 0.0013042599218199924
Position 3669: 0.0012890972772860688
Position 1803: 0.0012701408373154196
Position 24359: 0.0012206646172968245
Position 14912: 0.0012036436768008338
Position 31460: 0.0011299276751451117
Position 23856: 0.0010761236830819734
Position 5111: 0.0010594633799812638
Position 3786: 0.0009913002228574231
Position 14553: 0.0009839999441793937
Position 12504: 0.0009688116423777259
Position 5474: 0.0009422526852938972
Position 13867: 0.0008473025166971152
Position 4996: 0.0007998294980003621
Position 17065: 0.0007960312559516839
Position 26848: 0.0007768696887381684
Position 1625: 0.0007129484617418215
Position 26853: 0.0006893579824151948
Position 1341: 0.0006882629817645025
Position 1731: 0.0006544896018642325
Position 587: 0.0006374750463146477
Position 26755: 0.0006317774765867475
Position 14493: 0.00057097234051742
Position 28956: 0.0005629316605639674
Position 1469: 0.0005627807657321248
Position 1712: 0.0005364939672679272
Position 29051: 0.00053445649988322
Position 28841: 0.0005311766531692807
Position 5196: 0.0004869624168231126
Position 287: 0.000480182702994556
Position 22352: 0.00044852048131454946
Position 539: 0.00044186295778961244
Position 4405: 0.00042456502400563137
Position 5200: 0.0004112194763522027
Position 353: 0.00039640483144389994
Position 6397: 0.00038327304195235267
Position 945: 0.00034218697122749233
Position 13438: 0.0003232131447827136
Position 22443: 0.00031251477733429785
Position 1308: 0.0002976011721976308
Position 601: 0.0002604354471962393
Position 4330: 0.0002476923888284821
Position 1572: 0.00024141137433025285
Position 3835: 0.00022950235298605507
Position 13565: 0.00021467425448547112
Position 8747: 0.00019624312328299582
Position 3373: 0.00019247406071865007
Position 30232: 0.00019157945804252534
Position 690: 0.00016793372508823646
Position 28627: 0.0001628912491896441
Position 1027: 0.00016002642616626993
Position 3592: 0.00014998108008799696
Position 12967: 0.0001434309655127946
Position 5848: 0.00014081164632613084
Position 931: 0.0001332316952212696
Position 13505: 0.00013316297516927008
Position 8676: 0.00012817839099643616
Position 2007: 0.00011909833102162083
Position 14431: 0.00011781968971790245
Position 639: 0.00011284130971673578
Position 1765: 0.00010871830323200141
Position 658: 0.00010517815450912021
Position 13008: 9.870043339258223e-05
Position 13804: 9.828360739298608e-05
Position 1201: 8.554985282565325e-05
Position 3298: 8.513883974885777e-05
Position 7509: 8.431555375549118e-05
Position 3441: 7.922222928670049e-05
Position 1077: 7.835815184531726e-05
Position 13324: 7.756087098604415e-05
Position 4260: 7.495229892031471e-05
Position 1812: 7.426256804856904e-05
Position 28596: 7.175228762231007e-05
Position 7566: 7.127154987739544e-05
Position 13801: 6.973075406351656e-05
Position 17832: 6.885579707037774e-05
Position 13875: 6.310494686862433e-05
Position 1724: 5.533314731565961e-05
Position 8305: 5.4038343698496774e-05
Position 4362: 5.370987463470032e-05
Position 13540: 5.252852268471161e-05
Position 1127: 5.221410407109288e-05
Position 893: 4.956852284307986e-05
Position 22409: 4.366004594520598e-05
Position 17090: 4.186127686223657e-05
Position 3945: 4.125119962638603e-05
Position 6393: 3.900499556763007e-05
Position 13251: 3.847009537342628e-05
Position 4351: 3.7002869640142514e-05
Position 340: 3.316685477199908e-05
Position 28651: 3.133210207612535e-05
Position 669: 3.0030327857006625e-05
Position 646: 2.9261289497263343e-05
Position 1864: 2.700307576794894e-05
Position 1234: 2.3831594292295106e-05
Position 1404: 2.3569086747199922e-05
Position 28567: 2.198519967158781e-05
Position 4147: 2.119192308811459e-05
Position 1548: 2.1116915155911517e-05
Position 516: 2.0743664361032955e-05
Position 637: 2.0246975570790447e-05
Position 190: 1.941286752162761e-05
Position 297: 1.851005093354368e-05
Position 3538: 1.7225077285275434e-05
Position 701: 1.5387056745488615e-05
Position 750: 1.5241355161327108e-05
Position 1517: 1.5199510792014093e-05
Position 1112: 1.4971248393061791e-05
Position 11411: 1.4695192392398451e-05
Position 16538: 1.3459555189060496e-05
Position 13442: 1.2892423832571703e-05
Position 13705: 1.2627688462803535e-05
Position 662: 1.2153811829956843e-05
Position 294: 1.0790907203737183e-05
Position 706: 1.0568341386163624e-05
Position 13410: 9.381942396001798e-06
Position 333: 9.33983264966573e-06
Position 4368: 7.146286892960827e-06
Position 1394: 4.9123638796297145e-06
Position 27312: 4.428599457487849e-06
Position 29625: 4.264864199185506e-06
Position 27539: 4.021187122906857e-06
Position 380: 2.104970278083559e-06
Position 13775: 1.9228523892972648e-06
Position 13520: 1.7332506546893359e-06
Position 642: 1.7231202490953053e-06
Position 291: 1.4704204276457807e-06
Position 13338: 9.191468418852024e-07
Position 144: 9.123516749645366e-07
Position 14880: 8.655050356957957e-07
Position 17111: 7.75785455996318e-07
Position 13165: 7.404559960542601e-07
Position 330: 6.786734127624807e-07
Position 1312: 5.142848402759473e-07
Position 3644: 4.5827579936604026e-07
Position 3555: 4.502883198867684e-07
Position 723: 4.154402072552807e-07
Position 773: 4.0252572326417215e-07
Position 644: 3.1447885470452994e-07
Position 3821: 3.100631519004931e-07
Position 3649: 2.4818869114327516e-07
Position 714: 2.435950627507988e-07
Position 13440: 2.2992415061192935e-07
Position 7049: 2.1537860974169466e-07
Position 6929: 1.9953289551370508e-07
Position 302: 1.4719245727151292e-07
Position 704: 1.353456917255989e-07
Position 6876: 1.2680361608433953e-07
Position 365: 7.007963661165146e-08
Position 27922: 5.7568928761195205e-08
Position 4745: 4.6474661842940956e-08
Position 6499: 4.6345868305273984e-08
Position 6474: 2.128549102025783e-08
Position 6377: 2.048263741743727e-08
Position 756: 1.9463066248118435e-08
Position 13288: 1.7864527005376505e-08
Position 671: 1.6549461687437815e-08
Position 176: 1.6061876373488033e-08
Position 131: 1.5366969057808855e-08
Position 603: 1.373214251301499e-08
Position 368: 1.3469205994897144e-08
Position 110: 7.369491760581635e-09
Position 160: 4.8477822093243445e-09
Position 154: 2.133309030086118e-09
Position 168: 1.898757363219829e-09
Position 414: 1.7980832664969339e-09
Position 387: 1.7498676864324022e-09
Position 13412: 1.4993526108138688e-09
Position 3461: 9.890625347733415e-10
Position 78: 6.090913443786133e-11
Position 385: 5.606629514365507e-12
Position 402: 1.9936005387671965e-12
