Gene = Plrg1
Position 13120: 0.002442923639487098
Position 13506: 0.002287167686232763
Position 11628: 0.0021969237153396863
Position 13263: 0.0021097063650054077
Position 1833: 0.0020951658593729786
Position 13633: 0.0020833598721675503
Position 14462: 0.0020580169401951936
Position 13203: 0.002054002052510083
Position 16504: 0.0018351576982856197
Position 12548: 0.0016387633986966823
Position 362: 0.0016340162043163718
Position 12076: 0.001483062600832762
Position 15184: 0.0014672615458981532
Position 12850: 0.0014368551569324721
Position 13850: 0.0013704711742486644
Position 15792: 0.001344166558665559
Position 197: 0.001218038278471051
Position 503: 0.0010684720755407663
Position 12533: 0.0010281498885307723
Position 3538: 0.0009776577426557152
Position 10935: 0.0009724685073717679
Position 293: 0.0009143026842525293
Position 12596: 0.0008415078050859065
Position 10678: 0.0007973591344915389
Position 13097: 0.000679906677681699
Position 16105: 0.0006029449912745384
Position 765: 0.0005918900260097299
Position 13639: 0.0005887528778478566
Position 2674: 0.0005794925707372387
Position 543: 0.0005602812748247372
Position 819: 0.00047340144434940376
Position 127: 0.0004224187100201621
Position 15800: 0.0003970759924833123
Position 266: 0.0003961070221803182
Position 211: 0.0003640436028163739
Position 842: 0.00030821733240110963
Position 12861: 0.00030758079262386764
Position 11770: 0.00029431730003669687
Position 162: 0.00029414250854436656
Position 616: 0.00028262963649476646
Position 13449: 0.0002696910771964705
Position 12819: 0.00025692176975964775
Position 412: 0.00022304104616505924
Position 260: 0.0002202433295777812
Position 84: 0.00021073808706993536
Position 15269: 0.0002018131214558247
Position 13074: 0.00019861765468535164
Position 1719: 0.00019762762889521032
Position 792: 0.00017594364337809304
Position 208: 0.00015990705306775206
Position 3058: 0.0001436840914555753
Position 426: 0.00014042040292759335
Position 16357: 0.00013776550316103148
Position 708: 0.0001230415794427732
Position 4713: 0.00010406461732783682
Position 13761: 0.00010185380199952701
Position 2951: 9.759331770316842e-05
Position 2471: 9.436833144249917e-05
Position 13569: 8.614563927953826e-05
Position 610: 7.170587459699359e-05
Position 342: 7.058074823191896e-05
Position 11465: 6.938656716931273e-05
Position 466: 6.82546926299172e-05
Position 1668: 6.562400375280638e-05
Position 159: 6.237360247142081e-05
Position 471: 5.955966197437598e-05
Position 772: 5.7236923504088664e-05
Position 14284: 5.4569774616133774e-05
Position 62: 5.3742227380082456e-05
Position 1647: 5.250367694375065e-05
Position 340: 4.817891666914863e-05
Position 247: 4.63574241839208e-05
Position 684: 4.0008849810647105e-05
Position 345: 3.26488817927565e-05
Position 1043: 3.10442965395231e-05
Position 195: 3.07270968108604e-05
Position 11568: 2.9275505387443246e-05
Position 651: 2.906577613799775e-05
Position 250: 2.630420530582026e-05
Position 12: 2.4927833800036302e-05
Position 416: 2.0252042327624704e-05
Position 656: 2.003334433197921e-05
Position 692: 1.9761504547375182e-05
Position 15243: 1.026143117746558e-05
Position 1385: 4.561119072836522e-06
Position 5750: 3.0968337496217663e-06
Position 6405: 2.8637812211740136e-06
Position 6356: 2.3809268164916122e-06
Position 5964: 1.9853297868790945e-06
Position 1509: 1.5400892834129907e-06
Position 54: 1.4978385794644681e-06
Position 1994: 1.0140228112545726e-06
Position 1376: 9.929126037132038e-07
Position 2008: 6.496691943525153e-07
Position 1439: 5.489769515948197e-07
Position 1749: 5.173238821909132e-07
Position 1252: 3.499398343564615e-07
Position 1287: 3.3656239121021916e-07
Position 2001: 2.937318548911111e-07
Position 1406: 2.906819358320055e-07
Position 562: 2.4029434485562236e-07
Position 14481: 2.305114885433563e-07
Position 1640: 1.90735800794073e-07
Position 1935: 1.7356951439396942e-07
Position 166: 1.2363168136294977e-07
Position 1311: 1.196738131768131e-07
Position 1651: 1.1495101303731654e-07
Position 1971: 7.768517960880077e-08
Position 1688: 6.878466478212128e-08
Position 234: 4.98846376742619e-08
Position 1448: 4.594729023777894e-08
Position 1336: 4.093142463006604e-08
Position 438: 7.484762054538338e-09
Position 458: 6.634262373551975e-09
Position 305: 6.6218773090532265e-09
Position 430: 5.551329852593711e-09
Position 397: 2.586863505611884e-09
Position 7: 1.3256159729475064e-09
Position 237: 1.1049801377967993e-09
Position 388: 4.394962685278941e-10
Position 1315: 7.463473909498145e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 15667: 0.9932213550202009
Position 14170: 0.990752057007133
Position 1248: 0.9805313893509796
Position 10359: 0.9749966149250899
Position 11156: 0.923112782772873
Position 12736: 0.9137744689882809
Position 12475: 0.877224821360904
Position 16588: 0.8382328761864216
Position 5511: 0.7235953727598657
Position 4314: 0.6754353298612131
Position 15100: 0.5926264537980435
Position 3804: 0.39852511749841
Position 13439: 0.3772364199562221
Position 15074: 0.278563745196815
Position 3133: 0.1561488763293309
Position 11970: 0.14699442752154598
Position 7095: 0.11498572030497378
Position 4805: 0.10162298116534563
Position 14371: 0.09775759232809729
Position 3465: 0.09586547801042021
Position 2998: 0.07510309339105561
Position 5435: 0.06585431349518296
Position 15298: 0.059267180673113935
Position 16001: 0.05922416014375422
Position 4340: 0.04379337892687005
Position 12357: 0.04242062913016325
Position 674: 0.03538562171642152
Position 2969: 0.03498078595303544
Position 10603: 0.032122614315267195
Position 5361: 0.03159161846625882
Position 3496: 0.02962473237100007
Position 195: 0.027651552602213057
Position 4173: 0.02549455470079456
Position 15951: 0.02265160701168825
Position 4265: 0.021808326556104988
Position 7137: 0.020741463309928578
Position 12057: 0.02010612285459651
Position 7057: 0.019799783496698878
Position 6333: 0.019431654244709405
Position 3062: 0.018260606113954175
Position 4248: 0.018078581493212918
Position 16592: 0.01498599563888524
Position 1542: 0.014927251383906312
Position 12411: 0.012943701474602179
Position 16244: 0.01121568834820504
Position 4212: 0.011049231646299595
Position 1219: 0.010595469008668559
Position 12587: 0.010250904318787394
Position 11927: 0.0100622376620414
Position 10570: 0.009221361814761849
Position 3315: 0.008567046664088477
Position 16388: 0.008485997233531013
Position 2125: 0.008459291322855908
Position 12528: 0.008126199277033556
Position 9676: 0.00786830123786262
Position 3852: 0.007671890021729172
Position 15313: 0.007651998393118023
Position 6292: 0.0076200765458717
Position 14543: 0.00743837932714689
Position 3094: 0.006812566407659397
Position 237: 0.0066972962559988915
Position 16476: 0.006249999949516325
Position 15370: 0.006212863008005058
Position 228: 0.005670395738088218
Position 14515: 0.005544633318355692
Position 12003: 0.00546437290950547
Position 11064: 0.0052521303548683
Position 16105: 0.005204473601244019
Position 935: 0.0048006669778756506
Position 13020: 0.004661787034845387
Position 10130: 0.0046491914314238355
Position 14384: 0.004566918961286749
Position 2979: 0.004402471993904306
Position 3831: 0.004381870235424703
Position 7116: 0.004277352433959792
Position 3333: 0.0042434090233341975
Position 3519: 0.004076222290785389
Position 15036: 0.0040574796635682855
Position 3559: 0.003955565349952309
Position 15922: 0.00395507823775319
Position 15355: 0.0038421438258905965
Position 15720: 0.003591718487498325
Position 4226: 0.003550842142218099
Position 9259: 0.0035503096156762693
Position 6467: 0.003545685700153647
Position 16542: 0.0034586734631065355
Position 12938: 0.0032909380772364006
Position 747: 0.0029287491635809513
Position 682: 0.00287614611396855
Position 5204: 0.002833209395928369
Position 705: 0.0028072575394784
Position 10991: 0.0027794847560193028
Position 14425: 0.0027065104876397615
Position 16280: 0.002662195728023649
Position 1198: 0.0026435055372366783
Position 3709: 0.002441412089839869
Position 14796: 0.0024076899886081417
Position 3662: 0.0023975921765432328
Position 7861: 0.002392942876235779
Position 12235: 0.0023804816882442817
Position 542: 0.00232715383439178
Position 11439: 0.002305376089785354
Position 16275: 0.0022308495025253248
Position 200: 0.00219080087224976
Position 16335: 0.002166172380103381
Position 3615: 0.0020386394418381326
Position 13384: 0.0018536757887440544
Position 16133: 0.001828740862350085
Position 4091: 0.0018214276802789736
Position 15953: 0.0017311332959863866
Position 4898: 0.0016513447583848483
Position 16200: 0.001605138812406498
Position 13361: 0.0016042573036030138
Position 1251: 0.001561942954499192
Position 1286: 0.0015587936561412934
Position 3751: 0.0015078369126631402
Position 7134: 0.0015053856103140395
Position 792: 0.0014967727979672259
Position 7877: 0.0014807911615306209
Position 3204: 0.0014351488541233582
Position 243: 0.0013990723086832464
Position 3158: 0.0013780141400968912
Position 13787: 0.001370471174248665
Position 3357: 0.0012869123255415248
Position 16217: 0.0012384587121212207
Position 1163: 0.001233015918877517
Position 4062: 0.0012317629067742787
Position 3140: 0.0011817933450625968
Position 3468: 0.0011583822879457182
Position 1257: 0.0011186462486472853
Position 14443: 0.0011181480765377083
Position 13598: 0.0011148008308251977
Position 16710: 0.0010751337830321231
Position 16296: 0.0010180283573067068
Position 293: 0.001012556722240152
Position 16797: 0.0010033874862487935
Position 15133: 0.0009645017655581334
Position 3620: 0.0009550102858054427
Position 5394: 0.0009540276160713846
Position 351: 0.0009165419695520006
Position 3659: 0.0008915159316813731
Position 3215: 0.0008520267454419784
Position 10245: 0.0008103570164949335
Position 10974: 0.0008027310521380419
Position 1647: 0.0007957768113192992
Position 11034: 0.0007831731245603619
Position 16007: 0.0007784154657790896
Position 15608: 0.0007529904824959208
Position 276: 0.0007118928302170824
Position 272: 0.0006821762550221879
Position 2924: 0.0006766265936465361
Position 15838: 0.0006599073107973342
Position 15820: 0.0006536472139203282
Position 15796: 0.0006526270299364152
Position 16721: 0.000647048958306927
Position 4543: 0.0006465091841159376
Position 11007: 0.0006363160184223088
Position 12819: 0.0006328924448086778
Position 3571: 0.0005894030992988194
Position 12706: 0.0005821769479186232
Position 3434: 0.0005664127075478873
Position 2558: 0.0005652751409182138
Position 6733: 0.0005407890544412418
Position 10774: 0.0005069661181737952
Position 2860: 0.0004908745297889925
Position 16291: 0.0004903834878190471
Position 13542: 0.0004849219682241102
Position 1119: 0.00047002070370772466
Position 14902: 0.00046036329704823956
Position 15758: 0.0004512030478696325
Position 3849: 0.00045050588613092116
Position 14570: 0.0004399155825606405
Position 11837: 0.0004373600143922014
Position 4938: 0.00042310843927907677
Position 3699: 0.0003858075831597883
Position 13566: 0.0003798128132846535
Position 2889: 0.0003744680690097319
Position 16648: 0.0003670380431581791
Position 12770: 0.0003667259353434438
Position 430: 0.0003642692031975035
Position 15845: 0.00036338932454221053
Position 2845: 0.00035880772131342126
Position 12197: 0.0003428434977926084
Position 14889: 0.0003229002327820622
Position 3907: 0.00030171609898247065
Position 1791: 0.0002889036326281782
Position 14474: 0.0002799244498631118
Position 11627: 0.00027693955001994476
Position 14206: 0.0002708408693954895
Position 458: 0.0002627168073468562
Position 3260: 0.0002563401538028998
Position 2745: 0.00024730732300040013
Position 2785: 0.00022661873423614776
Position 867: 0.00021123991409377783
Position 14886: 0.00021002197683492386
Position 707: 0.00020200180418428876
Position 4995: 0.0001914541983449915
Position 2121: 0.00018392732299092216
Position 10608: 0.00017974947200262865
Position 643: 0.00017808858067944438
Position 15958: 0.0001722533536957943
Position 16444: 0.00015844602294183546
Position 869: 0.0001551805596604165
Position 3030: 0.00015170818791194248
Position 1010: 0.00014112463635397926
Position 14485: 0.00014000060669049576
Position 3810: 0.00013878034312169387
Position 3083: 0.00012818525607041388
Position 4400: 0.00010918503228060083
Position 1046: 0.00010003965873936035
Position 3276: 9.732816014022721e-05
Position 6314: 9.632981758034982e-05
Position 6251: 9.488443805208104e-05
Position 13517: 9.010274233121211e-05
Position 1129: 8.953322544523668e-05
Position 16183: 7.951913408529432e-05
Position 13497: 7.744999801783906e-05
Position 1830: 7.312262523550423e-05
Position 12765: 6.489252115198551e-05
Position 3396: 6.249343760459068e-05
Position 14576: 6.037722059005701e-05
Position 838: 5.1195631557768465e-05
Position 2071: 4.6270850438601535e-05
Position 3206: 4.619065174884691e-05
Position 3004: 4.579372228782577e-05
Position 305: 4.544785485866528e-05
Position 334: 4.343523290566958e-05
Position 5561: 4.233546303235831e-05
Position 2046: 4.1842358547610666e-05
Position 606: 4.1606997391847547e-05
Position 2365: 3.832379406816288e-05
Position 11226: 3.735362218994242e-05
Position 10956: 3.7107757835490205e-05
Position 1567: 3.477212322807822e-05
Position 2470: 3.460520668869917e-05
Position 208: 3.1589993440631494e-05
Position 2169: 2.8336522896129476e-05
Position 3257: 2.777309721751828e-05
Position 1749: 1.777773115388384e-05
Position 299: 1.7648267929531532e-05
Position 14432: 1.737051900221134e-05
Position 14490: 1.6805024611028153e-05
Position 4967: 1.4695813534530222e-05
Position 2525: 1.1591084588296975e-05
Position 1260: 1.1278394091285109e-05
Position 11012: 1.0832737348575928e-05
Position 15014: 8.460542668003321e-06
Position 1574: 7.974035414694377e-06
Position 2217: 7.833788654007667e-06
Position 3221: 7.262493735172686e-06
Position 2327: 6.692391171722735e-06
Position 1674: 6.2494819378066854e-06
Position 2265: 5.9741000645232134e-06
Position 2084: 5.843819063226512e-06
Position 1966: 5.509299381198859e-06
Position 5581: 4.7349392350676766e-06
Position 1697: 4.662081473693736e-06
Position 1070: 4.616718741260484e-06
Position 13958: 4.232077097661971e-06
Position 2572: 3.599702112770567e-06
Position 1668: 3.179306941631724e-06
Position 1477: 2.8871220772369416e-06
Position 1461: 2.8289804197243285e-06
Position 1614: 2.264901346098996e-06
Position 2297: 2.0196006409093626e-06
Position 5778: 1.985329786879093e-06
Position 1296: 1.5785007964612936e-06
Position 1716: 9.325865144165825e-07
Position 1692: 7.076518068360915e-07
Position 1753: 6.91161080583453e-07
Position 461: 1.551479535543083e-07
Position 373: 1.3669625927701565e-07
Position 463: 1.1805085785893421e-07
Position 1086: 1.0902234813855858e-07
Position 1856: 1.067458363118202e-07
Position 15733: 9.466029309713671e-08
Position 14322: 7.964527530041375e-08
Position 1351: 7.896403783502949e-08
Position 412: 5.6362914161293515e-08
Position 175: 5.0414330421214235e-08
Position 1448: 3.3695803353969695e-08
Position 1598: 3.286161098806748e-08
Position 316: 3.2605536744841174e-08
Position 1904: 3.189606533373346e-08
Position 567: 2.7412962083764593e-08
Position 1438: 2.635809908583264e-08
Position 1057: 2.2386552378059944e-08
Position 684: 1.6616326115855925e-08
Position 1492: 1.0606555947384357e-08
Position 322: 9.659062041778782e-09
Position 989: 9.584551217184527e-09
Position 1376: 3.300231668963845e-09
Position 1401: 2.226865074681193e-09
Position 1582: 2.259133788306451e-11
Position 1694: 1.3207652544318193e-11
Position 1733: 5.6195155187584575e-12
