Gene = Emc10
Position 1719: 6.25290817755793e-06
Position 2249: 6.204216590130465e-06
Position 2663: 5.905585531848973e-06
Position 2086: 5.7937005096421596e-06
Position 1717: 5.220736745067408e-06
Position 4035: 4.938945277328774e-06
Position 2383: 4.745360549390386e-06
Position 3951: 4.157852611846511e-06
Position 2006: 3.884055550727538e-06
Position 3891: 3.8054073216324776e-06
Position 2509: 1.393112860745831e-06
Position 5208: 1.0595810530396902e-06
Position 1837: 1.0256416967859176e-06
Position 2900: 8.090184540413255e-07
Position 4563: 4.440336539099151e-07
Position 2469: 1.7653049791522935e-07
Position 4565: 5.594560479484914e-08
Position 687: 5.831348741194086e-09
Position 709: 4.51410366296774e-09
Position 424: 7.33276152713825e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4464: 0.9819014203005844
Position 4187: 0.9772799092587
Position 1632: 0.8778244585546565
Position 3213: 0.8770844903021354
Position 3854: 0.8014138329921097
Position 5542: 0.6013036445718518
Position 5974: 0.49906941007642597
Position 5263: 0.22001435497285232
Position 3883: 0.15087221145798754
Position 2863: 0.12617663507974433
Position 6119: 0.1109452541702868
Position 3662: 0.06817729886900845
Position 1590: 0.06321189001864759
Position 3722: 0.06132508443417817
Position 5321: 0.04259431877105481
Position 6167: 0.03965340920693009
Position 5561: 0.02581870025787473
Position 6005: 0.023301125172874842
Position 6481: 0.02316211441963616
Position 4702: 0.018875262818196892
Position 1568: 0.018691619214639105
Position 803: 0.018313550945094976
Position 3460: 0.017875120677697226
Position 6245: 0.01604978195020808
Position 5300: 0.016000485529527986
Position 3263: 0.015188520465728375
Position 6493: 0.013600922031950338
Position 832: 0.013077273459301151
Position 5145: 0.012244354597838979
Position 5234: 0.011779371325928037
Position 3260: 0.011309234354159207
Position 6184: 0.01002177803546401
Position 2594: 0.008454213954590995
Position 4220: 0.007825124330619292
Position 4471: 0.00716585682836292
Position 3957: 0.007163113321799497
Position 6078: 0.006906549808614698
Position 2071: 0.006903446809474888
Position 3233: 0.006649379105405601
Position 3603: 0.0065041376220315444
Position 5433: 0.006144273874673717
Position 1138: 0.005752393961153144
Position 3828: 0.005324078623328396
Position 3665: 0.005321607145671603
Position 5784: 0.005274003022847728
Position 3615: 0.005006664811749488
Position 4863: 0.004947042354730353
Position 5832: 0.004528737007676621
Position 3640: 0.004259188663069251
Position 3477: 0.003961989759153027
Position 2481: 0.003739578112787667
Position 5740: 0.0036373439062689613
Position 6270: 0.0032433892496038902
Position 3493: 0.003200225622999384
Position 3008: 0.0031308747735858703
Position 3531: 0.0030178137186182064
Position 2449: 0.002910028916901993
Position 6509: 0.0028618023651003173
Position 3807: 0.002733069776260355
Position 6387: 0.0025796928618162366
Position 5608: 0.0023358533117873595
Position 1093: 0.002196283702323691
Position 4343: 0.0021590545535267497
Position 6210: 0.0017847316177246554
Position 3924: 0.0016878475133549028
Position 2462: 0.0016809426476529737
Position 909: 0.001654834453867841
Position 6054: 0.0016374840905954316
Position 972: 0.001623669774697069
Position 6047: 0.0016108486366921042
Position 2531: 0.001601232541767379
Position 6017: 0.001532573915864692
Position 5952: 0.0014088234628850044
Position 1592: 0.0013908154450994075
Position 3115: 0.0013057057863151607
Position 5898: 0.0012460149413992343
Position 2314: 0.0011896891866083632
Position 3202: 0.0011811033676681173
Position 4478: 0.0010902134425430797
Position 6429: 0.0010225000309769259
Position 180: 0.000997732322789661
Position 2051: 0.0009015826597205544
Position 3618: 0.0008638578076325873
Position 4992: 0.0008290008696629015
Position 2187: 0.000827486140298574
Position 936: 0.0008055146739181827
Position 3197: 0.0007925224506461315
Position 1166: 0.0007829207878736995
Position 198: 0.0007011338877743076
Position 5764: 0.0006843034549427788
Position 3236: 0.0006374913840136157
Position 5942: 0.0006032754440512766
Position 3051: 0.0005869343222056436
Position 3463: 0.0005571653161108852
Position 5170: 0.0005207349538051769
Position 4966: 0.0005168017092099164
Position 3287: 0.0005117376517495582
Position 4202: 0.0005109386643729419
Position 2376: 0.0004930248893200927
Position 1329: 0.0004762995500128774
Position 1332: 0.000446993777837261
Position 1103: 0.0004394077642155874
Position 2951: 0.0004323344005896355
Position 6281: 0.00041645464584357135
Position 2028: 0.0004069234444643939
Position 5658: 0.00040181040230011776
Position 2871: 0.0003832017232106979
Position 3751: 0.0003701940826646138
Position 4896: 0.0003691290337937628
Position 2421: 0.00034730481258692027
Position 4024: 0.0003450217021689757
Position 3240: 0.0003283077356891159
Position 878: 0.0003060355421514838
Position 4935: 0.00027428111932394463
Position 4876: 0.00027360570919431683
Position 4677: 0.00026642365504876773
Position 2543: 0.00026606931274847243
Position 4047: 0.00026418861551877565
Position 4943: 0.0002349937967518946
Position 4708: 0.00023099083913941785
Position 4650: 0.00021902811000249368
Position 1370: 0.00021129404080879146
Position 4368: 0.00019284537952911552
Position 3898: 0.00019207205337732936
Position 4064: 0.00018863140937985259
Position 4666: 0.00018745542779950228
Position 4905: 0.00018453097871061103
Position 4008: 0.00016973634731148223
Position 6398: 0.0001683323271592266
Position 4301: 0.0001680910002558772
Position 4507: 0.0001594272124172355
Position 302: 0.00015303280668731145
Position 5154: 0.000140655478003833
Position 5212: 0.0001317807824177536
Position 3126: 0.00012043730328421024
Position 4841: 0.000119442200083299
Position 4498: 0.00011816860906210667
Position 1511: 0.0001159060424893606
Position 4141: 0.00011275548306294036
Position 3762: 0.00011089290439248394
Position 1507: 0.0001105666233535174
Position 2117: 0.00010764346773521482
Position 4504: 0.00010180466372268555
Position 1521: 0.00010017010557160904
Position 3145: 9.54431208331995e-05
Position 6552: 8.456948205469501e-05
Position 911: 8.030593925177306e-05
Position 3628: 7.763890753059393e-05
Position 1654: 7.622622411083542e-05
Position 4133: 7.227243799032352e-05
Position 1377: 7.095669322643973e-05
Position 2254: 7.020518197016426e-05
Position 783: 6.884530347845304e-05
Position 3927: 6.653030925644703e-05
Position 1689: 6.307557171107508e-05
Position 1543: 6.258872780863724e-05
Position 211: 6.250118882588032e-05
Position 401: 6.128620773697662e-05
Position 3149: 5.5416105081229463e-05
Position 355: 5.2951761040905345e-05
Position 2225: 5.110510229530193e-05
Position 5194: 4.928626341404202e-05
Position 4138: 4.9241078593126485e-05
Position 407: 4.839874491013931e-05
Position 214: 4.776640183781815e-05
Position 1306: 4.7516632972626154e-05
Position 1100: 4.6326471415982676e-05
Position 4409: 4.482339862162392e-05
Position 1239: 4.3568521907074877e-05
Position 849: 3.93774346974888e-05
Position 1550: 3.9226555276519135e-05
Position 4357: 3.828823918937282e-05
Position 4911: 3.822045811901933e-05
Position 5440: 3.748865765510688e-05
Position 4890: 3.735971565555813e-05
Position 4949: 3.572752683227979e-05
Position 2032: 3.539657300428971e-05
Position 5044: 3.507033539489853e-05
Position 4639: 3.368402455336344e-05
Position 5178: 3.327791040218989e-05
Position 4769: 3.272775604467015e-05
Position 4717: 3.258114476641537e-05
Position 4917: 3.2127432116414664e-05
Position 687: 3.0526505512328725e-05
Position 5333: 2.947762733364874e-05
Position 1109: 2.337075104990303e-05
Position 1194: 2.2122545247114426e-05
Position 684: 2.1572649333785914e-05
Position 4657: 2.101861004735661e-05
Position 368: 2.0612397714531507e-05
Position 1116: 1.9519878884303338e-05
Position 1060: 1.8197532891132756e-05
Position 4308: 1.79020093459163e-05
Position 856: 1.7454582687299926e-05
Position 842: 1.734990441650038e-05
Position 4732: 1.6425203699246526e-05
Position 700: 1.5627568348651628e-05
Position 3011: 1.4507393114013352e-05
Position 991: 1.3915667700272813e-05
Position 3499: 1.2281283026088087e-05
Position 374: 9.662160766915061e-06
Position 5028: 8.11239361999846e-06
Position 5051: 8.09974640155713e-06
Position 4734: 8.0816716307225e-06
Position 3092: 7.442405190496338e-06
Position 4489: 5.857856007519383e-06
Position 3293: 5.370475564744845e-06
Position 4642: 4.572069097732704e-06
Position 4746: 3.6531747169893643e-06
Position 2355: 3.4496547852017886e-06
Position 4417: 3.3079795588835702e-06
Position 2548: 2.7355297580075768e-06
Position 1659: 2.567332366503134e-06
Position 2085: 2.5192649921540785e-06
Position 1335: 2.2338587554738276e-06
Position 1451: 2.044827297129737e-06
Position 3056: 1.0955663613112507e-06
Position 1150: 1.08068931082069e-06
Position 652: 1.0334203592182226e-06
Position 730: 9.771112117331346e-07
Position 518: 7.789312417154475e-07
Position 1000: 7.16358514405824e-07
Position 4531: 5.640883972692203e-07
Position 4880: 3.3433771508988156e-07
Position 524: 2.815441563828805e-07
Position 520: 2.7840686386949506e-07
Position 1372: 2.74944621080222e-07
Position 1467: 2.6474689141542274e-07
Position 1425: 2.3439472478376232e-07
Position 4513: 1.5952200491185678e-07
Position 450: 1.4970279088863453e-07
Position 430: 1.2387914885521637e-07
Position 1460: 1.2092711275550137e-07
Position 331: 1.0338826142699906e-07
Position 222: 7.708746283526605e-08
Position 4669: 7.022607025482646e-08
Position 421: 6.905421292251046e-08
Position 1395: 6.230620296925649e-08
Position 2155: 5.575942444941441e-08
Position 414: 5.516344893246281e-08
Position 570: 5.487818939957042e-08
Position 216: 5.161470618106257e-08
Position 514: 4.872897102069288e-08
Position 757: 4.6355374081253343e-08
Position 548: 4.5269978709467306e-08
Position 435: 3.897016968559688e-08
Position 4537: 3.6408779865404104e-08
Position 748: 3.55344298810712e-08
Position 543: 3.445202214822822e-08
Position 763: 2.8664412553051915e-08
Position 646: 2.5623177879660574e-08
Position 1701: 2.5409416692771588e-08
Position 736: 2.342500604601753e-08
Position 1788: 2.297627288097288e-08
Position 1357: 2.170245677773292e-08
Position 329: 1.8504607319375758e-08
Position 691: 1.8306800661348974e-08
Position 4143: 1.717536862748732e-08
Position 4522: 1.4710690812366647e-08
Position 717: 1.4488864061812457e-08
Position 621: 1.4386976097195418e-08
Position 378: 1.2640464855206635e-08
Position 609: 1.0586780112452174e-08
Position 226: 9.989952714545973e-09
Position 589: 6.701778169281351e-09
Position 268: 5.6811819566983835e-09
Position 560: 4.587736755453435e-09
Position 858: 4.375066896333507e-09
Position 3591: 3.9763429394309955e-09
Position 707: 3.736305725841873e-09
Position 365: 2.088164468399593e-09
Position 1350: 8.804669674955684e-10
Position 1052: 5.2560955200168634e-11
Position 1039: 4.5431571478721804e-11
