Gene = Pfdn2
Position 1698: 0.00048645041257900853
Position 11521: 0.00044521403367641646
Position 2703: 0.0004411037116969477
Position 13495: 0.00043333864123932495
Position 405: 0.00041779932629572644
Position 13403: 0.00038094058976249304
Position 365: 0.000372193504925585
Position 11608: 0.00034849785323491563
Position 13124: 0.00034622090921477194
Position 13366: 0.0003055744000610732
Position 2460: 0.0002911917365188838
Position 10640: 0.0002502440587218314
Position 11509: 0.00018753794605740355
Position 2643: 0.0001794191122525779
Position 12122: 0.00017691040832754887
Position 11425: 0.00016273084054336246
Position 1191: 0.00016078728122614075
Position 12082: 0.00014937907772255584
Position 11293: 0.00013339454363227757
Position 11096: 0.0001324010686127971
Position 11575: 0.0001321983154068776
Position 11448: 0.00012777084815492813
Position 3151: 0.00011593672774672181
Position 2288: 0.0001137701970011171
Position 11544: 0.00010700829302164048
Position 1046: 0.00010162120131954543
Position 1014: 9.965442539564447e-05
Position 444: 9.09702644717449e-05
Position 11781: 9.028920471335108e-05
Position 13263: 8.881336460402248e-05
Position 2400: 8.097078630948275e-05
Position 345: 7.432019079803877e-05
Position 272: 6.934828787379814e-05
Position 2850: 6.863559491180172e-05
Position 2714: 6.799833631383912e-05
Position 1119: 6.764812068659195e-05
Position 3325: 6.619989162230395e-05
Position 1500: 6.35970255393709e-05
Position 1494: 5.978917230962212e-05
Position 12755: 5.953650694523108e-05
Position 11484: 5.915369052599599e-05
Position 11532: 5.813935225813945e-05
Position 11464: 5.702332896108317e-05
Position 13153: 5.7016828672126576e-05
Position 12548: 5.487594637526077e-05
Position 11744: 4.9823916337052156e-05
Position 388: 4.951659122450762e-05
Position 11246: 4.733672676813493e-05
Position 12356: 3.7921596934359674e-05
Position 1338: 3.72977903569676e-05
Position 13241: 3.548053662130031e-05
Position 11954: 3.543191168587324e-05
Position 1409: 3.375987878921716e-05
Position 1114: 3.311564771518329e-05
Position 1987: 2.774447355659664e-05
Position 2281: 2.6455025609289564e-05
Position 3490: 2.3543251377810665e-05
Position 11785: 2.328867483055779e-05
Position 1158: 2.30660330745143e-05
Position 1403: 2.016829973502206e-05
Position 1152: 1.9669853651556982e-05
Position 11437: 1.9512419918293912e-05
Position 1345: 1.9442237325271168e-05
Position 832: 1.8572803950713166e-05
Position 649: 1.5931201337667008e-05
Position 488: 1.407555581544397e-05
Position 1326: 1.213174277707177e-05
Position 11077: 1.1983273899990301e-05
Position 416: 1.0825286546883127e-05
Position 11880: 9.358003420054275e-06
Position 3129: 8.615932444135659e-06
Position 1161: 8.340537950882768e-06
Position 2329: 8.338599658867274e-06
Position 532: 8.301388834647134e-06
Position 468: 8.133030812083552e-06
Position 201: 8.035559035154665e-06
Position 472: 7.789983899360427e-06
Position 11688: 7.653512245301175e-06
Position 1222: 7.653007291926951e-06
Position 11758: 6.825830846410655e-06
Position 769: 5.846001097385765e-06
Position 11659: 5.618689522413213e-06
Position 191: 4.876867286871274e-06
Position 1052: 4.737663215631192e-06
Position 1517: 4.57255193335538e-06
Position 2248: 4.533692586294377e-06
Position 319: 4.4771429656212925e-06
Position 458: 3.834635950379055e-06
Position 746: 2.210423952298188e-06
Position 1079: 1.5480585308116185e-06
Position 1368: 1.1895529777228823e-06
Position 1370: 1.0377955820514648e-06
Position 2055: 1.0257570072157702e-06
Position 2089: 9.60404109589974e-07
Position 324: 7.70766889694493e-07
Position 116: 4.819966811406452e-07
Position 785: 2.509727116631157e-07
Position 708: 2.401634728192263e-07
Position 11862: 2.0223899416139762e-07
Position 283: 1.953603171689576e-07
Position 355: 6.99780488135491e-08
Position 339: 6.610490237014919e-08
Position 588: 6.29982909121972e-08
Position 374: 4.8173462275310496e-08
Position 638: 8.688786407408204e-09
Position 11470: 6.9477564054720815e-09
Position 274: 6.076428652562797e-09
Position 11487: 4.9480401265384276e-09
Position 11253: 2.091773144292857e-09
Position 11226: 1.5535592506044295e-09
Position 11616: 1.310858051064402e-09
Position 332: 4.0444365868783556e-10
Position 294: 4.0425833022986544e-10
Position 805: 3.5269714140614336e-10
