Gene = Xrra1
Position 2004: 0.021041838914446755
Position 10408: 0.020800560141706254
Position 20493: 0.02077567004614946
Position 4844: 0.020002538032498025
Position 223: 0.019738314802941952
Position 21661: 0.01919899995535959
Position 3613: 0.01810114878317744
Position 43679: 0.017112975843555353
Position 17011: 0.015463165434281353
Position 11205: 0.014830470061494107
Position 19412: 0.014238950927947415
Position 6738: 0.01412467847750857
Position 10969: 0.012839343510812319
Position 43054: 0.012832794692122312
Position 6608: 0.012654731081371884
Position 21370: 0.012561891020760024
Position 21210: 0.010621682607311028
Position 4385: 0.01056741477492058
Position 21347: 0.01053790975395583
Position 41690: 0.009553809020591351
Position 41515: 0.009046865378172321
Position 1580: 0.008621470947061567
Position 17358: 0.00836326338613509
Position 2921: 0.008053219646264069
Position 46483: 0.007941716508158784
Position 17402: 0.00769029870604545
Position 13311: 0.007608769454232021
Position 17030: 0.0071076430746368
Position 3730: 0.006810780331763822
Position 4499: 0.006216231089181381
Position 14609: 0.006207607419151762
Position 40664: 0.0057539711715345835
Position 2162: 0.005695502216484681
Position 39654: 0.005275540608417214
Position 2790: 0.005113807959980543
Position 39063: 0.005105978223871772
Position 2761: 0.005096522395346391
Position 6556: 0.0049683945480572195
Position 12882: 0.004821454960947644
Position 1791: 0.004814483397329176
Position 721: 0.0046273063676323814
Position 10005: 0.004614529612093502
Position 43197: 0.004610625297364989
Position 10252: 0.004606011822971356
Position 17253: 0.004307392524618832
Position 20749: 0.004086447108223443
Position 17333: 0.0040661563520797165
Position 20421: 0.003900870146819211
Position 17428: 0.003887402801964388
Position 11843: 0.0036792692184113972
Position 10669: 0.0033676430332203484
Position 14798: 0.003332550241968386
Position 1364: 0.0031711306671064073
Position 14638: 0.002877548737219268
Position 39713: 0.002865725604527801
Position 5966: 0.0027969148709628797
Position 1651: 0.0026565049630406443
Position 4496: 0.002606925911647767
Position 43227: 0.0024439639832788016
Position 2061: 0.0023876527864870405
Position 17027: 0.002360984013480382
Position 39690: 0.0023554336498177726
Position 11240: 0.0023500521242926136
Position 2825: 0.0020930180851872165
Position 17455: 0.0020150732815091463
Position 21045: 0.001891284646515525
Position 13360: 0.0018783494936811624
Position 13076: 0.0017169281038141452
Position 21288: 0.0015772467240133814
Position 42602: 0.0015475175349608412
Position 4131: 0.0014895003949280611
Position 16190: 0.0014741479367712414
Position 9185: 0.0014646992010934575
Position 13500: 0.0014155890922752633
Position 4696: 0.001410347741237177
Position 17320: 0.0014054837170506527
Position 17062: 0.001405149825732419
Position 13435: 0.0013942067236576141
Position 16930: 0.0013466386755163738
Position 1755: 0.0012572029362499157
Position 1472: 0.001213476803760312
Position 40812: 0.0011969295664274928
Position 1008: 0.0011726838883033119
Position 3335: 0.0009579040951532942
Position 21180: 0.0009450480110210016
Position 40667: 0.000920148663112557
Position 41045: 0.0008354116744937358
Position 16302: 0.0007683041113808366
Position 2125: 0.0007536510576571179
Position 16318: 0.0006230594751158923
Position 27851: 0.0005996459431576596
Position 893: 0.0005066992491583859
Position 666: 0.0005047840642455562
Position 16399: 0.0005004862712980371
Position 14584: 0.0004952459111955287
Position 16058: 0.0004909721205275505
Position 39894: 0.00048739205762436005
Position 17174: 0.00048332573965302535
Position 1045: 0.0004625245935971251
Position 13539: 0.0004511211698055767
Position 4087: 0.00044400081521025776
Position 374: 0.0004275163061453725
Position 16337: 0.0003761349666677353
Position 2165: 0.0003664981502701269
Position 2012: 0.0003651810797256395
Position 4562: 0.0003624785797815169
Position 38625: 0.00035897025299479944
Position 4957: 0.00033862156085391593
Position 16332: 0.0003192890210611937
Position 3347: 0.00031756960025539776
Position 1299: 0.0003036115273694646
Position 21263: 0.0002969459901136656
Position 33353: 0.000291295079110896
Position 2220: 0.00028712440650652813
Position 21073: 0.00027760821927670664
Position 16427: 0.00027647566113033785
Position 3381: 0.0002704244143669045
Position 1134: 0.0002646181689440675
Position 4005: 0.0002471874547282527
Position 16369: 0.00023043783284148713
Position 12853: 0.00022469135238086888
Position 2295: 0.00021344181097760178
Position 989: 0.00019042345873545858
Position 2714: 0.0001280563698215518
Position 12496: 9.972393820348072e-05
Position 16204: 9.552619790979759e-05
Position 20783: 9.359491978648268e-05
Position 27176: 8.520149205260806e-05
Position 20715: 7.49719484569268e-05
Position 12814: 5.373021170997248e-05
Position 12609: 5.2528206615935165e-05
Position 12699: 5.157916242270814e-05
Position 27062: 4.500043584052387e-05
Position 813: 3.795579511871379e-05
Position 17306: 3.500029474256952e-05
Position 764: 3.186502943640608e-05
Position 25660: 3.149952399349123e-05
Position 28902: 2.6775777979442675e-05
Position 1424: 2.656490454149548e-05
Position 27146: 2.5156857753522328e-05
Position 12654: 2.4663453620115524e-05
Position 12127: 2.2694968383081873e-05
Position 10218: 2.2200483059076688e-05
Position 8751: 2.2176185412357233e-05
Position 28041: 2.155434455062945e-05
Position 27603: 2.033664929940659e-05
Position 17107: 1.859046166528257e-05
Position 17383: 1.8077555514945943e-05
Position 1213: 1.7755169275798208e-05
Position 227: 1.6415760737422767e-05
Position 958: 1.5760732943164113e-05
Position 16820: 1.4530505546479204e-05
Position 25008: 1.4165821857048495e-05
Position 1015: 1.4084360043490028e-05
Position 717: 1.3699071780845488e-05
Position 25032: 1.2893930632182894e-05
Position 735: 1.2804859032534884e-05
Position 28301: 1.2041865441270777e-05
Position 1095: 1.1431052446486992e-05
Position 28726: 1.1343114755068703e-05
Position 632: 1.0922724450692696e-05
Position 1038: 9.081358901337094e-06
Position 863: 8.973448066844746e-06
Position 16922: 8.611014292534271e-06
Position 934: 8.204466721718217e-06
Position 20558: 8.011271780813243e-06
Position 787: 7.347299034052653e-06
Position 30361: 6.604844025408684e-06
Position 183: 5.5738027128255314e-06
Position 180: 5.467643359244993e-06
Position 25088: 5.091841439174517e-06
Position 966: 4.507686375859629e-06
Position 12855: 3.852567439914206e-06
Position 1051: 3.57175335721311e-06
Position 22938: 2.9067656393002404e-06
Position 255: 2.775960482727734e-06
Position 2259: 2.721398425887285e-06
Position 292: 2.4871476821625713e-06
Position 1070: 2.3958714689151052e-06
Position 27951: 2.394682637561237e-06
Position 27782: 2.3806556190803114e-06
Position 23302: 2.234569386030387e-06
Position 1035: 1.8445694383461296e-06
Position 16831: 1.775239959276187e-06
Position 22255: 1.70708790063046e-06
Position 3321: 1.6458988092531242e-06
Position 1808: 1.5968382867747877e-06
Position 25412: 1.5335514482749694e-06
Position 326: 1.3195318009182008e-06
Position 3275: 1.2937218692361649e-06
Position 22439: 4.3650386132944124e-07
Position 678: 3.8956439106335907e-07
Position 913: 3.743985263133072e-07
Position 21994: 3.417913201200087e-07
Position 484: 2.9054643212272956e-07
Position 1102: 2.695872626869254e-07
Position 1502: 2.679222812929823e-07
Position 963: 2.6448693821242386e-07
Position 473: 2.6130665939327073e-07
Position 12658: 2.567689604759805e-07
Position 20757: 1.4955559357079115e-07
Position 847: 9.259657973095347e-08
Position 20675: 7.035943984641697e-08
Position 187: 4.520137553459954e-08
Position 21548: 4.517054697039498e-08
Position 456: 4.399203398668532e-08
Position 741: 3.474302445003397e-08
Position 694: 2.7588142778257277e-08
Position 330: 2.1328582676303823e-08
Position 971: 1.0910169222820508e-08
Position 21493: 9.044586923271302e-09
Position 2864: 1.0240277147637548e-09
Position 21082: 1.7097248510571e-11
