Gene = Defb41
Position 3067: 0.018077747023111383
Position 323: 0.015619757969727331
Position 2769: 0.013834522415399087
Position 2729: 0.013112339744981326
Position 3600: 0.01297267234974448
Position 3119: 0.012543015989762603
Position 3788: 0.010894383760946945
Position 467: 0.010784863061019827
Position 4393: 0.008985981833098572
Position 3377: 0.008767770322257805
Position 1960: 0.008035990729885896
Position 1577: 0.006594863420890073
Position 4037: 0.005995337852773795
Position 3403: 0.005424257455880931
Position 1715: 0.004738010864626544
Position 3019: 0.004581719519222212
Position 2247: 0.004496728808306647
Position 796: 0.004272088900637377
Position 3447: 0.0042063963202454355
Position 1424: 0.003882939317762901
Position 946: 0.003872559223576843
Position 4279: 0.003800878312177916
Position 3392: 0.00353060834622306
Position 353: 0.0031436683076465355
Position 3444: 0.003134450873219133
Position 4310: 0.002762574037930402
Position 1372: 0.002422495969995845
Position 153: 0.0024105628275073723
Position 700: 0.002304512893078834
Position 530: 0.002113472753083696
Position 4087: 0.001875025303397926
Position 1393: 0.0017071380017637523
Position 1462: 0.0016017510884351702
Position 4115: 0.0014423837345633956
Position 1653: 0.0014078905219281493
Position 1502: 0.0012419033952622686
Position 1547: 0.001151591994728267
Position 1365: 0.0011392383107728288
Position 1049: 0.0009947752425525245
Position 3565: 0.0009714981747248177
Position 202: 0.0007692802478792558
Position 1471: 0.0006352273316981242
Position 2441: 0.0004948217410219624
Position 1125: 0.0004900079965799697
Position 2995: 0.0004158041616850452
Position 1350: 0.0003847944071294361
Position 2229: 0.0003764275932884722
Position 1100: 0.0003641032210829796
Position 4094: 0.00034981435492748746
Position 4149: 0.00034445358345303636
Position 1246: 0.00034217490494523804
Position 3464: 0.00029755033343993224
Position 2116: 0.000282880725277778
Position 1148: 0.0002062442040172808
Position 337: 0.0002055667305639445
Position 1353: 0.00020481964661257064
Position 1488: 0.00018754005760609251
Position 743: 0.0001681396982400422
Position 1511: 0.0001461440605778764
Position 2295: 0.00014279163437903324
Position 731: 0.00013568317112682145
Position 828: 0.00010643556395515176
Position 1475: 9.726402600499285e-05
Position 1995: 9.07531990895098e-05
Position 471: 9.019330811882933e-05
Position 1514: 6.993201522472096e-05
Position 1976: 6.922338791325898e-05
Position 413: 6.729107511862881e-05
Position 397: 4.58171072832409e-05
Position 2560: 4.2885550851858614e-05
Position 150: 4.2429202757601944e-05
Position 486: 4.2114632404971235e-05
Position 2182: 3.940777749042856e-05
Position 1426: 3.7992148532177346e-05
Position 2044: 3.552095048327607e-05
Position 1263: 3.5072707035639866e-05
Position 1725: 2.9269384749547283e-05
Position 1761: 2.1919687464624095e-05
Position 1797: 2.144371755596948e-05
Position 208: 1.3497410205594332e-05
Position 2290: 1.260733361820611e-05
Position 410: 1.2484941957146526e-05
Position 2050: 1.1718034316211136e-05
Position 1982: 1.0425743575477539e-05
Position 2554: 7.6129313228973004e-06
Position 1736: 6.359965269581261e-06
Position 215: 2.246075013076309e-06
Position 248: 1.2513828023746542e-06
Position 576: 7.954546705545867e-07
Position 253: 5.839043360448985e-07
Position 77: 4.126608575373122e-07
Position 543: 3.922055127820301e-07
Position 1172: 1.4040793217201517e-07
Position 88: 7.571060299248105e-08
Position 218: 5.0988919304851504e-08
Position 111: 1.0888636932754788e-08
Position 79: 4.908980997487429e-09
Position 236: 4.854439903634253e-09
Position 231: 2.252702103621587e-09
Position 104: 2.827890181237912e-12
Position 96: 1.6525404754498736e-12
