Gene = Kptn
Position 240: 0.0001162924309947109
Position 435: 0.0001028119863939794
Position 7152: 8.605594300836218e-05
Position 470: 7.59494251604096e-05
Position 496: 7.330477163727899e-05
Position 421: 6.386863918596022e-05
Position 483: 6.160864914097938e-05
Position 557: 5.716791725830475e-05
Position 552: 5.6290336358785264e-05
Position 428: 4.459501314810759e-05
Position 4184: 4.389920916553088e-05
Position 5050: 4.115030709714887e-05
Position 605: 3.8016548826124856e-05
Position 5029: 3.695060244144431e-05
Position 503: 2.9948930630565237e-05
Position 826: 2.8359423716835717e-05
Position 877: 1.8952379898992165e-05
Position 3212: 1.6740045283450135e-05
Position 397: 1.4698821926512334e-05
Position 7274: 1.2342509182919617e-05
Position 262: 1.0941077961943188e-05
Position 6370: 1.074705124662533e-05
Position 6059: 9.747117941184153e-06
Position 6339: 7.658012482999426e-06
Position 941: 7.298819029660245e-06
Position 85: 7.1503812089521e-06
Position 6077: 7.011109223754614e-06
Position 831: 6.81445292551496e-06
Position 1157: 5.46441292614169e-06
Position 6112: 4.632304911037731e-06
Position 3638: 3.564316163110781e-06
Position 6508: 2.7881020623496714e-06
Position 467: 2.3558367612136804e-06
Position 175: 2.2712200963219623e-06
Position 4555: 2.2086171869630593e-06
Position 7237: 1.423922663608807e-06
Position 1030: 1.327498052593808e-06
Position 6011: 1.3225049255654407e-06
Position 1136: 1.2121588484838881e-06
Position 879: 1.187405552706775e-06
Position 6082: 1.1458375918317431e-06
Position 1034: 1.1348849461744887e-06
Position 1260: 1.1120980528426193e-06
Position 906: 9.182514017349992e-07
Position 87: 8.508642587301514e-07
Position 4190: 6.991602231088918e-07
Position 1080: 3.902912083590301e-07
Position 180: 3.5285862347162e-07
Position 916: 2.6620277700491804e-07
Position 264: 1.971737949525356e-07
Position 6085: 1.9121545118837494e-07
Position 343: 9.274754153306934e-08
Position 4107: 2.119516506396782e-08
Position 72: 8.653087210631075e-12
Position 320: 3.853741996025706e-13
Position 334: 1.1446217715176728e-13
