Gene = Hikeshi
Position 13755: 8.4521995679921e-06
Position 10958: 7.803425115399788e-06
Position 11694: 7.770089531586878e-06
Position 1440: 5.568256721689419e-06
Position 1179: 4.052455022113618e-06
Position 9709: 3.5706098396128342e-06
Position 260: 2.2463529797711158e-07
Position 183: 2.110683440718276e-07
Position 436: 2.423206497103749e-10
Position 474: 1.7939351556965337e-10
Position 186: 6.422599393256014e-11
Position 406: 5.581763322397635e-11
Position 188: 2.316825516454193e-11
Position 83: 1.3460928870047193e-11
