Gene = Nppc
Position 1175: 4.298662278158681e-06
Position 101: 4.014269581826771e-06
Position 1317: 3.681985181186307e-06
Position 1077: 3.4171372049289924e-06
Position 1235: 3.2479744831146535e-06
Position 1086: 3.0753756103906597e-06
Position 514: 2.7878834088151332e-06
Position 710: 2.101688272098923e-06
Position 495: 1.8124130942502418e-06
Position 463: 1.687289519703717e-06
Position 293: 1.6781690739659284e-06
Position 466: 1.5241347053135273e-06
Position 1181: 1.3250989209616487e-06
Position 534: 1.1816334434219979e-06
Position 1828: 1.1246804472423767e-06
Position 1170: 8.913942929866795e-07
Position 1601: 7.090718065938812e-07
Position 204: 6.049177293321347e-07
Position 222: 1.2901650583787912e-07
Position 281: 5.9226367685885715e-08
Position 268: 1.1846269344042048e-08
Position 284: 7.0711592288689685e-09
Position 531: 1.3560711432024473e-09
Position 256: 2.146744008583237e-14
